Gene = Bbc3
Position 5782: 4.046485751447871e-07
Position 3548: 3.9158359649551384e-07
Position 4206: 3.464857922214598e-07
Position 229: 2.718869250232249e-07
Position 939: 2.6898073177096195e-07
Position 544: 2.4241194823050555e-07
Position 5954: 1.9594192384343846e-07
Position 754: 1.41685490693053e-07
Position 762: 1.1323115192863451e-07
Position 941: 1.057469474065786e-07
Position 977: 9.748017829897294e-08
Position 927: 9.598325701803367e-08
Position 915: 9.471471522305497e-08
Position 967: 8.689623383230163e-08
Position 1807: 7.882250068579627e-08
Position 479: 6.678383590677216e-08
Position 808: 1.9524525225225077e-08
Position 870: 1.8697212138110095e-08
Position 981: 1.761952849116248e-09
Position 441: 2.468506307818428e-11
Position 602: 2.5754659096561122e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4010: 0.7683417685946429
Position 2637: 0.5656186843344079
Position 7501: 0.3828967105382841
Position 2509: 0.32411742289921747
Position 6814: 0.2782759285064872
Position 6981: 0.09077897887202614
Position 1966: 0.07828749684257098
Position 7349: 0.0702097560048453
Position 4034: 0.06663653945601815
Position 3415: 0.060722242539416375
Position 4085: 0.05769342277901768
Position 6899: 0.05254101687847955
Position 5486: 0.048317912323281406
Position 1719: 0.034546662486151104
Position 829: 0.030975312202672894
Position 1664: 0.030132563103819027
Position 6155: 0.026104985097247166
Position 4132: 0.02378358714080079
Position 3775: 0.022728638214719394
Position 4129: 0.021812546890907048
Position 3588: 0.014976623776874724
Position 4694: 0.012793753759427989
Position 3743: 0.011909380838910496
Position 1818: 0.011708542007912897
Position 7584: 0.011029646598270847
Position 5713: 0.010593878019731863
Position 7292: 0.010300527504293656
Position 2477: 0.009822052356347163
Position 7166: 0.009732766576695338
Position 6862: 0.009342650487258845
Position 7136: 0.009239240016823405
Position 7751: 0.009063541056362652
Position 5836: 0.008203788227355428
Position 4042: 0.007734792563563274
Position 4065: 0.007692386438032444
Position 1595: 0.007561205438561481
Position 5880: 0.0067092339253051626
Position 7720: 0.0066933489739690565
Position 7923: 0.006649758545911967
Position 8288: 0.006371073690420515
Position 271: 0.006075052116609925
Position 6078: 0.0059978421073175175
Position 6120: 0.005879963294335692
Position 6923: 0.005450996315170554
Position 5652: 0.0053590637115514565
Position 5077: 0.005224976490658464
Position 6266: 0.005008375306070754
Position 3042: 0.004251119635754218
Position 360: 0.004180394308588947
Position 5727: 0.004132434447824797
Position 3181: 0.003927739488778478
Position 1931: 0.003919065652061978
Position 4039: 0.003497871830115509
Position 2772: 0.0031604578225215316
Position 2567: 0.0031190563542936333
Position 4126: 0.002878517858080186
Position 8576: 0.002734608830526479
Position 3883: 0.0026013595480035984
Position 2890: 0.002479683586427553
Position 4112: 0.0024211243573659365
Position 8043: 0.002397252013314668
Position 3846: 0.0023202665255637736
Position 1944: 0.0021451177394031687
Position 4075: 0.0021035868093175238
Position 5016: 0.002069053169187988
Position 2516: 0.0020477883393376453
Position 3970: 0.0020408887475547003
Position 7757: 0.0020123565784266285
Position 6939: 0.002008855504335077
Position 2464: 0.0018686565818474244
Position 4874: 0.001834510931095261
Position 4744: 0.0017875121790392246
Position 7955: 0.0017338037112291844
Position 4018: 0.0017139717712436459
Position 4473: 0.0017043091103361306
Position 454: 0.0016786115147160306
Position 4100: 0.001634141138635003
Position 7503: 0.001597195036479039
Position 5363: 0.0014551692790768362
Position 4294: 0.0014502719374780316
Position 229: 0.00144117664429021
Position 2542: 0.0013212914522191584
Position 8135: 0.0012408298543449933
Position 870: 0.0012233977409213624
Position 8013: 0.0012146809344459487
Position 2230: 0.001180140217830265
Position 5744: 0.0011241576001858077
Position 1548: 0.0011205191052447478
Position 3083: 0.0011115084410608376
Position 3548: 0.001088042441802879
Position 4920: 0.0010842531529038986
Position 3785: 0.0010162923456837854
Position 1062: 0.000984812477427699
Position 1951: 0.0009544547203091557
Position 1023: 0.0008207005184865257
Position 2390: 0.0008014941939668518
Position 6315: 0.0007992832401058619
Position 7474: 0.0007851466278288359
Position 1696: 0.0007772537997901918
Position 5692: 0.0007554370672909918
Position 1516: 0.0007363481430913334
Position 1850: 0.0007212762763722808
Position 5441: 0.0007077982839170441
Position 4534: 0.0007072628185105119
Position 4824: 0.0006958875049377009
Position 5492: 0.0006889896769658306
Position 7170: 0.0006038790297302955
Position 3568: 0.0006033152653695903
Position 1885: 0.0005953809964760402
Position 1689: 0.0005949143019697012
Position 3562: 0.000589670453177026
Position 7985: 0.0005706277608480709
Position 4361: 0.0005657018030925956
Position 7334: 0.0005547930749744489
Position 7262: 0.0005385217148288471
Position 3017: 0.0005370598424924791
Position 3421: 0.0004972270501335557
Position 1000: 0.0004939493869658088
Position 8086: 0.0004938499419639448
Position 4645: 0.0004776163683551562
Position 5623: 0.00045998552268824863
Position 4790: 0.00044070303181066296
Position 4088: 0.00044030864710440916
Position 3748: 0.00043885550135861796
Position 1862: 0.0004332642431433949
Position 7274: 0.00041363455234876267
Position 4274: 0.0004027117349898434
Position 372: 0.00038184224646330004
Position 889: 0.00037393120489097266
Position 5939: 0.00035757214757934226
Position 3632: 0.0003436367879321244
Position 5550: 0.0003410782997310743
Position 5699: 0.0003277755992064798
Position 3028: 0.0003219115197979635
Position 4599: 0.00031014207020547263
Position 3075: 0.00030352758652307555
Position 6614: 0.0003008098462778306
Position 2434: 0.0002875060247165245
Position 1246: 0.00028055293676211687
Position 6080: 0.00028024493278966536
Position 7618: 0.0002752752882019128
Position 5832: 0.0002588087286019495
Position 5851: 0.0002553706208529772
Position 4123: 0.0002360850179433586
Position 8492: 0.00023026890371965388
Position 3856: 0.00020744809374932145
Position 1694: 0.0002028408024774767
Position 6655: 0.00020210403749849326
Position 5750: 0.00019020939339968866
Position 8046: 0.0001892701728579511
Position 250: 0.00017264350372761522
Position 7961: 0.00016649077508287504
Position 4156: 0.00016352588475710968
Position 289: 0.00015539257703998436
Position 7692: 0.0001469464700076925
Position 4855: 0.00013703326731447882
Position 912: 0.0001364181637864061
Position 4625: 0.00013534024284438635
Position 8142: 0.000133520350670494
Position 656: 0.00013110299133602073
Position 3122: 0.0001311005085274011
Position 784: 0.00013011846545573567
Position 7508: 0.00012710954028666982
Position 4189: 0.00011792555087186353
Position 3450: 0.00011712812055293326
Position 1267: 0.00011573354778902132
Position 6950: 0.00011511469573639303
Position 2986: 0.00011379599995190022
Position 8100: 0.00011332887678573577
Position 8372: 0.00010898190132887608
Position 2971: 0.00010812518904501929
Position 7661: 0.00010475191988614465
Position 4304: 0.0001041491730029773
Position 2013: 0.00010366373507988193
Position 7785: 0.00010361394216267531
Position 8209: 0.00010126611921926795
Position 2352: 9.630734824183627e-05
Position 392: 9.420571955338744e-05
Position 7928: 9.36549652852964e-05
Position 7542: 9.348559085303217e-05
Position 4284: 9.309650680274436e-05
Position 7838: 9.28934950372825e-05
Position 336: 9.048063857568487e-05
Position 4807: 8.947818877200078e-05
Position 2781: 8.697516293964237e-05
Position 6942: 8.502911977267302e-05
Position 2894: 8.110576747594983e-05
Position 3381: 8.08803526376795e-05
Position 6681: 7.314563380709259e-05
Position 6207: 7.244218069076882e-05
Position 5083: 7.039854269518851e-05
Position 2576: 6.794989288255305e-05
Position 6122: 6.787346341723763e-05
Position 1821: 6.434393812791619e-05
Position 5885: 6.383427960220947e-05
Position 6010: 6.0565233599645704e-05
Position 628: 6.0112767117475373e-05
Position 2286: 5.719684351103836e-05
Position 2438: 5.329314508171482e-05
Position 2783: 5.0490245451995486e-05
Position 1691: 4.9297291430343446e-05
Position 1891: 4.843012253987687e-05
Position 5508: 4.361884333291514e-05
Position 3723: 4.151870910298584e-05
Position 767: 3.847965217981191e-05
Position 2049: 3.652491142672544e-05
Position 5326: 2.7856956680361933e-05
Position 5318: 2.758428523913522e-05
Position 5466: 2.7156024210827864e-05
Position 6051: 2.710096739685545e-05
Position 5057: 2.6521471964616693e-05
Position 4821: 2.6376328253860538e-05
Position 4366: 2.5420708692847246e-05
Position 4381: 2.3498004652846635e-05
Position 1996: 2.2815573530779886e-05
Position 4804: 2.2630901665616667e-05
Position 5136: 2.0509301734255657e-05
Position 4961: 2.04005754065029e-05
Position 526: 1.9870064510441684e-05
Position 5150: 1.8499280158234753e-05
Position 2254: 1.7387881914165446e-05
Position 5092: 1.6102494211075e-05
Position 5695: 1.6051017839937494e-05
Position 432: 1.5887498506403297e-05
Position 708: 1.5510365857189124e-05
Position 4301: 1.5475399020464744e-05
Position 312: 1.1804486185870357e-05
Position 3871: 1.0555254953109666e-05
Position 789: 1.0054589102501293e-05
Position 254: 9.568690867867366e-06
Position 4992: 9.420799712986013e-06
Position 1760: 9.145028170731465e-06
Position 2282: 5.007263570888919e-06
Position 1251: 4.680159922774618e-06
Position 702: 2.6305464562895294e-06
Position 2958: 2.0089976412349504e-06
Position 2450: 1.6656544478744766e-06
Position 1557: 1.6618244261380194e-06
Position 1415: 1.6543192501616276e-06
Position 4385: 1.3537247026200382e-06
Position 309: 1.2099868244469402e-06
Position 3143: 1.0775945081750701e-06
Position 463: 1.00617919992642e-06
Position 180: 1.004775139263618e-06
Position 4322: 9.774093862308225e-07
Position 160: 9.042912017549732e-07
Position 1324: 7.863830377136994e-07
Position 282: 5.832540645655218e-07
Position 2900: 5.705653403738958e-07
Position 3821: 5.65514399514521e-07
Position 1142: 5.557584536610105e-07
Position 564: 5.199362537184325e-07
Position 402: 5.097420237653443e-07
Position 188: 3.679069396528782e-07
Position 1002: 3.574104611542479e-07
Position 587: 1.6201636119993824e-07
Position 1291: 1.291902507492268e-07
Position 612: 1.2902547553277126e-07
Position 630: 1.2041494939820486e-07
Position 414: 8.404505927707239e-08
Position 297: 4.1373408096835494e-08
Position 573: 3.911063541031337e-08
Position 1033: 3.8740717142521236e-08
Position 2010: 2.383156447051766e-08
Position 191: 1.931199501980337e-08
Position 4262: 1.7041930769143257e-08
Position 418: 1.1870579185205755e-08
Position 2302: 9.4668581597518e-09
Position 148: 3.238683256251293e-09
Position 141: 2.282212288289984e-09
Position 144: 1.9752426984817992e-09
Position 530: 1.6995286736142442e-09
Position 668: 3.070098428402647e-10
Position 927: 4.882579222852551e-11
Position 2936: 1.6893440002959556e-11
Position 539: 1.2283321100237423e-11
Position 542: 1.1134273215348176e-11
