Gene = Fbxl12
Position 2679: 0.0038578641842132635
Position 4129: 0.0034778583666623163
Position 3067: 0.003416431409131139
Position 4603: 0.003202941068236622
Position 2233: 0.0030227951006304085
Position 3622: 0.002973077021414879
Position 654: 0.002889578258036144
Position 4982: 0.002857927062840159
Position 2619: 0.0028153964965666094
Position 1954: 0.0027497510201102615
Position 3274: 0.002679654486440459
Position 6689: 0.002540834426716563
Position 3439: 0.0024752188407953122
Position 510: 0.002431363492476056
Position 2684: 0.00240539226022254
Position 6970: 0.002330431116887665
Position 2856: 0.0023137339023406494
Position 4681: 0.0022249998730829606
Position 839: 0.0019216775427852502
Position 6068: 0.0018205875547596092
Position 5491: 0.0018021386751526916
Position 543: 0.0017116728751098696
Position 3978: 0.001665219773439116
Position 5271: 0.001607206478261782
Position 4301: 0.001395457930020406
Position 6043: 0.0013815995939877041
Position 2598: 0.0013802352282918603
Position 3939: 0.0013715612125284834
Position 1662: 0.0013238810770793462
Position 2577: 0.0012964823365559648
Position 5531: 0.0012340386249721559
Position 4316: 0.0012325402039232438
Position 3487: 0.001211025876506741
Position 5759: 0.0011564932812701263
Position 4711: 0.001123776955414566
Position 4652: 0.001069219888130972
Position 1072: 0.0010366844186579594
Position 2140: 0.0010349968900243494
Position 6864: 0.000881128320160838
Position 4605: 0.0008695449334498736
Position 6177: 0.0008643616862842221
Position 1616: 0.000792297565369276
Position 3325: 0.0007920023474414055
Position 4548: 0.0007831170429761131
Position 4809: 0.0007789227852557231
Position 2097: 0.0007427671106134872
Position 300: 0.0006193218017315114
Position 6216: 0.0006081441782729835
Position 3904: 0.000580156308330463
Position 1117: 0.0005765028466965756
Position 1911: 0.0005751353375842991
Position 4862: 0.0005537521895613524
Position 3695: 0.0005449196736633708
Position 5768: 0.0005164868815798929
Position 540: 0.0005114521532636592
Position 5520: 0.0004919405143720113
Position 967: 0.00038396347511409127
Position 6355: 0.0003533626326196347
Position 848: 0.0003511853167675662
Position 5907: 0.0003287659789682282
Position 2969: 0.00032790195342675743
Position 5172: 0.00032148076348206107
Position 1722: 0.0003142663728860941
Position 1084: 0.00030541178348695804
Position 5348: 0.0002989489394159207
Position 1974: 0.00029381736253413166
Position 1757: 0.0002905957362742102
Position 308: 0.00026832575170668727
Position 5661: 0.0002410097175797135
Position 2579: 0.00023513764210808576
Position 2941: 0.00022674611075623846
Position 2914: 0.00022508496029752215
Position 463: 0.00022265091463423886
Position 4345: 0.00020365414637403157
Position 5418: 0.00019037820856440557
Position 6992: 0.00018463831241272114
Position 6950: 0.00016811282015810605
Position 807: 0.00016678928659407167
Position 3529: 0.00016461700286895175
Position 410: 0.00014961852748408993
Position 1937: 0.00014881480979909553
Position 3749: 0.00014861339573267443
Position 796: 0.00013925530387022162
Position 3822: 0.00013857066433497762
Position 3391: 0.00013758288983339907
Position 2217: 0.00013523051069262596
Position 2349: 0.00013332998020238216
Position 4070: 0.00013132221553856393
Position 3808: 0.00012993701792463088
Position 2315: 0.00012853920147370393
Position 2300: 0.00012356850882846944
Position 745: 0.00011295469169108226
Position 4393: 0.00011221542066420896
Position 3489: 0.00011159521401348261
Position 2458: 0.00010417508396143951
Position 2207: 0.00010065340265367731
Position 330: 9.867979667544178e-05
Position 1152: 9.799117319896085e-05
Position 526: 9.579652519680303e-05
Position 2448: 9.429601591716469e-05
Position 658: 8.960831035535891e-05
Position 758: 8.833714295190204e-05
Position 293: 7.738473920774301e-05
Position 2123: 6.185587957062262e-05
Position 348: 5.6809007775841255e-05
Position 4499: 5.628209091377487e-05
Position 4589: 5.6088102235952826e-05
Position 2928: 5.003515167039443e-05
Position 1855: 4.567856101712059e-05
Position 315: 3.7024853027797185e-05
Position 5495: 3.6921347784901295e-05
Position 1463: 3.679316930988283e-05
Position 547: 3.2311319712961966e-05
Position 3840: 3.208736239573856e-05
Position 1373: 3.141984725447383e-05
Position 1353: 2.6755369795203763e-05
Position 346: 2.373581853823721e-05
Position 3161: 1.5581600310034997e-05
Position 4838: 1.4838303493759308e-05
Position 890: 1.3635176437319294e-05
Position 3761: 1.2285407213488859e-05
Position 3655: 1.2115188106448819e-05
Position 3444: 1.0934510995572977e-05
Position 235: 1.0813690740024311e-05
Position 2507: 7.8373656552063e-06
Position 3411: 6.128736649674179e-06
Position 3087: 2.3807544911112183e-06
Position 3366: 1.3419718280665686e-06
Position 3018: 1.0614264579422293e-06
Position 770: 9.456831889807524e-07
Position 3483: 5.396110609182972e-07
Position 102: 3.905576086594049e-07
Position 425: 2.2771316419160995e-07
Position 556: 2.2748913557508865e-07
Position 112: 2.1461552857162583e-07
Position 423: 1.6995843119257902e-07
Position 84: 1.6040468809349575e-07
Position 182: 1.333775283218365e-07
Position 120: 1.252685987623705e-07
Position 146: 1.1342615299917957e-07
Position 150: 9.801879628192065e-08
Position 240: 8.892503173497024e-08
Position 1421: 8.128142020350724e-08
Position 664: 7.340609875011058e-08
Position 2346: 6.517531330510351e-08
Position 1500: 4.9513177692531386e-08
Position 1393: 4.8862302896136355e-08
Position 1053: 4.467614499925444e-08
Position 486: 4.386058719705318e-08
Position 1435: 4.225272908887847e-08
Position 2246: 4.119306602535132e-08
Position 472: 4.061876093660114e-08
Position 1317: 2.8381461448300187e-08
Position 474: 2.385996703985329e-08
Position 206: 7.725632335702142e-09
Position 581: 5.419757051817201e-09
Position 587: 4.8536056493353885e-09
Position 602: 3.682568590335929e-09
Position 484: 3.5893676842252295e-09
Position 592: 5.775775397116897e-10
Position 560: 5.507254518029777e-10
Position 198: 3.264563642327537e-10
Position 565: 5.278380223172768e-13
