Gene = Prap1
Position 1981: 8.008850868248582e-05
Position 532: 7.236125681175919e-05
Position 1372: 6.391871445681125e-05
Position 3512: 5.7886446234789145e-05
Position 1245: 5.3775027220918125e-05
Position 3606: 4.9282998167231494e-05
Position 141: 4.142274680070022e-05
Position 1537: 3.579382492165688e-05
Position 2584: 3.495279027643281e-05
Position 2180: 3.3340486668504855e-05
Position 3758: 2.8179591372172866e-05
Position 276: 2.4928697826314924e-05
Position 203: 2.3086372301700623e-05
Position 847: 2.2202056768755182e-05
Position 903: 1.584287537249157e-05
Position 714: 1.3973234952449045e-05
Position 707: 1.3936801340451276e-05
Position 2524: 1.2559630427845245e-05
Position 583: 8.591022419001618e-06
Position 1591: 8.182453955008938e-06
Position 1274: 7.351019486725702e-06
Position 915: 5.620103366558728e-06
Position 1582: 5.189521931210281e-06
Position 262: 4.122773882861257e-06
Position 421: 3.916609814816979e-06
Position 417: 3.9017321568084316e-06
Position 945: 3.6332222546575956e-06
Position 389: 3.0652102429894484e-06
Position 252: 2.910244891597848e-06
Position 732: 2.785260409741105e-06
Position 757: 2.2407766980805572e-06
Position 205: 1.9685309085479128e-06
Position 267: 1.797699697417648e-06
Position 413: 1.787407882161964e-06
Position 991: 1.6283110700350842e-06
Position 1689: 1.6039315093059731e-06
Position 854: 1.5283369725956892e-06
Position 254: 1.4948631832540112e-06
Position 925: 1.487078600044985e-06
Position 190: 1.3481308707844216e-06
Position 610: 1.1411190630589158e-06
Position 607: 1.093781533009018e-06
Position 1579: 1.018108473108292e-06
Position 1333: 1.0016223589940769e-06
Position 409: 9.413001449366965e-07
Position 309: 9.366896993155183e-07
Position 1517: 9.357814697211326e-07
Position 1381: 8.683924621087682e-07
Position 270: 8.607144181621398e-07
Position 1703: 8.151395917020234e-07
Position 215: 7.9625873468337e-07
Position 660: 7.707489065378173e-07
Position 1588: 7.273119799093e-07
Position 1821: 6.394193323435273e-07
Position 2061: 6.223888589560793e-07
Position 312: 4.2106500541130727e-07
Position 405: 4.17267357824082e-07
Position 1780: 3.5310914908045887e-07
Position 296: 1.7311120530965738e-07
Position 1166: 1.5185719231012964e-07
Position 280: 1.5074462383699735e-07
Position 292: 1.3794985652139528e-07
Position 393: 1.1065768755981104e-07
Position 217: 9.861283756398905e-08
Position 397: 9.076372980645525e-08
Position 385: 9.009835792872817e-08
Position 300: 7.425998676172081e-08
Position 401: 6.569994805235054e-08
Position 284: 5.959471931513989e-08
Position 272: 4.620198133561379e-08
Position 683: 3.441928692926815e-08
Position 264: 2.8938277272167773e-08
Position 286: 2.6917544403213273e-08
Position 320: 9.60364650261259e-09
Position 288: 4.922455625268867e-09
Position 332: 3.1357751586811474e-09
Position 326: 1.3710452266457297e-09
Position 667: 1.289418983600808e-09
Position 376: 1.132385946248397e-09
Position 710: 1.0114420108486561e-09
Position 639: 9.94484180366389e-10
Position 336: 6.179910802208726e-10
Position 328: 5.521201995184339e-10
Position 969: 4.3254034567273283e-10
Position 642: 3.8507787931116167e-10
Position 772: 2.8931459298492734e-10
Position 348: 1.531849965841012e-10
Position 340: 1.2529406880721383e-10
Position 380: 1.1684512275367786e-10
Position 352: 1.07254019554395e-10
Position 364: 9.822440748645046e-11
Position 360: 9.337036270393065e-11
Position 368: 9.236910933934556e-11
Position 356: 7.49605001655346e-11
Position 344: 7.378717635724856e-11
Position 930: 2.1738104644382113e-11
Position 769: 1.7785975716157207e-11
Position 695: 1.7698332868977103e-11
Position 778: 1.421458762323385e-11
Position 671: 7.082698101932928e-12
Position 782: 6.900306880642824e-14
