Gene = Mypop
Position 170: 1.6503276621181684e-05
Position 1156: 1.333269065178347e-05
Position 1720: 9.08879188948708e-06
Position 1041: 8.160642423401913e-06
Position 794: 5.323624322931043e-06
Position 298: 3.6617207645638723e-06
Position 1791: 1.6078652697253685e-06
Position 1905: 1.0950582327501716e-06
Position 537: 9.068850007953048e-07
Position 753: 6.490431158284474e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 812: 0.8217303889152858
Position 8287: 0.758721485375868
Position 1305: 0.37186944053636534
Position 2782: 0.3684476910721902
Position 1897: 0.3348994056957428
Position 9245: 0.3275976725460786
Position 10481: 0.28099504990433716
Position 3894: 0.20145195193592547
Position 6455: 0.15676479504312824
Position 10248: 0.15219060602550413
Position 9969: 0.13141874017833188
Position 1311: 0.1281652013836912
Position 1173: 0.09947871553771287
Position 736: 0.08399297941529006
Position 1856: 0.06283197931672131
Position 1215: 0.06021934733655924
Position 7633: 0.06012566719623321
Position 1790: 0.052724201358324084
Position 2883: 0.04230864132339004
Position 3936: 0.04211771481654974
Position 5509: 0.036875459850801096
Position 4397: 0.032163795575796315
Position 1218: 0.028228614223832927
Position 9700: 0.02382280666114977
Position 2460: 0.01806240719295709
Position 1079: 0.016985069148103424
Position 9229: 0.016666439693056118
Position 586: 0.01448460150632942
Position 835: 0.014187748623555416
Position 2558: 0.014009826837635199
Position 8733: 0.013994066816450185
Position 10031: 0.013993955254564122
Position 3970: 0.01381379167138586
Position 9479: 0.013095004289540295
Position 2489: 0.01217198348848538
Position 4040: 0.01194640659749787
Position 9453: 0.010787757197842187
Position 4185: 0.010254596900350823
Position 10303: 0.010146360851639906
Position 2649: 0.009701507356866002
Position 1348: 0.00870058105792113
Position 1567: 0.0069304883475384636
Position 1325: 0.0068169333899810725
Position 10123: 0.006550864175691562
Position 349: 0.006403850595382512
Position 9075: 0.006065288722155522
Position 1291: 0.005848299961305661
Position 814: 0.0056643230832434735
Position 2692: 0.005429456726223435
Position 8685: 0.005415861286113657
Position 4078: 0.005380563282707583
Position 9350: 0.004652715881754524
Position 603: 0.004583501869143751
Position 8533: 0.004300277218232344
Position 8590: 0.004186288526819551
Position 1140: 0.004177631098411735
Position 8455: 0.0038357256277035583
Position 7672: 0.003813115269850697
Position 2728: 0.003704891450775382
Position 3818: 0.0036090673129905394
Position 2939: 0.0034793976972961166
Position 10007: 0.0034213945034439787
Position 1915: 0.003376619557310804
Position 1863: 0.003334647343676171
Position 2004: 0.003319219913113406
Position 1278: 0.003234495652737462
Position 6424: 0.0031886136012554806
Position 6975: 0.00297869618815191
Position 9789: 0.002832490839773873
Position 1098: 0.002784671221330864
Position 3905: 0.0027673933229958834
Position 2578: 0.0025195832092425987
Position 9562: 0.002335009853026042
Position 1128: 0.002334792367671821
Position 9623: 0.00210918646514775
Position 6866: 0.0020238947268259445
Position 358: 0.0019871508446462
Position 1530: 0.0017361881975264777
Position 2749: 0.00173408500487082
Position 1146: 0.0016613755992433048
Position 245: 0.001562505910955247
Position 10268: 0.0015158306933032815
Position 1358: 0.0014547610556915438
Position 990: 0.001413251199515532
Position 1487: 0.0013528915673831753
Position 2897: 0.0013292807235821885
Position 1447: 0.0012484342988907655
Position 839: 0.001234839447589263
Position 2332: 0.0010659527045004892
Position 744: 0.0009927847348983915
Position 389: 0.0008337233941979773
Position 703: 0.0008307727000319945
Position 9824: 0.0008279740842358403
Position 927: 0.0007616064607040595
Position 9864: 0.0007400956187225703
Position 4360: 0.0007183844396310805
Position 1212: 0.0006383456591091984
Position 4506: 0.0006353436058231609
Position 2531: 0.0006080813833150181
Position 1107: 0.0006049352658264237
Position 4294: 0.0006025834224437101
Position 1718: 0.0005814339704594815
Position 4921: 0.0005412925103791694
Position 945: 0.0005059191469450568
Position 2320: 0.0004892388788234766
Position 1411: 0.0004708085905271184
Position 1049: 0.00046068420536251166
Position 1281: 0.0003881471852714319
Position 1350: 0.000385818703898589
Position 5031: 0.0003830964323959629
Position 308: 0.0003542985135999122
Position 8550: 0.00033791374324512865
Position 3077: 0.0003299745687731129
Position 789: 0.0003178047841305749
Position 2806: 0.00028426395751204436
Position 4509: 0.0002609951386806722
Position 1005: 0.00025774276095684293
Position 8330: 0.00025515343890508647
Position 625: 0.00023681689417462688
Position 901: 0.00021547897692933012
Position 2288: 0.0002132174363891903
Position 4552: 0.00021152262850907433
Position 1739: 0.0002066179980079355
Position 1375: 0.00020337763186024178
Position 1597: 0.0002013762172965568
Position 4615: 0.00020104081327010375
Position 1101: 0.00018722508864291027
Position 1143: 0.00014893592240631634
Position 274: 0.0001418616101701703
Position 948: 0.00013343153949454413
Position 1709: 0.0001174302878556347
Position 1194: 9.599702159506398e-05
Position 1868: 9.324896439306935e-05
Position 1007: 9.296949076738806e-05
Position 954: 8.737009379060117e-05
Position 311: 8.512752878085218e-05
Position 632: 8.301726652074236e-05
Position 1484: 8.153527509413359e-05
Position 2385: 7.369201758201387e-05
Position 1362: 7.216119009899255e-05
Position 432: 6.75615030644223e-05
Position 1490: 6.420640083544954e-05
Position 2022: 6.214496457137483e-05
Position 1537: 5.656999511279878e-05
Position 2502: 5.628990701231227e-05
Position 779: 5.6267641530617985e-05
Position 1429: 5.6177842766346524e-05
Position 2471: 5.2356127734691515e-05
Position 1917: 5.1048671073897735e-05
Position 746: 4.6748418623161384e-05
Position 1110: 3.613816669986192e-05
Position 1039: 3.4475873620340414e-05
Position 4697: 3.174205377607213e-05
Position 2554: 3.138320440995332e-05
Position 4314: 2.5483645254935732e-05
Position 1977: 2.3569475646027682e-05
Position 1552: 2.2710006097976654e-05
Position 906: 2.1979539227154015e-05
Position 1456: 1.9712551074519727e-05
Position 449: 1.882244909487447e-05
Position 2044: 1.6114794695523585e-05
Position 3123: 1.610360762350362e-05
Position 2071: 1.4262090545780834e-05
Position 1702: 1.3943439676135305e-05
Position 684: 1.3942237893156193e-05
Position 2424: 1.3120031798143379e-05
Position 651: 1.2374715108530572e-05
Position 4139: 1.2043248054143147e-05
Position 1535: 1.1425387853657004e-05
Position 2026: 1.066337004044591e-05
Position 1504: 9.202540290380606e-06
Position 1923: 9.153493342774897e-06
Position 1591: 8.16911328429919e-06
Position 1636: 8.123103575165083e-06
Position 1798: 7.435336415148619e-06
Position 254: 6.362697996884515e-06
Position 749: 6.284688492559668e-06
Position 282: 5.0980110613559465e-06
Position 1422: 3.890124326308521e-06
Position 680: 3.7031914888031694e-06
Position 645: 2.9994454507273086e-06
Position 909: 2.77178975000817e-06
Position 1517: 2.282866530591238e-06
Position 1541: 1.5885728771713e-06
Position 1495: 1.4587014208096671e-06
Position 969: 1.3569586155498883e-06
Position 1974: 1.2231020250030479e-06
Position 1546: 1.0900106761363752e-06
Position 1601: 1.0537078418621276e-06
Position 1752: 9.080563345329833e-07
Position 1955: 8.444395966194153e-07
Position 1619: 8.054591898398861e-07
Position 181: 6.472739448526677e-07
Position 2015: 5.001296923673615e-07
Position 1029: 1.5396480451045251e-07
Position 967: 1.1449280219919462e-07
Position 1653: 1.0652148012564611e-07
Position 170: 5.332848133728537e-10
Position 114: 1.2657731965655103e-12
