Gene = Sclt1
Position 2617: 0.01665135096964423
Position 11318: 0.016452454619584504
Position 1894: 0.016131893090385496
Position 28819: 0.015837107357027244
Position 8555: 0.015411202124442844
Position 6367: 0.0131941594697852
Position 35578: 0.012484123831535528
Position 7452: 0.01180534432989393
Position 6416: 0.01111876997781986
Position 1418: 0.011031914851785448
Position 14726: 0.010782854734242064
Position 10576: 0.010034111761418545
Position 10256: 0.00896038734408579
Position 12039: 0.00822385432626268
Position 10964: 0.008152745952312516
Position 7659: 0.007962893467457505
Position 43401: 0.007793629450756672
Position 31476: 0.007432506344271993
Position 38489: 0.006320799980642992
Position 38425: 0.00603819867461064
Position 7695: 0.0050711141696050295
Position 1337: 0.005060630163734747
Position 4688: 0.004777616429815652
Position 15212: 0.0045700847298307925
Position 6045: 0.004020857060443059
Position 32299: 0.003450273512800559
Position 1048: 0.0022825840115989044
Position 4257: 0.0014586298553123727
Position 1480: 0.00119439728907751
Position 3855: 0.0009600027195267374
Position 2003: 0.0006899994826270575
Position 35227: 0.0005225749132257738
Position 37859: 0.0004896532088970181
Position 877: 0.0003875329803260506
Position 219: 0.000334378760345581
Position 36098: 0.00033138963547719503
Position 2377: 0.0003073806402550736
Position 1927: 0.00027050274022176446
Position 874: 0.00024120524633991066
Position 2487: 0.00020186416698244442
Position 9277: 0.0001903191192870192
Position 1203: 0.0001696907309474308
Position 1442: 0.0001523882695016983
Position 37000: 0.00012365532991731116
Position 5743: 0.0001224702328182846
Position 2433: 0.0001211655306223102
Position 2569: 0.00012059606580697559
Position 1849: 0.00011949354285801142
Position 89: 0.00010607933503932267
Position 313: 0.00010132479987542546
Position 252: 9.921449528685128e-05
Position 2682: 9.771580858197099e-05
Position 5694: 6.464460894782538e-05
Position 300: 4.586182323245011e-05
Position 156: 3.72749635553723e-05
Position 4498: 3.315532799305532e-05
Position 606: 3.252759820902225e-05
Position 132: 3.0644419643704856e-05
Position 261: 2.6208971552414183e-05
Position 40713: 2.5846237886246024e-05
Position 11: 2.557057447087843e-05
Position 140: 1.1856280455244944e-05
Position 456: 9.955645733563597e-06
Position 611: 8.6404312716966e-06
Position 209: 7.264056884118306e-06
Position 687: 5.485836438476017e-06
Position 241: 5.002574524913281e-06
Position 1051: 4.99321871560953e-06
Position 668: 2.7698494744580765e-06
Position 568: 2.139435948817406e-06
Position 34641: 2.0747243176495475e-06
Position 619: 1.6769966160635203e-06
Position 32: 1.6509323165038341e-06
Position 577: 1.5608347877452747e-06
Position 647: 1.499152918310306e-06
Position 33291: 1.3062383804623519e-06
Position 596: 1.2474499395370095e-06
Position 591: 1.0818929311763343e-06
Position 359: 9.658116308875594e-07
Position 593: 8.558544913359115e-07
Position 628: 5.863092865335005e-07
Position 939: 5.797658637116697e-07
Position 49: 5.547571353980623e-07
Position 919: 5.472355101222211e-07
Position 673: 5.243762997307588e-07
Position 566: 2.378108411212205e-07
Position 533: 2.3613705172215876e-07
Position 715: 2.0466402208841156e-07
Position 833: 1.3955352425666057e-07
Position 1241: 6.357095214207128e-08
Position 396: 5.1379148339147956e-08
Position 390: 3.9699042352290383e-08
Position 691: 3.481257343500991e-08
Position 393: 2.001147816295525e-08
Position 1126: 1.607228951913709e-08
Position 1209: 1.4623794768427715e-08
Position 777: 1.2453463291425086e-08
Position 1779: 1.0659620304534443e-08
Position 412: 1.4392112269455369e-09
Position 881: 1.2215344074220724e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 24711: 0.9999999969226204
Position 32979: 0.974346228512858
Position 31308: 0.9625771494346695
Position 12150: 0.9446596449411769
Position 8278: 0.9084685937909688
Position 41868: 0.9002172579661691
Position 372: 0.6948482428907321
Position 15365: 0.6576028838587338
Position 39057: 0.531148861664398
Position 14606: 0.44396556935798503
Position 44293: 0.34056046594652545
Position 43249: 0.32353213385684365
Position 3451: 0.2679168330026728
Position 5248: 0.25067796905345757
Position 49823: 0.23064315179053002
Position 43595: 0.22664213980702544
Position 37518: 0.2146251133423858
Position 5221: 0.17932723553305388
Position 27418: 0.17126172193447936
Position 7582: 0.16668187179354083
Position 4995: 0.15955981937440106
Position 443: 0.15550819114490777
Position 43326: 0.13364144999888528
Position 35935: 0.12917795239706345
Position 46255: 0.12671353298118535
Position 10485: 0.12537976103801798
Position 7628: 0.12161711914669376
Position 10448: 0.11773931510450242
Position 28223: 0.09954289334493524
Position 15104: 0.09351429516089056
Position 37735: 0.08579615557649956
Position 14941: 0.08453988321888713
Position 43102: 0.08016753713863739
Position 47747: 0.06712169494001685
Position 38093: 0.0645718064811287
Position 42842: 0.0606777684078524
Position 9432: 0.057743949570947944
Position 25201: 0.054454278002972596
Position 14916: 0.05237293248076854
Position 37686: 0.05158251610137919
Position 14577: 0.04981915163822632
Position 42765: 0.04662013299946671
Position 5107: 0.041735839407804565
Position 46190: 0.040353422967620727
Position 42525: 0.038233013416333984
Position 7729: 0.03709620459156438
Position 14517: 0.03652684793817233
Position 11978: 0.036145542248075424
Position 15018: 0.0356203868726057
Position 6279: 0.0350180446272842
Position 42541: 0.03359003135795496
Position 33764: 0.03266061857988664
Position 39212: 0.03174674798372431
Position 46637: 0.03134625963110017
Position 15193: 0.029528930829358965
Position 418: 0.027639431385920392
Position 1749: 0.026384337748307087
Position 7549: 0.02582021843810896
Position 9406: 0.023511520223939996
Position 11594: 0.023222131536321966
Position 44394: 0.022781144531192943
Position 14919: 0.02069439458898183
Position 6003: 0.02041448562853781
Position 42590: 0.020075103067772385
Position 728: 0.01793230359256711
Position 42741: 0.017733800206451295
Position 8281: 0.017148657100806097
Position 25256: 0.01635780257584718
Position 28658: 0.015837107357027265
Position 6487: 0.0157533779841023
Position 40558: 0.015455071194535814
Position 42980: 0.01458625136887216
Position 14690: 0.014146058481298764
Position 37394: 0.013325490954576752
Position 45396: 0.012968944465970154
Position 43305: 0.012779795826445825
Position 44162: 0.012184577784975083
Position 3483: 0.011686036896415434
Position 8605: 0.011680168579741653
Position 45329: 0.011380279837344059
Position 8429: 0.010718606653803092
Position 35884: 0.010273049539060978
Position 7388: 0.010119605999995597
Position 35362: 0.009214299259467937
Position 42428: 0.009199662673826324
Position 10395: 0.009177405669366683
Position 9493: 0.008871556135564175
Position 2255: 0.008027462380663227
Position 25217: 0.007950367764595248
Position 10797: 0.00776502781521324
Position 1266: 0.007669565409984716
Position 14994: 0.007640707705835849
Position 10451: 0.007547056535914528
Position 11192: 0.007505979202782256
Position 11245: 0.0073329366710149285
Position 14970: 0.007318604083073867
Position 7480: 0.007168962986980356
Position 39082: 0.00709490727797682
Position 14963: 0.006838161991279625
Position 4959: 0.006491537030681664
Position 8644: 0.006491269978109054
Position 15411: 0.0062450313842914084
Position 27220: 0.006226428529518154
Position 4848: 0.00618135431782682
Position 7446: 0.005860799251748552
Position 42567: 0.005615778624741898
Position 44016: 0.005545810668064629
Position 15368: 0.005233570973944616
Position 44145: 0.005218353746824258
Position 8303: 0.005155709196795532
Position 25065: 0.004984446990205109
Position 14541: 0.004408479509430262
Position 31350: 0.0041856423810813235
Position 42753: 0.004085834620307044
Position 9892: 0.0038634916421291065
Position 42914: 0.0036997072450337177
Position 1144: 0.003639903289839967
Position 2567: 0.0035730445260362784
Position 7780: 0.0034113021468081
Position 43960: 0.0033948851078983208
Position 8512: 0.0031394972071776685
Position 5901: 0.003027173283551899
Position 1336: 0.0029917169325358616
Position 7956: 0.0028683506473223094
Position 43038: 0.0028560008233484346
Position 42332: 0.0028545551122720596
Position 10165: 0.002818242811144722
Position 1699: 0.0026068186984617822
Position 40504: 0.0025431788947255273
Position 9453: 0.002529989658296661
Position 4558: 0.0025286774650952228
Position 32789: 0.0025219374334703093
Position 9214: 0.0024298767676521884
Position 14610: 0.0024245517265468496
Position 14798: 0.00242097305434801
Position 4818: 0.0024098809305928056
Position 38368: 0.0023921539682948078
Position 39259: 0.0023828915751277963
Position 14795: 0.002339213411186509
Position 32893: 0.0023097504208527734
Position 10207: 0.002278652890811971
Position 32131: 0.002183218877474788
Position 3592: 0.0021147175787868296
Position 45251: 0.002013766284414054
Position 962: 0.0018566598220408326
Position 4525: 0.0018523721801773198
Position 43479: 0.0016952891135734625
Position 44457: 0.0016558664728691104
Position 11277: 0.0016135387457872972
Position 2591: 0.0015960988526754478
Position 378: 0.0015849842230248356
Position 44967: 0.0015825785199084486
Position 1931: 0.001569690262519196
Position 35871: 0.001528699818116623
Position 35169: 0.0015256130907248188
Position 36030: 0.0014225577836697494
Position 6325: 0.0013358312355262801
Position 1819: 0.0012845213142532736
Position 32178: 0.0012670546353257721
Position 2537: 0.0012466074264813629
Position 1713: 0.0011799856073899735
Position 3553: 0.0011601036004518165
Position 495: 0.0010608164493031845
Position 35463: 0.0010422494844110329
Position 4801: 0.000990652440970798
Position 4214: 0.000976873323369943
Position 11841: 0.000963919483559553
Position 8000: 0.0009149243680222898
Position 2481: 0.000911185551515698
Position 14349: 0.0009031809002216053
Position 35396: 0.0008830004711505369
Position 681: 0.0008470110545453819
Position 703: 0.0008424101395987777
Position 4497: 0.0008110285489186812
Position 33595: 0.0007966199057510148
Position 805: 0.000793943311978278
Position 35325: 0.0007879447665811565
Position 37467: 0.0007397618676808671
Position 11946: 0.0007147328493233562
Position 1935: 0.0006604084952069626
Position 33554: 0.0006464171928129637
Position 3797: 0.0006372892201731259
Position 1040: 0.000634230193675298
Position 647: 0.0006338040484004811
Position 2322: 0.0006009918021499258
Position 617: 0.0005964579314203405
Position 918: 0.0005256232369328651
Position 1164: 0.000514737107944602
Position 4120: 0.0004817766383979145
Position 44257: 0.00046072373598948123
Position 753: 0.00045639587046417655
Position 40619: 0.000424548684156365
Position 3469: 0.0004152211180305357
Position 2276: 0.0004036141572343596
Position 1202: 0.00040277755105900604
Position 1888: 0.0004008097108200269
Position 6360: 0.00039276970274948524
Position 10815: 0.000387718137099253
Position 644: 0.0003790632573159403
Position 11912: 0.0003781830423745449
Position 761: 0.0003726831793322984
Position 1198: 0.00036622583359010094
Position 43788: 0.0003630540097037008
Position 969: 0.0003592259374328924
Position 1290: 0.00035552807412639825
Position 772: 0.0003534765385473412
Position 39710: 0.0003530269442798751
Position 43615: 0.00032154336698787686
Position 2610: 0.0003137759545586737
Position 2486: 0.00029817387468511697
Position 2234: 0.0002789302836564132
Position 1270: 0.0002566326981649877
Position 3616: 0.00025135029398840085
Position 1975: 0.00023267985325342458
Position 708: 0.00021126045221013317
Position 33722: 0.0001932113190072829
Position 5606: 0.00018711484176610904
Position 1757: 0.00018583419333309767
Position 2456: 0.00015453646532948958
Position 36824: 0.0001355651365425817
Position 3199: 0.0001289946977596553
Position 1978: 0.00011628064057226706
Position 3766: 0.00010559080921254858
Position 3171: 9.09958157124443e-05
Position 1822: 8.797562888562955e-05
Position 3168: 8.393740809774853e-05
Position 1871: 8.082520503369274e-05
Position 2284: 7.90170386498067e-05
Position 1208: 6.543387453251935e-05
Position 25041: 6.510282776765252e-05
Position 741: 6.368483291011151e-05
Position 9109: 5.9178825214061494e-05
Position 35130: 5.8605083557730734e-05
Position 6049: 5.8197802785977084e-05
Position 39520: 5.7706082628469916e-05
Position 34277: 5.5834974240792106e-05
Position 8481: 5.289236350085779e-05
Position 1324: 4.845489037206863e-05
Position 35210: 4.6968823457299644e-05
Position 1946: 4.684975787736841e-05
Position 1292: 4.2519734772589815e-05
Position 34388: 3.8660395443425685e-05
Position 1355: 3.846773591411344e-05
Position 28164: 3.781829116841913e-05
Position 3732: 3.710536549072808e-05
Position 1149: 3.5712554188574655e-05
Position 37246: 3.164685869397401e-05
Position 34315: 3.131484730596959e-05
Position 715: 2.7963111553369657e-05
Position 3811: 2.5686539186566446e-05
Position 933: 2.219928465514494e-05
Position 34059: 2.0425083594145137e-05
Position 36314: 1.8428931361978948e-05
Position 37223: 1.8232895525355e-05
Position 35033: 1.8210130431871894e-05
Position 4351: 1.5591193065598353e-05
Position 3143: 1.4336887861241455e-05
Position 33197: 1.4228311309639857e-05
Position 32298: 1.4161784138839156e-05
Position 560: 1.388679155827081e-05
Position 1724: 1.278459367611317e-05
Position 1146: 1.0210390439798823e-05
Position 4410: 9.82303593007564e-06
Position 2453: 9.325534677907685e-06
Position 33227: 8.673956434407428e-06
Position 4301: 7.720992541896674e-06
Position 2574: 7.309333579346229e-06
Position 1300: 6.729514702857265e-06
Position 1984: 6.527009977893263e-06
Position 1802: 5.534609698809276e-06
Position 34236: 5.219082230420064e-06
Position 1566: 4.375139225939553e-06
Position 33239: 4.222916555981265e-06
Position 848: 3.515089373358001e-06
Position 36169: 3.1447604709253665e-06
Position 33156: 2.9498893902370106e-06
Position 33924: 2.6280487615220677e-06
Position 33944: 2.4667569853241455e-06
Position 31904: 2.3949558161759886e-06
Position 8463: 1.9935888886957776e-06
Position 33130: 1.9608253587404574e-06
Position 566: 1.5781219250138513e-06
Position 30979: 1.4341589176078424e-06
Position 3214: 1.0044431007902654e-06
Position 31982: 8.248330332525149e-07
Position 33378: 7.905850147241389e-07
Position 352: 6.011981499951904e-07
Position 982: 4.86629000915904e-07
Position 1234: 4.7488546774446933e-07
Position 976: 3.784435861076474e-07
Position 1363: 3.080720050234142e-07
Position 34467: 2.9520191331335666e-07
Position 873: 2.841440481704614e-07
Position 1083: 2.5281491443823074e-07
Position 511: 2.2068163109562065e-07
Position 25872: 1.6357857025640427e-07
Position 325: 1.5699845738256506e-07
Position 827: 1.0275884099539892e-07
Position 946: 9.31805005765962e-08
Position 1013: 8.706428177511266e-08
Position 943: 7.934693669034184e-08
Position 979: 4.4325905363912395e-08
Position 513: 4.078204804848083e-08
Position 100: 3.9596970545285445e-08
Position 1010: 3.877984377251066e-08
Position 853: 3.775213951818052e-08
Position 1244: 2.9647431861666523e-08
Position 25557: 2.920258638374592e-08
Position 520: 2.8349316795273645e-08
Position 1436: 2.4566141790210793e-08
Position 1016: 1.0672075113594537e-08
Position 3211: 9.947242686993066e-09
Position 25676: 8.846910305666643e-09
Position 1804: 7.875781560398738e-09
Position 1635: 7.551668694384108e-09
Position 862: 7.320671716260318e-09
Position 1417: 6.316908707685836e-09
Position 1344: 5.852566495405674e-09
Position 1341: 5.6198889760385e-09
Position 524: 4.193392855560324e-09
Position 1525: 3.3655627192723952e-09
Position 831: 3.0627680980319276e-09
Position 18392: 2.8293498619831814e-09
Position 814: 2.5529220243012207e-09
Position 2007: 2.207391789765342e-09
Position 1367: 2.166674803066996e-09
Position 1407: 1.7788586050573144e-09
Position 1373: 1.7169937320231365e-09
Position 229: 1.2797306174317568e-09
Position 127: 9.162470092709739e-10
Position 138: 5.759496855149532e-10
Position 123: 5.446125687137146e-10
Position 241: 3.7986488670530306e-10
Position 271: 3.3780055173783624e-10
Position 15725: 1.9916760710841437e-10
Position 247: 1.4408721899895198e-10
Position 300: 1.2650286161233484e-10
Position 833: 4.322006806886708e-11
Position 12370: 3.4474537857601375e-11
Position 12343: 1.437831676765966e-11
Position 881: 5.359269722310738e-12
Position 1542: 1.937499746710601e-12
Position 841: 1.4990864279656082e-14
