Gene = Apoc1
Position 1966: 0.007893717176303428
Position 911: 0.00733350427881897
Position 2298: 0.006665473995640622
Position 1379: 0.00537598502933527
Position 1864: 0.004451393979986863
Position 2010: 0.003034265151977767
Position 2775: 0.0027280013624548342
Position 1681: 0.002609110635392176
Position 2058: 0.002397783698996635
Position 1511: 0.002345232122997764
Position 2919: 0.002244105470650981
Position 2599: 0.0021598131758582
Position 2385: 0.002133223296881062
Position 2707: 0.0018576181697112844
Position 2739: 0.0015817438853209453
Position 2262: 0.001397791086090258
Position 466: 0.0013748768420772178
Position 2238: 0.001317021359784092
Position 988: 0.001308719433293466
Position 3152: 0.001307483757989424
Position 139: 0.0010745119233056385
Position 234: 0.0009220253480621047
Position 461: 0.0009130104418985767
Position 1257: 0.0008289038881368732
Position 487: 0.0008190404106854303
Position 521: 0.0007916444609860406
Position 1555: 0.0006562007413872318
Position 842: 0.0006434255161047565
Position 1084: 0.0006411812281212911
Position 1981: 0.0005753837878219193
Position 2584: 0.0005330677921193899
Position 1113: 0.0005243419921132118
Position 2096: 0.000523704628328874
Position 2156: 0.0004979512821607184
Position 2424: 0.00043518918807050274
Position 1585: 0.0004059922770546617
Position 888: 0.0003875392918248714
Position 196: 0.0003739071796086675
Position 1843: 0.0003536316676234957
Position 848: 0.00033359368416544877
Position 2619: 0.0003289814326330231
Position 3107: 0.0003245393429186489
Position 2733: 0.0003206904082745085
Position 1712: 0.00031976966555565624
Position 444: 0.00031173039672824387
Position 1177: 0.00030131146156044374
Position 3039: 0.0002844958290648245
Position 599: 0.0002770972521269604
Position 917: 0.00026761832387177067
Position 1628: 0.0002643905992549306
Position 349: 0.00024324353712610052
Position 524: 0.0002404152446364784
Position 952: 0.00023781899744645949
Position 671: 0.00022726936147620506
Position 1659: 0.00021199462434770658
Position 2015: 0.00020981146455007166
Position 1050: 0.00020739878807584544
Position 961: 0.00018924122424551857
Position 2471: 0.00018179261610627842
Position 3052: 0.00018026396766256052
Position 1297: 0.00017033694203215561
Position 3135: 0.0001649017911519784
Position 2118: 0.0001458408772240335
Position 2990: 0.00014522693793060407
Position 1428: 0.00014516430434417647
Position 851: 0.00014414966405739847
Position 972: 0.00013970815385023005
Position 692: 0.00013616830347081612
Position 931: 0.00012976907821891294
Position 1386: 0.0001224551245398171
Position 3057: 0.00011959613447133977
Position 3063: 0.00011887650277376355
Position 2393: 0.00011133542181493257
Position 999: 9.160820646274712e-05
Position 1318: 8.74366454005029e-05
Position 1962: 7.534574641182416e-05
Position 2615: 7.2305358585427e-05
Position 325: 6.446800589664256e-05
Position 1589: 6.423570699135722e-05
Position 1559: 6.258824167443148e-05
Position 2857: 6.243086670048678e-05
Position 787: 6.210584118536435e-05
Position 1606: 6.069570476242344e-05
Position 472: 5.650283773605302e-05
Position 447: 5.448917979005044e-05
Position 1055: 5.312573716523111e-05
Position 2685: 5.293227720802675e-05
Position 554: 4.5961485576563234e-05
Position 1931: 4.3681680254075214e-05
Position 714: 4.012486129395558e-05
Position 2032: 3.36440613723661e-05
Position 2233: 3.195541450233713e-05
Position 1312: 3.002685268252873e-05
Position 2093: 2.888727763113909e-05
Position 1651: 2.6181999891420125e-05
Position 1869: 2.568179675579086e-05
Position 1469: 2.4268167457180713e-05
Position 3171: 2.3130848340428542e-05
Position 1271: 1.9479585095948492e-05
Position 890: 1.8458462532395324e-05
Position 719: 1.8112886887095707e-05
Position 673: 1.652715085036303e-05
Position 249: 1.3361035732756126e-05
Position 254: 1.2969633877591974e-05
Position 328: 8.135561320648287e-06
Position 121: 7.904847953389234e-06
Position 340: 6.292847462555998e-06
Position 2360: 3.633962766608063e-06
Position 544: 3.0970991602067377e-06
Position 532: 1.5107558451112502e-06
Position 337: 5.004429856289966e-07
Position 695: 4.2645602352067596e-07
Position 749: 2.4295430200450143e-07
Position 274: 2.2925659064678557e-07
Position 260: 1.9664802490654745e-07
Position 258: 1.9337818520109527e-07
Position 752: 1.2299048027225647e-07
Position 280: 3.474891245100596e-08
Position 269: 3.084297909150068e-08
Position 296: 2.9041843363574314e-08
Position 552: 2.2964705126201394e-08
Position 547: 1.732918297132379e-08
Position 560: 9.160359735999305e-09
Position 570: 8.937622543392006e-09
Position 1433: 8.048312477431931e-09
Position 278: 6.447521345973018e-09
Position 289: 1.5864827380852439e-09
Position 729: 1.1476245485391389e-09
