Gene = Bcl2l15
Position 1219: 8.558392323127027e-08
Position 176: 4.0697797862543076e-08
Position 172: 3.828855457808304e-08
Position 415: 3.803631442411858e-08
Position 576: 3.563326494001488e-08
Position 1009: 2.8604278611838624e-08
Position 1142: 2.688737763727804e-08
Position 417: 2.6807609709710466e-08
Position 1000: 1.057634029845134e-08
Position 1304: 9.55109144972242e-09
Position 1035: 7.128314327039818e-09
Position 88: 5.233829380138943e-09
Position 876: 2.8287550834985712e-09
Position 835: 1.570743603099511e-09
Position 1088: 9.396288478590542e-10
Position 581: 3.0361580357190406e-10
Position 595: 1.7968996379082898e-10
Position 871: 1.0959040235945103e-10
Position 826: 2.3356243674635906e-11
Position 828: 1.3816011163782474e-11
Position 620: 9.023225972737517e-12
Position 1110: 6.421600288731214e-12
