Gene = C130050O18Rik
Position 1929: 2.1521277201284397e-06
Position 2382: 1.7976312032823118e-06
Position 1662: 1.7003192880634884e-06
Position 1749: 1.601141223062692e-06
Position 5766: 1.1567587622618295e-06
Position 764: 1.1187177240171462e-06
Position 802: 1.062880336217164e-06
Position 1439: 9.84551609432558e-07
Position 3907: 2.2028763964428056e-07
Position 1789: 1.4175909455913303e-07
Position 1464: 9.639594873994471e-08
Position 2891: 9.350027634276401e-08
Position 1462: 7.889281488422774e-08
Position 2988: 7.73532492269213e-08
Position 1704: 7.349174060154577e-08
Position 476: 6.586882137715818e-08
Position 1468: 3.724890290231569e-08
Position 1677: 3.441823341348333e-08
Position 1698: 3.3960369473016996e-08
Position 473: 3.25710835660812e-08
Position 489: 2.601407925130401e-08
Position 1265: 8.13846763764274e-09
Position 186: 5.064373981194656e-09
Position 503: 2.507270052137984e-09
Position 982: 1.366868099553548e-09
Position 966: 1.263624754551966e-09
Position 127: 2.3745907468707307e-10
Position 175: 2.0824618254234879e-10
Position 168: 1.601555816467762e-10
Position 510: 1.2200018228412835e-10
Position 109: 2.7118443728593646e-11
Position 80: 2.4962779637294553e-12
Position 131: 1.3583013249115522e-12
Position 161: 1.2776005011841109e-12
Position 95: 4.836363039185476e-13
Position 84: 1.865186365590554e-13
Position 156: 1.7910529914522854e-13
Position 143: 8.094216886512112e-14
Position 135: 1.087211405569236e-14
