Gene = Lrif1
Position 987: 9.255621917375709e-11
Position 1023: 5.972875765743706e-11
Position 1001: 5.896487335130474e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12421: 0.917950469234814
Position 12793: 0.38851918244624817
Position 11400: 0.3640782684202712
Position 691: 0.13131218750233054
Position 10604: 0.10270282413242149
Position 13468: 0.09720154053668205
Position 10460: 0.06884505670765467
Position 920: 0.06659379219474697
Position 10930: 0.051837142854552584
Position 453: 0.03667086317776597
Position 13967: 0.03455076446525377
Position 12823: 0.03225571503154535
Position 10519: 0.029108750756580568
Position 421: 0.028019986677513768
Position 11633: 0.026772266135377972
Position 10659: 0.02160526055798923
Position 14474: 0.021317441340063793
Position 10276: 0.021098448285317192
Position 985: 0.016129761002709683
Position 13790: 0.013633851973524925
Position 8815: 0.013080226420477204
Position 6542: 0.013000256768046429
Position 11770: 0.011724555364903244
Position 14279: 0.01167061629799911
Position 3634: 0.010759251215612225
Position 7124: 0.009879753798396729
Position 10418: 0.008360476185038886
Position 8597: 0.008034464576915538
Position 13802: 0.00789337540450764
Position 10900: 0.006951975458107214
Position 3567: 0.0064303290067020055
Position 6591: 0.006035776858533749
Position 13290: 0.005235678377507037
Position 10780: 0.004630070617260103
Position 618: 0.0044870166240378795
Position 11792: 0.0036493858946005705
Position 3590: 0.0035231183612851515
Position 14061: 0.0034181896100962247
Position 7016: 0.0032713943247005585
Position 7883: 0.0029275926129619734
Position 13255: 0.0028693934365006213
Position 9734: 0.002747965069244022
Position 14623: 0.002344371812993558
Position 8743: 0.0022725981209962957
Position 543: 0.002160273349238173
Position 7294: 0.0021407359599869627
Position 7415: 0.0020688869010586476
Position 14205: 0.0019088227741235685
Position 12041: 0.001844808439784855
Position 604: 0.0015437950702256122
Position 9578: 0.001325229538953105
Position 2682: 0.0012545629599257416
Position 5844: 0.00121824104380974
Position 4257: 0.0011662171667531438
Position 7822: 0.0011638112270376966
Position 400: 0.0010816062672360704
Position 9070: 0.0010726289728245034
Position 9726: 0.0009597224036286215
Position 13470: 0.0009318895843904168
Position 957: 0.0008076875724346788
Position 382: 0.0007872924463784227
Position 12985: 0.0007840320550611766
Position 13619: 0.0007728936614582375
Position 13602: 0.0007662060278473464
Position 5065: 0.0007126217474723821
Position 780: 0.0006969434565798166
Position 9955: 0.0006844951069076833
Position 4283: 0.0006441963532969624
Position 379: 0.0005769061145222038
Position 9986: 0.0005736814810083145
Position 4807: 0.0005713722440017802
Position 840: 0.0005105535238870845
Position 8576: 0.0004224183705769994
Position 360: 0.0004164047987245725
Position 5489: 0.0003886429564030384
Position 5107: 0.0003799085664170609
Position 6143: 0.0003563675655861559
Position 4240: 0.0003318283324867168
Position 5632: 0.0003224562475859504
Position 2254: 0.00031515369462374354
Position 2854: 0.00030210974975402547
Position 339: 0.0003020884995336797
Position 1283: 0.00028757696913812685
Position 3526: 0.00028703361143560605
Position 6329: 0.000283565343428604
Position 2099: 0.00028286154570251483
Position 887: 0.00025690858160092115
Position 748: 0.0002542284306058872
Position 4201: 0.00025422266989297445
Position 5906: 0.00024051126158497
Position 6837: 0.0002370188133248326
Position 6473: 0.00020729682445379022
Position 8087: 0.00019604147364411448
Position 3259: 0.00019434768479580994
Position 4272: 0.00019289008860642442
Position 4127: 0.00018570805440898448
Position 4604: 0.0001821478147480918
Position 575: 0.00017739396591787577
Position 4349: 0.0001738617279386089
Position 7640: 0.00017097804723613716
Position 5248: 0.00016652961288444876
Position 10216: 0.0001649449322435316
Position 2204: 0.00015582064989241366
Position 2517: 0.00015352873137414291
Position 2086: 0.00014931948920825724
Position 2727: 0.00014651720396894745
Position 5028: 0.00013911259500268733
Position 1120: 0.000126703584588576
Position 3230: 0.00012450362988917344
Position 505: 0.0001241398200293751
Position 4880: 0.00011651488667136027
Position 2184: 0.00011590419705738676
Position 7482: 0.00011530482108860221
Position 6400: 0.00011491431415918616
Position 272: 0.00011444754630621402
Position 9907: 0.00010014915019175612
Position 935: 9.727207861001467e-05
Position 2825: 9.496135955257265e-05
Position 5421: 8.9311339322325e-05
Position 2235: 8.69123671772286e-05
Position 5986: 6.0296522472798105e-05
Position 6646: 4.581915333180513e-05
Position 5383: 4.4146023848970786e-05
Position 7776: 4.40529273389769e-05
Position 5090: 4.2436978567641834e-05
Position 1661: 4.2226538354123486e-05
Position 6289: 3.99423933868025e-05
Position 2433: 3.901617285812631e-05
Position 119: 3.52646613012613e-05
Position 8312: 3.468762373568737e-05
Position 1701: 3.439167373958083e-05
Position 6072: 3.389614463700319e-05
Position 6616: 3.3613252302460105e-05
Position 3029: 3.2233525604537136e-05
Position 8181: 3.175011387854376e-05
Position 7953: 3.0410964882008417e-05
Position 6099: 2.9160656474361256e-05
Position 4929: 2.7794541683467248e-05
Position 4726: 2.533580065527427e-05
Position 252: 2.3780573811166672e-05
Position 6782: 2.244352067451277e-05
Position 3885: 2.2336225546296996e-05
Position 344: 2.2267565394028368e-05
Position 2497: 2.164747276148838e-05
Position 5601: 2.0315384935153476e-05
Position 6971: 1.989098490122173e-05
Position 6673: 1.9390691281270578e-05
Position 5693: 1.9250179878934376e-05
Position 3361: 1.8781746518161302e-05
Position 3898: 1.824514698334099e-05
Position 148: 1.6142562037789382e-05
Position 3835: 1.4404699681335234e-05
Position 6173: 1.4179008750547515e-05
Position 1251: 1.3037410623961351e-05
Position 3719: 1.2259752028525931e-05
Position 5390: 1.1979841940992102e-05
Position 1202: 1.1902186875712015e-05
Position 3692: 9.74864161662372e-06
Position 4951: 9.520270334313795e-06
Position 2340: 8.979432962841133e-06
Position 4330: 8.341960300959332e-06
Position 3538: 8.251553856560056e-06
Position 1684: 7.94425419381918e-06
Position 1181: 7.87308870771011e-06
Position 5329: 7.86963278578435e-06
Position 4067: 7.68050293179997e-06
Position 3853: 6.442270123676249e-06
Position 5696: 6.324535452631061e-06
Position 241: 6.04030984785151e-06
Position 4469: 5.8541586860550115e-06
Position 819: 5.5664149450566225e-06
Position 3141: 5.458325496661351e-06
Position 633: 4.84279779941288e-06
Position 1792: 4.839293267875957e-06
Position 4464: 4.784189747266869e-06
Position 4163: 4.395172919221952e-06
Position 718: 4.04683956702614e-06
Position 624: 3.913540031436972e-06
Position 944: 3.862204768327911e-06
Position 3272: 3.5103305031660577e-06
Position 754: 3.3234789766529633e-06
Position 660: 3.276936122472179e-06
Position 2035: 3.1735668936804432e-06
Position 3959: 2.8439247573865553e-06
Position 2242: 2.7077007323558924e-06
Position 305: 2.5641378866503592e-06
Position 126: 2.269438988503573e-06
Position 1589: 2.059053946198131e-06
Position 2155: 1.980214229869382e-06
Position 1978: 1.718094396236744e-06
Position 2600: 1.6945910852182647e-06
Position 861: 1.6643569292833353e-06
Position 3009: 1.554419009529657e-06
Position 1009: 1.5342448146189507e-06
Position 1569: 1.5062319373853856e-06
Position 1415: 1.3646605076676206e-06
Position 547: 1.3275134164491995e-06
Position 1545: 1.1678229199491575e-06
Position 222: 1.1494184773923448e-06
Position 584: 9.094949332526882e-07
Position 294: 8.773252846407197e-07
Position 1398: 7.718139266855646e-07
Position 1294: 6.292187252510874e-07
Position 466: 4.839296925624437e-07
Position 665: 4.778198286689664e-07
Position 479: 4.2658204349733375e-07
Position 150: 3.7872162143506735e-07
Position 3597: 3.331492327962662e-07
Position 463: 3.197905354573148e-07
Position 346: 2.569147387571887e-07
Position 552: 1.8030458620560675e-07
Position 289: 1.6999626983895948e-07
Position 4405: 1.0704379717484137e-07
Position 784: 7.307002226819685e-08
Position 932: 6.994534660768182e-08
Position 156: 4.939875721406437e-08
Position 850: 3.34532996106285e-08
Position 987: 1.8216668073977615e-08
Position 128: 8.59017479186372e-09
Position 196: 6.912460643391052e-09
Position 798: 6.003839100394616e-09
Position 1058: 4.5297053755134466e-09
Position 160: 1.5781472265768589e-09
Position 181: 1.1551794204026389e-09
Position 1014: 5.37531059140887e-10
Position 802: 3.347584881414941e-10
Position 175: 4.412565451586507e-13
Position 188: 1.5298992879731262e-13
