Gene = Bag2
Position 305: 2.4770767441735417e-06
Position 549: 1.9706640780528946e-06
Position 472: 1.4359637400340684e-06
Position 539: 1.2041291400042378e-06
Position 2737: 1.1896060419375746e-06
Position 537: 6.971306657508802e-07
Position 1580: 6.169224757161495e-07
Position 387: 5.524050709142042e-07
Position 118: 4.1501166404959887e-07
Position 100: 4.110105736578696e-07
Position 4067: 3.310961438822206e-07
Position 390: 2.5565456132468167e-07
Position 476: 9.227156750899173e-08
Position 1963: 4.418754023106221e-08
Position 123: 1.917493632411411e-08
Position 180: 1.852737043011485e-08
Position 240: 1.7972355964155953e-08
Position 139: 2.303420711087663e-09
Position 130: 8.99106321756584e-10
Position 247: 5.718392937738334e-10
Position 216: 2.0816312417654806e-11
Position 193: 1.4229817331941958e-11
Position 205: 1.134038971361858e-11
Position 195: 7.448242461130373e-12
Position 211: 5.4319591411478226e-12
Position 221: 2.8883812355625308e-15
