Gene = Ro60
Position 16656: 5.298650393669499e-06
Position 11777: 5.071216483594553e-06
Position 14167: 4.782182004025242e-06
Position 438: 4.141414700520273e-06
Position 1336: 4.064977371724972e-06
Position 1302: 4.055637344245011e-06
Position 1423: 3.92413569867821e-06
Position 1696: 2.8681325301493384e-06
Position 493: 2.7115061149256814e-06
Position 1769: 2.6814581816665403e-06
Position 1068: 2.4567145513562685e-06
Position 1978: 2.3953692981810166e-06
Position 11891: 1.889531472724467e-06
Position 911: 1.7391748826683617e-06
Position 2084: 1.6444493419879026e-06
Position 14559: 1.3347422583491733e-06
Position 1054: 1.1117318109370769e-06
Position 1929: 9.966677926780992e-07
Position 11817: 6.036199494074261e-07
Position 768: 3.3224578828437775e-07
Position 63: 3.304725762701038e-07
Position 681: 7.698706702559027e-08
Position 625: 6.215011557921225e-08
Position 266: 5.601245297393979e-08
Position 496: 4.1457327803962507e-08
Position 192: 3.979555753047765e-08
Position 741: 3.66261727957058e-08
Position 709: 2.712285407274154e-08
Position 590: 2.587559338056983e-08
Position 202: 2.076667665699959e-08
Position 526: 1.5531810249142882e-08
Position 298: 1.190048450685785e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11497: 0.9642877274425569
Position 16601: 0.9532129064129555
Position 11147: 0.8825372064441313
Position 16978: 0.7418888378940843
Position 15681: 0.7012424770379538
Position 19173: 0.6024877899446018
Position 10257: 0.5592726519093117
Position 22795: 0.48233138863049496
Position 6452: 0.4203333337227078
Position 10585: 0.409122570319566
Position 22944: 0.2579626822955094
Position 21655: 0.23928825127200687
Position 11738: 0.15498944683105406
Position 19237: 0.13726526098119193
Position 13457: 0.12699912858073842
Position 253: 0.1241524546859102
Position 6936: 0.1235189600131977
Position 25295: 0.11450459715005458
Position 25975: 0.0948109828203281
Position 4485: 0.07709946375231277
Position 6966: 0.07696471012763167
Position 8837: 0.0714749507560523
Position 24798: 0.06843675708150035
Position 19404: 0.06538130573857888
Position 11168: 0.06448626183731943
Position 16974: 0.054678360201097585
Position 24756: 0.042130630657880544
Position 19634: 0.040972831769636175
Position 24922: 0.036491302437967894
Position 6941: 0.036466739288574065
Position 16377: 0.03547749450039941
Position 6365: 0.03347676151773231
Position 23204: 0.03286103552490019
Position 24598: 0.029998868635602072
Position 6041: 0.028452222956069757
Position 17204: 0.026290911005045773
Position 11704: 0.02517732297953013
Position 18909: 0.02515094055506352
Position 11534: 0.02421152428837052
Position 19721: 0.02257637024762143
Position 17501: 0.0200523193311357
Position 24317: 0.019240879555231353
Position 24268: 0.019092215102204553
Position 13496: 0.017962193169940282
Position 2652: 0.01721465317350379
Position 25576: 0.016532064861582194
Position 13365: 0.014250670388345054
Position 6512: 0.013684216390360009
Position 20035: 0.01339383028403721
Position 3778: 0.01302110062870771
Position 24246: 0.012636811593392331
Position 17913: 0.012544250960114413
Position 18282: 0.012537131802210777
Position 23153: 0.012212784621289673
Position 14456: 0.0114451095898705
Position 26032: 0.01127618600858638
Position 25573: 0.011093885005004165
Position 24361: 0.010806389475376365
Position 22037: 0.01042623221889385
Position 13667: 0.009904726126240633
Position 25033: 0.009822775956450893
Position 23425: 0.008989279532332339
Position 2563: 0.008610642201444911
Position 24167: 0.008397362630481827
Position 24557: 0.008374703717358692
Position 4311: 0.008244923595502447
Position 10951: 0.0080141064121821
Position 1052: 0.007575811925899696
Position 5063: 0.0075266596796312885
Position 20261: 0.0072801950443153835
Position 12371: 0.007198252669846161
Position 11420: 0.0070850569980267985
Position 17026: 0.007047740599644024
Position 23901: 0.006993301746228793
Position 16809: 0.006762386828359614
Position 11749: 0.006307056679341873
Position 14616: 0.006127297823861736
Position 3041: 0.005725425808119865
Position 11784: 0.005673882446444952
Position 17659: 0.005413501724082502
Position 23386: 0.00537566009459029
Position 4996: 0.005301006903673717
Position 23776: 0.005285591952119198
Position 23353: 0.0052589121474342585
Position 14542: 0.005241310564976335
Position 12072: 0.005234516998842553
Position 2523: 0.005155303422155788
Position 15619: 0.004857764817594664
Position 16668: 0.004719013025525642
Position 19580: 0.004545604397398977
Position 5030: 0.004521400219721974
Position 19389: 0.0043950538550312996
Position 15577: 0.0043691443907479
Position 24122: 0.00421922402274372
Position 18243: 0.003842693841946467
Position 3794: 0.003486880779363037
Position 6414: 0.0034156903042084595
Position 16449: 0.0034103342673149407
Position 1025: 0.003186227836125051
Position 264: 0.0030149329949572157
Position 2481: 0.002958749268107854
Position 826: 0.0028760392752911093
Position 14550: 0.0028441826543171562
Position 17533: 0.002810616035803495
Position 19929: 0.002784155474732836
Position 3675: 0.0025933032583841963
Position 7534: 0.0024954943156164076
Position 13830: 0.002448410089380294
Position 17982: 0.0023217845582285653
Position 15127: 0.0023121912815206157
Position 6189: 0.0021429427823862097
Position 19867: 0.0021388432802816352
Position 23787: 0.0021044656923008527
Position 25270: 0.0021028823383740375
Position 23945: 0.0020810522528726247
Position 17089: 0.002062895617915659
Position 2912: 0.002039304144372432
Position 14497: 0.002000708609164827
Position 17084: 0.001950590363398642
Position 7066: 0.0019375645766569628
Position 4438: 0.0018743405670527532
Position 19285: 0.0018676177805137602
Position 19951: 0.0018074629662106435
Position 13792: 0.0016667719550863588
Position 14477: 0.0016069916178592296
Position 17577: 0.0015119097807788995
Position 18590: 0.0015073789202225195
Position 3727: 0.001467101812748627
Position 17618: 0.001369836980957192
Position 12143: 0.001324192825445007
Position 24377: 0.0013240760423813554
Position 12317: 0.0012429549247295027
Position 6729: 0.0012092493660362208
Position 20276: 0.0011988805860185543
Position 11536: 0.0011308172200831619
Position 3652: 0.0009904093632025744
Position 12284: 0.0009467845270919703
Position 8961: 0.000936162559078658
Position 2664: 0.0008647794913919734
Position 13501: 0.0008583995134410917
Position 20720: 0.0008562604674700315
Position 3748: 0.0008099104162840371
Position 13778: 0.0008054022327759357
Position 15504: 0.0006954403053934839
Position 2542: 0.0006946813380445726
Position 13437: 0.0006942993409005048
Position 11950: 0.0006243463826301572
Position 11856: 0.0005513741998017598
Position 18555: 0.0005506255283248274
Position 3093: 0.0005325542416005558
Position 3622: 0.0005324655880279904
Position 17676: 0.0005131022216043589
Position 12608: 0.0004908333401533572
Position 3482: 0.0004864430922773708
Position 14392: 0.00047635862116888935
Position 19146: 0.0004165745389851087
Position 3760: 0.00039197156068746485
Position 12002: 0.00034242411386821566
Position 3060: 0.0003277347762738418
Position 16524: 0.00029940425974903356
Position 12730: 0.00029288906930983305
Position 12521: 0.0002925683683896817
Position 12291: 0.00027506281491230936
Position 18224: 0.0002403555882624478
Position 1004: 0.00023915616937927037
Position 19410: 0.0002357066825074075
Position 16913: 0.00021486054403398657
Position 1977: 0.00020824440410416198
Position 4247: 0.00020109547812034208
Position 15936: 0.00019445778246302518
Position 4433: 0.0001927054965511917
Position 12676: 0.00019240553462880004
Position 874: 0.00019075868513754337
Position 13424: 0.00018098317831255622
Position 20998: 0.00017133197214703026
Position 277: 0.0001490687514430499
Position 270: 0.00014467660316933956
Position 318: 0.00013509437696087668
Position 12174: 0.00013464330667212142
Position 11544: 0.00013225595302179295
Position 1121: 0.00011468829940113801
Position 1943: 0.00010825142910341607
Position 17555: 0.00010819605930165596
Position 3466: 0.0001019404581922951
Position 2453: 8.893094778782235e-05
Position 19443: 8.679757854250048e-05
Position 12169: 8.390662876626302e-05
Position 9660: 7.272441370652134e-05
Position 1963: 6.968422601472532e-05
Position 17033: 6.63491247131314e-05
Position 16985: 6.311324632009643e-05
Position 5218: 5.273223228712535e-05
Position 1468: 2.8219869500292288e-05
Position 805: 2.5184257325567387e-05
Position 843: 2.4534949853732936e-05
Position 2007: 2.3986369074308466e-05
Position 11956: 2.278955104884027e-05
Position 12821: 2.1734713856664114e-05
Position 1863: 2.1627122193977838e-05
Position 3729: 2.146673474627991e-05
Position 13211: 2.1412220411953e-05
Position 16988: 1.9495395676484045e-05
Position 13183: 1.868636845709895e-05
Position 421: 1.775611983823743e-05
Position 1890: 1.768988379702486e-05
Position 12103: 1.7225440715038535e-05
Position 5412: 1.6702648069680084e-05
Position 4527: 1.6597819421707056e-05
Position 1537: 1.6444004704149278e-05
Position 3330: 1.430507426482956e-05
Position 11937: 1.3720267024009518e-05
Position 2279: 1.3310422533886461e-05
Position 3625: 1.2949477490209672e-05
Position 12083: 1.245582407451196e-05
Position 1491: 1.2454993152789271e-05
Position 3112: 1.2241784992077898e-05
Position 4493: 1.0847884647332671e-05
Position 2800: 9.754846172734022e-06
Position 488: 9.203517153275371e-06
Position 11878: 8.57760459502535e-06
Position 767: 8.398675943462412e-06
Position 399: 8.264968021129984e-06
Position 19465: 7.409747318884716e-06
Position 17311: 7.2803592027343155e-06
Position 12203: 6.781278479641525e-06
Position 3005: 6.42266594746464e-06
Position 1146: 5.975149150678494e-06
Position 2489: 5.193150143536746e-06
Position 2525: 5.17093605591504e-06
Position 14109: 4.78218200402524e-06
Position 1420: 4.754239431001292e-06
Position 794: 4.558167832179646e-06
Position 12565: 4.2936805290950575e-06
Position 1947: 4.068066100794071e-06
Position 809: 4.044311675528541e-06
Position 4261: 3.81534469077289e-06
Position 681: 3.5154962419281176e-06
Position 2745: 3.339632949471761e-06
Position 17074: 3.287890611499207e-06
Position 4584: 3.2664074042442393e-06
Position 226: 3.024622761824519e-06
Position 984: 2.895651626150709e-06
Position 17209: 2.882661638697138e-06
Position 1243: 2.4310109376712036e-06
Position 3564: 2.11703665445131e-06
Position 2326: 1.9254431274931376e-06
Position 17244: 1.8715224761260292e-06
Position 2297: 1.7543447941211322e-06
Position 1166: 1.732508353152589e-06
Position 1563: 1.5796246186224778e-06
Position 2108: 1.391846957769937e-06
Position 1784: 1.3201405525113091e-06
Position 1364: 1.3117359070016138e-06
Position 596: 1.1332186494412226e-06
Position 1909: 9.327352734687178e-07
Position 4086: 9.11265712261844e-07
Position 272: 7.404469475942765e-07
Position 12127: 7.053628856544506e-07
Position 722: 6.759042418440271e-07
Position 1210: 6.731325839130685e-07
Position 2192: 6.197634254610826e-07
Position 2227: 6.064397597013046e-07
Position 1327: 5.424221320546705e-07
Position 1879: 4.5302182813301353e-07
Position 1915: 3.47338093913215e-07
Position 1651: 3.2778781129359623e-07
Position 1476: 3.1040587405115793e-07
Position 1882: 2.9573601650764704e-07
Position 490: 2.87831205855509e-07
Position 365: 2.704731530504172e-07
Position 1422: 2.4670838946278905e-07
Position 554: 2.07959572275709e-07
Position 521: 2.0718245708599497e-07
Position 2237: 1.614488515737685e-07
Position 321: 1.4768161833481476e-07
Position 1928: 1.380419768975394e-07
Position 15728: 1.1401523117323135e-07
Position 283: 2.4201342906391096e-08
Position 1294: 1.2385654090960185e-08
Position 976: 1.0593418675569666e-08
