Gene = Knop1
Position 2570: 0.0015300965382301116
Position 347: 0.001511356275892054
Position 5782: 0.0013961501769251916
Position 124: 0.0013360043182893127
Position 7770: 0.0013189850470492989
Position 6483: 0.0011081296921908743
Position 2748: 0.0010442847020787223
Position 3379: 0.0008388915416996683
Position 668: 0.0007402401811015786
Position 1082: 0.0006841813244749752
Position 1207: 0.0006800286377519487
Position 1331: 0.0005701699588723075
Position 2591: 0.0005499043084425953
Position 1327: 0.00048453080958133724
Position 3033: 0.0004698664039949064
Position 10882: 0.00045570533231745626
Position 12675: 0.00045328520864317706
Position 168: 0.00038253938073519835
Position 400: 0.0003694827643330952
Position 2236: 0.00031682203645695434
Position 6345: 0.0003041414409247552
Position 2839: 0.00030107320725967487
Position 394: 0.00028475783896976677
Position 247: 0.00025472573550861243
Position 6193: 0.00024557879074126125
Position 96: 0.00022781503825370085
Position 1086: 0.0002133493869536426
Position 2079: 0.0001926558634876075
Position 2710: 0.0001913758693623429
Position 54: 0.00018538110445934713
Position 877: 0.00018121839791414488
Position 6558: 0.0001488182405349626
Position 8569: 0.00013578517560964754
Position 1112: 6.608791682487079e-05
Position 1870: 6.436775511094235e-05
Position 237: 6.362358278663992e-05
Position 636: 5.694776663972375e-05
Position 2287: 4.467555057127983e-05
Position 464: 4.364506109567664e-05
Position 258: 4.1139124431054226e-05
Position 403: 4.001879290490398e-05
Position 1175: 3.7247223380726654e-05
Position 1117: 3.369602774539477e-05
Position 114: 3.2626990174190046e-05
Position 166: 3.22732172535511e-05
Position 642: 2.8808294506831604e-05
Position 2327: 2.6772209516863423e-05
Position 1566: 2.2724120177357213e-05
Position 7766: 2.052962600002734e-05
Position 759: 1.6631330224385855e-05
Position 9054: 1.6192690286427794e-05
Position 202: 1.5318701410057654e-05
Position 1595: 1.4085958618993633e-05
Position 9: 7.427082415005257e-06
Position 1551: 6.430122817398458e-06
Position 9163: 6.120135652297677e-06
Position 649: 5.482941299554604e-06
Position 1611: 4.9042168342147706e-06
Position 487: 4.877799005626132e-06
Position 561: 1.933131339049344e-06
Position 838: 1.5052569448655587e-06
Position 1282: 1.2057242855256867e-06
Position 850: 9.803558607959462e-07
Position 871: 9.367404567550758e-07
Position 1217: 5.348840812438972e-07
Position 903: 2.791380728973316e-07
Position 746: 1.9608801482790202e-07
Position 836: 1.568838079104558e-07
Position 1107: 1.0809190383047974e-07
Position 944: 1.0724355268499803e-07
Position 964: 6.857737230073491e-08
Position 731: 4.2979729944579996e-08
Position 703: 4.802054919936226e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7679: 0.9867669925040955
Position 5564: 0.8293152741683936
Position 10874: 0.5795542209706527
Position 4531: 0.4487450775499983
Position 12501: 0.3853883475303216
Position 7466: 0.3283277574755161
Position 11381: 0.31625961355905713
Position 7330: 0.31351370812832124
Position 2913: 0.29859944345292044
Position 13016: 0.2441132206678735
Position 1966: 0.235008159608305
Position 11311: 0.22357214861246003
Position 724: 0.17825352186471435
Position 4261: 0.15505539921633055
Position 2700: 0.15353275035423572
Position 12690: 0.1494626615979143
Position 4552: 0.14564364151123332
Position 743: 0.11162319528658945
Position 13770: 0.10351486743064552
Position 13533: 0.0927237945235623
Position 4979: 0.08037621675159101
Position 10159: 0.08002650876179808
Position 11734: 0.0668366563502163
Position 4797: 0.06612556169355237
Position 7933: 0.06407697805763404
Position 3060: 0.06335628001724201
Position 8963: 0.058452980692758075
Position 2193: 0.05671726075253358
Position 1679: 0.05427997469040509
Position 11186: 0.04897826463794999
Position 2862: 0.04762534422136317
Position 2590: 0.04747215772038159
Position 1942: 0.04130990224419644
Position 7895: 0.040799067988014075
Position 4265: 0.03882816744055742
Position 7510: 0.03838109222908223
Position 8705: 0.034898165999784875
Position 11149: 0.03256501325541503
Position 11666: 0.029203995459946352
Position 6295: 0.02704188570124553
Position 4995: 0.02492177667203038
Position 12931: 0.024669947834233368
Position 4276: 0.024036576245350404
Position 4483: 0.02085368599086941
Position 9768: 0.019868738062082152
Position 13082: 0.01928644063743601
Position 6314: 0.01898718250463811
Position 10934: 0.01803988371292644
Position 1708: 0.017813836532975354
Position 2157: 0.017568610804933285
Position 4169: 0.017438209240918472
Position 11245: 0.016486685626154643
Position 10266: 0.015179324760563188
Position 3696: 0.013149320946027597
Position 8176: 0.01295756605391279
Position 4668: 0.012852692717834601
Position 12191: 0.012806471100188807
Position 8720: 0.012646826280926816
Position 2547: 0.012056400820683748
Position 3619: 0.011869347442304544
Position 2609: 0.01080027200982368
Position 8739: 0.01010106230499621
Position 1071: 0.00986359026562821
Position 5476: 0.009845172703923256
Position 1945: 0.008903248773538796
Position 11077: 0.008738617168943363
Position 1042: 0.008715213414009729
Position 6993: 0.008617503931474407
Position 1973: 0.008585053238120855
Position 7962: 0.008563646362702366
Position 10290: 0.008101362311182045
Position 13205: 0.007923089145426552
Position 11393: 0.006985803252722455
Position 3107: 0.006772458828238528
Position 7308: 0.006637038758778423
Position 11356: 0.006610089358629191
Position 4211: 0.006424042409737627
Position 12994: 0.006334756880214877
Position 762: 0.006130605706914606
Position 13651: 0.006116828417773014
Position 8899: 0.006092534777194772
Position 3113: 0.006014446639644737
Position 12240: 0.005636545936273492
Position 1510: 0.005408416285745621
Position 10725: 0.005035862689510057
Position 5453: 0.0044629667117336985
Position 4778: 0.004421515348114635
Position 3076: 0.004414434795837061
Position 9756: 0.004335804002541895
Position 1241: 0.004281901636863303
Position 8788: 0.004107638714985842
Position 2371: 0.003932180718420649
Position 443: 0.003595283110275527
Position 7048: 0.0035492859877355497
Position 13432: 0.0035294436362160292
Position 7064: 0.0035045617728752896
Position 496: 0.0034953032188514317
Position 7291: 0.0034470654120080596
Position 13580: 0.0034165095190351958
Position 5401: 0.0033530599196858147
Position 7204: 0.0031607625426457154
Position 7445: 0.0030180793978765593
Position 7334: 0.0026950127457932033
Position 1327: 0.0024883822427378566
Position 4441: 0.0024711112438390434
Position 3443: 0.002436995097988562
Position 7644: 0.002130099199021254
Position 3743: 0.00211168879010768
Position 942: 0.0019135296387852833
Position 7987: 0.0018658450513535944
Position 12709: 0.001655634887061865
Position 13868: 0.001445895896729769
Position 1380: 0.0014089462974087598
Position 2961: 0.0013662638723518164
Position 964: 0.0012772821589849368
Position 8507: 0.0012756733572455799
Position 1770: 0.001261108497455804
Position 1825: 0.0011874618875478496
Position 1427: 0.001080127678988816
Position 7354: 0.0009428595797968935
Position 3722: 0.0009161454250282788
Position 11315: 0.0008665652731252881
Position 4998: 0.0008463256825818782
Position 2060: 0.000845186538555999
Position 8820: 0.0007582316681257971
Position 9440: 0.0007459651979051384
Position 4282: 0.0007226282911297523
Position 10278: 0.0007148229012531869
Position 1000: 0.0006021932044148555
Position 1435: 0.0005672945523080847
Position 7993: 0.0005249091202921807
Position 1835: 0.00045923042861515826
Position 1874: 0.00045742378993740454
Position 2113: 0.000428728296039291
Position 2827: 0.00042315580374835063
Position 1713: 0.0004014130246238299
Position 2002: 0.0003963585187681152
Position 861: 0.0003879314981653398
Position 1479: 0.0003691586730491868
Position 3321: 0.00036290654704859856
Position 784: 0.00036067841210855894
Position 12674: 0.0003501681831407584
Position 2146: 0.00034947458572373835
Position 5037: 0.00034293106291171456
Position 2705: 0.0003390512624922685
Position 536: 0.00030836390065320173
Position 1303: 0.0002826005151809364
Position 5683: 0.0002761607747616728
Position 8968: 0.0002682056431780995
Position 5703: 0.0002572480500617913
Position 8806: 0.0002528120805530235
Position 2065: 0.00024579474466348926
Position 6085: 0.0002455787907412612
Position 3489: 0.00019954269324869815
Position 1815: 0.0001969793521990932
Position 2676: 0.0001874870591467879
Position 1784: 0.00017970580122694804
Position 2116: 0.00017250763784459135
Position 2330: 0.00017064202872616203
Position 1348: 0.00016996509176033295
Position 314: 0.0001422878794622425
Position 2278: 0.00013592800391151294
Position 1331: 0.0001199311104708146
Position 504: 0.00011346726461917299
Position 8459: 0.00010826867019427466
Position 759: 9.715731659383045e-05
Position 2133: 9.515947915723165e-05
Position 2327: 9.106592379379468e-05
Position 4512: 8.400023997410138e-05
Position 7878: 7.577453287174686e-05
Position 300: 7.273995937118535e-05
Position 9630: 7.069588463837749e-05
Position 832: 6.156648085091142e-05
Position 811: 5.645248721936961e-05
Position 1730: 5.332225878299374e-05
Position 403: 5.2742944990288824e-05
Position 530: 4.9779729484508355e-05
Position 8742: 4.9653030899859806e-05
Position 2137: 4.6547328142796125e-05
Position 867: 3.96571827358115e-05
Position 8180: 3.8725529031287615e-05
Position 1756: 3.644710687022577e-05
Position 1112: 3.1351671038558485e-05
Position 1843: 3.09540986740312e-05
Position 1080: 2.9123345451470668e-05
Position 4323: 2.8626401739573537e-05
Position 1054: 2.5636374043319067e-05
Position 2041: 2.08011085356278e-05
Position 533: 2.050588937515028e-05
Position 1410: 2.0144225758361846e-05
Position 1058: 2.0003983279351287e-05
Position 277: 1.9175540502987923e-05
Position 8262: 1.5702367311564048e-05
Position 1107: 1.5204919791761302e-05
Position 1788: 1.5189822581751607e-05
Position 1171: 1.3527254269128913e-05
Position 8535: 1.2156606977373528e-05
Position 2224: 1.2153878034885522e-05
Position 1408: 9.22439961990273e-06
Position 464: 8.058185494192919e-06
Position 1117: 7.247677671596066e-06
Position 944: 7.21989268333161e-06
Position 1180: 7.062755335409167e-06
Position 1342: 7.023094386435728e-06
Position 791: 6.165763665178283e-06
Position 423: 5.754830912959713e-06
Position 1085: 5.611932844954054e-06
Position 221: 5.470476951314751e-06
Position 1155: 5.461945546683693e-06
Position 1866: 5.417692478223803e-06
Position 1005: 5.10254346337709e-06
Position 877: 4.940844462348599e-06
Position 2602: 4.447646085999208e-06
Position 1849: 4.357972552837486e-06
Position 788: 4.030614476914309e-06
Position 557: 3.3263813987222905e-06
Position 4308: 2.4129468279917967e-06
Position 515: 2.393458148503266e-06
Position 894: 2.3294008876518033e-06
Position 806: 1.8163874790673098e-06
Position 8080: 1.0460150334820378e-06
Position 698: 5.852245338368429e-07
Position 623: 2.803770232924448e-07
Position 178: 2.6590219951595387e-07
Position 356: 1.4856056890678117e-07
Position 110: 1.0083073389444654e-07
Position 703: 9.611030802644134e-08
Position 223: 8.387973093147601e-08
Position 561: 8.003155751472671e-08
Position 367: 7.673693349737534e-08
Position 1011: 2.2280658322931033e-08
Position 1168: 2.1883238037615073e-08
Position 141: 1.561640764712184e-08
Position 123: 1.2378665893607602e-08
Position 545: 1.2285241988413737e-08
Position 1123: 1.1351384489058628e-08
Position 663: 1.0513814161853616e-08
Position 567: 7.754034453379339e-09
Position 667: 7.088212133192535e-09
Position 1019: 6.276355469474579e-09
Position 885: 3.190435865063274e-09
Position 688: 2.8328459945161298e-09
Position 631: 1.4479540716072674e-09
Position 686: 4.73001196913928e-12
Position 636: 1.6930172904272925e-12
