Gene = AI467606
Position 958: 1.6160435954986194e-06
Position 256: 1.4948293381297174e-06
Position 946: 1.4299395158816244e-06
Position 260: 1.395047952913883e-06
Position 1356: 1.0559394617407121e-06
Position 272: 1.005994655549577e-06
Position 605: 1.0033179690298347e-06
Position 632: 9.400408995197885e-07
Position 584: 8.504721076542351e-07
Position 201: 7.345779280641619e-07
Position 1168: 6.3679950695615e-07
Position 441: 5.617215227114152e-07
Position 451: 5.310696483924154e-07
Position 290: 4.776267082293851e-07
Position 387: 4.542564160874875e-07
Position 690: 3.593775093517035e-07
Position 1377: 3.0585939940107524e-07
Position 1464: 2.749953536231929e-07
Position 223: 2.3639901429362733e-07
Position 313: 2.252378179821158e-07
Position 586: 1.8471901048184553e-07
Position 447: 1.6146675656693484e-07
Position 1479: 1.477817860825499e-07
Position 326: 1.3430176177211038e-07
Position 1427: 1.2560601103811408e-07
Position 695: 1.2370217629211875e-07
Position 308: 1.0904267164276736e-07
Position 288: 9.034978796676867e-08
Position 401: 6.851984922968437e-08
Position 264: 6.404238292240856e-08
Position 653: 2.767217589580059e-08
Position 645: 2.3464392223873237e-08
Position 330: 1.3562982694901512e-08
Position 341: 2.627778502073132e-09
Position 394: 2.611418766193741e-09
Position 396: 1.5134419409380297e-09
Position 310: 3.2107746998543045e-10
Position 620: 3.252843552137684e-11
Position 482: 1.1898016720314303e-11
