Gene = Tsacc
Position 611: 1.8113549679016457e-05
Position 555: 1.7742849638508133e-05
Position 1348: 1.742477340411389e-05
Position 1608: 1.6955453731955863e-05
Position 911: 1.2998689529367868e-05
Position 964: 9.900322349119504e-06
Position 546: 9.758803551218466e-06
Position 880: 8.70418015580468e-06
Position 657: 8.059673793876793e-06
Position 1364: 8.031172088496204e-06
Position 916: 7.982162458873161e-06
Position 325: 6.203662035424013e-06
Position 950: 5.488768582407837e-06
Position 704: 5.196600754707115e-06
Position 363: 4.1142940516977225e-06
Position 1147: 3.510675254683055e-06
Position 329: 3.1906755393410774e-06
Position 726: 3.0570005742712287e-06
Position 393: 2.729467812582773e-06
Position 1248: 1.1518156693205693e-06
Position 2074: 9.134610439570977e-07
Position 1704: 7.688314563495962e-07
Position 277: 2.898509722836829e-07
Position 544: 2.891184061722872e-07
Position 289: 2.2714097818499404e-07
Position 287: 2.130821554046786e-07
Position 180: 1.7481844604658165e-07
Position 887: 1.2271772162100516e-07
Position 245: 5.871072076268458e-08
Position 561: 4.094535076918353e-08
Position 456: 3.310669166204865e-08
Position 1789: 2.1961209065418794e-08
Position 281: 1.5629426669061648e-08
Position 236: 1.546528564484613e-08
Position 296: 1.2328881148327229e-08
Position 343: 7.702565185033826e-09
Position 284: 7.568808487601949e-09
Position 189: 7.416943923253708e-09
Position 337: 6.235146744052375e-09
Position 67: 2.5515100384260405e-09
Position 404: 2.4760981747081876e-09
Position 155: 2.2477648409241743e-09
Position 292: 1.7072185070976666e-09
Position 718: 9.93695410165872e-10
Position 134: 5.457480484323359e-10
Position 998: 3.8031703707035916e-10
Position 116: 6.23711157898252e-11
Position 81: 1.6627802836014943e-11
Position 98: 1.4395734374268968e-11
Position 136: 2.0897469238170582e-13
Position 89: 1.9278431059904506e-14
Position 102: 3.7938495192857196e-15
Position 124: 3.032591119195036e-15
