Gene = Zwilch
Position 11903: 0.0023759687631663535
Position 17285: 0.002214633641011844
Position 34400: 0.0021721227095019787
Position 4554: 0.0021096778463646185
Position 11765: 0.0020839275541553715
Position 1664: 0.002070724094718913
Position 8158: 0.0019090314352844511
Position 11738: 0.001615359410504844
Position 10252: 0.0016083783860370068
Position 2162: 0.001575516629358191
Position 10445: 0.0015644655631226276
Position 1533: 0.0015571786455878685
Position 7746: 0.0013420952415240787
Position 3711: 0.0013228244901493575
Position 9255: 0.0013000739404928346
Position 13848: 0.001284838641334259
Position 277: 0.001258360025457346
Position 9022: 0.0012042883817353484
Position 297: 0.0011330642047754325
Position 1265: 0.0010622760625233906
Position 5810: 0.0010441661989098088
Position 1856: 0.0010374769918320961
Position 7964: 0.0010152139146285875
Position 3255: 0.001009190609376733
Position 1733: 0.0009680060578829957
Position 817: 0.0007773139449226676
Position 2756: 0.0007238057518290521
Position 8949: 0.0007237614493545085
Position 2806: 0.0007091778816601525
Position 379: 0.0006974323251796711
Position 11157: 0.0006086541952831319
Position 10206: 0.0005914461642148157
Position 4369: 0.000574472135413734
Position 7854: 0.0005694478552075536
Position 12311: 0.0005546540244340999
Position 11725: 0.0005520166996292183
Position 291: 0.0005082626317319045
Position 9808: 0.0004827306213843449
Position 831: 0.0004808047686262214
Position 3008: 0.0004738375092802979
Position 810: 0.00045334959034309887
Position 8524: 0.0004528906641109486
Position 7998: 0.0004282084343027267
Position 2196: 0.0003821091536551345
Position 8568: 0.00036955800127169507
Position 2575: 0.00035820505950104916
Position 12476: 0.00033990702190425475
Position 12151: 0.00033588285893488645
Position 493: 0.0003329230422460379
Position 65: 0.0002431810284909074
Position 6454: 0.0002338556601401855
Position 2330: 0.000186731956655153
Position 4087: 0.0001605036239662021
Position 16843: 0.00012661154796317725
Position 4659: 0.00012477132971773548
Position 14539: 0.00011353391246212876
Position 9934: 0.00011305279953630235
Position 10056: 0.0001113690122994203
Position 8571: 0.00010730357186938914
Position 7772: 0.00010199797874809724
Position 7739: 9.832302913466286e-05
Position 11772: 8.970172277907178e-05
Position 14414: 8.052556829426196e-05
Position 773: 6.278464184512176e-05
Position 109: 5.275209387469143e-05
Position 139: 5.1851443499285245e-05
Position 4654: 4.1426122527944624e-05
Position 16659: 3.6546036638118536e-05
Position 652: 3.3126922956222416e-05
Position 239: 3.2790259039457706e-05
Position 114: 3.0059484130677077e-05
Position 507: 2.616650133320755e-05
Position 13730: 2.5342882267571428e-05
Position 7755: 2.508496190782677e-05
Position 9196: 2.3259699871559973e-05
Position 21: 2.3176824578754357e-05
Position 693: 2.1808060271052816e-05
Position 4639: 2.149483726502687e-05
Position 1712: 2.0027494151549022e-05
Position 134: 1.99861558574442e-05
Position 1888: 1.5924789276469095e-05
Position 266: 1.5027146646401011e-05
Position 784: 1.2392729552394288e-05
Position 641: 1.2081484151029363e-05
Position 2097: 1.112479345984119e-05
Position 192: 1.0571190018274159e-05
Position 334: 1.0308058897325133e-05
Position 625: 9.62894056812448e-06
Position 103: 8.846970708550646e-06
Position 1088: 8.602783625365862e-06
Position 679: 8.493647402278449e-06
Position 1553: 8.34530525297749e-06
Position 643: 7.99319570299424e-06
Position 681: 7.792404012601576e-06
Position 197: 7.4305928892164605e-06
Position 236: 6.483549220010965e-06
Position 294: 6.460123938902823e-06
Position 142: 5.942091791351468e-06
Position 158: 4.777858231076644e-06
Position 724: 3.8957913010567035e-06
Position 662: 3.4054047972390018e-06
Position 101: 2.952289740261734e-06
Position 1527: 2.8333798770084432e-06
Position 1514: 1.966300275480931e-06
Position 1278: 1.939648342092038e-06
Position 1743: 1.3327653668382055e-06
Position 1640: 1.309592239827789e-06
Position 844: 1.268315906898628e-06
Position 819: 1.1572797287060967e-06
Position 173: 1.0219715925635297e-06
Position 474: 8.86775381883653e-07
Position 2325: 8.68715557935304e-07
Position 13243: 8.527552108216025e-07
Position 826: 8.336494109556736e-07
Position 337: 8.131332328417996e-07
Position 538: 5.854447135027271e-07
Position 1492: 3.8562958066091514e-07
Position 1040: 2.8478565085131247e-07
Position 1139: 2.0877151589449694e-07
Position 8915: 1.667314000667645e-07
Position 319: 1.3409359338283958e-07
Position 1269: 7.568373504922738e-08
Position 339: 5.5587880554005905e-08
Position 1173: 4.965705340448114e-08
Position 8762: 4.756976266530052e-08
Position 1546: 4.2716619397132885e-08
Position 179: 1.614184724890203e-08
Position 1024: 7.351443479196503e-09
Position 12990: 1.6794589918358605e-09
Position 12995: 1.6572611307927182e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7645: 0.9928257197762291
Position 33087: 0.9693909191353699
Position 8638: 0.9407062169548881
Position 12127: 0.9213259171861613
Position 22791: 0.8852717784403934
Position 20139: 0.8572531266059235
Position 11662: 0.7457541490588612
Position 26183: 0.7283963044571924
Position 6220: 0.7001876361930459
Position 23098: 0.5958054382930743
Position 10340: 0.5500839618065959
Position 4439: 0.5134263220417878
Position 25697: 0.39573092342841576
Position 5715: 0.3810674145193765
Position 17734: 0.3609460864653753
Position 35122: 0.3441926851363693
Position 19453: 0.3368684423049402
Position 12373: 0.31886467192493895
Position 28911: 0.2755215599142501
Position 8391: 0.20178576124047667
Position 35119: 0.17794674232859428
Position 8376: 0.17483453715602507
Position 10187: 0.1651205388066599
Position 17884: 0.14500698766004402
Position 26868: 0.09560671546533224
Position 954: 0.09154936395352503
Position 14337: 0.08601839366176736
Position 26091: 0.08303907554751905
Position 12353: 0.07767089761090604
Position 35044: 0.07406384760904773
Position 29698: 0.07366418543960598
Position 12396: 0.05988610570921083
Position 4320: 0.05850133919599006
Position 25835: 0.056170220640164595
Position 2508: 0.054711521999580306
Position 34504: 0.054056472991073024
Position 4827: 0.05039435921365802
Position 21779: 0.04977297310544193
Position 2668: 0.04495523853440413
Position 35084: 0.04417863000731691
Position 6436: 0.035525014909828484
Position 31656: 0.03368474798503503
Position 18476: 0.03294278204088332
Position 349: 0.03120567960973683
Position 4005: 0.02963058332675111
Position 2695: 0.026225689799010545
Position 35157: 0.025743671301151648
Position 12058: 0.025415258823662898
Position 4170: 0.025282054429873777
Position 22459: 0.02509127600847703
Position 34342: 0.023443577625348454
Position 3785: 0.022842972108164633
Position 33612: 0.022571710004848575
Position 23676: 0.021133604037428328
Position 2024: 0.02050594754067375
Position 1898: 0.020454729187730798
Position 10395: 0.02039481685864856
Position 34678: 0.02018441344150578
Position 12032: 0.018599799637750075
Position 33599: 0.017830659595767535
Position 35674: 0.017515277434306566
Position 33296: 0.016633381634825608
Position 33928: 0.016382736933190555
Position 10344: 0.015004135007280858
Position 12310: 0.0150003188326164
Position 25602: 0.014423648560988678
Position 7851: 0.014029826513856447
Position 16997: 0.013840526837281932
Position 23781: 0.013829191146004702
Position 527: 0.013571392780707436
Position 593: 0.013322104239463561
Position 510: 0.01247094401632715
Position 10575: 0.012454773522478793
Position 6048: 0.01209536385827065
Position 25879: 0.012055901716615917
Position 14264: 0.012055766625609088
Position 24391: 0.011091233318939967
Position 923: 0.010493836687880113
Position 34249: 0.010139321856448514
Position 12432: 0.010076269104620192
Position 25719: 0.009686341444617936
Position 7135: 0.009609904124686942
Position 8331: 0.009492819590387768
Position 34266: 0.009021525957311281
Position 26417: 0.008816487244949878
Position 21815: 0.00816531358747738
Position 6889: 0.008098048767638422
Position 553: 0.008001802400783211
Position 6843: 0.007449439590857277
Position 33401: 0.007396689793811031
Position 7215: 0.007227175327153447
Position 8616: 0.007192674352863678
Position 33360: 0.007020121822373449
Position 11421: 0.006949539715544823
Position 4971: 0.006918135866149515
Position 29660: 0.0068544441363760575
Position 5623: 0.0067894966248951945
Position 12410: 0.006657200703209087
Position 10802: 0.006372697858870641
Position 11683: 0.006316565725201082
Position 23728: 0.005928550916664847
Position 4591: 0.005805417626345935
Position 3455: 0.005801820724986752
Position 9589: 0.00571025987465192
Position 10607: 0.005591612021033354
Position 12209: 0.005578453649741734
Position 2635: 0.00522522344773958
Position 8180: 0.005166763224909601
Position 9556: 0.004917593378548879
Position 11341: 0.004888954629001614
Position 1880: 0.004792465596673798
Position 4916: 0.004755440658259361
Position 12094: 0.00470893280653521
Position 958: 0.004627771098106317
Position 5694: 0.004346516639337306
Position 6680: 0.004306590439840752
Position 15866: 0.004289135671490526
Position 23329: 0.0042278655231681225
Position 2692: 0.004139640384335399
Position 1635: 0.004064907760901923
Position 7981: 0.003990494919285708
Position 4250: 0.003848987229378328
Position 1917: 0.0036850159724971837
Position 411: 0.0036619271692821137
Position 4409: 0.003488059362964535
Position 31980: 0.003478207174060163
Position 1958: 0.00332072235477127
Position 8650: 0.0032008432715951714
Position 2722: 0.0031469225463448755
Position 6947: 0.003040044296129252
Position 3757: 0.0028073504621179608
Position 8125: 0.002672329187468199
Position 7925: 0.0025132789789929976
Position 6655: 0.0024837605464017353
Position 35721: 0.002437655726830319
Position 6529: 0.0024223398626555238
Position 10450: 0.0023666657939480315
Position 9550: 0.002338085823050415
Position 5507: 0.002321734228472609
Position 33885: 0.0022601933273765328
Position 14267: 0.002066032447281696
Position 8356: 0.002018777417271967
Position 22890: 0.0019875699128524627
Position 2575: 0.0019840174417998617
Position 30101: 0.0019834704355744526
Position 2119: 0.0019804606197447337
Position 10510: 0.0019022797113071863
Position 34980: 0.0017795168233639992
Position 14390: 0.0017561351787598286
Position 6897: 0.001745211128844471
Position 11487: 0.001732115623087144
Position 8851: 0.0016828221173664575
Position 2732: 0.0016758268845224196
Position 2750: 0.0016708603511269478
Position 1576: 0.0016377246602339098
Position 28704: 0.0016168333319740156
Position 1429: 0.001590903598771113
Position 33315: 0.001545515134217816
Position 1840: 0.0014630284246291286
Position 6013: 0.0014395511851305646
Position 15662: 0.001437221966087441
Position 7988: 0.0014356873033345749
Position 3844: 0.001425128248832353
Position 529: 0.0012250718020384989
Position 12278: 0.0012170875206378208
Position 2776: 0.0011721201664258592
Position 26395: 0.0011607014329492328
Position 558: 0.0011573307429325692
Position 9120: 0.0011112054291296108
Position 512: 0.0010929218847148345
Position 7834: 0.0010347416494487253
Position 2258: 0.0009825264305757587
Position 2599: 0.000882415458191621
Position 652: 0.0008762007129494272
Position 3499: 0.0008614373379784325
Position 33619: 0.0008611338262426407
Position 8571: 0.000840660860037452
Position 10877: 0.0008389598814593441
Position 4330: 0.0008385118633140254
Position 998: 0.0008354668842600593
Position 10281: 0.0008304727322369088
Position 10459: 0.0007961580371670856
Position 32339: 0.0007706780081806401
Position 507: 0.0007535677199661891
Position 7571: 0.0007413389658239746
Position 10436: 0.0007133872450689554
Position 10540: 0.000706931880895724
Position 11824: 0.0006741801280538235
Position 8487: 0.0006536749200009238
Position 3678: 0.0006384298530049865
Position 5910: 0.0006192720926398925
Position 4614: 0.0005950781429408777
Position 11303: 0.0005836366549708267
Position 3807: 0.0005772057863321883
Position 3226: 0.0005659026291047017
Position 901: 0.0005525965182548855
Position 8025: 0.0005385669251617125
Position 898: 0.0005321674686305764
Position 8468: 0.0005272399227073928
Position 6406: 0.0005243798225845757
Position 13716: 0.0005243018646548883
Position 10401: 0.0005199244018423292
Position 7610: 0.0005000659509395834
Position 535: 0.00048755625590765937
Position 3618: 0.0004807539044540775
Position 7895: 0.0004790457517079519
Position 453: 0.00044077341031386697
Position 3182: 0.0004399749972134382
Position 9603: 0.0004343511827506422
Position 8186: 0.00041334323486182936
Position 8654: 0.00041122289093321136
Position 13541: 0.00040731271620574256
Position 3746: 0.00040657233998012463
Position 4859: 0.00039083782571447666
Position 389: 0.00038962148026846626
Position 7582: 0.0003879465528753384
Position 809: 0.0003429625675828797
Position 12134: 0.0003276777188693194
Position 568: 0.00032376935513910645
Position 462: 0.00032208901338197084
Position 10404: 0.00031967475965353034
Position 11064: 0.00030609707890365474
Position 2900: 0.00029572047122468364
Position 29826: 0.00029526315496583187
Position 9774: 0.00029203909315385525
Position 11532: 0.0002800420114603213
Position 4223: 0.00027637658658718865
Position 4940: 0.000275224449482494
Position 12151: 0.00025880814486705717
Position 1337: 0.00024855998665523665
Position 385: 0.00023272956745816166
Position 3470: 0.00022371612760105719
Position 8209: 0.00022308849100958317
Position 8880: 0.00022066261479723647
Position 1691: 0.00022009187706753953
Position 9388: 0.00021894520543591222
Position 8395: 0.00021532898340582217
Position 11913: 0.00020753222242090108
Position 28739: 0.00019731460525472785
Position 1171: 0.00019153668551358775
Position 13740: 0.0001856393975804102
Position 776: 0.000173699488984855
Position 11026: 0.00017291926986249653
Position 192: 0.0001709945141461474
Position 9462: 0.00016459629148132604
Position 10269: 0.00016250517224581789
Position 10250: 0.00015702603943215792
Position 10474: 0.0001567721987489753
Position 12061: 0.00015252753821131561
Position 9134: 0.00015037256323685664
Position 8590: 0.0001476802420540916
Position 3710: 0.00014524494399400438
Position 3787: 0.00014122241676651557
Position 24007: 0.00013869793970336999
Position 29260: 0.0001342251366488021
Position 28464: 0.00013369505402473556
Position 16739: 0.00012661154796317733
Position 10232: 0.00012598153081356443
Position 7995: 0.0001233006738250108
Position 2921: 0.00012110288242464443
Position 8524: 0.00011475088128616706
Position 9885: 0.00010430363491390665
Position 2604: 0.00010375093274895656
Position 4751: 9.751084042377134e-05
Position 28709: 9.502277803930594e-05
Position 27543: 8.798494809637183e-05
Position 531: 8.225284130074936e-05
Position 2643: 8.161968681662337e-05
Position 2703: 8.135621013438973e-05
Position 13632: 7.75667803372129e-05
Position 11844: 7.361771992062768e-05
Position 11870: 6.293504666400551e-05
Position 1381: 6.18204257787766e-05
Position 9158: 6.175989359375147e-05
Position 13579: 6.028060672567706e-05
Position 383: 6.00592499233945e-05
Position 9454: 5.970583355463385e-05
Position 27814: 5.944596538562646e-05
Position 722: 5.892071503648e-05
Position 8248: 5.756715815541736e-05
Position 2925: 5.6972978380751635e-05
Position 9477: 5.602689004547559e-05
Position 13377: 5.519769867746046e-05
Position 210: 5.438944735623404e-05
Position 9426: 5.328160626513402e-05
Position 8953: 4.623416427114292e-05
Position 431: 4.4075214727039407e-05
Position 457: 4.067564822247197e-05
Position 16439: 3.7048436036614626e-05
Position 9998: 3.686631770902313e-05
Position 28263: 3.6378080361687326e-05
Position 24219: 3.4544710767287935e-05
Position 7959: 3.28436739410038e-05
Position 7401: 2.535902351223806e-05
Position 12442: 2.3552790319723047e-05
Position 9984: 2.2971968190667393e-05
Position 8034: 2.0864411326840585e-05
Position 1780: 1.983569027209754e-05
Position 23373: 1.9464548292253524e-05
Position 27125: 1.7493872007944012e-05
Position 23210: 1.533178385558765e-05
Position 23495: 1.3394395770075943e-05
Position 4571: 1.1299503717580156e-05
Position 8044: 1.0282236329362593e-05
Position 7997: 9.576952870118272e-06
Position 964: 9.536691022298e-06
Position 443: 9.432737296523668e-06
Position 7963: 9.310944973829959e-06
Position 2092: 8.761923311726601e-06
Position 405: 7.791123416954134e-06
Position 24277: 7.530710088338987e-06
Position 1991: 6.321921795655666e-06
Position 393: 6.099097151663685e-06
Position 2187: 6.094329140317083e-06
Position 474: 6.089132191879327e-06
Position 8856: 6.043593399617345e-06
Position 2032: 5.553294180918453e-06
Position 197: 4.243781071855053e-06
Position 710: 3.99251962410441e-06
Position 3066: 3.312983058592395e-06
Position 752: 3.1050085094647193e-06
Position 7854: 2.6408962349459567e-06
Position 608: 2.607464376339209e-06
Position 14160: 2.566626011044155e-06
Position 1724: 2.5535647427548527e-06
Position 693: 2.178667396151723e-06
Position 1352: 1.8967189401142572e-06
Position 1553: 1.8852263826895136e-06
Position 1012: 1.603841203688809e-06
Position 2068: 1.51536969959568e-06
Position 18671: 1.037208545182578e-06
Position 13084: 1.0176850663026098e-06
Position 615: 6.244753272807738e-07
Position 697: 5.937462773736719e-07
Position 2517: 5.263680394651729e-07
Position 929: 3.3069811133616275e-07
Position 14677: 3.2022659585764663e-07
Position 1386: 2.0825386304559818e-07
Position 96: 2.075793036595361e-07
Position 1333: 2.021713160684624e-07
Position 132: 1.9130497108122935e-07
Position 1014: 1.7905859648602865e-07
Position 613: 1.6370689665222198e-07
Position 8918: 1.43278170577751e-07
Position 16256: 1.3452301767746045e-07
Position 1018: 1.280304531132901e-07
Position 287: 1.2494825220391853e-07
Position 14538: 8.454015025920605e-08
Position 2792: 8.200542309321461e-08
Position 471: 7.175483165302219e-08
Position 1176: 6.097229788255272e-08
Position 12751: 5.965135099285287e-08
Position 12602: 5.5237694512825566e-08
Position 8958: 4.969461734983635e-08
Position 2940: 4.1177250218113696e-08
Position 8727: 4.006410194247117e-08
Position 15414: 3.9944467268398394e-08
Position 222: 2.8921578953576097e-08
Position 8805: 2.6264149417924634e-08
Position 1921: 1.1231687861256634e-08
Position 1129: 9.206556466744666e-09
Position 8894: 8.619108567352097e-09
Position 1193: 4.557014979330549e-09
Position 836: 2.523272357208772e-09
Position 107: 1.292336055475028e-09
Position 142: 1.173722749787866e-09
Position 12886: 1.1038206376798665e-09
Position 139: 8.826450626378016e-10
Position 263: 7.108323638371913e-10
Position 266: 5.101343035917141e-10
Position 622: 2.767734902077015e-10
Position 114: 1.563649724846629e-10
Position 291: 7.784678783158949e-11
Position 816: 1.0917283599293003e-11
