Gene = Cnst
Position 421: 4.220042320439617e-06
Position 1991: 3.728003309944063e-06
Position 776: 3.645892798709572e-06
Position 2101: 3.3073417617765105e-06
Position 117: 3.1352510807488447e-06
Position 993: 2.9453826687836046e-06
Position 2006: 2.7205032918458706e-06
Position 917: 2.575308817454281e-06
Position 1968: 2.228959911348647e-06
Position 2001: 2.1603038907247144e-06
Position 1847: 1.8695161919383626e-06
Position 2103: 1.73156853226557e-06
Position 797: 1.6674660778443534e-06
Position 1651: 1.6603592341236725e-06
Position 1715: 9.227175699004683e-07
Position 3: 8.542639145428084e-07
Position 1174: 7.83757212395601e-07
Position 1197: 5.490393376585963e-07
Position 1389: 4.808816686832961e-07
Position 982: 3.6610461449745306e-07
Position 785: 2.347003338820241e-07
Position 609: 2.1283244965557518e-07
Position 390: 1.9456737170883753e-07
Position 733: 7.5638456026892e-08
Position 519: 4.975195368252733e-08
Position 1200: 4.3725910256969264e-08
Position 130: 2.987781264167425e-08
Position 157: 2.9289667729225943e-08
Position 1074: 1.3455627391996635e-10
Position 594: 8.85895330885837e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2625: 0.22557835618165237
Position 1023: 0.16710161578181618
Position 16247: 0.11328687725089648
Position 5776: 0.09995826421506986
Position 14750: 0.0931981367280304
Position 13062: 0.08798411389269911
Position 1891: 0.08764956057857255
Position 3834: 0.08244789570043688
Position 1275: 0.04497456095773852
Position 952: 0.04475324330204999
Position 10678: 0.03579776962402877
Position 9812: 0.03442643600876495
Position 5125: 0.0287716303479452
Position 5996: 0.019941357349623788
Position 13609: 0.01957729620730907
Position 7230: 0.016337392925016493
Position 10556: 0.014932243169701626
Position 10727: 0.013510008754682196
Position 12010: 0.011967537237912829
Position 9587: 0.011965195287653463
Position 2320: 0.011473861168062194
Position 3854: 0.0114182248879117
Position 10609: 0.011277003703637597
Position 3070: 0.010516387980525566
Position 7540: 0.01037735654411951
Position 869: 0.009832607438596893
Position 3414: 0.00978567511435805
Position 12622: 0.00924103586186967
Position 5044: 0.008846558107780806
Position 8260: 0.008131356992876978
Position 12360: 0.008049898561623043
Position 3365: 0.007985080922135658
Position 352: 0.00791786844587663
Position 11791: 0.007859133686235859
Position 6503: 0.007474032746236492
Position 4498: 0.00630726406355074
Position 1124: 0.005504355310732361
Position 8900: 0.005444731855554967
Position 5077: 0.005336709062726478
Position 5760: 0.004486787079461316
Position 1091: 0.0042140597128342856
Position 4845: 0.004163815511643945
Position 982: 0.0039994908415273344
Position 7507: 0.003729561107893851
Position 5899: 0.003494243755315404
Position 2045: 0.0034331422185130004
Position 3499: 0.0034017964842988305
Position 6916: 0.003383059506939737
Position 7323: 0.003368901226329894
Position 579: 0.0032603051264176413
Position 7874: 0.003090875499769734
Position 9998: 0.003081737140936295
Position 10497: 0.002867679759557322
Position 7877: 0.0028393751784902607
Position 2514: 0.0028239371052191423
Position 1591: 0.002820740407300108
Position 805: 0.0026723356403930074
Position 6640: 0.002625909168794894
Position 10367: 0.0025768608124197615
Position 4019: 0.0025378370157603824
Position 8545: 0.0024434056413802623
Position 9897: 0.0022713726558277656
Position 4050: 0.0020272377520484867
Position 1310: 0.001961667719605089
Position 785: 0.0019392436378632204
Position 926: 0.0018527455468860276
Position 4001: 0.0018124481728272247
Position 5530: 0.0017304996759523888
Position 3599: 0.001675956598051824
Position 2169: 0.00160259458559941
Position 4535: 0.0015780152819313501
Position 893: 0.0015289585484915826
Position 1069: 0.0015232130977681565
Position 3618: 0.0014648269993632528
Position 3837: 0.0014416223496906049
Position 3689: 0.001429939114881274
Position 2075: 0.001398707575331742
Position 5334: 0.0013373904028582484
Position 3841: 0.0013226732453871933
Position 2141: 0.0013072199606865395
Position 2004: 0.0012193347064080764
Position 6347: 0.001195774551828089
Position 741: 0.0011838374292983164
Position 6422: 0.0011705086975494204
Position 1109: 0.0011069136772363288
Position 1683: 0.0010890698503697748
Position 895: 0.001088240441347883
Position 6688: 0.0010140336664031559
Position 5269: 0.0009047745647206171
Position 3094: 0.0008194357202532491
Position 5662: 0.0007758693495775187
Position 4727: 0.0007377603444090103
Position 7208: 0.0007155411938650281
Position 5019: 0.0007116635357318098
Position 844: 0.0007074542481549206
Position 2682: 0.0006409026356894499
Position 7948: 0.0006246388540925451
Position 2070: 0.0006228084716439934
Position 3669: 0.0005604973038690757
Position 6787: 0.00055167635736992
Position 130: 0.0005372425331646012
Position 7484: 0.0005366304992850814
Position 3165: 0.0005284079529302259
Position 4352: 0.0005176550179139934
Position 2873: 0.0005166827730324152
Position 5796: 0.000494474834532951
Position 598: 0.0004709856868867899
Position 7161: 0.0004644170479720195
Position 6979: 0.0004139415642733398
Position 6943: 0.00038096437494656714
Position 1054: 0.0003693268880151755
Position 3556: 0.00035706211568405045
Position 3861: 0.00033976671086725034
Position 4947: 0.0003388465762001803
Position 1061: 0.0003362509226642392
Position 2563: 0.00033516894537102593
Position 475: 0.0003273246376904699
Position 1603: 0.00031031323444173317
Position 3908: 0.000303998377009649
Position 5780: 0.0002957135673825484
Position 4737: 0.00029188544210574625
Position 2253: 0.0002830550548312945
Position 1059: 0.0002760768835528896
Position 3271: 0.00026307892588274756
Position 4038: 0.0002606868763263682
Position 2236: 0.00024386236635149866
Position 1737: 0.0002419773026490687
Position 5215: 0.00024030598471978278
Position 3105: 0.0002327104647521459
Position 2290: 0.0002180412631646407
Position 2797: 0.00017606390869018864
Position 3575: 0.00015855569088546483
Position 4950: 0.00014859458547033537
Position 4999: 0.00014134785463368966
Position 2272: 0.00013545678419947066
Position 1751: 0.00013328934720187156
Position 163: 0.0001257712591836358
Position 4675: 0.00012545003571200636
Position 820: 0.00012461909022472325
Position 2794: 0.00011487461725747685
Position 3572: 0.00011066628456785806
Position 4783: 0.0001102936349114371
Position 4872: 0.000105285148070101
Position 3732: 9.754888035328125e-05
Position 1625: 9.585994895357424e-05
Position 1796: 8.885578839523919e-05
Position 1224: 8.604780802319437e-05
Position 878: 8.471972792248844e-05
Position 1088: 8.263217671260422e-05
Position 2101: 8.247062942052124e-05
Position 3629: 7.087852039217352e-05
Position 2859: 7.043508090510298e-05
Position 3297: 6.993686552873824e-05
Position 1955: 6.902583722535642e-05
Position 749: 6.570365092186464e-05
Position 3646: 6.459475478939299e-05
Position 4005: 6.0287954630175115e-05
Position 4108: 6.0084785051687966e-05
Position 148: 5.5649802756684147e-05
Position 1857: 5.480716919348924e-05
Position 714: 5.2316144186932764e-05
Position 1478: 4.561043047400978e-05
Position 2666: 4.3958153181347464e-05
Position 183: 4.3574543779720904e-05
Position 3476: 3.877829799432536e-05
Position 2382: 3.6955686770255046e-05
Position 1692: 3.2050444043434814e-05
Position 1395: 3.123268392287895e-05
Position 1098: 2.98622781437831e-05
Position 2576: 2.938693459804585e-05
Position 641: 2.6482851594427152e-05
Position 689: 2.512039309321217e-05
Position 246: 2.420598051142424e-05
Position 3510: 2.349049123003838e-05
Position 141: 2.2555980095478385e-05
Position 790: 1.9878966084879584e-05
Position 1148: 1.9576997704921904e-05
Position 3192: 1.7849106445480693e-05
Position 3875: 1.724841645266033e-05
Position 875: 1.600073627683686e-05
Position 1651: 1.5944219876561225e-05
Position 833: 1.2701459529834843e-05
Position 1329: 1.1586302422268083e-05
Position 2176: 1.1266991604256863e-05
Position 755: 1.0419387357636555e-05
Position 346: 7.444588263907636e-06
Position 1844: 7.1799912759153475e-06
Position 960: 6.838378857316916e-06
Position 1133: 6.58575448184193e-06
Position 270: 6.277656719648165e-06
Position 1900: 5.713492105104344e-06
Position 221: 4.815993455114661e-06
Position 1335: 1.3554189670901767e-06
Position 676: 1.163793544825486e-06
Position 525: 9.596377534091073e-07
Position 1033: 8.34277284667587e-07
Position 202: 8.128695178906628e-07
Position 278: 7.350864837510551e-07
Position 300: 6.663670956125682e-07
Position 1707: 1.3782555854589184e-07
Position 310: 1.3636727128005656e-07
Position 1712: 7.733516996673514e-08
Position 251: 5.855831579559554e-08
Position 1825: 4.744438696963261e-08
Position 71: 2.143435147663607e-08
Position 1290: 1.3488889226392096e-08
Position 1313: 9.835953802316693e-09
Position 1340: 4.2341486920243364e-09
Position 1170: 3.1013579074275685e-09
Position 540: 2.4555850372529225e-09
Position 259: 2.6959207969548913e-10
Position 114: 2.626364816551377e-10
Position 107: 1.4367342822957438e-10
Position 88: 4.299023890472992e-11
Position 94: 3.869732932790764e-11
Position 256: 3.3982761534781565e-11
Position 78: 6.891366647921555e-12
Position 609: 2.235551668233761e-12
Position 112: 2.0845319108775895e-12
Position 90: 5.006343941675087e-13
