Gene = Lias
Position 3997: 0.0010671683244000444
Position 5337: 0.000993600072345385
Position 2392: 0.000969542399098255
Position 3767: 0.0009612093710637778
Position 1481: 0.0009548202120742533
Position 8149: 0.000932388031552926
Position 2177: 0.0009278672189620219
Position 5427: 0.0008424769696192985
Position 6270: 0.0008310972927914288
Position 2829: 0.0007992887779003409
Position 4525: 0.0007933709416302785
Position 9331: 0.0007502254587661969
Position 2812: 0.0007377932894516518
Position 2840: 0.0006990944828608107
Position 4027: 0.0006694807791264194
Position 2852: 0.0006682403316223172
Position 13499: 0.0006632887745616791
Position 32: 0.0006514190609596183
Position 844: 0.000647405632566642
Position 11655: 0.0005497831051413864
Position 170: 0.0005391969529371328
Position 5528: 0.0005240264636035747
Position 4541: 0.00050488886507405
Position 6235: 0.00047340367860593686
Position 14919: 0.0004471367851654701
Position 2636: 0.0004354741346039108
Position 5111: 0.00043380493387159343
Position 8167: 0.0004194445304805099
Position 3497: 0.0003916988902343419
Position 3962: 0.000372264936256196
Position 9523: 0.00035142456322225966
Position 2151: 0.0003259859735630453
Position 651: 0.00032563735603025767
Position 209: 0.0003066118237185577
Position 89: 0.0002938472630420965
Position 8297: 0.0002929495366190575
Position 1414: 0.00026237057098927143
Position 20: 0.00026185972138646454
Position 819: 0.0002578147686665946
Position 2542: 0.0002527777040901827
Position 594: 0.00025208256011730203
Position 2342: 0.0002511561748889741
Position 1674: 0.0002485448705201828
Position 4020: 0.00023977369974408883
Position 1257: 0.00022474211671362506
Position 58: 0.00022247621529111812
Position 5370: 0.0001775962755262287
Position 546: 0.00017727887125924753
Position 4374: 0.00015934861809323848
Position 3976: 0.00014558289021146493
Position 2527: 0.0001398892204531009
Position 1719: 0.0001355549613147644
Position 12775: 0.00013147391994041056
Position 1158: 0.0001304731461747837
Position 4398: 0.00012974579012113764
Position 571: 0.00012959164518431992
Position 4161: 0.00012724263228762985
Position 2551: 0.0001223009570918478
Position 1767: 0.0001182549911881905
Position 3726: 0.00011545397276975396
Position 2781: 0.0001124031960044853
Position 12895: 0.00010745529978163031
Position 2123: 0.00010695564420857586
Position 4108: 9.937070159265114e-05
Position 6238: 9.352464824352628e-05
Position 5339: 8.576813387461246e-05
Position 2669: 8.206900226428986e-05
Position 308: 7.078048769932496e-05
Position 3868: 5.956781539040521e-05
Position 4827: 5.809242327789572e-05
Position 4170: 5.5438919668810975e-05
Position 2599: 5.224323896344608e-05
Position 2888: 4.8983380602528886e-05
Position 2141: 4.6750603171139186e-05
Position 2113: 4.631710013602554e-05
Position 454: 4.480959140737162e-05
Position 12756: 3.9768621595220245e-05
Position 387: 3.945902504249482e-05
Position 2817: 3.46818016349607e-05
Position 2886: 3.425442184907673e-05
Position 2413: 3.3159032716710856e-05
Position 12750: 3.0427738940432076e-05
Position 3086: 2.8874349484689643e-05
Position 6409: 2.6694165601631087e-05
Position 2409: 2.6048153094285552e-05
Position 2819: 2.5670489484526726e-05
Position 347: 2.547223199825459e-05
Position 4065: 2.4477372540163895e-05
Position 1263: 2.4127925345534428e-05
Position 3657: 2.3450734263592583e-05
Position 3722: 2.3083483725221028e-05
Position 61: 1.6653396366780738e-05
Position 597: 1.4926843981759707e-05
Position 2585: 1.3436620200959677e-05
Position 403: 1.2433487155344965e-05
Position 2880: 1.0812068394471556e-05
Position 3885: 1.0734065741553424e-05
Position 13089: 1.0478280653082704e-05
Position 2715: 9.310740941109798e-06
Position 4145: 8.324179610779971e-06
Position 4111: 8.105876754013406e-06
Position 4211: 8.07918847399449e-06
Position 614: 7.941751308464466e-06
Position 2549: 7.434160203716891e-06
Position 340: 7.352838375930806e-06
Position 438: 7.249811272299704e-06
Position 448: 7.1752101362087604e-06
Position 3872: 6.964060284810393e-06
Position 314: 5.519273000870275e-06
Position 4138: 4.503685895122217e-06
Position 291: 3.7714700875356897e-06
Position 2892: 3.674788832771977e-06
Position 228: 3.4025371326688838e-06
Position 11: 3.0641928359817224e-06
Position 4228: 2.9095541818250043e-06
Position 39: 2.1671014141236814e-06
Position 740: 1.7168877763805388e-06
Position 534: 1.6960783848631832e-06
Position 6: 1.4568519088535257e-06
Position 694: 1.0186225925997092e-06
Position 352: 9.340496670592026e-07
Position 760: 4.88507582006699e-07
Position 663: 3.2235384308722617e-07
Position 1473: 1.3782575720687467e-07
Position 1074: 2.3627429961476844e-08
Position 264: 5.2680049350967625e-09
Position 532: 2.66906595867728e-09
Position 425: 1.5611742369985806e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12670: 0.9888631580952465
Position 3867: 0.9570213324789549
Position 2443: 0.9567695134013849
Position 11113: 0.8668983768171475
Position 6105: 0.8296009649855329
Position 6333: 0.8171526943711983
Position 5231: 0.6132653852346879
Position 8349: 0.5791414620250117
Position 17237: 0.5078825640288537
Position 16436: 0.47118526487517787
Position 4325: 0.37239835308292546
Position 8148: 0.3110905546193326
Position 722: 0.2997892777205408
Position 12856: 0.17998949233251302
Position 13832: 0.17381370719102782
Position 14511: 0.15033503075149154
Position 6981: 0.13171513374653374
Position 14463: 0.12415914921719115
Position 6542: 0.1212087547375669
Position 4304: 0.10439801313661827
Position 4341: 0.10155001182982475
Position 17340: 0.09678613782699237
Position 837: 0.09260154528875511
Position 11621: 0.0842651791889475
Position 2032: 0.05893785025884878
Position 9255: 0.04938712514440127
Position 683: 0.04419122510116084
Position 11359: 0.035486601143006835
Position 17578: 0.035079291595779716
Position 11871: 0.03110898433818086
Position 6153: 0.027231088038440644
Position 7722: 0.027093129799564665
Position 17455: 0.02609092720233344
Position 751: 0.02380493348620721
Position 11441: 0.023727076565662145
Position 16125: 0.0236413315120676
Position 4910: 0.021352072456787937
Position 13230: 0.020170689500941374
Position 8526: 0.01867247549078246
Position 8735: 0.014085190332776717
Position 6538: 0.013791861175740055
Position 8568: 0.013256099013016826
Position 771: 0.013241988196272484
Position 6137: 0.013092377358877317
Position 12805: 0.012487045234997324
Position 12881: 0.012146736222476608
Position 804: 0.011921395091104698
Position 1621: 0.011624785126491689
Position 13714: 0.010836683830861952
Position 13859: 0.010386140027272698
Position 13313: 0.010002199638935984
Position 1718: 0.008986918204602339
Position 16528: 0.008885088877570306
Position 462: 0.008692516115914983
Position 1569: 0.00863517439184242
Position 7012: 0.008375488733220887
Position 16175: 0.007981601722875709
Position 8837: 0.007743879024414795
Position 16335: 0.007553701891068106
Position 17700: 0.007503829800371125
Position 1521: 0.007121374856550511
Position 15535: 0.006917344534213007
Position 733: 0.0068956198268800145
Position 4277: 0.006484596325316346
Position 10284: 0.006414939797939359
Position 7587: 0.0063557516761173095
Position 7758: 0.006004234968142974
Position 782: 0.005971349632144909
Position 10184: 0.005664150243682513
Position 6289: 0.005479480091444445
Position 486: 0.0048930773545081095
Position 17261: 0.0045556686745800625
Position 1952: 0.004328836076921532
Position 8325: 0.0043175233232315095
Position 813: 0.003802839819769316
Position 3443: 0.00371286016684023
Position 2744: 0.003623442314667319
Position 7693: 0.0035546034209791954
Position 1351: 0.0035433010642076054
Position 8033: 0.003418380083789865
Position 12859: 0.0033368560806188944
Position 5273: 0.0032336384208096294
Position 13273: 0.003100733361591535
Position 14120: 0.0030089486927866132
Position 12368: 0.0029858137429882347
Position 6781: 0.0027100276733854033
Position 12610: 0.0027013240193025445
Position 14192: 0.0026126425413939385
Position 4953: 0.0026034816304951565
Position 12706: 0.002578551602438826
Position 12834: 0.002539931538266678
Position 12980: 0.002404176805478606
Position 5246: 0.0023991889236953004
Position 12469: 0.0023688131285920363
Position 11478: 0.0021297058585642227
Position 11556: 0.00206317323141777
Position 3825: 0.0020351963957090974
Position 645: 0.002010326767153824
Position 1997: 0.0020086836291835853
Position 14516: 0.001986278854662555
Position 13345: 0.0019398403507121288
Position 2626: 0.0018702588180300019
Position 15587: 0.001749661313920231
Position 13738: 0.0017039855214254387
Position 14487: 0.0017023634033639444
Position 14541: 0.0016651299152186973
Position 5190: 0.0016496618173591215
Position 13437: 0.0016148220636712373
Position 753: 0.0015834313015271125
Position 776: 0.0015810902001138682
Position 6984: 0.0014311496548721622
Position 6597: 0.0013740560982633443
Position 10210: 0.0013357793845209449
Position 6953: 0.0012613954993090934
Position 14063: 0.0012149069188943774
Position 13993: 0.0011681390702440056
Position 12590: 0.0011061981649109444
Position 5860: 0.0010898919343849472
Position 17595: 0.0009999531700033968
Position 1784: 0.0009639884320062408
Position 14380: 0.0009376153877509183
Position 13815: 0.0009314468557069712
Position 8384: 0.0008764975256752122
Position 17635: 0.0008621646263124973
Position 5238: 0.0008477101713487921
Position 14250: 0.0008448458960453437
Position 1730: 0.0008440243897189387
Position 384: 0.0008402149696833747
Position 7696: 0.0008060258128213295
Position 12439: 0.0007653923703573428
Position 13317: 0.0007367138912844698
Position 6544: 0.0007103679294215466
Position 685: 0.0007039533950264441
Position 2205: 0.0006960763219574998
Position 11394: 0.0006825367295850876
Position 13395: 0.0006404829884154198
Position 13350: 0.0006232541510192835
Position 581: 0.0005914522083886748
Position 1787: 0.0005478707380538539
Position 4924: 0.000531205321378946
Position 1677: 0.0005238763825687981
Position 3491: 0.000522216253783053
Position 1759: 0.0005192076324258451
Position 760: 0.0005074365137623854
Position 2040: 0.0004758193185217316
Position 4408: 0.00046466378379691076
Position 3976: 0.00046073394252231406
Position 4754: 0.0004576404681178371
Position 3447: 0.0004575205728012497
Position 6747: 0.00044515080703018113
Position 1751: 0.00043927766206877905
Position 14781: 0.00042843017207756914
Position 15327: 0.00042598425670897566
Position 8122: 0.00042238392980353237
Position 16442: 0.00040778982898097103
Position 5894: 0.00039959205091858103
Position 320: 0.00038854671563148845
Position 4191: 0.00038848659012632493
Position 4038: 0.00038189667031448193
Position 8248: 0.00037956305215493003
Position 6009: 0.00037415806946301664
Position 7029: 0.00034855838325713486
Position 5166: 0.00034319015103445366
Position 11580: 0.00034125667321697166
Position 2001: 0.0003234863959809697
Position 11380: 0.00031933610800503545
Position 4958: 0.0003154676330043575
Position 17531: 0.0003120782801493343
Position 3705: 0.00027394261971817906
Position 3596: 0.0002514023374430103
Position 308: 0.000250471917277949
Position 2668: 0.00024809282056744423
Position 156: 0.00022621627444018648
Position 1828: 0.00022226415012454033
Position 252: 0.00021950260837394549
Position 1968: 0.00020885136912442986
Position 2298: 0.0002081310689009762
Position 4351: 0.0001980332879738931
Position 6847: 0.0001892312609572378
Position 2468: 0.00017259105306662953
Position 6314: 0.00017187380241632334
Position 1153: 0.0001688195471444631
Position 1322: 0.00016362159010082497
Position 982: 0.00016121992052011753
Position 2261: 0.00015196519610422078
Position 14306: 0.00014772559657326748
Position 5443: 0.00014309904457492873
Position 842: 0.00014097618000930928
Position 6317: 0.00013821218636478566
Position 2385: 0.00012802214045419866
Position 2274: 0.00012784435475326594
Position 3641: 0.0001269463287395967
Position 1464: 0.00012257879754884617
Position 2449: 0.0001140044363266534
Position 261: 0.00010914886564065069
Position 2170: 0.00010604135719413933
Position 2161: 9.35037154864572e-05
Position 5001: 9.212895112280744e-05
Position 6740: 8.683871734160406e-05
Position 520: 8.15848581597139e-05
Position 1574: 8.117695786127373e-05
Position 8217: 8.037987004790389e-05
Position 1734: 7.904985552685561e-05
Position 4161: 7.88908669595963e-05
Position 2088: 7.823787418754237e-05
Position 6294: 7.784366031470392e-05
Position 1737: 7.430021302485432e-05
Position 1591: 7.191464012853978e-05
Position 446: 6.9972519173099e-05
Position 3496: 6.611356902333687e-05
Position 8435: 6.610143953494607e-05
Position 1799: 6.591333850446917e-05
Position 522: 6.532791495908085e-05
Position 14146: 6.469224843011185e-05
Position 3650: 6.132836211585093e-05
Position 1767: 5.918477179671149e-05
Position 7653: 5.518393950127986e-05
Position 5126: 5.4711664879618964e-05
Position 1835: 5.4636039141658613e-05
Position 3808: 4.1547232716249016e-05
Position 864: 3.863541102406838e-05
Position 2060: 3.761130845114765e-05
Position 571: 3.750562063856484e-05
Position 2209: 3.638207773072868e-05
Position 493: 3.5960693340445944e-05
Position 2286: 3.3310840635274076e-05
Position 1026: 3.27012092559112e-05
Position 597: 3.114003018564136e-05
Position 5143: 2.8497598056720776e-05
Position 844: 2.7102132467505273e-05
Position 3535: 2.6306177475030818e-05
Position 12809: 2.584868249030868e-05
Position 5986: 2.5251902791253354e-05
Position 7609: 2.4637775524762178e-05
Position 4525: 2.3313487276959537e-05
Position 3462: 2.2948352723723958e-05
Position 4082: 2.2818318741695073e-05
Position 1804: 2.1916735376499998e-05
Position 3315: 2.030493429172804e-05
Position 364: 1.830670145984954e-05
Position 2295: 1.7344546325952128e-05
Position 1161: 1.7142848608003376e-05
Position 2956: 1.7006365486145102e-05
Position 6661: 1.6950916796307957e-05
Position 540: 1.6351655389411984e-05
Position 436: 1.6129794104599505e-05
Position 4384: 1.6101168078862162e-05
Position 3931: 1.5625398586188906e-05
Position 3714: 1.4391530806702554e-05
Position 4831: 1.3879092284646559e-05
Position 4369: 1.3461540397123475e-05
Position 5036: 1.1955157991108589e-05
Position 13279: 1.1736026840972594e-05
Position 2346: 9.411294479033877e-06
Position 997: 9.329074050624456e-06
Position 1357: 9.074216590344165e-06
Position 2604: 9.001476831228288e-06
Position 3981: 8.808632945027575e-06
Position 875: 8.378503223688128e-06
Position 4536: 6.652581242072908e-06
Position 8476: 4.579970715347792e-06
Position 12886: 3.987750748942377e-06
Position 2786: 3.854024981393322e-06
Position 6386: 3.440373245864986e-06
Position 352: 3.3172423569187712e-06
Position 3880: 3.126067008453722e-06
Position 1337: 2.8015352063189733e-06
Position 6903: 2.4510726217206487e-06
Position 3937: 2.4506916873212107e-06
Position 3901: 2.372696350852834e-06
Position 1278: 2.332453052036524e-06
Position 209: 1.926796693596725e-06
Position 1399: 1.330996638143384e-06
Position 3953: 1.2923445502889946e-06
Position 326: 1.0877413507329148e-06
Position 1636: 9.60634215380159e-07
Position 234: 9.591083325929216e-07
Position 163: 8.699223198266726e-07
Position 7771: 7.570526251331558e-07
Position 116: 7.227067239686382e-07
Position 603: 7.181329945173219e-07
Position 1373: 5.990718533560766e-07
Position 329: 5.659493235612469e-07
Position 3755: 3.794905569201898e-07
Position 1305: 3.0132126350315745e-07
Position 3663: 1.8919053548649808e-07
Position 1241: 1.2481956680786285e-07
Position 220: 1.2288997261466925e-07
Position 125: 1.1381136459127215e-07
Position 6854: 1.1070485024536626e-07
Position 881: 9.240252880814824e-08
Position 2527: 8.746562360619295e-08
Position 1074: 8.68536023708427e-08
Position 694: 6.728639333853933e-08
Position 2214: 5.7246269938758865e-08
Position 181: 4.504173376323427e-08
Position 1886: 4.2197449421811176e-08
Position 6631: 4.0438517701874897e-08
Position 978: 3.87140704081019e-08
Position 2758: 2.39125551317933e-08
Position 2781: 2.2919667885059703e-08
Position 4042: 2.1743632931049766e-08
Position 888: 1.317553227756573e-08
Position 1031: 9.88491517564324e-09
Position 5067: 3.6196889793420688e-09
Position 2151: 1.8088347539491769e-09
Position 3631: 9.689164610282615e-10
Position 2234: 5.883159660920153e-10
Position 885: 2.1258021003320792e-10
Position 127: 8.437766872110156e-11
