Gene = Hopx
Position 22362: 0.0007009883003960064
Position 25227: 0.0006725006849965155
Position 7561: 0.0005949371207285156
Position 1362: 0.0005879601125870081
Position 2881: 0.0005715337726244649
Position 5889: 0.000472095482258564
Position 554: 0.00041142985071713107
Position 2133: 0.0004079989405533739
Position 24639: 0.0003278246429018831
Position 2309: 0.00031848339513016626
Position 921: 0.00027557774480079905
Position 22670: 0.00024790241122314786
Position 279: 0.00024312034044785127
Position 181: 0.00024058272109026598
Position 3827: 0.00023286091657890635
Position 198: 0.00019825622174222688
Position 2283: 0.00013471041470584387
Position 24838: 0.0001311904830847109
Position 741: 0.00011857536250515569
Position 2276: 0.00011793695005003502
Position 3420: 0.00011643457591839406
Position 170: 0.00011076818594792186
Position 3831: 0.0001058273531851375
Position 2314: 0.00010028888339593102
Position 3716: 7.895656842705275e-05
Position 3575: 7.298139036019007e-05
Position 1616: 6.98599819358427e-05
Position 24624: 6.488736315690478e-05
Position 2293: 6.477659799017621e-05
Position 2459: 5.480901294952054e-05
Position 390: 5.13426942118587e-05
Position 2403: 4.3483879567344757e-05
Position 993: 4.095835253706049e-05
Position 2360: 3.958813392134333e-05
Position 22402: 2.8714875153459253e-05
Position 20574: 2.0367252338762126e-05
Position 20: 1.7557742203624336e-05
Position 47: 1.4089891233154295e-05
Position 107: 1.0685292135275032e-05
Position 110: 7.583119080438127e-06
Position 21085: 6.702502618451876e-06
Position 20501: 5.858660490875308e-06
Position 27: 5.2189970125633575e-06
Position 348: 4.7163079567616805e-06
Position 156: 4.676804952852335e-06
Position 644: 1.77884390445027e-06
Position 285: 1.3627874137737117e-06
Position 321: 7.328339170058157e-07
Position 690: 5.062583970262004e-07
Position 780: 1.8347585798178303e-07
Position 824: 1.7440076390945656e-07
Position 600: 1.5834580675332693e-07
Position 20181: 1.479626876700567e-07
Position 518: 9.69366524357199e-08
Position 700: 7.005593091742255e-08
Position 557: 4.6101029810371505e-08
Position 506: 3.779595434449334e-08
Position 569: 1.1692382027011534e-08
Position 483: 1.0298164900552158e-08
Position 365: 8.213735767380965e-09
Position 489: 6.803576179732017e-09
Position 765: 5.6199415430772316e-09
Position 785: 5.2053500097039395e-09
Position 710: 2.9849038058266613e-09
Position 679: 2.8509871424840072e-09
Position 508: 1.7378023632088674e-09
Position 708: 9.557304566065072e-10
Position 763: 7.72508310007235e-10
Position 494: 7.0978176012928e-10
Position 6998: 5.539262185895709e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4155: 0.9951827263775636
Position 20098: 0.9391452800343684
Position 22322: 0.7975415414241251
Position 27304: 0.6896231413850086
Position 20459: 0.5471643221510115
Position 12076: 0.47898986269099797
Position 26541: 0.15066028587528474
Position 12046: 0.144085960273504
Position 14018: 0.10540793897357568
Position 11127: 0.09105764408252809
Position 20430: 0.09043890467773932
Position 858: 0.08334104346830969
Position 24962: 0.08087490496539038
Position 22883: 0.06747545763837974
Position 20123: 0.06001513918919486
Position 26682: 0.04501812343933706
Position 12549: 0.044632249498116616
Position 22998: 0.04229173557321361
Position 25888: 0.04222429084509042
Position 11885: 0.041521973614709724
Position 27072: 0.040796327434706806
Position 25605: 0.039976861723905986
Position 20496: 0.034796056752607
Position 20353: 0.034618047551417036
Position 12213: 0.034598733745680725
Position 12111: 0.03175504391259816
Position 12117: 0.03138323858141452
Position 167: 0.027575959406600077
Position 26511: 0.02734318736281568
Position 22453: 0.025430407550467694
Position 25004: 0.025249360382744886
Position 13931: 0.023886481978811498
Position 22474: 0.02324056458450504
Position 22900: 0.020900942386959092
Position 27931: 0.01971016382807897
Position 2171: 0.019389315659777636
Position 26127: 0.019320943553471366
Position 25272: 0.018603748307993037
Position 22293: 0.01842659733260531
Position 21335: 0.018215392313533186
Position 3892: 0.016557475255489288
Position 12629: 0.016376852545418253
Position 26369: 0.01636156177670787
Position 3645: 0.01462852723768899
Position 1020: 0.013970206458590137
Position 3737: 0.012167197384201201
Position 969: 0.01207580257492051
Position 22515: 0.011869392051165524
Position 26059: 0.01150302317287489
Position 24381: 0.011254857048595116
Position 22231: 0.010582812047224145
Position 25554: 0.010243853369117723
Position 25028: 0.010005961032249315
Position 920: 0.009381798890180145
Position 12190: 0.00899641988967494
Position 652: 0.008985454688509609
Position 24756: 0.008688578076830652
Position 25193: 0.008648764712070786
Position 7365: 0.007969313813777782
Position 21178: 0.007663838193127844
Position 2537: 0.007105081058012262
Position 27214: 0.007069711678949016
Position 3715: 0.00695579353160596
Position 503: 0.006888693859335946
Position 190: 0.005870761618276608
Position 757: 0.005549416298719024
Position 25317: 0.005472869301345448
Position 21126: 0.004339573539730588
Position 2580: 0.0042736644471130575
Position 623: 0.003947073993494533
Position 25145: 0.003938895302018115
Position 899: 0.0037009376107794614
Position 27645: 0.0036886100751950205
Position 26230: 0.003668295261864623
Position 23299: 0.003093369835954781
Position 24239: 0.003045285742636798
Position 14045: 0.0029504438998150524
Position 23532: 0.0028857723544824594
Position 2592: 0.00277172669553621
Position 7685: 0.0027426680442906477
Position 24407: 0.0025778397486586383
Position 22958: 0.0024810356810463416
Position 3528: 0.0024213430867541554
Position 23089: 0.0023228955303238917
Position 1050: 0.0022817799195982346
Position 3927: 0.002243674084486912
Position 23563: 0.0021648263526670626
Position 3554: 0.0020771941274508312
Position 26227: 0.0020636319102192305
Position 193: 0.002002576208236823
Position 11843: 0.001955867843928231
Position 3946: 0.0018656203016582545
Position 22860: 0.001778563108825191
Position 816: 0.0015822406284966893
Position 250: 0.0015051562943970977
Position 25848: 0.0014729135023055096
Position 12571: 0.0014638206498780483
Position 3723: 0.0014520953480559986
Position 3698: 0.0014520352189363744
Position 23029: 0.0014486076076209412
Position 7343: 0.00137949029984366
Position 1025: 0.0013470402787352587
Position 7267: 0.0013063834937116039
Position 2070: 0.0012972386543929292
Position 4163: 0.001289874582814882
Position 3094: 0.001242174054051516
Position 23914: 0.0011976231946510677
Position 25962: 0.001153016118018023
Position 25055: 0.0011337685747692143
Position 24715: 0.0011329432784721867
Position 21227: 0.0011059272877651447
Position 952: 0.001016811599973334
Position 10927: 0.0009494804717844756
Position 7993: 0.00091965445733177
Position 2037: 0.000913834889886666
Position 22855: 0.0009117722517230484
Position 11174: 0.0009036812297102899
Position 2006: 0.0008170721260289679
Position 24821: 0.000765036497844658
Position 24486: 0.0007452469868648329
Position 2304: 0.0007451609697574021
Position 10950: 0.0007406721336306559
Position 10069: 0.0007220566717902921
Position 7931: 0.0007183986065464223
Position 20334: 0.0007010156242086719
Position 2243: 0.0006677069366838994
Position 771: 0.0006565589979903084
Position 763: 0.0006437859350985883
Position 222: 0.0006171110047587717
Position 20551: 0.0005663231859622414
Position 3125: 0.0005138787910206927
Position 2708: 0.0005015318498071412
Position 3574: 0.0004853785208689058
Position 12765: 0.0004831631923962801
Position 4211: 0.0004699010226993757
Position 21975: 0.0004639014000251044
Position 255: 0.00046202841298048386
Position 740: 0.0004500322493104294
Position 2246: 0.00044506948650541124
Position 24274: 0.0004277739506056724
Position 4190: 0.00040049892074965366
Position 735: 0.000388382048624354
Position 2556: 0.00038526216788076884
Position 862: 0.0003539144707633212
Position 1222: 0.00034175590126946575
Position 22476: 0.0003297155405026717
Position 12850: 0.00032145381409235345
Position 514: 0.0003138692878915563
Position 3265: 0.0003080895723978244
Position 7282: 0.00030155251826451595
Position 483: 0.0002991660339603536
Position 4136: 0.0002964700463630279
Position 480: 0.00029545696467886406
Position 908: 0.00028754901892096745
Position 20704: 0.0002539811196783483
Position 3791: 0.0002441368993933401
Position 829: 0.00023793274284701052
Position 20369: 0.00022106974255301713
Position 5539: 0.00021904954034277085
Position 4130: 0.00021727374839447482
Position 395: 0.0002143372256727604
Position 3417: 0.00021239019992649988
Position 2216: 0.00020117229896185698
Position 3138: 0.00018989561220772252
Position 3870: 0.00018254067396995154
Position 7843: 0.0001744783073456613
Position 21829: 0.00017081320633510064
Position 7626: 0.00016772834089372622
Position 22015: 0.00016357790424958464
Position 12270: 0.0001614723048501697
Position 835: 0.00016067804847139048
Position 7066: 0.00015788591983708646
Position 22487: 0.00015214130763017064
Position 487: 0.0001499365743177397
Position 209: 0.00014238039903511352
Position 22701: 0.00011116887569033061
Position 5830: 0.00010640164249178636
Position 22523: 0.00010401076919292511
Position 7962: 9.922418230224597e-05
Position 20964: 9.374763032093208e-05
Position 1170: 8.476414118120669e-05
Position 20775: 8.304241579065974e-05
Position 402: 8.257943140457872e-05
Position 154: 7.968742142638828e-05
Position 20882: 7.155067080727877e-05
Position 2740: 7.000264049451841e-05
Position 1571: 6.984801875503806e-05
Position 21834: 6.7959620429848e-05
Position 1263: 6.770801137106633e-05
Position 22783: 6.295717154959179e-05
Position 2271: 5.947108429390112e-05
Position 22933: 5.4015492632548724e-05
Position 20751: 5.0787863241753274e-05
Position 2614: 5.0102372785026714e-05
Position 22786: 4.8415985953342315e-05
Position 2559: 4.799573756717647e-05
Position 2328: 4.609390271972757e-05
Position 2438: 4.444056994434731e-05
Position 20681: 4.3332289369753905e-05
Position 219: 3.943218641303817e-05
Position 20818: 3.5372877314518395e-05
Position 132: 3.517408781653775e-05
Position 5491: 3.4456825578930425e-05
Position 7758: 2.777018464962341e-05
Position 1030: 2.7558584602054902e-05
Position 865: 2.6987151766532048e-05
Position 5731: 2.6080066950824697e-05
Position 5698: 2.532167707954475e-05
Position 7436: 2.5155733368166578e-05
Position 1232: 2.454390446532609e-05
Position 5573: 2.3982315379428056e-05
Position 977: 2.3747391327880915e-05
Position 489: 2.300187049918517e-05
Position 831: 2.1783816235416054e-05
Position 202: 1.6561515697480686e-05
Position 5874: 1.3655600609139597e-05
Position 5615: 1.207264147145826e-05
Position 5833: 1.1196139349660985e-05
Position 4106: 2.0765025177575453e-06
Position 4167: 1.915276923440116e-06
Position 13545: 1.7053122022975936e-06
Position 13647: 1.1047783914827155e-06
Position 257: 2.9848184619107463e-07
Position 346: 2.775355993299806e-07
Position 206: 2.4618875464823775e-07
Position 946: 2.2283582614243518e-07
Position 309: 1.5401149557075657e-07
Position 2174: 1.4948666441408618e-07
Position 2602: 1.320124647385837e-07
Position 738: 1.2717502854293943e-07
Position 226: 1.0605355513275457e-07
Position 6626: 1.0437534937706664e-07
Position 932: 9.135616731707777e-08
Position 9419: 8.059064637253677e-08
Position 1122: 7.753844670888533e-08
Position 529: 7.683694084032366e-08
Position 926: 6.221430105820311e-08
Position 233: 5.38298712568139e-08
Position 141: 4.791612137319439e-08
Position 4076: 4.6702185236585685e-08
Position 2291: 4.363207693402434e-08
Position 4402: 4.0382135519564965e-08
Position 6901: 3.856785116996981e-08
Position 532: 3.567737031729056e-08
Position 8122: 3.521280741511495e-08
Position 930: 3.095035161888106e-08
Position 4089: 3.069150594348021e-08
Position 1066: 2.8228911630640367e-08
Position 8381: 2.8107890873180564e-08
Position 1524: 2.4868290910722616e-08
Position 2212: 2.4822561537985607e-08
Position 997: 2.467396097570155e-08
Position 537: 2.3124740683049248e-08
Position 540: 2.150221180250835e-08
Position 9068: 2.0690134358590014e-08
Position 406: 1.914681590603859e-08
Position 326: 1.4377513453470065e-08
Position 6470: 1.2592759460824346e-08
Position 8189: 1.2452649098355614e-08
Position 1391: 1.1566982440080111e-08
Position 1306: 1.1282328725591266e-08
Position 348: 1.0960600903707107e-08
Position 4933: 1.0793510326142836e-08
Position 6805: 1.0246022210645899e-08
Position 6065: 8.095340229489928e-09
Position 1279: 8.005477489787494e-09
Position 4455: 7.966117069304637e-09
Position 4654: 7.230972171616344e-09
Position 4985: 7.101080132556276e-09
Position 4856: 6.8838388634612764e-09
Position 266: 5.904130749062103e-09
Position 4694: 5.5556437205522e-09
Position 5008: 5.0166130518711225e-09
Position 6761: 4.866153642181487e-09
Position 2441: 4.814470186707652e-09
Position 5283: 4.779396681011589e-09
Position 282: 4.296463594108778e-09
Position 6757: 3.9024265470445485e-09
Position 279: 3.4697906470658076e-09
Position 328: 3.3598752296124984e-09
Position 2458: 2.3240408403669962e-09
Position 2470: 2.0663895560762543e-09
Position 2382: 2.023550438314771e-09
Position 544: 1.3661510913754895e-09
Position 4423: 1.2937301949222053e-09
Position 986: 1.1926512306056208e-09
Position 2077: 1.0966978173476875e-09
Position 4409: 9.794202190527755e-10
Position 542: 5.429208303016126e-10
Position 84: 5.341615297063754e-10
Position 867: 3.571114304192677e-10
Position 107: 3.296434488915077e-10
Position 311: 2.6358215788884213e-10
Position 91: 2.546617209642286e-10
Position 1089: 1.6501737398640015e-10
Position 7216: 1.1200024191567391e-10
Position 1071: 1.0531668254863028e-10
Position 7069: 9.422884594577835e-11
Position 7143: 8.480297330141315e-11
Position 7213: 8.25906832690538e-11
Position 7181: 7.98380965712442e-11
Position 5800: 4.710529933284145e-12
Position 5658: 3.6292393998227298e-12
Position 4045: 1.1169859565641034e-12
Position 6859: 2.07747481303121e-13
Position 96: 1.0339486348753282e-13
