Gene = Msantd4
Position 210: 1.8790942411214392e-06
Position 140: 1.795759907740191e-06
Position 7277: 1.7621666532916124e-06
Position 145: 1.582870627552368e-06
Position 7242: 1.4363607966324577e-06
Position 7539: 1.4264627143591567e-06
Position 2187: 1.414930892964592e-06
Position 73: 1.3855361450601085e-06
Position 387: 1.0999218455052598e-06
Position 469: 1.0564621679954639e-06
Position 618: 9.164435530629406e-07
Position 927: 7.643820368911773e-07
Position 225: 6.97588600941064e-07
Position 584: 5.5438625091027e-07
Position 166: 5.404449749680358e-07
Position 2289: 4.625981178004126e-07
Position 338: 3.5926628163704366e-07
Position 200: 2.647104443542622e-07
Position 849: 2.0966557699289874e-10
Position 840: 1.3349388403595825e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5104: 0.5792112944206388
Position 3096: 0.5329192428547251
Position 7428: 0.35574722342423887
Position 6974: 0.274473092175935
Position 8176: 0.23560052354231636
Position 6187: 0.21316732333131846
Position 1175: 0.17606359626183093
Position 4987: 0.16110234463775874
Position 9955: 0.12593199732456758
Position 9842: 0.11878954479813146
Position 777: 0.1162252089697823
Position 180: 0.09326460696529884
Position 6221: 0.08877672900384384
Position 1005: 0.07730366352224324
Position 5080: 0.06315424650985153
Position 9443: 0.05444617300239038
Position 7223: 0.05043817406139967
Position 10017: 0.044859712385406154
Position 1346: 0.03740811448776134
Position 5077: 0.025367619604594712
Position 938: 0.025068215789918198
Position 6706: 0.022134081201605885
Position 804: 0.019391997709049733
Position 5042: 0.018846742194579304
Position 7446: 0.017492025613726023
Position 6119: 0.01686675433510679
Position 5016: 0.015167073024397383
Position 3798: 0.014745147915410532
Position 8222: 0.014577649422317832
Position 884: 0.012312460735895555
Position 3130: 0.012053893213828557
Position 1272: 0.010899710009022106
Position 3159: 0.010838826767652509
Position 5083: 0.010792489698410429
Position 1201: 0.010493775290291638
Position 6087: 0.009955686445063009
Position 8298: 0.00983856253877806
Position 7521: 0.008979097017739163
Position 8336: 0.008509991780991977
Position 3104: 0.007612923143352722
Position 7903: 0.007550665576646083
Position 7838: 0.007253299584565717
Position 10301: 0.006802596995499494
Position 9873: 0.006218086532934237
Position 4916: 0.005485872446396408
Position 8380: 0.005285115872118169
Position 2221: 0.005214299354137774
Position 7806: 0.005123216954959924
Position 1577: 0.005096206964003389
Position 9026: 0.005076846318734988
Position 9812: 0.005046218159976526
Position 7080: 0.00432442678835616
Position 1595: 0.004283901812302494
Position 8182: 0.004227808168598187
Position 7496: 0.003301910204242496
Position 7185: 0.0030762701532111875
Position 9501: 0.0029288212742008884
Position 7707: 0.0025952156431527677
Position 383: 0.002564918107557906
Position 6786: 0.002561689043400277
Position 1325: 0.0024998641597044793
Position 1353: 0.002495848792312603
Position 7774: 0.0024120220696640707
Position 3171: 0.0023997982262050064
Position 1558: 0.002376867888574953
Position 187: 0.002327775862828122
Position 4814: 0.0021954617531511292
Position 2856: 0.002183042374331783
Position 6156: 0.002145213066392915
Position 2381: 0.0020180548192903205
Position 5716: 0.0018313716345347891
Position 3366: 0.0017797698745460953
Position 3122: 0.0017658569652870945
Position 10041: 0.001572427997996006
Position 7932: 0.0015288885268028738
Position 5926: 0.0015159936311001962
Position 813: 0.0014542269594883517
Position 6225: 0.0014320630615269204
Position 2042: 0.0014048844667522537
Position 3333: 0.0013949331430254178
Position 6676: 0.0013877111142777798
Position 2106: 0.0012570993401555622
Position 2101: 0.0012378547474733664
Position 9817: 0.0012093635233706244
Position 1181: 0.0011438550801755522
Position 5781: 0.0011272203756040287
Position 8587: 0.0010828586796085948
Position 10182: 0.000987486006655258
Position 9560: 0.0009669110549202931
Position 1667: 0.0009356664340437197
Position 1711: 0.0009217737578450385
Position 9181: 0.0008876704078832582
Position 3316: 0.0008622549730012547
Position 790: 0.0008293747906335481
Position 4555: 0.0007871133098797304
Position 7617: 0.0007635195347031967
Position 1685: 0.0007554599677340125
Position 1952: 0.0006069648827863108
Position 6753: 0.0005568409078391211
Position 2361: 0.0005550843864006766
Position 338: 0.0005435829716339846
Position 6391: 0.0005226489453899239
Position 8416: 0.0005025904605576783
Position 968: 0.0004705103231296861
Position 1564: 0.00046059257591554606
Position 160: 0.0004549804637680089
Position 3111: 0.0004407464606717962
Position 8229: 0.00043563257677010827
Position 4899: 0.00042312608638498935
Position 6400: 0.0004201387528954862
Position 858: 0.00040546902316493583
Position 5991: 0.00039921206233092127
Position 1790: 0.0003428661003094329
Position 943: 0.0003373267618108876
Position 898: 0.00033501958085974424
Position 3016: 0.0003321759816027128
Position 618: 0.00033075575598767644
Position 182: 0.00033019074133103357
Position 1408: 0.0003089697286235371
Position 9045: 0.000307632564805241
Position 5673: 0.00030126874029396707
Position 4749: 0.00028949284697608104
Position 1279: 0.0002743404006581383
Position 7220: 0.00024164645335379999
Position 5971: 0.00024062325544129879
Position 3362: 0.0002378065420825559
Position 3683: 0.000225780041517345
Position 1095: 0.00021788106337070664
Position 1246: 0.00021577050211604005
Position 3764: 0.00021007667843874012
Position 4616: 0.0002036506224534669
Position 1867: 0.00018999234895752747
Position 7949: 0.00017722964025417836
Position 5361: 0.00017524524168332494
Position 7299: 0.00017083584383007004
Position 5290: 0.0001643918460032526
Position 260: 0.00016384295697269885
Position 5521: 0.00016186406735995595
Position 1009: 0.00014787902506449224
Position 4124: 0.00014637749886819903
Position 128: 0.00013784972975997424
Position 7124: 0.0001372405982714287
Position 1014: 0.00012858709024877476
Position 405: 0.00012683290638792298
Position 8543: 0.0001070492606995672
Position 1139: 0.00010623268394094467
Position 323: 9.829895718146487e-05
Position 974: 9.075710269642642e-05
Position 5277: 9.068702806062249e-05
Position 1905: 8.20391305425639e-05
Position 1722: 8.153092710474501e-05
Position 824: 8.082441646489023e-05
Position 5939: 7.079588511406947e-05
Position 1793: 6.275161750859947e-05
Position 2131: 5.971318964637995e-05
Position 441: 5.5227310459442725e-05
Position 1693: 5.127280107918288e-05
Position 305: 5.081002109791282e-05
Position 1656: 4.016744605133096e-05
Position 2338: 3.765545483345419e-05
Position 2570: 3.6287160652622966e-05
Position 2018: 3.249891882322505e-05
Position 1996: 3.162321597746036e-05
Position 2055: 2.9595101914326737e-05
Position 1415: 2.7939009822089354e-05
Position 1238: 2.6322841087604986e-05
Position 4718: 2.2137019862181535e-05
Position 1055: 1.2636399939824035e-05
Position 277: 1.1985195807265233e-05
Position 1061: 1.1866042700029738e-05
Position 244: 1.0742472226237517e-05
Position 957: 9.566210099353445e-06
Position 849: 9.388450847799175e-06
Position 6255: 8.874448412161222e-06
Position 1022: 8.77485208796339e-06
Position 2691: 7.85007206153696e-06
Position 210: 5.846259832355085e-06
Position 485: 5.27576494949816e-06
Position 3216: 5.202098331952234e-06
Position 196: 5.0474120770536754e-06
Position 836: 4.874206592154448e-06
Position 241: 3.824266546813553e-06
Position 263: 2.754847427974506e-06
Position 3174: 2.373646619985929e-06
Position 1076: 1.928726866559832e-06
Position 871: 1.8813989163982853e-06
Position 407: 1.4897446096160653e-06
Position 1090: 1.145121950035995e-06
Position 1286: 1.0702343846350468e-06
Position 526: 1.0683174074637077e-06
Position 1111: 7.422831991512858e-07
Position 1804: 6.126139928033407e-07
Position 552: 5.391942403461397e-07
Position 281: 5.307950229626017e-07
Position 1248: 5.148538404872511e-07
Position 1204: 4.111609615571446e-07
Position 1438: 2.973962475190174e-07
Position 493: 2.5209835036810055e-07
Position 267: 2.4172141682728286e-07
Position 447: 1.6616322689548485e-07
Position 840: 1.3504369586010836e-07
Position 531: 1.2755602025656099e-07
Position 466: 8.326613137601997e-08
Position 587: 7.692091732205533e-08
Position 497: 1.8891399671542406e-08
Position 456: 1.855453163904016e-08
Position 205: 7.855318734840057e-09
Position 107: 4.564062840733193e-09
Position 114: 2.9795257745215292e-09
Position 116: 2.299391645652344e-09
Position 119: 6.056086249437582e-10
Position 111: 5.859033514288143e-10
Position 559: 7.680807818236923e-11
