Gene = Icos
Position 6207: 0.0004651182546729452
Position 2304: 0.00045424033802757383
Position 738: 0.0004470537795520127
Position 2490: 0.0004336321057648517
Position 491: 0.00042447143439782353
Position 1018: 0.00040422294874654756
Position 1247: 0.00038284327079977215
Position 3510: 0.0003730955316157333
Position 19936: 0.0003062351082441496
Position 959: 0.00030141339975013734
Position 375: 0.0003005215362244962
Position 19809: 0.00029751255657935893
Position 2367: 0.0002868759820064627
Position 1935: 0.00025599238250373363
Position 17781: 0.00024170910280124695
Position 1875: 0.00023962250056852773
Position 5775: 0.0002321989162697665
Position 422: 0.00022721296315635103
Position 398: 0.00020152226472110822
Position 2328: 0.00019124400505411945
Position 460: 0.00017750161036619343
Position 1060: 0.0001601179186539854
Position 582: 0.00015550937463474376
Position 1766: 0.00014975093060484593
Position 12510: 0.00014230713395788503
Position 2407: 0.0001310415072256572
Position 12169: 0.00012189642080201972
Position 237: 0.00010013224843834555
Position 2727: 9.74612317527833e-05
Position 2151: 9.060203216714564e-05
Position 344: 7.534101603355827e-05
Position 243: 6.610734790753963e-05
Position 494: 5.714548741115733e-05
Position 1577: 5.6334911552891756e-05
Position 16964: 5.20548299460721e-05
Position 690: 4.746471870994276e-05
Position 2662: 4.697159691354208e-05
Position 2473: 4.3277616372590004e-05
Position 2379: 4.092885143759233e-05
Position 2793: 3.9126085757296695e-05
Position 1057: 3.8962105605134254e-05
Position 1196: 3.895847726523402e-05
Position 1692: 3.820419304199656e-05
Position 2077: 3.7358081442778415e-05
Position 2541: 3.576580531861128e-05
Position 1173: 3.29421947945231e-05
Position 10289: 2.9762122611049485e-05
Position 1721: 2.8855556858626706e-05
Position 2914: 2.7018055684394258e-05
Position 1572: 2.6806600467999674e-05
Position 2004: 2.5674300702632088e-05
Position 11942: 2.305256357992163e-05
Position 2045: 2.22986805253673e-05
Position 1519: 2.0263638134131927e-05
Position 284: 1.935390970041065e-05
Position 1523: 1.902519643521798e-05
Position 9892: 1.8008642341864677e-05
Position 1140: 1.7775828110438233e-05
Position 12513: 1.5262478915392966e-05
Position 1265: 1.4766532474808141e-05
Position 1652: 1.3872044595280351e-05
Position 10810: 1.2339790952516341e-05
Position 2396: 1.1845668327425707e-05
Position 6444: 1.0294484855552885e-05
Position 1799: 9.729733419762728e-06
Position 10043: 8.855909690746348e-06
Position 1664: 8.45714206226532e-06
Position 471: 7.674298685415959e-06
Position 2333: 7.144449134408293e-06
Position 9736: 6.738604036006214e-06
Position 2827: 6.725784426506884e-06
Position 395: 5.676096496939315e-06
Position 1759: 5.514425607156776e-06
Position 1643: 5.4397486616365055e-06
Position 331: 5.38154618245794e-06
Position 8728: 5.129629178552964e-06
Position 1660: 4.732946874908764e-06
Position 1953: 4.243207041552168e-06
Position 10242: 4.0310963057319905e-06
Position 296: 3.738106001928854e-06
Position 1283: 3.555501080996354e-06
Position 845: 3.343638422554614e-06
Position 824: 3.10453951938242e-06
Position 1559: 2.9686014264375494e-06
Position 1732: 2.9148347835638488e-06
Position 572: 2.9020603064953766e-06
Position 558: 2.862151918337723e-06
Position 438: 2.5347948344809813e-06
Position 406: 2.418719412426502e-06
Position 433: 2.4086559631815e-06
Position 3441: 2.3989933458800542e-06
Position 3407: 2.3936024927228494e-06
Position 254: 2.361462681961271e-06
Position 1846: 2.3142718463423146e-06
Position 6477: 2.2708460342419455e-06
Position 496: 2.2614128285621004e-06
Position 1349: 1.9670617689016437e-06
Position 3675: 1.9202418252004574e-06
Position 1525: 1.70036139734606e-06
Position 8002: 1.4991590998121758e-06
Position 520: 1.467155130460906e-06
Position 156: 1.3684091235201052e-06
Position 6318: 1.3119240224237462e-06
Position 2021: 1.1146497584371623e-06
Position 401: 1.0781394263827166e-06
Position 9761: 1.007863902663438e-06
Position 2574: 9.922190931357526e-07
Position 2658: 9.185858723920155e-07
Position 698: 8.660312673887372e-07
Position 7686: 8.540405016468008e-07
Position 5323: 7.95559268651338e-07
Position 724: 7.627345350651352e-07
Position 9173: 7.358283368588462e-07
Position 1383: 7.073418322220178e-07
Position 2694: 6.997758316226567e-07
Position 4090: 6.634966168636696e-07
Position 1726: 6.208278172269778e-07
Position 6685: 5.051228961507695e-07
Position 1705: 4.592325067130549e-07
Position 1387: 4.038111893695524e-07
Position 1947: 4.0198536130425066e-07
Position 1978: 3.5135089303102993e-07
Position 245: 3.281660730086002e-07
Position 2821: 3.196789886815378e-07
Position 4436: 2.3529326108840304e-07
Position 4176: 1.9931985061454805e-07
Position 166: 1.822716111285322e-07
Position 1671: 1.7953509946513447e-07
Position 503: 1.5013737932479363e-07
Position 831: 1.3578838875225632e-07
Position 821: 1.0644292426175663e-07
Position 1616: 8.16530408887164e-08
Position 1392: 7.871230829199505e-08
Position 1739: 6.966821661464721e-08
Position 1581: 6.845699347197255e-08
Position 403: 5.834700100122367e-08
Position 4283: 5.752391310278571e-08
Position 4577: 5.5164563557521474e-08
Position 4535: 5.359654907631119e-08
Position 4190: 3.827625406189286e-08
Position 4329: 3.6370635609404466e-08
Position 153: 3.1800798194898545e-08
Position 920: 2.3512420010811324e-08
Position 3102: 2.0504003555186267e-08
Position 864: 1.262685215840062e-08
Position 130: 1.4986020472068179e-09
Position 1427: 9.565257143797542e-10
Position 965: 6.013361991119359e-10
Position 1024: 5.562393449267376e-10
Position 107: 4.0822580637389165e-10
Position 1411: 3.39280749468493e-10
Position 1180: 2.94194312488319e-10
Position 962: 9.657562323791681e-11
Position 118: 7.813069092175499e-19
Position 132: 3.7969191297668304e-19
Position 141: 2.0147221716716502e-19
