Gene = Lamtor4
Position 2326: 2.3666977723679176e-05
Position 2150: 2.2915647286430706e-05
Position 1066: 2.2816582811756317e-05
Position 2854: 2.249320155309493e-05
Position 735: 2.1016133246853282e-05
Position 2802: 2.0928608208414568e-05
Position 2767: 1.9837204913823285e-05
Position 1190: 1.6052827364818914e-05
Position 1039: 1.5424531030351477e-05
Position 598: 1.5230839356185335e-05
Position 1543: 1.4906134270537779e-05
Position 797: 1.3313174646414312e-05
Position 1174: 1.2607054701343332e-05
Position 1790: 1.1750388656315282e-05
Position 1154: 1.0505821885195498e-05
Position 634: 1.0491674345314928e-05
Position 643: 1.0382242103366622e-05
Position 807: 9.54322794166033e-06
Position 703: 9.437462540398272e-06
Position 1798: 9.310635747945977e-06
Position 1092: 8.859035098853087e-06
Position 1101: 7.053641444967889e-06
Position 1372: 5.133988874124501e-06
Position 1366: 4.8243482758385715e-06
Position 239: 4.315201956123002e-06
Position 1633: 3.980912940683961e-06
Position 1739: 3.975398112344487e-06
Position 1834: 3.971930504417852e-06
Position 2581: 3.689620024798496e-06
Position 1815: 3.681485888529685e-06
Position 2522: 3.496666309337806e-06
Position 673: 3.201001276420303e-06
Position 1928: 2.5823867813198776e-06
Position 2483: 2.5290309393276594e-06
Position 1801: 2.4475041716167957e-06
Position 1432: 2.3340389693306925e-06
Position 812: 2.2707058695764548e-06
Position 667: 1.9106812813926798e-06
Position 1831: 1.858795020942787e-06
Position 641: 1.3704044427892861e-06
Position 591: 1.3627573336880565e-06
Position 1384: 1.0161841486228996e-06
Position 554: 9.45142976952572e-07
Position 471: 9.139713089677752e-07
Position 1686: 9.055905044158792e-07
Position 1803: 8.927064591434398e-07
Position 1911: 8.855054283049302e-07
Position 1862: 8.217405954617647e-07
Position 451: 6.774291208171302e-07
Position 1246: 5.948613484086536e-07
Position 1305: 5.529415932252095e-07
Position 1838: 4.791069040893322e-07
Position 602: 4.215815934651045e-07
Position 2133: 3.846274827939518e-07
Position 652: 3.552056673000664e-07
Position 1291: 3.4450368586698287e-07
Position 1084: 2.917649959404486e-07
Position 1148: 2.712083847069249e-07
Position 682: 2.517379279037542e-07
Position 935: 2.351118605170382e-07
Position 580: 2.1911308747019186e-07
Position 2017: 1.9127492715818478e-07
Position 636: 1.8838588805841769e-07
Position 837: 1.867922602868224e-07
Position 1016: 1.7765437216473752e-07
Position 453: 6.80312868593194e-08
Position 490: 6.561882989256178e-08
Position 1182: 5.8870292194672686e-08
Position 486: 5.009095803262192e-08
Position 1164: 4.7519488231876884e-08
Position 460: 4.527772069931009e-08
Position 718: 4.1671940224738744e-08
Position 465: 4.042248569080201e-08
Position 1143: 3.604023395352599e-08
Position 483: 3.5970960762136614e-08
Position 525: 3.412137978188763e-08
Position 381: 2.5432502220530732e-08
Position 2020: 2.491290789592173e-08
Position 1006: 2.247075809218776e-08
Position 692: 2.0980200213026355e-08
Position 1279: 1.908939885034707e-08
Position 1445: 1.659122712630699e-08
Position 583: 1.522225087931086e-08
Position 1071: 1.473868336754234e-08
Position 564: 1.3073009541783378e-08
Position 843: 1.0919745961476357e-08
Position 571: 1.0289295721209935e-08
Position 832: 9.749849913697499e-09
Position 530: 9.038956389545598e-09
Position 540: 3.582289157231088e-09
Position 475: 3.449714067944092e-09
Position 1062: 2.4077230240070426e-09
Position 1103: 7.330411940287341e-10
Position 1078: 2.9219038772928735e-10
Position 522: 3.301907787901277e-12
Position 867: 2.009567608684629e-12
Position 326: 1.0768493769633685e-13
Position 119: 1.0131923646585371e-13
