Gene = Znhit6
Position 383: 1.4746040023651213e-07
Position 6198: 1.1668644374415538e-07
Position 38: 1.0310392016324275e-07
Position 6557: 6.201828160008176e-08
Position 8063: 5.8161458219974404e-08
Position 6613: 5.7348499863720286e-08
Position 6838: 5.2401339621217424e-08
Position 6463: 4.563159626808106e-08
Position 6405: 3.3969100058969617e-08
Position 1092: 3.166299971643021e-08
Position 8459: 1.3852551811733277e-08
Position 8415: 4.529087396370672e-09
Position 6607: 3.250423868223809e-09
Position 2842: 2.342799335931895e-09
Position 7226: 1.4539297489248316e-09
Position 2865: 1.3715575532051065e-09
Position 3913: 1.2831104939874072e-09
Position 4: 4.157707939493924e-10
Position 2824: 1.3215333548200796e-10
Position 2325: 8.272217455312937e-14
Position 2439: 1.0964677860430388e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 19891: 0.9998307067180172
Position 24225: 0.9989428953110793
Position 6296: 0.9564945195746123
Position 2019: 0.9296411546409985
Position 4490: 0.6837396000726198
Position 27940: 0.46761941402420787
Position 25348: 0.3738216110863178
Position 25261: 0.3276789392616592
Position 25865: 0.308634376220773
Position 2212: 0.2986736282151287
Position 618: 0.2752480193706252
Position 25496: 0.22432337510078248
Position 27550: 0.18218072451539097
Position 24660: 0.13321071678220686
Position 27702: 0.12228065495653381
Position 627: 0.09799036786663831
Position 1869: 0.07232139465912077
Position 1731: 0.059685176636565695
Position 25632: 0.05624565945315578
Position 27602: 0.054473358981680806
Position 5081: 0.04715399689876315
Position 28032: 0.043015501622514725
Position 6311: 0.041371278752042495
Position 2219: 0.03867254685345067
Position 2709: 0.035450605684048925
Position 4213: 0.03533765638494386
Position 27531: 0.03405480340458755
Position 1935: 0.027803224538595028
Position 26097: 0.02683759162457518
Position 25462: 0.025616894854436342
Position 1988: 0.025111819537880872
Position 4196: 0.022974038809450537
Position 649: 0.019431442191324255
Position 1855: 0.018108160676927245
Position 2508: 0.01783630614145128
Position 2737: 0.016840506375830722
Position 1167: 0.01678090380439744
Position 26485: 0.015327338773055149
Position 28226: 0.015159491737306215
Position 1753: 0.014699001303151042
Position 870: 0.01278271621095868
Position 4708: 0.012297427594137378
Position 664: 0.01204248747643192
Position 2361: 0.011131642695579817
Position 1849: 0.010893051862042157
Position 25155: 0.010310386380666905
Position 4287: 0.010300048883069715
Position 1192: 0.010106234771220048
Position 2325: 0.00952932512172681
Position 600: 0.008038992549855638
Position 2599: 0.007283623898320557
Position 1734: 0.006727611070302801
Position 678: 0.006692346695320594
Position 24526: 0.006691099077475723
Position 4513: 0.006277256993101637
Position 1670: 0.0055857096043821055
Position 661: 0.005340705853361191
Position 4765: 0.005031036624574205
Position 2098: 0.00495526629583131
Position 2035: 0.004943800833367653
Position 4374: 0.004929944668616981
Position 2604: 0.004500132503418145
Position 26273: 0.004257517352465939
Position 2814: 0.003925958642997736
Position 5141: 0.0037361552652456693
Position 2230: 0.003713582266062202
Position 4516: 0.0036277756878715216
Position 2636: 0.0035955793566986765
Position 637: 0.0033650007831565122
Position 5952: 0.003259513641261329
Position 4169: 0.0032379188867562745
Position 395: 0.0032045062754565
Position 633: 0.003187623608601992
Position 2061: 0.0025750727569360237
Position 2585: 0.002564084868281098
Position 2713: 0.0020397511282058385
Position 25387: 0.002011973925157301
Position 1039: 0.001901851298197395
Position 2345: 0.0018547083732038153
Position 680: 0.0016753443018662985
Position 24938: 0.0016348735752914562
Position 4889: 0.0016236356365124075
Position 4343: 0.001597210305414416
Position 666: 0.0014671098846488462
Position 2716: 0.0014472730112420674
Position 4544: 0.001422305424635976
Position 2750: 0.0013578556297989231
Position 631: 0.0013559731946239453
Position 380: 0.0013128775432252372
Position 4458: 0.0012602617153441844
Position 2663: 0.001232451415131105
Position 917: 0.0012318169164577447
Position 827: 0.0012235631661948055
Position 4974: 0.0011288958669648363
Position 4541: 0.0011269253990768384
Position 3849: 0.000973771090792335
Position 376: 0.0009396161858784045
Position 2330: 0.0009127077201141682
Position 937: 0.0008893930770972132
Position 2817: 0.0008760622359512593
Position 4494: 0.0008211637828917674
Position 24993: 0.000766372904116546
Position 685: 0.0007372855211422426
Position 849: 0.0007115942039526771
Position 4670: 0.0007040237859511877
Position 2670: 0.0006986730620074628
Position 2151: 0.0006765198263042159
Position 2936: 0.0006662510509141734
Position 23264: 0.0006610922056676252
Position 4274: 0.0006553055937203778
Position 1464: 0.0006407311070476114
Position 4724: 0.0005664789629318849
Position 468: 0.0005623673535540536
Position 2248: 0.000543916749374594
Position 5014: 0.000521469919881834
Position 504: 0.0005145875154435681
Position 1994: 0.0004087449824134075
Position 2724: 0.0003997623815275702
Position 708: 0.00038968019142587856
Position 889: 0.000367703848533606
Position 2101: 0.00035831777763539545
Position 2684: 0.0003252578925683172
Position 499: 0.0003191936715838324
Position 471: 0.00030616517112688285
Position 1889: 0.0002996307153176514
Position 702: 0.0002982234266326217
Position 1626: 0.00029345851637191123
Position 1536: 0.00028270507371809045
Position 2447: 0.0002676902568308544
Position 1829: 0.0002581290965035393
Position 694: 0.0002555299810849604
Position 22112: 0.00022671920126996
Position 979: 0.00019493306344740336
Position 351: 0.00019260980923783614
Position 399: 0.000189972502195238
Position 1755: 0.00018641531252319794
Position 940: 0.00017664404631191995
Position 768: 0.00017471895970647824
Position 501: 0.00016975835039017003
Position 438: 0.00016587417235146762
Position 1197: 0.00015950386689104703
Position 2240: 0.00015861227936514433
Position 1279: 0.0001577843796765911
Position 411: 0.00015316305965245867
Position 910: 0.00015072962329873763
Position 2767: 0.00013925957566168588
Position 465: 0.0001314912397342238
Position 824: 0.00013118688549778237
Position 2279: 0.00011454885021566305
Position 2640: 0.00010962810155698491
Position 540: 0.0001039925237992866
Position 2515: 9.271525110348137e-05
Position 420: 8.807709404879603e-05
Position 1444: 8.396966671497519e-05
Position 432: 8.155876816843984e-05
Position 278: 8.143885468025223e-05
Position 2286: 7.775371317171358e-05
Position 831: 7.556027451313134e-05
Position 496: 7.188792857277412e-05
Position 740: 7.133263385464661e-05
Position 10974: 6.42538103331711e-05
Position 1027: 5.860003117884099e-05
Position 2045: 5.756717799784397e-05
Position 414: 5.0250488441962124e-05
Position 1797: 4.805478420377495e-05
Position 1245: 4.7880073082990135e-05
Position 236: 4.6327121719700785e-05
Position 764: 4.424376240161249e-05
Position 998: 4.424298447524891e-05
Position 603: 4.332196622500189e-05
Position 1939: 3.269380190695675e-05
Position 1084: 3.222664936940633e-05
Position 1238: 3.195599633436236e-05
Position 6983: 2.9623612670094688e-05
Position 16232: 2.8488698911648742e-05
Position 3073: 2.5469539422554387e-05
Position 4058: 2.430646823918718e-05
Position 460: 2.398567033285031e-05
Position 3999: 2.266184453773263e-05
Position 9901: 2.010704890052305e-05
Position 12386: 1.982388849638539e-05
Position 534: 1.6836242949122113e-05
Position 232: 1.5375723165210458e-05
Position 444: 1.4796148694072472e-05
Position 448: 1.364412700745773e-05
Position 148: 1.361931869163966e-05
Position 7937: 1.3544017569770076e-05
Position 6478: 1.0960356087240218e-05
Position 7354: 1.0446162758737228e-05
Position 3256: 1.0185979451666094e-05
Position 7656: 1.0134222829104836e-05
Position 9898: 9.625283667473043e-06
Position 3356: 9.380166714831009e-06
Position 8147: 8.272022916055236e-06
Position 276: 8.214993265809033e-06
Position 3400: 8.187178426481118e-06
Position 3005: 7.30635436854156e-06
Position 8571: 7.246320353814584e-06
Position 482: 6.694435639856839e-06
Position 251: 6.535353538442127e-06
Position 292: 6.072330595645264e-06
Position 327: 6.008053736934528e-06
Position 2432: 5.76864032022371e-06
Position 10647: 4.946953460436795e-06
Position 300: 4.784934119440623e-06
Position 408: 4.726193087857371e-06
Position 4175: 4.7192880514220425e-06
Position 8289: 4.6647808448509684e-06
Position 6499: 4.448834382638009e-06
Position 7179: 4.433428580037056e-06
Position 513: 4.320224111408869e-06
Position 14961: 4.206396413745051e-06
Position 2532: 3.538679477987083e-06
Position 10534: 3.52486609652537e-06
Position 6528: 2.9764355374622005e-06
Position 259: 2.8933613433074397e-06
Position 244: 2.7611330949798974e-06
Position 9429: 2.598647874075401e-06
Position 183: 2.5138335838460135e-06
Position 355: 2.3303243153224648e-06
Position 7056: 2.0973274725125726e-06
Position 7511: 2.0205245277271495e-06
Position 7989: 2.0088255484607707e-06
Position 552: 1.940436672766899e-06
Position 571: 1.9268862750406872e-06
Position 321: 1.8811474719562174e-06
Position 835: 1.629319369242123e-06
Position 3353: 1.479371979905342e-06
Position 209: 1.4574816704358734e-06
Position 2558: 1.4523100000003398e-06
Position 256: 1.4407387541390464e-06
Position 3224: 1.4297510707071086e-06
Position 1222: 1.4234685264489607e-06
Position 7825: 1.3937757877324847e-06
Position 348: 1.3217419389707185e-06
Position 7376: 1.2758380995766653e-06
Position 3123: 1.2559486077608776e-06
Position 10415: 1.2557796329881483e-06
Position 9702: 1.2176287529507129e-06
Position 797: 1.1319710700965438e-06
Position 517: 1.1184845929803544e-06
Position 1200: 1.1125205679372952e-06
Position 2253: 1.1077475790757316e-06
Position 2261: 1.0857177944060566e-06
Position 10795: 1.0542531295344673e-06
Position 479: 9.606685747000938e-07
Position 6654: 9.532811102609092e-07
Position 228: 9.459319080083734e-07
Position 7461: 9.119213003457231e-07
Position 6688: 8.556911939197421e-07
Position 123: 8.402026836889906e-07
Position 12312: 8.191475542143682e-07
Position 10735: 8.049133722649777e-07
Position 337: 8.029087479377275e-07
Position 318: 7.955014968103799e-07
Position 9799: 7.617443620797178e-07
Position 9349: 6.450644559123204e-07
Position 520: 6.428369019957377e-07
Position 3753: 6.271854368972277e-07
Position 8728: 6.032110928276058e-07
Position 6987: 5.840434884122552e-07
Position 982: 5.837204698794815e-07
Position 3695: 5.199611851807953e-07
Position 951: 5.066562277330733e-07
Position 733: 4.890591201410321e-07
Position 546: 4.774264137180592e-07
Position 12957: 4.7166716983286827e-07
Position 7426: 4.6349691134535e-07
Position 273: 4.2243701674883e-07
Position 358: 4.1954350835004645e-07
Position 10160: 4.134810686508094e-07
Position 309: 3.72992693330354e-07
Position 361: 3.427095242014892e-07
Position 2408: 3.405121833917105e-07
Position 7750: 3.324599663695958e-07
Position 2371: 3.0631675079360795e-07
Position 8927: 2.784505716772885e-07
Position 271: 2.7572196418897735e-07
Position 6750: 2.3299905521312865e-07
Position 10178: 2.292353302825099e-07
Position 9077: 2.0569781417814938e-07
Position 8974: 1.9462713399138152e-07
Position 884: 1.8644206338496788e-07
Position 7971: 1.7784417418425922e-07
Position 840: 1.7406423385245252e-07
Position 2454: 1.7267913778627178e-07
Position 8820: 1.7220057307549968e-07
Position 8306: 1.6698066937424626e-07
Position 8859: 1.566464064697718e-07
Position 2551: 1.5238919910288945e-07
Position 525: 1.4772387802501115e-07
Position 531: 1.4479721088547603e-07
Position 153: 1.4169517233745638e-07
Position 786: 1.1126733928129067e-07
Position 746: 1.0956349925823708e-07
Position 876: 1.0138182068660203e-07
Position 7006: 5.423503737927522e-08
Position 175: 5.003286971281983e-08
Position 1013: 4.834296999136371e-08
Position 5279: 2.8522700210955098e-08
Position 6727: 2.4717554259674914e-08
Position 7677: 2.1291029665362553e-08
Position 4741: 1.681547219448457e-08
Position 6924: 9.43262786777581e-09
Position 8000: 6.112932211644098e-09
Position 6571: 5.4410897143704245e-09
Position 6596: 5.324167373057282e-09
Position 7517: 3.900503457684247e-09
Position 1216: 2.3502198052303326e-09
Position 6106: 2.2176967485137555e-09
Position 6020: 1.893474097515094e-09
Position 6109: 1.0218751836134434e-09
Position 4843: 8.148702985566243e-10
Position 3977: 7.604351019540721e-10
Position 160: 5.683765449948519e-10
Position 3729: 5.048520436089707e-10
Position 4598: 3.3474375626257856e-10
Position 3426: 1.300203305453581e-10
Position 5115: 6.179962700773602e-11
Position 2478: 4.699847739443191e-11
Position 6593: 4.163093746722319e-11
Position 2978: 3.2923407006534958e-12
