Gene = 1700028J19Rik
Position 1719: 2.4394771167749688e-05
Position 1201: 2.0294261379553563e-05
Position 1288: 1.7695048607111445e-05
Position 474: 1.39190139101031e-05
Position 5719: 1.2397325016830091e-05
Position 295: 4.852072247343409e-06
Position 1727: 4.806020487996873e-06
Position 1123: 4.634201955434491e-06
Position 360: 3.5267321979192068e-06
Position 1669: 2.8089121190390685e-06
Position 1285: 2.5930860515223365e-06
Position 303: 2.5876217393820057e-06
Position 993: 2.0857777962488544e-06
Position 65: 1.9822562249474335e-06
Position 5395: 1.974257849728644e-06
Position 550: 1.7851894522262327e-06
Position 247: 1.6851148387826953e-06
Position 650: 1.1219672807861358e-06
Position 1475: 1.11002030034903e-06
Position 1374: 9.67668344411729e-07
Position 1376: 9.387950836841556e-07
Position 45: 8.113055308043575e-07
Position 1378: 7.798021107335864e-07
Position 4838: 7.711914134061428e-07
Position 29: 7.497604778979039e-07
Position 5368: 7.287968944523057e-07
Position 1380: 6.411864248143451e-07
Position 1219: 4.720492550187727e-07
Position 1372: 4.4195307901012766e-07
Position 1382: 4.3640838532466624e-07
Position 56: 3.132423887217649e-07
Position 1502: 2.509040354998001e-07
Position 1384: 2.0939638947956712e-07
Position 1915: 1.8118491205780972e-07
Position 1520: 1.756619866328182e-07
Position 43: 1.2466744415752649e-07
Position 5574: 1.0873926466066093e-07
Position 392: 9.78879862103716e-08
Position 5621: 1.446207196745421e-09
Position 463: 6.131496143695624e-11
Position 782: 3.945013440198565e-11
Position 664: 3.3484542520354354e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5542: 0.9432329128997532
Position 4711: 0.9059260099629283
Position 5268: 0.5386734930112907
Position 5239: 0.18566916461792793
Position 418: 0.1783794081936884
Position 3324: 0.12462462709941842
Position 3627: 0.11954529955758887
Position 5292: 0.11441719033317294
Position 3091: 0.08061974726290198
Position 4247: 0.06883028163679387
Position 455: 0.06132159621276054
Position 3721: 0.046779642294871956
Position 4801: 0.04426632198370509
Position 5273: 0.03585236820378799
Position 314: 0.02725310953537927
Position 3986: 0.026218444480908945
Position 6295: 0.01826121007307863
Position 4046: 0.018006997564723175
Position 1590: 0.016739591830617594
Position 3650: 0.01591246910372323
Position 5766: 0.014880769297259799
Position 5322: 0.009652546797905247
Position 5820: 0.009199734215489704
Position 3653: 0.008401964404201788
Position 2990: 0.008205810937701931
Position 6098: 0.0071696953974064795
Position 5566: 0.006884550736402726
Position 6075: 0.0063903056044410265
Position 3428: 0.006219798701989893
Position 6131: 0.005897443885550155
Position 3047: 0.005393650404658682
Position 5994: 0.00529493468877783
Position 1781: 0.004585948849422807
Position 2930: 0.004490393606168679
Position 5655: 0.004460362530361908
Position 1939: 0.004416416608707904
Position 5070: 0.004357468217003617
Position 5341: 0.0035924805304025477
Position 5976: 0.003548292524550359
Position 5997: 0.0033094993651768697
Position 2750: 0.003145252518529169
Position 5032: 0.002727043497251718
Position 5008: 0.0026785808060588974
Position 5745: 0.002622569639900478
Position 3098: 0.002510132433928851
Position 1873: 0.0022372909056160234
Position 3424: 0.0020630959602150906
Position 2997: 0.0019177608706639488
Position 1619: 0.001912528555089355
Position 1796: 0.0018905590127726141
Position 4324: 0.0016943307088869422
Position 3135: 0.0016629246634327652
Position 3147: 0.0015039718524685075
Position 3256: 0.001462837445716612
Position 3125: 0.001462139671643248
Position 2903: 0.0014309589355458088
Position 5911: 0.0013939466263168706
Position 3398: 0.0013492657893965604
Position 5714: 0.0011932263262327662
Position 6340: 0.0011698013300407688
Position 5886: 0.0011393567010564687
Position 3118: 0.0011304570175106861
Position 5135: 0.00109266414205681
Position 4099: 0.0008934142942077837
Position 3189: 0.0008622810148062018
Position 1830: 0.0008309479921190287
Position 6300: 0.0008095997820919792
Position 1986: 0.0007752911394659813
Position 3220: 0.0007560271927573272
Position 4961: 0.0006973421695892414
Position 6178: 0.0006485897194312602
Position 3274: 0.0006119038603379253
Position 3289: 0.0005823182180561778
Position 463: 0.0005532405326336392
Position 5791: 0.0005492234163306692
Position 5606: 0.0004721727253975954
Position 3793: 0.0004402518323321346
Position 6249: 0.00040976636480572176
Position 6047: 0.00040454051004385817
Position 6023: 0.0003714663933168566
Position 429: 0.0003298314551914004
Position 4838: 0.00031911750906393136
Position 3585: 0.00029218143495585126
Position 2758: 0.00027707817822599347
Position 3609: 0.00026431478137075724
Position 2720: 0.00021465627742365138
Position 5658: 0.0001984829611085684
Position 1849: 0.00018160561118163204
Position 4402: 0.0001607952297943645
Position 5513: 0.00015564159430913233
Position 6020: 0.00014826915776369515
Position 4154: 0.00013957256809224615
Position 3512: 0.00012595567922842675
Position 434: 0.00010208164945917528
Position 1241: 9.601308489069143e-05
Position 1284: 8.869162306471451e-05
Position 2220: 7.584055179076565e-05
Position 202: 7.29718970009354e-05
Position 5585: 6.0765177863992853e-05
Position 1660: 6.043327514957812e-05
Position 6190: 5.8720488766606615e-05
Position 2257: 5.749918801095291e-05
Position 489: 4.778681057802078e-05
Position 2281: 3.679660717365521e-05
Position 5106: 3.559812584353319e-05
Position 2685: 3.419366583192275e-05
Position 1642: 2.0374468580181084e-05
Position 4460: 1.8460373004241433e-05
Position 2226: 1.710248399344718e-05
Position 2014: 1.5384041985289045e-05
Position 5675: 1.0598759012758053e-05
Position 571: 1.0538735143819996e-05
Position 1946: 1.0303341102013245e-05
Position 5747: 7.009058195865163e-06
Position 1478: 6.4225504628211334e-06
Position 543: 6.318929894674737e-06
Position 935: 5.795211571299549e-06
Position 1625: 5.349727106775495e-06
Position 1777: 4.8206369381023055e-06
Position 1412: 4.6394949649092265e-06
Position 1958: 4.186927280952907e-06
Position 223: 3.2013192793644024e-06
Position 1323: 2.685518503325236e-06
Position 5861: 2.167711866701622e-06
Position 1360: 1.8098636545572826e-06
Position 1991: 1.483167361959403e-06
Position 5661: 1.437662175377285e-06
Position 1122: 1.1294459011247962e-06
Position 949: 9.667161188144758e-07
Position 1172: 8.935763700422243e-07
Position 821: 7.082784798131938e-07
Position 1404: 6.495262033052102e-07
Position 1243: 6.460538901102518e-07
Position 1086: 4.7403193866860303e-07
Position 1288: 4.4407462535457924e-07
Position 1348: 4.3904152507480843e-07
Position 1094: 2.533479179767635e-07
Position 974: 2.076197416242243e-07
Position 894: 2.014101732998074e-07
Position 1248: 1.851719251842253e-07
Position 2765: 1.6600178586232588e-07
Position 1050: 1.6401347505659467e-07
Position 951: 1.39864926517917e-07
Position 955: 1.3051995063332157e-07
Position 1131: 1.2761195613329836e-07
Position 213: 1.2546003326647442e-07
Position 262: 1.143522837015453e-07
Position 1432: 9.66419389714009e-08
Position 182: 8.92360114433116e-08
Position 228: 8.529903233799582e-08
Position 1071: 8.195487452391634e-08
Position 979: 6.4488766784305e-08
Position 176: 6.144605505452478e-08
Position 1555: 6.002803619168633e-08
Position 1003: 5.40641570945543e-08
Position 991: 5.192210377264227e-08
Position 243: 3.9447990671356845e-08
Position 486: 3.8850254955092006e-08
Position 1065: 3.179181367219382e-08
Position 1061: 3.160911238681874e-08
Position 1117: 3.025341344431629e-08
Position 209: 2.8457383890459868e-08
Position 483: 2.780120237230505e-08
Position 1669: 2.4868346029935087e-08
Position 1745: 2.476869330985324e-08
Position 827: 1.3403245405651238e-08
Position 234: 9.602878336923368e-09
Position 511: 9.598219785156197e-09
Position 550: 8.686272897480653e-09
Position 255: 1.0151935649264457e-11
Position 238: 9.070559817645e-12
Position 245: 4.170040427736522e-12
Position 247: 3.17514530169348e-12
Position 135: 6.691700797249283e-13
Position 97: 5.463164183771452e-13
Position 496: 3.5126468610116916e-13
Position 110: 8.014176323732598e-14
Position 146: 1.2159005684799431e-14
Position 888: 6.883506318808363e-15
Position 597: 1.5480467095599594e-15
Position 120: 1.5326232330537281e-15
Position 786: 1.3388379560375174e-15
Position 574: 1.2777204072135184e-15
Position 886: 1.0829241921369844e-15
Position 518: 1.0084125727708004e-15
Position 162: 7.446026350817036e-16
