Gene = Rps3a1
Position 436: 3.269343056351949e-05
Position 1197: 3.233838520970188e-05
Position 530: 3.1668023403764545e-05
Position 606: 2.8462372112684104e-05
Position 575: 2.6005026797441954e-05
Position 532: 2.5246378556558898e-05
Position 4666: 2.4996493717538077e-05
Position 99: 2.4397024070257615e-05
Position 590: 2.336126170562742e-05
Position 643: 2.2688988566477817e-05
Position 4433: 2.178455394886613e-05
Position 650: 2.134068702648647e-05
Position 1177: 1.8243412045880985e-05
Position 491: 1.7168089968522716e-05
Position 1149: 1.405748115109735e-05
Position 1173: 1.394497739020873e-05
Position 84: 1.3729212319564494e-05
Position 47: 1.3685528931644157e-05
Position 522: 1.3482471481406748e-05
Position 4320: 1.3250143634753084e-05
Position 1538: 1.2758326375062664e-05
Position 4273: 1.1889646036166975e-05
Position 335: 1.1802692478839744e-05
Position 7: 1.1775924525709909e-05
Position 545: 1.175699204931325e-05
Position 448: 1.1541554871433458e-05
Position 1497: 1.1516660003980006e-05
Position 1240: 1.0920949367854538e-05
Position 411: 9.91449719015866e-06
Position 4236: 9.260407037821394e-06
Position 952: 9.01319334250247e-06
Position 983: 8.666576692641815e-06
Position 1344: 8.606782331512676e-06
Position 853: 8.264074709631723e-06
Position 503: 7.724415887797622e-06
Position 383: 6.485896905833575e-06
Position 1449: 6.141909492846231e-06
Position 1499: 5.485583674786595e-06
Position 2338: 4.820514494116454e-06
Position 641: 4.731377178604629e-06
Position 1171: 4.524723355608195e-06
Position 661: 4.518954079140811e-06
Position 293: 4.451430532622936e-06
Position 1774: 4.445673002522553e-06
Position 3045: 4.068136237164036e-06
Position 401: 3.974841640532303e-06
Position 2589: 3.82646538538281e-06
Position 2231: 3.0794713409305336e-06
Position 420: 3.0517367020429796e-06
Position 935: 2.9953003446338173e-06
Position 902: 2.6373440379428507e-06
Position 1943: 2.3231866264637417e-06
Position 268: 2.1347580654011545e-06
Position 2038: 1.923117853166951e-06
Position 851: 1.668065972294557e-06
Position 1380: 1.6266975994127146e-06
Position 1613: 1.459931641899716e-06
Position 1314: 1.3549935582554066e-06
Position 1921: 1.2729621185971639e-06
Position 2019: 1.1814821821903048e-06
Position 2032: 1.0337728329195738e-06
Position 1489: 6.955489491328685e-07
Position 1111: 2.723827491401745e-07
Position 1136: 2.4828393015220103e-07
Position 1483: 2.464222444532627e-07
Position 1679: 2.0273491005636844e-07
Position 1248: 1.171251413837083e-07
Position 1852: 1.1456618359995007e-07
Position 2005: 1.1194273283934217e-07
Position 612: 1.036306613796349e-07
Position 462: 5.070288353232854e-08
Position 2320: 1.830845382851562e-08
Position 5: 5.009817619522884e-09
Position 659: 2.5867855058819e-09
Position 1439: 3.246648335178791e-10
Position 1185: 8.196876945267735e-11
Position 1143: 1.0143477329601221e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4591: 0.9438581595666697
Position 900: 0.8907204516794434
Position 4109: 0.8645478127219433
Position 1275: 0.4110692938828122
Position 3453: 0.39953708432356394
Position 1334: 0.25198904324236354
Position 3531: 0.24584856409867578
Position 3546: 0.10919611883948323
Position 1298: 0.06951336482266535
Position 4568: 0.04431571084445189
Position 1314: 0.04219610038079594
Position 716: 0.03825335754081932
Position 3570: 0.03742807137860433
Position 3576: 0.029765292940938375
Position 1106: 0.026458862516077406
Position 923: 0.016611871671941468
Position 1040: 0.015343344107040375
Position 4184: 0.01515399707381013
Position 869: 0.014006369970811328
Position 4117: 0.012031812353263519
Position 1154: 0.010425913981348942
Position 1891: 0.010174223196032452
Position 4093: 0.009884155174848185
Position 1354: 0.009252912756652722
Position 3988: 0.008650926149218703
Position 3483: 0.0077693514943450535
Position 2155: 0.007282397288384486
Position 3407: 0.007069039844255701
Position 3246: 0.006961479484536722
Position 1537: 0.006159284867752082
Position 1149: 0.005787327551948847
Position 491: 0.0053778466254617826
Position 733: 0.004762755343025781
Position 1385: 0.004735293478095906
Position 963: 0.004610864628012833
Position 3920: 0.004248747524829305
Position 4415: 0.004065309300232576
Position 919: 0.0038586124949416133
Position 1111: 0.003560955688450652
Position 3200: 0.0034864287737901784
Position 3730: 0.0031866306035795485
Position 3400: 0.0029133821862318077
Position 1584: 0.002775225021908927
Position 1255: 0.0023220336790513527
Position 3323: 0.002294182349295539
Position 1852: 0.0022687695055733067
Position 1318: 0.0022416262772600496
Position 1364: 0.0021781208082617656
Position 4386: 0.001992019778188064
Position 3786: 0.001687799139400099
Position 3700: 0.0016171802725731446
Position 3874: 0.0015831921870355177
Position 3551: 0.0014376816828014297
Position 3436: 0.0014073575929743184
Position 4031: 0.0013726310209300472
Position 408: 0.0013223285526173499
Position 752: 0.0012530069097063219
Position 1742: 0.0011798540915329858
Position 3294: 0.0010869417750744585
Position 3429: 0.0010486570212421844
Position 2188: 0.0008676555847627402
Position 2416: 0.0008544142149588786
Position 1202: 0.0007713603551881704
Position 4121: 0.0007095626624268958
Position 3733: 0.0006243622460170422
Position 238: 0.0006164749149751922
Position 721: 0.0005909229051448968
Position 1616: 0.0005871909588761801
Position 1924: 0.000559588931234706
Position 1855: 0.0005052446167752115
Position 1120: 0.0004905535193910091
Position 1182: 0.00048383740093297013
Position 411: 0.00046132346808392484
Position 3306: 0.0004389748127104442
Position 618: 0.0004358280192953495
Position 775: 0.00040081324736666163
Position 2117: 0.0003746903522186496
Position 1564: 0.0003701099663260842
Position 4400: 0.00035377406894261746
Position 1604: 0.00031099016014425704
Position 4540: 0.00029743995244242775
Position 3735: 0.00028931590181154146
Position 1703: 0.0002881960867934641
Position 3775: 0.00028577938953513657
Position 4628: 0.0002668158755522917
Position 770: 0.0002643018948952855
Position 4642: 0.00025779684095727736
Position 1541: 0.00025776539473273925
Position 1648: 0.00025103448185342437
Position 2399: 0.00022009707578052516
Position 1806: 0.00021762598120532556
Position 3365: 0.00021202500209926913
Position 3120: 0.0001909341709256363
Position 583: 0.0001883434172387522
Position 4545: 0.00017199289934170927
Position 1908: 0.00015591739984801537
Position 941: 0.00014626819562158698
Position 1163: 0.0001336385118330385
Position 3342: 0.00013029424690383937
Position 580: 0.00012607206359112777
Position 2479: 0.00012356276637284373
Position 4599: 0.00011537443064800254
Position 3803: 0.00011305439934080788
Position 672: 0.00011224625006068431
Position 3084: 0.00011069613528860081
Position 606: 0.00010996416398573453
Position 947: 0.0001042021358653852
Position 3927: 9.431851179505043e-05
Position 1612: 9.3051900481226e-05
Position 669: 8.994642806970781e-05
Position 812: 6.983783359834899e-05
Position 1786: 6.814026839561072e-05
Position 4189: 6.711307349476861e-05
Position 1454: 6.474773589310842e-05
Position 1376: 6.261235654731902e-05
Position 1171: 5.901651547056251e-05
Position 4053: 5.8819114883641446e-05
Position 634: 5.571195214714953e-05
Position 1344: 5.167169833973189e-05
Position 4648: 4.690839508431865e-05
Position 1510: 4.3571521837759914e-05
Position 2982: 4.0164867427746775e-05
Position 4455: 3.7295651829444005e-05
Position 3030: 3.327017891463271e-05
Position 650: 3.2962885591337426e-05
Position 4621: 3.2235442142279005e-05
Position 871: 2.8323446400665452e-05
Position 1191: 2.7022544075113707e-05
Position 1938: 2.689959236673405e-05
Position 561: 2.6878012843888363e-05
Position 4051: 2.5347148872661994e-05
Position 2160: 2.511517770529077e-05
Position 4001: 2.4969685811033828e-05
Position 639: 2.132213472004905e-05
Position 1212: 1.9792560639139642e-05
Position 4731: 1.8546998133336977e-05
Position 2354: 1.8179342771139743e-05
Position 2483: 1.7841579511082185e-05
Position 586: 1.7621822853913306e-05
Position 2877: 1.7417142584636643e-05
Position 880: 1.4793547191209045e-05
Position 4639: 1.4380395097847974e-05
Position 4249: 1.2229124500592462e-05
Position 1623: 1.1010246395944298e-05
Position 4507: 1.0881597982359276e-05
Position 4696: 1.0542589043264486e-05
Position 815: 8.557186796294488e-06
Position 4461: 7.956878100225654e-06
Position 4499: 7.728242191476846e-06
Position 4486: 7.621880823259117e-06
Position 2672: 6.806957961103723e-06
Position 4745: 6.44949558420114e-06
Position 2539: 6.355470147744131e-06
Position 458: 6.095675807182301e-06
Position 998: 5.523729983963027e-06
Position 680: 3.895892198393394e-06
Position 241: 3.471438595367109e-06
Position 2710: 3.2944275398003303e-06
Position 1136: 3.2153857630789073e-06
Position 787: 3.1736830404649056e-06
Position 822: 2.414438096687484e-06
Position 983: 1.7631267384750835e-06
Position 2757: 1.755567240993906e-06
Position 828: 1.657100721409897e-06
Position 2561: 1.5540238387958808e-06
Position 284: 1.3661662071324961e-06
Position 1193: 1.3598286367257607e-06
Position 627: 1.2216923609491793e-06
Position 1230: 9.738956180733438e-07
Position 1005: 9.469171603889158e-07
Position 976: 9.36222008659851e-07
Position 1248: 7.347058988886937e-07
Position 1457: 3.6676654566618364e-07
Position 1871: 3.3775453859269427e-07
Position 1661: 2.8245713112011724e-07
Position 1561: 2.2418850489776106e-07
Position 1463: 1.383517726965274e-07
Position 1958: 7.60603386081691e-08
Position 3250: 4.965254907221615e-08
Position 1975: 4.0497160463259445e-08
Position 1862: 2.9802150323829586e-08
Position 1757: 2.0910049466393833e-08
Position 84: 1.3990674346015642e-08
Position 166: 1.3876743271325216e-09
Position 2218: 1.0495466824990407e-09
Position 147: 8.165496529828816e-10
Position 96: 2.382936463039858e-10
Position 153: 1.6906441455924475e-10
Position 177: 6.842617953350659e-12
Position 193: 5.085786980834457e-12
Position 186: 2.2402477262555355e-12
Position 174: 1.3940543573031988e-12
Position 189: 1.1739931626864064e-12
Position 199: 3.0190123522192017e-13
Position 181: 9.330330851440445e-14
