Gene = ens
Position 11479: 0.009000874844222729
Position 1716: 0.006847410033612484
Position 10445: 0.006655690080645251
Position 1986: 0.00542313826818489
Position 9516: 0.005296333455468939
Position 9270: 0.004802069571542525
Position 1021: 0.003252938026894029
Position 9065: 0.003143365427005997
Position 8016: 0.0030196425217011323
Position 7990: 0.0028358815780052363
Position 4351: 0.0024635954232157353
Position 4975: 0.0023775086255425617
Position 9068: 0.0020392130785972006
Position 1342: 0.001707638103325487
Position 8356: 0.0013669838858593273
Position 1492: 0.0013533424234794921
Position 7635: 0.0013097555343302794
Position 916: 0.0011099423759453899
Position 9089: 0.0010701967067326284
Position 3202: 0.0009368811037730841
Position 8277: 0.0008278198866247379
Position 5438: 0.0007100582786836435
Position 961: 0.0006941048537044789
Position 3712: 0.0006796617786415075
Position 8049: 0.0006721242224136144
Position 7993: 0.0006661433269600532
Position 1653: 0.0006576744228823612
Position 3057: 0.0006425617401638986
Position 7647: 0.0005966047535648815
Position 7620: 0.000536675664239535
Position 2871: 0.0004333776084094204
Position 2986: 0.0004082878950123807
Position 653: 0.00039767460182981785
Position 7865: 0.0003810313773172149
Position 8753: 0.000366304888935169
Position 8745: 0.00033599085611834255
Position 3228: 0.00029521427848102684
Position 4062: 0.0002718032592389879
Position 3679: 0.00026127571642007674
Position 3361: 0.00022490817881796985
Position 4101: 0.00022484413112174083
Position 3735: 0.0002203764585040386
Position 687: 0.0001977922007568908
Position 7742: 0.00018712555261153366
Position 3366: 0.00018688351606530707
Position 196: 0.00017491187039657006
Position 518: 0.00015854823914834636
Position 168: 0.00013940903754211268
Position 7659: 0.0001141913348543088
Position 2698: 0.00011209575570074458
Position 3040: 9.119648449019612e-05
Position 2679: 7.602824818995308e-05
Position 3163: 7.228999610280262e-05
Position 9105: 6.704876830735048e-05
Position 9569: 5.485442489045154e-05
Position 3109: 5.2376017535239904e-05
Position 3225: 4.4594510384690166e-05
Position 2889: 2.699445338448681e-05
Position 3254: 1.4007080285136856e-05
Position 3385: 1.2682790989113315e-05
Position 362: 1.1792112321380156e-05
Position 3160: 9.439979842715141e-06
Position 137: 7.620114648674425e-06
Position 3077: 7.106982348424705e-06
Position 3105: 6.787747458511832e-06
Position 930: 6.710884544494391e-07
Position 2682: 5.564704594070171e-08
