Gene = Mdr65
Position 4467: 7.718174185041859e-07
Position 2454: 7.582819066962132e-07
Position 2505: 3.792638099936704e-07
Position 234: 1.0624819360874157e-07
Position 1199: 7.757434940109912e-08
Position 208: 4.518963905928525e-08
Position 3849: 6.277646694652554e-10
Position 1368: 4.835261237412091e-10
Position 4074: 2.412819302423756e-10
Position 2097: 6.123376378043004e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2605: 0.9919196995393622
Position 1550: 0.9907948194844842
Position 1020: 0.9898378531030352
Position 3814: 0.9847583956884243
Position 4600: 0.9832842539013126
Position 3049: 0.9707649726747201
Position 1318: 0.9493075579950324
Position 4173: 0.8977127769537733
Position 2435: 0.887991393646451
Position 1924: 0.8610718543557372
Position 840: 0.12337250088529347
Position 2448: 0.1102106383805859
Position 4223: 0.06956248949388724
Position 425: 0.04765463738370433
Position 1908: 0.03689584479654395
Position 2866: 0.026619595061455305
Position 2822: 0.023636116485728127
Position 2251: 0.021258319690613002
Position 1380: 0.018480092675768882
Position 4703: 0.016060149044610682
Position 2066: 0.013791558641412608
Position 3488: 0.012247526557708175
Position 3834: 0.009785293501605495
Position 1557: 0.00768770160773421
Position 617: 0.007352786386551722
Position 3310: 0.005246327173686892
Position 961: 0.004378070518466056
Position 3447: 0.0033502761834739835
Position 4181: 0.0033463453465397445
Position 2909: 0.0031595446707985714
Position 4022: 0.0028587234344353125
Position 2692: 0.0024327238220645288
Position 791: 0.002172150005415045
Position 449: 0.0020545547633308344
Position 3227: 0.0020255745896438537
Position 4607: 0.0018495900381300967
Position 201: 0.0017603281471521557
Position 295: 0.0017474338082072772
Position 1414: 0.0017423579579392066
Position 3056: 0.0017381292809689403
Position 652: 0.0015365936015975185
Position 2616: 0.0014720958598193109
Position 1961: 0.0012861021372491596
Position 788: 0.0012825324973244467
Position 401: 0.001091459464570722
Position 2026: 0.0009439279665490543
Position 4715: 0.000836975939144716
Position 4957: 0.0007389733423706544
Position 1121: 0.0005559098495864479
Position 1437: 0.0005534993203798372
Position 5012: 0.00045133946178571517
Position 5035: 0.00030363713945641695
Position 70: 0.00026148936589043617
Position 2755: 0.00022221569196398993
Position 5110: 0.00022169662647190892
Position 1331: 0.0001890224659872563
Position 475: 0.00018660235623391326
Position 157: 0.00016155678106873888
Position 1485: 0.0001376174363269594
Position 1562: 0.00012966901501066088
Position 1350: 0.00012897488431639798
Position 1698: 0.00010598649471159237
Position 271: 8.279727349441165e-05
Position 1039: 7.657613004516757e-05
Position 2458: 3.7409375176457156e-05
Position 144: 9.299665529655205e-06
Position 170: 6.537422181242034e-06
Position 164: 2.8950670201270078e-06
