Gene = LUBEL
Position 12117: 0.00030183750658777873
Position 11075: 0.00027608878624851764
Position 6579: 0.00027370751779045725
Position 2658: 0.0002704201963026147
Position 4151: 0.00026527319610637295
Position 4343: 0.00023703595898342684
Position 2862: 0.0001621894755510787
Position 3450: 0.00011644647856219552
Position 3456: 0.00011382918900195464
Position 12920: 0.00010927416412261262
Position 6405: 0.00010283271365027621
Position 1511: 6.93035209604446e-05
Position 11220: 6.572889907347073e-05
Position 3054: 6.39744873262559e-05
Position 12042: 5.994123600865509e-05
Position 6276: 5.969610655616624e-05
Position 3897: 5.2918637978423e-05
Position 2296: 5.271434994909217e-05
Position 11106: 3.4743397970126e-05
Position 4585: 1.047163392703684e-05
Position 2543: 3.262115597049124e-06
Position 2467: 3.181860627275656e-06
Position 2715: 6.430208150366012e-07
Position 2609: 2.3969581458780695e-07
Position 2682: 2.0562764088282042e-07
