Gene = cutlet
Position 3238: 2.22266541211549e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4293: 0.9982324162333105
Position 2535: 0.9975392213349188
Position 2332: 0.9909785796878782
Position 2170: 0.9894134519597706
Position 3081: 0.9847198758949501
Position 1066: 0.9514881622130308
Position 3316: 0.9236704331055176
Position 3512: 0.8738206137415795
Position 1702: 0.7735560147158883
Position 4168: 0.6664763212377143
Position 1997: 0.5279870908296832
Position 3521: 0.05712467712310743
Position 3543: 0.05075932258435469
Position 4144: 0.03530426816845272
Position 3380: 0.0242029862161347
Position 2859: 0.02339426876552626
Position 864: 0.017211259762770683
Position 637: 0.016045356667874114
Position 1119: 0.01187450853389535
Position 4087: 0.009626623089543191
Position 3884: 0.009176083782100903
Position 3809: 0.008665482977554796
Position 3320: 0.006262978536880963
Position 2185: 0.006089017105911552
Position 3323: 0.005474430538761586
Position 664: 0.005004483936559919
Position 87: 0.004432428214293526
Position 3417: 0.0032060558560747816
Position 1403: 0.0028801498943947933
Position 1434: 0.0027924447452843328
Position 1085: 0.0026618966934639243
Position 869: 0.0026157875442450866
Position 3934: 0.0024664858071564762
Position 1472: 0.0024026545261452165
Position 2180: 0.002015600636717326
Position 3812: 0.0019350902298922322
Position 1133: 0.0018948188906730548
Position 3120: 0.0018522181603057935
Position 3031: 0.0016522514967310142
Position 128: 0.0013573618076492889
Position 3326: 0.001104036230354538
Position 1777: 0.0010550617070572506
Position 445: 0.0009312707955263241
Position 2025: 0.0009085743615115032
Position 3386: 0.0005718249246903724
Position 3944: 0.0005324692476162772
Position 2020: 0.000440775906888568
Position 4008: 0.00041835433701365815
Position 1749: 0.0003353136866797296
Position 3090: 0.00032612841363866837
Position 3495: 0.000320423843778949
Position 3087: 0.00031346716576559754
Position 483: 0.0003082341917748927
Position 2363: 0.00028616101746048813
Position 99: 0.0002091502994969951
Position 339: 0.00016118130042355874
Position 2572: 0.0001364705288884675
Position 2199: 0.00010655199873453597
Position 4479: 8.782502827947848e-05
Position 275: 8.245143022417698e-05
Position 365: 7.806667403347768e-05
Position 4340: 7.528709512057788e-05
Position 4421: 3.6239805562470235e-05
Position 3550: 1.946887201424657e-05
Position 2501: 1.962955812836836e-06
Position 2546: 1.070474015437255e-06
Position 501: 3.3043021712389685e-07
