Gene = Ca-Ma2d
Position 8570: 0.9118333669120892
Position 7566: 0.8957611774041557
Position 6034: 0.8861743318912417
Position 5892: 0.48960661472814926
Position 9440: 0.17378063030829702
Position 8754: 0.15062697387822113
Position 6066: 0.11089807090114825
Position 7583: 0.07255912411231412
Position 667: 0.04677835170251644
Position 4423: 0.043462711431059405
Position 5568: 0.04146313838952468
Position 8591: 0.034671877765237634
Position 10027: 0.03268265958160421
Position 2060: 0.025872387899677225
Position 1179: 0.02221246204802415
Position 6981: 0.01695634817439362
Position 7629: 0.014918874085043915
Position 5033: 0.013942003236354172
Position 7902: 0.012235669986659264
Position 5019: 0.01079771417681237
Position 6882: 0.009352077699843097
Position 5045: 0.00894053112434101
Position 5213: 0.008495816095510596
Position 9856: 0.004794209749055501
Position 480: 0.004394129437560924
Position 8621: 0.004066446991081751
Position 184: 0.002862112938550434
Position 7044: 0.0026435956102164836
Position 5750: 0.002193908088234864
Position 7741: 0.001986898851616862
Position 619: 0.0019359559750886117
Position 7606: 0.0017618286088614587
Position 7336: 0.0017057663009265823
Position 4450: 0.0015387530882122228
Position 875: 0.0015332827239937174
Position 8391: 0.0012193715568984747
Position 6211: 0.0010715995591758568
Position 165: 0.0009856592305039812
Position 2073: 0.0008407853263181941
Position 1793: 0.0006927530752108555
Position 6083: 0.0006724380618129167
Position 6903: 0.0006449969540038094
Position 5713: 0.0005838216500105123
Position 6046: 0.00047020086415242897
Position 304: 0.000434715545778332
Position 6503: 0.0004040172647775297
Position 1376: 0.00039466263658773234
Position 1486: 0.0003789846977812958
Position 7866: 0.00036879195880473617
Position 7419: 0.0003616195450135725
Position 1550: 0.00034430626197276017
Position 6101: 0.00023700425936341987
Position 6729: 0.0002283161121459853
Position 5525: 0.00022449886183391516
Position 6762: 0.0002172174400759334
Position 6732: 0.00015271555392957036
Position 5882: 0.000148492592189044
Position 820: 8.608130321402285e-05
Position 7596: 8.077026438429893e-05
Position 6533: 7.32242627132423e-05
Position 852: 7.106116711601797e-05
Position 7221: 5.2236586700498235e-05
Position 6108: 3.339079797192793e-05
Position 5537: 2.181967155264173e-05
Position 1413: 1.646114433607192e-05
Position 6554: 1.4033701832799035e-05
Position 883: 8.035448733721354e-06
Position 458: 7.803368576796531e-06
Position 1034: 7.148246810882731e-06
Position 583: 6.00844486429189e-06
Position 534: 2.1481617103818783e-06
Position 553: 2.1449389473216755e-06
Position 504: 2.0932514029194954e-06
Position 531: 1.5574330191380915e-06
Position 100: 9.110980170538474e-07
Position 244: 6.475976504824009e-07
Position 270: 5.845435168841577e-07
Position 113: 5.81952077290295e-07
Position 415: 3.046381249809265e-07
