Gene = Spt20
Position 6168: 0.011268539084786824
Position 5568: 0.009951563056825406
Position 7623: 0.0088199718130522
Position 7280: 0.006993686761766623
Position 7850: 0.006090582104428315
Position 5612: 0.004849583027729157
Position 7198: 0.0048031034291155725
Position 5420: 0.004633159675193087
Position 6417: 0.004362372578520184
Position 775: 0.0040389692308522105
Position 8205: 0.0040165952320584605
Position 4953: 0.0038946518374736376
Position 5390: 0.0035970573617206923
Position 4770: 0.003558867684873025
Position 781: 0.003267551548898009
Position 4354: 0.003199662926679873
Position 5297: 0.0027596283319509776
Position 808: 0.002312426472180315
Position 5315: 0.0021514796718258293
Position 4115: 0.001989205496981095
Position 7465: 0.0016257386869076387
Position 5366: 0.001574278341570378
Position 1334: 0.0011759030773912161
Position 6755: 0.0010538581864870645
Position 847: 0.001007705686325297
Position 1378: 0.0009653192981910283
Position 1754: 0.0006456681985617559
Position 6854: 0.0003625162034774466
Position 4086: 0.0003438522695991775
Position 4260: 0.0003097800076330193
Position 1529: 0.0001982040575499989
Position 2903: 0.0001662030233025233
Position 889: 0.000124949629123717
Position 937: 0.00012355363734266892
Position 623: 0.00011689605671916489
Position 1003: 0.00010884839244876196
Position 1757: 9.711058292534968e-05
Position 1080: 8.579915798549679e-05
Position 1266: 4.333874932295401e-05
Position 3242: 3.176389990830153e-05
Position 6712: 2.5310376330723132e-05
Position 5318: 1.921239838925859e-05
Position 1015: 1.8958216503844617e-05
Position 4751: 1.8714785958018852e-05
Position 862: 1.7481072028252582e-05
Position 4266: 1.1989922138553047e-05
Position 4656: 8.79631158783708e-06
Position 4421: 3.837125326231552e-06
Position 552: 2.705013785540922e-06
Position 4294: 2.6307626383658095e-06
Position 85: 2.2488646263439106e-06
Position 112: 1.5315961449742248e-06
Position 143: 1.2846193033471704e-06
Position 146: 1.0382984783633562e-06
Position 564: 8.428730820845733e-07
Position 313: 7.834193846843024e-07
Position 415: 6.47073467382717e-07
Position 4418: 6.204232754253711e-07
Position 333: 6.063540081533046e-07
Position 4324: 5.1624863183697e-07
Position 649: 4.831983904494722e-07
Position 522: 4.2557845275859437e-07
Position 318: 3.0093594195386724e-07
Position 118: 2.218866443579677e-07
Position 916: 2.0309455640568453e-07
Position 89: 1.6468521331928288e-07
Position 176: 1.2159078159331653e-07
Position 303: 8.192882407734564e-08
Position 277: 2.8868246013174724e-08
