Gene = Iml1
Sorted 3' Splice Sites (High to Low Probability):
Position 6420: 0.9999250878438115
Position 10177: 0.9990821125090792
Position 6652: 0.9950583153153832
Position 2045: 0.9940373258531316
Position 8805: 0.9938204742017355
Position 10064: 0.9867948225867057
Position 9068: 0.9648359084682423
Position 9676: 0.9560801883577285
Position 9448: 0.9490594167394469
Position 9894: 0.9480026238380503
Position 1146: 0.9150186635439731
Position 600: 0.885584573626984
Position 7302: 0.856479708398557
Position 2511: 0.8429155824067492
Position 232: 0.8006545904011123
Position 5341: 0.710711416810334
Position 9225: 0.5346185361618883
Position 1821: 0.4556159262280035
Position 1811: 0.31907585924447585
Position 5306: 0.1740259079573846
Position 7894: 0.15405279218824403
Position 7635: 0.1282564162702021
Position 8544: 0.12123758165313095
Position 8048: 0.11732493727701065
Position 7870: 0.11615572673046712
Position 1596: 0.10254432040663525
Position 8330: 0.09414396284053705
Position 2519: 0.06674228231799255
Position 6948: 0.05559623175183413
Position 4805: 0.04672587368475149
Position 7953: 0.04486054079043095
Position 1280: 0.04217529206376109
Position 5229: 0.03187921336626287
Position 8333: 0.030136994417566156
Position 3373: 0.029457922558220422
Position 8250: 0.02641441427337086
Position 925: 0.023945419436686443
Position 2549: 0.02307029916351104
Position 258: 0.0215363960072642
Position 651: 0.018074218467706155
Position 2288: 0.017771626082477926
Position 1782: 0.01586235483259951
Position 1374: 0.012235167701096759
Position 9938: 0.012181888884391753
Position 9630: 0.010941999361632948
Position 9253: 0.010530730094267889
Position 7168: 0.007598451905583201
Position 771: 0.007518801269936555
Position 4271: 0.005191597950595429
Position 3122: 0.005154761562962263
Position 8813: 0.004525975085887207
Position 2249: 0.004106574562912893
Position 7000: 0.0040995584176483305
Position 1324: 0.0038667178474073513
Position 1877: 0.0035707585543289524
Position 9465: 0.0023130974196373883
Position 292: 0.002024260328051772
Position 7251: 0.0016087715685425817
Position 359: 0.0014528162603282962
Position 10337: 0.0014474059990042844
Position 2252: 0.0011227283354961993
Position 1556: 0.0010909289630674484
Position 9896: 0.0009944037271858875
Position 10451: 0.0008979183018689421
Position 2183: 0.000841408590382138
Position 1542: 0.0007732233370326178
Position 445: 0.000773158044981965
Position 6693: 0.0004704536511686261
Position 9868: 0.0004546131168306802
Position 1266: 0.0004337879147578931
Position 385: 0.0003187631960664641
Position 492: 0.00028021327920925914
Position 7132: 0.00027129444787180116
Position 10199: 0.00025923046299085545
Position 7240: 0.00023921958296243504
Position 10414: 0.00020667467782377224
Position 10076: 0.00016651377391349776
Position 10373: 0.00014032743840715746
Position 6697: 0.00013832442603343894
Position 9942: 8.652497057079325e-05
Position 315: 4.962585375404228e-05
Position 478: 4.3285072219762224e-05
Position 450: 2.862501893879271e-05
Position 10568: 2.713468938748491e-05
Position 10073: 2.436314367361828e-05
Position 312: 1.621496669806876e-05
Position 663: 1.1172868197365933e-05
Position 498: 8.390711096766685e-06
Position 6720: 2.8988662073932285e-06
Position 131: 2.66383950575538e-06
Position 531: 2.4097927270538812e-06
Position 140: 1.8235323532948652e-06
