Gene = Utx
Position 5324: 0.0011978085884598063
Position 2492: 0.001025061332630646
Position 2596: 0.0009693954081715536
Position 5619: 0.0009358014100656554
Position 3038: 0.0009179251533655917
Position 5102: 0.000903432828158365
Position 3674: 0.0007105257449153452
Position 5547: 0.0006608505487887961
Position 669: 0.0006450833857337234
Position 4784: 0.0006307591821963926
Position 5431: 0.0005896249632406671
Position 4840: 0.0005344123040406112
Position 5178: 0.0004779584154361711
Position 343: 0.0004055464006584165
Position 5092: 0.0003558059035972222
Position 3882: 0.0003231529309164325
Position 5171: 0.00021350109535783518
Position 5332: 0.0001703395007375753
Position 101: 0.00010719072331407069
Position 5517: 9.468395788071445e-05
Position 5585: 9.160499371747193e-05
Position 368: 3.8867336221965693e-05
Position 89: 3.670696194438825e-05
Position 3835: 3.482582366230198e-05
Position 4000: 3.23366130343905e-05
Position 3898: 2.60515135047182e-05
Position 5476: 2.432085853811735e-05
Position 62: 2.0577217738108942e-05
Position 5583: 1.171204933718921e-05
Position 105: 1.0117942734620432e-05
Position 3283: 8.6652666773834e-06
Position 645: 4.0911426733820235e-06
Position 5751: 9.103293985941588e-07
Position 3851: 5.103231368416897e-07
Position 5734: 4.168513881199761e-07
Position 208: 3.519557492257433e-07
Position 11: 2.8867404498632334e-07
Position 192: 2.3850285713692104e-07
Position 9: 1.7145854414712212e-07
Position 214: 7.461041580120712e-08
Position 2840: 2.7951596288683696e-08
Position 5256: 1.6703085123062546e-08
Position 3132: 3.0267153767907553e-09
Position 3103: 1.0165419914596723e-09
Position 3016: 9.438088635705745e-10
Position 3912: 3.318844789597063e-10
Position 239: 5.78668528720943e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5688: 0.9974821536230923
Position 5404: 0.9966378183452373
Position 5904: 0.9950109484804823
Position 2888: 0.990319390379127
Position 4928: 0.986110548809588
Position 3744: 0.9848650620847513
Position 3942: 0.960113734970117
Position 2243: 0.9354231698998547
Position 3181: 0.9346735520400141
Position 2698: 0.8811209805247326
Position 214: 0.8472740729005631
Position 4705: 0.7755766234167959
Position 885: 0.6132712856773626
Position 3426: 0.5246539736945585
Position 3423: 0.43040807038893336
Position 4720: 0.21060153694070075
Position 1055: 0.1871886050359017
Position 4619: 0.17162738004208222
Position 628: 0.10317695968768682
Position 2508: 0.0712804623447006
Position 2632: 0.0605408457590622
Position 1148: 0.06050868435713605
Position 2650: 0.04104766673439076
Position 3965: 0.037668209812128775
Position 2491: 0.031461696963517104
Position 3468: 0.026842812357751124
Position 4599: 0.026667478368074087
Position 390: 0.023191204819955822
Position 706: 0.018858414616722823
Position 4550: 0.016228634714605346
Position 3194: 0.01536107272601296
Position 794: 0.013152173210290042
Position 4984: 0.010584269848643704
Position 3770: 0.010201983382363661
Position 6209: 0.009963432450850141
Position 368: 0.007049707818737389
Position 450: 0.006849984445108114
Position 3139: 0.005826209752636698
Position 3011: 0.005788254856385012
Position 3451: 0.005751800674442902
Position 6231: 0.005225985135889784
Position 637: 0.005167929413510333
Position 2909: 0.004824651740401364
Position 387: 0.004405479450224036
Position 3613: 0.004231055215079458
Position 5910: 0.00404801579987253
Position 4344: 0.003665715301895643
Position 1765: 0.0034948033098273273
Position 3225: 0.003351108705680385
Position 894: 0.002898081582471104
Position 278: 0.002437149660186424
Position 2320: 0.0024179858226645932
Position 2573: 0.0022926597528798477
Position 1302: 0.0019479336466037753
Position 3490: 0.0018178845426432087
Position 480: 0.0016000805692961398
Position 1803: 0.0014691560605628372
Position 739: 0.0011710685098927942
Position 648: 0.0010734590871907298
Position 2596: 0.0010224099400971249
Position 281: 0.000985392158746795
Position 905: 0.000868203248889702
Position 265: 0.0008592878385509104
Position 2728: 0.0005122603567734874
Position 5480: 0.00047959905016011417
Position 5732: 0.0003744294687835427
Position 320: 0.00033358922469352005
Position 4254: 0.00026442833704583393
Position 6268: 0.0002604816123818332
Position 963: 0.00017551563711970641
Position 5750: 0.00013285132077605407
Position 1930: 0.0001257669486160269
Position 6396: 0.00012445953052171412
Position 745: 0.00011863395739869715
Position 4295: 0.00011248149579134062
Position 3785: 0.0001087809152656704
Position 5734: 8.582416034109244e-05
Position 5659: 7.77059281918143e-05
Position 446: 7.568519695968064e-05
Position 464: 6.491547190457828e-05
Position 458: 4.023738439010418e-05
Position 561: 3.906181217580513e-05
Position 4058: 3.515728733932244e-05
Position 491: 2.9523359514698128e-05
Position 340: 2.6944885487667213e-06
Position 162: 1.990830592562915e-07
Position 92: 1.3592272553734327e-08
