Gene = melt
Position 7830: 6.047151195930526e-08
Position 7983: 2.755055703900941e-08
Position 7072: 2.6389556657528093e-08
Position 4957: 1.7529849124354714e-08
Position 6333: 7.934833413705783e-09
Position 7887: 4.9921311025826925e-09
Position 7872: 4.473839446951314e-09
Position 7428: 3.0437622792390133e-09
Position 7408: 2.538209222036436e-09
Position 5929: 9.630799887340366e-10
Position 5943: 6.144405840624559e-10
Position 7636: 8.93870176505733e-11
Position 7335: 5.728963227763839e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7620: 0.9998681799582675
Position 7961: 0.9977505966659788
Position 6848: 0.9944862033189362
Position 7427: 0.9915387357012065
Position 4869: 0.9848858466959926
Position 6041: 0.9128432479627683
Position 7210: 0.8934744685799411
Position 5183: 0.832736670821327
Position 4656: 0.8310714349956848
Position 5234: 0.1497602023446736
Position 4665: 0.1194813374593596
Position 7192: 0.05573062284445606
Position 6047: 0.043524635416720976
Position 4203: 0.03783198220419026
Position 7254: 0.03621560829054566
Position 6082: 0.025473576078897636
Position 6688: 0.021336822549494764
Position 6655: 0.018776272087669917
Position 5390: 0.016953206166114242
Position 4883: 0.013865741425710943
Position 3709: 0.010032815767012022
Position 7227: 0.007231296334797585
Position 6059: 0.006291537449297634
Position 6544: 0.00583412434460302
Position 5702: 0.004328334539635951
Position 8547: 0.00402067028842793
Position 5199: 0.0035675778813939758
Position 6854: 0.0027522709874007374
Position 5246: 0.0026928137754007025
Position 8036: 0.00258443346303708
Position 7493: 0.00228960708211414
Position 8063: 0.00201593045221044
Position 5214: 0.0020076364773351165
Position 5456: 0.0016862062423690246
Position 5468: 0.0013802929783097587
Position 6694: 0.0013041896190464635
Position 6934: 0.0009997869344901152
Position 6343: 0.0007801805160123126
Position 5594: 0.0007246850624576123
Position 8485: 0.0006856855139247051
Position 6995: 0.0004557162423097714
Position 5664: 0.00042296949602133054
Position 7968: 0.0004038347912966319
Position 7784: 0.00039013682770830366
Position 6147: 0.0003837657617012305
Position 8510: 0.0003455908543429032
Position 8310: 0.0003046463572093063
Position 6184: 0.0002885579259182858
Position 8006: 0.00024123437276808897
Position 6898: 0.0002176170189768451
Position 7433: 0.00021383305145280358
Position 8191: 0.00020034459765192082
Position 5510: 0.00016275025965084778
Position 5581: 0.00014040610274756988
Position 7439: 0.00013793042962562718
Position 7471: 0.00012256277685246706
Position 5615: 0.00010697928525070391
Position 5278: 0.00010660674276078948
Position 7436: 0.00010580497330377889
Position 6913: 9.698187163136692e-05
Position 7317: 6.179017834062226e-05
Position 5513: 5.855076635987167e-05
Position 8316: 5.66385192882098e-05
Position 7991: 5.4328208587324454e-05
Position 7450: 5.0376686779351806e-05
Position 8444: 4.8626031312964095e-05
Position 8078: 4.321000179631045e-05
Position 6850: 3.062217205955853e-05
Position 7393: 2.9757084865219703e-05
Position 6609: 2.1138850681728256e-05
Position 7761: 1.7185744903774344e-05
Position 7791: 3.821430915463368e-06
Position 7728: 3.25918009652771e-06
Position 7078: 2.476861232012839e-06
Position 7629: 2.238683392169064e-06
