Gene = Naprt
Position 7892: 0.0007694683530087221
Position 5113: 0.0007684831361550926
Position 4962: 0.0007601206700375308
Position 5389: 0.0007540331442100183
Position 2590: 0.0006022912267936792
Position 2129: 0.0004695147073385938
Position 8102: 0.00032048511407709897
Position 8464: 0.0002967905705242387
Position 911: 0.0002609936563020105
Position 5160: 0.00024080070483030187
Position 273: 0.0002383390459302415
Position 4801: 0.00021775869886150957
Position 7751: 0.00019659422010590846
Position 242: 0.0001678718610115059
Position 5690: 0.00011998767915994806
Position 5725: 0.000103275756557724
Position 8250: 0.00010242945792419312
Position 3675: 8.66798742394034e-05
Position 4917: 5.598364959593747e-05
Position 7595: 9.158244293442906e-07
Position 4623: 1.7399688996348189e-07
Position 2422: 1.586456510788678e-08
Position 2452: 1.6466120491388127e-09
Position 2437: 5.981195650314571e-10
