Gene = brun
Position 319: 5.4972798957956605e-05
Position 1587: 5.4186434927919484e-05
Position 3918: 2.8624422893564817e-05
Position 1416: 2.6222986843844188e-05
Position 3805: 1.5513042452956253e-05
Position 3891: 6.225732979666117e-06
Position 474: 5.84213390155196e-06
Position 270: 3.7444895549694202e-06
Position 327: 2.4543674014690966e-06
Position 3335: 1.1220082530916487e-06
Position 1190: 5.230113713541112e-07
Position 3353: 2.713003151078787e-07
