Gene = jp
Position 108: 0.00011615815859791896
Position 341: 0.00010135154789796819
Position 549: 7.772484841511097e-05
Position 82: 6.896570182146436e-05
Position 120: 3.545354215035257e-05
Position 185: 2.4285379220447896e-05
Position 198: 1.7633831574152076e-05
Position 3452: 1.2842412948549848e-05
Position 4231: 6.061172011286495e-06
Position 13167: 3.204892781462835e-06
Position 4469: 2.633517012365134e-06
Position 11335: 1.670192973767797e-06
Position 12684: 1.5179275947863552e-06
Position 12662: 1.453141206785205e-06
Position 11538: 6.807030278397955e-07
Position 1974: 5.6121500385577e-07
Position 11471: 3.213073981724191e-07
Position 11676: 2.490043908002727e-07
Position 11806: 1.4170025189141196e-07
Position 11549: 1.248628864932885e-07
Position 11573: 1.0915582569405925e-07
Position 11607: 9.136779390344503e-08
Position 76: 2.159653614848218e-08
Position 70: 1.918282896265752e-08
Position 221: 1.6528624611239837e-08
Position 11794: 8.374603335990694e-09
Position 175: 8.340492887148549e-09
Position 118: 8.317712597950886e-09
Position 102: 2.6295322140795963e-09
Position 13137: 1.8021373398552668e-09
Position 275: 1.0863475289531066e-09
Position 52: 4.738395906511108e-10
Position 165: 2.226491218808133e-10
Position 68: 1.7045289256882378e-10
Position 63: 1.177506910969681e-10
Position 4: 5.236883795046916e-11
Position 27: 4.309356527757866e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13021: 0.999965993001459
Position 11251: 0.9994562286222752
Position 17084: 0.9742172240563878
Position 10351: 0.9466747264352444
Position 16345: 0.93498826701959
Position 12810: 0.8930209011845089
Position 12481: 0.8869213171382617
Position 13223: 0.7523909487833857
Position 14181: 0.25677768739063095
Position 18037: 0.19774933786153834
Position 15205: 0.17930246755946963
Position 18641: 0.10462370185516558
Position 18321: 0.08734368810419556
Position 18612: 0.07646866974615044
Position 17722: 0.07144220837919418
Position 9982: 0.053249272000540956
Position 12878: 0.03338619194183927
Position 17105: 0.025084924282667852
Position 14862: 0.024405323428551437
Position 11765: 0.022282254006646438
Position 12258: 0.021525440702042577
Position 16399: 0.02040177362738214
Position 14928: 0.020175035172482574
Position 12596: 0.019816270936278364
Position 12819: 0.019081857447952173
Position 18003: 0.018210599698116572
Position 18062: 0.016049941104035997
Position 416: 0.014300245650065746
Position 15275: 0.013853212706634536
Position 1526: 0.013753931790686765
Position 12831: 0.013269104699232034
Position 18368: 0.013095986310027227
Position 17728: 0.011477604884549679
Position 17532: 0.011284076727400467
Position 11852: 0.010486652096731131
Position 17493: 0.01018402891118116
Position 16372: 0.0065435948393013895
Position 15539: 0.006481718140095269
Position 15578: 0.00547027017407631
Position 14187: 0.004821104151539585
Position 12218: 0.004543024138749546
Position 12209: 0.004181175263745444
Position 11895: 0.004009933281579146
Position 12199: 0.003947739714299723
Position 12352: 0.0035081596084650534
Position 15847: 0.0033944802547564894
Position 12453: 0.0029106668138845367
Position 1310: 0.0027334646052406203
Position 17859: 0.002678230401572878
Position 13872: 0.0026334370419315296
Position 258: 0.0024883120256305393
Position 440: 0.00248012331379136
Position 15440: 0.0023197962318320378
Position 12165: 0.0022134746548593083
Position 671: 0.001742345630207253
Position 14040: 0.0016872101235927606
Position 15117: 0.0015940426147385872
Position 754: 0.0015938811223573587
Position 1560: 0.0015797855032122071
Position 17597: 0.0015662179176734545
Position 16156: 0.0015542832409561396
Position 13680: 0.0013389909618759612
Position 13890: 0.001029844504730044
Position 14106: 0.0010190929376930617
Position 15869: 0.0009025390654035128
Position 13569: 0.0009001946680507431
Position 11977: 0.0008600561669051114
Position 12008: 0.0008412664904356756
Position 17415: 0.0008262906408049534
Position 14202: 0.0008083665936379745
Position 13791: 0.0007943498767666321
Position 12504: 0.000780963048147299
Position 13331: 0.0007704290534038085
Position 12492: 0.0007225345745171518
Position 17559: 0.0006241997049723953
Position 17448: 0.0005271138390009281
Position 11207: 0.0005239677492380008
Position 12855: 0.00033743442996576867
Position 17394: 0.0003304463193950588
Position 15160: 0.0003018561118773366
Position 15154: 0.00015120268702315372
Position 15092: 0.00010316247840169051
Position 17373: 9.138051107871918e-05
Position 17649: 8.259139853288896e-05
Position 13230: 7.128725382320442e-05
Position 11825: 5.3215995260775444e-05
Position 13254: 4.6267410538126114e-05
Position 13208: 4.2753497528155104e-05
Position 13788: 2.6225413744569286e-05
Position 13236: 2.2644663073228833e-05
Position 13755: 1.993866937386102e-05
Position 13048: 1.9791494727823636e-05
Position 2968: 1.8903584959836305e-05
Position 11279: 1.8070235697804578e-05
Position 13070: 6.500511350554454e-06
Position 4291: 2.633517012365134e-06
Position 13150: 1.6070854847582877e-06
Position 13061: 1.3303813882512224e-06
Position 11188: 1.1547724885051163e-06
Position 16927: 1.1240802711516414e-06
Position 11190: 5.786203024568495e-07
Position 1824: 4.194496072559921e-12
