Gene = Ac78C
Position 29668: 3.3193936323336524e-05
Position 25669: 2.7539388475243112e-05
Position 28549: 1.9241521998106985e-05
Position 31742: 1.5692152706867687e-05
Position 28133: 1.0686053527775019e-05
Position 34305: 1.0116753666287681e-05
Position 28893: 9.994462793117266e-06
Position 28481: 9.382998984197208e-06
Position 27212: 8.321148452147423e-06
Position 27647: 7.489517204917449e-06
Position 25483: 2.941728901480073e-06
Position 28439: 2.4825560116982333e-06
Position 26135: 2.323877394510781e-06
Position 28529: 2.178713689075187e-06
Position 27973: 1.89247088963611e-06
Position 33732: 1.754194364891543e-06
Position 33845: 1.4868926601162959e-06
Position 26098: 1.4538036520810156e-06
Position 27491: 8.806328922386639e-07
Position 33487: 4.5681223415801736e-07
Position 26026: 2.5948205847059556e-07
Position 27443: 6.836347036535926e-08
Position 27501: 5.10794210629549e-08
Position 27688: 4.700945025122134e-08
Position 27851: 1.7056588105848522e-08
Position 25389: 1.4408653008630678e-09
Position 25622: 5.6429028742453117e-11
