Gene = nwk
Position 5850: 0.00020712168810926718
Position 4120: 0.00018461639462228485
Position 1095: 0.0001618044941015224
Position 3801: 0.00011761689920048062
Position 4124: 8.222574329820335e-05
Position 3717: 4.904887673677756e-05
Position 3032: 4.648261562450268e-05
Position 3849: 4.511872595970159e-05
Position 1875: 3.4759370450663604e-05
Position 3782: 1.0649997189024015e-05
Position 3038: 1.0532067166345016e-05
Position 3830: 2.8078319085338046e-06
Position 3729: 1.8239360599993139e-06
