Gene = Reps
Position 2114: 4.664457245011441e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1120: 0.9994786441194767
Position 2364: 0.9898917657003081
Position 1508: 0.9864403226186533
Position 3475: 0.9733056678896531
Position 3235: 0.8004987435744514
Position 633: 0.6422677257808589
Position 4894: 0.25999846213469524
Position 788: 0.1713927918057614
Position 5264: 0.1018735523602063
Position 5333: 0.06523853131641565
Position 862: 0.057880234220127294
Position 3247: 0.05374552224597427
Position 5441: 0.051931619328756236
Position 687: 0.03569209823193487
Position 2898: 0.01631055180103344
Position 4714: 0.015832703021005354
Position 894: 0.014393896092411684
Position 4169: 0.014289031479291246
Position 2915: 0.012668846672679236
Position 1664: 0.010193056709097743
Position 2385: 0.009904268890446244
Position 2693: 0.008399558489823876
Position 3069: 0.00801029277426829
Position 3042: 0.006111684760014026
Position 3512: 0.005969251259048307
Position 705: 0.005401488125793955
Position 1524: 0.005278690596639483
Position 2130: 0.004846946086760302
Position 3766: 0.004674866215968527
Position 2953: 0.0032296330871968417
Position 929: 0.0031122865875837847
Position 723: 0.0027330079014629806
Position 1932: 0.0027175560588672976
Position 1913: 0.0026077612898142335
Position 1563: 0.002178665303635612
Position 4345: 0.0015300071503303934
Position 2690: 0.0010927783454937666
Position 2890: 0.0007418511207568555
Position 472: 0.000513848339079562
Position 2719: 0.000454570786879508
Position 1305: 0.00044597502442020873
Position 2905: 0.0003945628121484823
Position 1308: 0.00035842518698126646
Position 3108: 0.0003149313877212493
Position 199: 0.0003052896370586985
Position 1702: 0.00026283873371366236
Position 1834: 0.00025787622441476247
Position 3080: 0.00023911452207827643
Position 2256: 0.00019268539650686586
Position 244: 0.00018062339496829126
Position 458: 0.00014677490585249408
Position 903: 0.00013590652289969976
Position 3021: 0.00012927139500307254
Position 1351: 0.00012411448516846878
Position 1968: 0.00011906886672464504
Position 2772: 0.00011169571059678285
Position 2743: 9.45807000562166e-05
Position 744: 8.85868099963858e-05
Position 747: 6.599335557157085e-05
Position 1831: 5.810365643784777e-05
Position 406: 4.125354834780112e-05
Position 527: 3.9104657664610234e-05
Position 385: 3.287328304238647e-05
Position 277: 3.2363915123031323e-05
Position 1542: 2.8459494169415352e-05
Position 1526: 2.383559340230354e-05
Position 503: 2.3297358279656594e-05
Position 2530: 1.6507537758074778e-05
Position 98: 1.3497802278228812e-05
Position 353: 1.0436295535232876e-05
Position 1133: 8.421653361393852e-06
Position 248: 6.075090509594715e-06
Position 208: 5.604926067030643e-06
Position 1387: 5.415454651062361e-06
Position 408: 2.674065392623939e-06
Position 500: 1.6455162710327023e-06
Position 2527: 1.0401734455269338e-06
Position 259: 9.421364292021843e-07
Position 2471: 6.980965812362026e-07
Position 2795: 3.976317631514911e-08
