Gene = Trpgamma
Position 11098: 0.0002993909134767834
Position 10442: 0.00026725031672522706
Position 7948: 0.00023829610661882448
Position 8413: 0.0002256768100792852
Position 2277: 0.00021922456054076323
Position 7864: 0.00020048431424101476
Position 2594: 0.00019816563988681482
Position 11446: 0.00016513028301124726
Position 7783: 0.00015318550387677043
Position 8361: 0.00014499327434748825
Position 9150: 0.00012958813148714288
Position 8094: 0.00010976782854991768
Position 1494: 9.605676897837234e-05
Position 10613: 8.515561420397386e-05
Position 10445: 8.044219691268571e-05
Position 1697: 7.275717102480724e-05
Position 2672: 7.141577160698156e-05
Position 1475: 6.609462001078838e-05
Position 8487: 6.60535086676634e-05
Position 10260: 6.431959382586437e-05
Position 446: 6.287490630528412e-05
Position 1339: 5.7144195415374414e-05
Position 7920: 5.632336022142321e-05
Position 10184: 5.1435618319646316e-05
Position 1170: 5.0800294248647896e-05
Position 316: 4.807719941244168e-05
Position 10206: 4.7101911978352084e-05
Position 8535: 4.3957724668793105e-05
Position 967: 3.4179998495655935e-05
Position 10155: 3.0215589755490857e-05
Position 719: 2.1991882246985554e-05
Position 8109: 1.8145235074965956e-05
Position 8088: 1.7123927906233382e-05
Position 8309: 1.671236054331566e-05
Position 9208: 7.070701786800286e-06
Position 9098: 7.032149480127612e-06
Position 8521: 2.960686060414861e-06
Position 9095: 2.722645769308154e-06
Position 8991: 2.485645212671027e-06
Position 8097: 2.1114684920451457e-06
Position 8238: 1.7170680074301215e-07
Position 1012: 1.0669580708072616e-07
Position 1221: 7.5833461419654e-08
Position 365: 3.783692570040714e-08
Position 8652: 2.6214572919949526e-08
Position 695: 4.74061284364046e-09
Position 255: 1.8863303394656536e-09
