Gene = bchs
Position 5188: 2.3900327673731835e-05
Position 6616: 2.0849026625311734e-05
Position 13632: 2.0374953972102087e-05
Position 5211: 1.7418741871367982e-05
Position 13647: 1.6431800573793787e-05
Position 3823: 1.5728992461432626e-05
Position 5443: 1.5545528528683575e-05
Position 13805: 1.5442492307022712e-05
Position 5631: 1.5108945651775626e-05
Position 12105: 1.4527210774838133e-05
Position 13381: 1.3263195858364544e-05
Position 13798: 1.1653573016389063e-05
Position 13208: 1.1453793353387266e-05
Position 12983: 1.1265584809477067e-05
Position 1605: 9.790056597471331e-06
Position 13386: 9.428493230328367e-06
Position 13139: 6.896384157109112e-06
Position 1483: 5.937365777675574e-06
Position 13167: 5.176796315071865e-06
Position 1291: 3.745888311605406e-06
Position 13226: 3.1987687082354656e-06
Position 13201: 2.2872224936908994e-06
Position 13236: 1.927419341621175e-06
Position 1793: 1.7834130259823677e-06
Position 13189: 1.4034889067253374e-06
Position 1665: 1.0635267955364835e-06
Position 1670: 9.808103601329565e-07
Position 13295: 5.8782760134507e-07
Position 3825: 5.938702303005158e-08
Position 13793: 4.834572918314129e-08
Position 73: 4.579690739606961e-08
Position 31: 4.235028699421673e-08
Position 4764: 2.298883470138132e-08
Position 5136: 2.2124007353836267e-08
Position 3773: 1.566939800366936e-08
Position 3806: 6.981902162103855e-09
Position 13597: 3.623524999939448e-09
Position 13599: 2.7438411350748947e-09
Position 12101: 1.9165234589739912e-09
Position 2348: 1.5137722477452923e-09
Position 12849: 5.429911433911921e-10
Position 2351: 5.084548116937439e-10
Position 1957: 1.2443387738893695e-10
Position 4183: 6.454570986853503e-11
Position 4669: 1.0662615016336357e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13071: 0.9994200915518113
Position 12824: 0.9991758147911176
Position 13332: 0.9991623235031755
Position 6366: 0.9991069321958599
Position 1520: 0.9989692452037914
Position 3661: 0.9983264943213701
Position 8267: 0.9974677937513592
Position 5293: 0.9961468946624988
Position 11682: 0.9954775384443055
Position 1143: 0.9948820183200059
Position 3903: 0.9906841096437526
Position 11853: 0.9903229848237015
Position 13694: 0.9852678064060263
Position 13492: 0.9851607710526743
Position 13907: 0.9796218707855693
Position 7005: 0.9732352031314039
Position 3247: 0.9452629193732214
Position 1844: 0.24091129890932753
Position 14660: 0.21190982663813374
Position 14446: 0.1638043050125847
Position 6539: 0.10080432797570643
Position 14828: 0.09934975417700156
Position 7943: 0.0847092852188487
Position 6599: 0.08340721863573411
Position 4726: 0.06525878407867301
Position 15145: 0.05965711714494278
Position 5585: 0.05647920435287167
Position 2099: 0.049067144602447946
Position 538: 0.04871421876246295
Position 1860: 0.04214151156527533
Position 14415: 0.03741165668572262
Position 5894: 0.03497430561892104
Position 6196: 0.02793175648965661
Position 7025: 0.026764796868615662
Position 4806: 0.02251791116666084
Position 7193: 0.01856013892333992
Position 6557: 0.01851729487720661
Position 4763: 0.017899084571770956
Position 3281: 0.017790907992347962
Position 4987: 0.015601256855216537
Position 2734: 0.015176589381347971
Position 12188: 0.013270690775037524
Position 3409: 0.012833793981976765
Position 6567: 0.012717674987283576
Position 6773: 0.011100203618899872
Position 2400: 0.010691234110645292
Position 13208: 0.009699476421035491
Position 13499: 0.008643315142040135
Position 3921: 0.008128556401655128
Position 6570: 0.007869006995484054
Position 13867: 0.00727047454992691
Position 6023: 0.0066482352315923995
Position 3317: 0.006070388294794282
Position 5413: 0.005449724199632855
Position 13530: 0.0053873535586319845
Position 12064: 0.0049148624533411475
Position 14485: 0.004865662202159428
Position 14210: 0.004858344056375664
Position 199: 0.004715884199266778
Position 1895: 0.004513260052838446
Position 11911: 0.004193828817589265
Position 6753: 0.003629548283402142
Position 14156: 0.0030968440620611297
Position 6870: 0.0029216009423111418
Position 4247: 0.0025752655476397185
Position 3082: 0.00243945535021144
Position 5654: 0.0021194893331291692
Position 6877: 0.0017356430686927386
Position 14231: 0.0017273215242444126
Position 14402: 0.0016050635941420187
Position 6662: 0.0015607461597276781
Position 14892: 0.0014961330612025083
Position 3666: 0.0011431117045971324
Position 1175: 0.0011217171991257842
Position 6659: 0.0010785351590538869
Position 14160: 0.0010613703578542049
Position 1531: 0.0008968551449568852
Position 4108: 0.0006395651868403003
Position 4045: 0.0004857852606354071
Position 3699: 0.0004506106125358719
Position 1193: 0.0004347129531487721
Position 12848: 0.00035122936578231215
Position 13099: 0.00034755046871406004
Position 12896: 0.0003224751038192578
Position 13354: 0.00026720154470929905
Position 1039: 0.0002607732296381728
Position 647: 0.00023824432515087802
Position 3833: 0.00021611140673660238
Position 13226: 0.00018586529893444142
Position 13073: 0.0001792735395494681
Position 13189: 0.00015602341786650445
Position 13236: 0.00015059011615973638
Position 1119: 0.00010290064164213861
Position 13506: 9.845358397410405e-05
Position 3941: 9.803481710515893e-05
Position 13973: 7.583742664092333e-05
Position 1528: 7.53747193898558e-05
Position 12872: 6.451636707770134e-05
Position 13348: 5.460810923542858e-05
Position 13725: 3.973503945414755e-05
Position 2370: 3.153026692989938e-05
Position 13560: 2.7625096474486068e-05
Position 2588: 2.3903555523380458e-05
Position 3817: 2.305160051596625e-05
Position 13183: 1.821608137469961e-05
Position 13754: 1.74606371976134e-05
Position 13123: 1.686741028347158e-05
Position 1586: 1.4173208771900515e-05
Position 13954: 1.291069835616889e-05
Position 13735: 7.218457419944639e-06
Position 13362: 6.855569848483078e-06
Position 1901: 3.3647580234653834e-06
Position 1665: 2.5437441352892537e-06
Position 12983: 2.1577302629272453e-06
Position 13395: 1.7474231582355064e-06
Position 13929: 1.3251664564557413e-06
Position 1866: 1.0960981426980545e-06
Position 13278: 1.0324461963132452e-06
Position 378: 9.67058184841456e-07
Position 1886: 8.132409929388196e-07
Position 345: 7.657093051632455e-07
Position 13405: 5.838012858939537e-07
Position 13968: 5.461704996509188e-07
Position 458: 4.245512190072158e-07
Position 336: 2.8509281184706217e-07
Position 1670: 2.7884669441017084e-07
Position 357: 1.3424389707612687e-07
Position 1749: 3.003155875415805e-08
Position 13096: 1.2000563182809816e-08
