Gene = Msp300
Position 55092: 7.588295999301848e-09
Position 22229: 1.1458691281056463e-09
Position 54772: 1.0056287247209372e-10
Position 54802: 8.722731923487398e-11
Position 54813: 8.550678833242295e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 20798: 0.9999999999999996
Position 54711: 0.9999999985717756
Position 38901: 0.9999997249512091
Position 38481: 0.9999924683665573
Position 54444: 0.9976107861749288
Position 21557: 0.9947998081459557
Position 46115: 0.9780017025952075
Position 47853: 0.9631017054019718
Position 64869: 0.9570539979631727
Position 53370: 0.9421945155277494
Position 21783: 0.919412654708722
Position 40775: 0.8939328733546914
Position 22138: 0.8111246332421621
Position 40238: 0.7173107721670405
Position 1818: 0.7104464735974091
Position 16699: 0.5232586183232233
Position 22324: 0.4266327499607316
Position 2166: 0.2378704137132662
Position 40187: 0.18564086101866215
Position 41125: 0.13202328617251774
Position 46778: 0.11136880358681353
Position 2463: 0.10300540158810038
Position 2466: 0.09852451750720878
Position 40813: 0.09213510401693631
Position 1791: 0.08905764756520258
Position 925: 0.06187120597357936
Position 1482: 0.054673229664288794
Position 2664: 0.04970408903213681
Position 1848: 0.04770334295264212
Position 46604: 0.04040506112784443
Position 42905: 0.03812193743814145
Position 61016: 0.03153668577477048
Position 21124: 0.022589605887168254
Position 1888: 0.018168416700997354
Position 52109: 0.01631010922009103
Position 42588: 0.015571912718567726
Position 40448: 0.015369835289960661
Position 1492: 0.015100639071930658
Position 21789: 0.014194233899766328
Position 39807: 0.014172179943292451
Position 21162: 0.01204739465665111
Position 51243: 0.009596141864147804
Position 40433: 0.009463304784083661
Position 2202: 0.009074988921680746
Position 40242: 0.008844616482612597
Position 1456: 0.0077111365901965075
Position 39417: 0.006430436748060351
Position 40147: 0.005901040434187369
Position 49205: 0.00482470880374542
Position 1003: 0.004789525487483338
Position 59467: 0.00423763737997491
Position 21628: 0.0038901370059235946
Position 58090: 0.0037509900364998826
Position 39628: 0.0030213545051322767
Position 39700: 0.0028720777603552235
Position 49208: 0.002679602755456153
Position 1071: 0.0025588105148333755
Position 39504: 0.002417563930002326
Position 40103: 0.002261060430547421
Position 57350: 0.0018497195083808605
Position 55571: 0.0017542353923667318
Position 39705: 0.0014719716745992854
Position 49079: 0.0014187822459601903
Position 39087: 0.001252569232057175
Position 39168: 0.001074617997214864
Position 56289: 0.0005798619500108931
Position 39462: 0.000564208790328631
Position 1091: 0.0004147044823245644
Position 57444: 0.0004137388497632673
Position 39255: 0.00026975180065016947
Position 56996: 0.0002220496326482603
Position 40725: 0.00021886554626888638
Position 58499: 0.0001438016807175289
Position 56258: 5.853784943515978e-05
Position 41062: 4.1381623517989494e-05
Position 39123: 3.75374376186536e-05
Position 55816: 1.6557931267786872e-05
Position 55660: 1.2915309226184854e-05
Position 47247: 1.2374796410650529e-05
Position 47215: 1.2262021680637405e-05
Position 55029: 1.2110446834314721e-05
Position 55033: 4.318076238142938e-06
Position 55183: 3.6832886243022207e-06
Position 55495: 3.6258131360536175e-06
Position 24950: 2.5224986520274695e-06
Position 55063: 2.027672414582379e-06
Position 55752: 1.831360629196943e-06
Position 55022: 1.4451105430274015e-06
Position 55112: 7.656791596514099e-07
Position 38841: 2.75048794154136e-07
Position 54864: 2.7329698003939186e-10
