Gene = Usp32
Position 3425: 2.339033102670351e-08
Position 4321: 1.846879006302543e-08
Position 306: 1.7441064165770453e-08
Position 341: 1.2134819353282655e-08
Position 3260: 1.2031510760712525e-08
Position 9508: 1.2003549007886048e-08
Position 2972: 1.1553765795760968e-08
Position 4061: 8.709941628653708e-09
Position 9311: 7.78292318681083e-09
Position 9545: 7.719066292878144e-09
Position 9497: 7.3949709449671445e-09
Position 3942: 5.5203446461309915e-09
Position 3868: 5.432257400853661e-09
Position 3947: 4.5634018478986915e-09
Position 320: 4.011748714045828e-09
Position 419: 3.865473921277916e-09
Position 5443: 1.8166282097511887e-09
Position 2621: 1.682737803520018e-09
Position 8979: 3.014286618359282e-10
Position 3838: 2.004405591807947e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4619: 0.9999989183486062
Position 2923: 0.9994142528657236
Position 5824: 0.9993046618306671
Position 8627: 0.9971553808111351
Position 9118: 0.9954244000091902
Position 3693: 0.9949247071390092
Position 6183: 0.9918698690793231
Position 9649: 0.9900160878899407
Position 8871: 0.9601032285362125
Position 3401: 0.9274031997411464
Position 8396: 0.6665024738374907
Position 2621: 0.6034458742312341
Position 6583: 0.5459666817456377
Position 2280: 0.47476445462382677
Position 7693: 0.28932168833286714
Position 8405: 0.27818611239852437
Position 6376: 0.27807163523513495
Position 3947: 0.12859914731692304
Position 10066: 0.10367367140063871
Position 10158: 0.07868343785318102
Position 6607: 0.07783301420078853
Position 3968: 0.07140502742332722
Position 10089: 0.06889456532887185
Position 3473: 0.06732416697937174
Position 10095: 0.06248317698456703
Position 2473: 0.05712842818417223
Position 5228: 0.052927356237605735
Position 9413: 0.05133475725311172
Position 7659: 0.04613127399671408
Position 6537: 0.03569071197561797
Position 2418: 0.035009685772023375
Position 6367: 0.03239219175014595
Position 126: 0.03146831999725338
Position 4952: 0.029069362244167632
Position 5267: 0.02704837590878633
Position 10638: 0.017150517346054266
Position 2487: 0.012305036106136709
Position 4252: 0.01098343463067052
Position 123: 0.009292020228203883
Position 2132: 0.00917224520453537
Position 6233: 0.007319041348204593
Position 10043: 0.006939537958564142
Position 5027: 0.006094331548053354
Position 4025: 0.005494080434922591
Position 10165: 0.005164676594537522
Position 557: 0.005091871667811548
Position 3958: 0.004976734380811284
Position 10476: 0.0049402134486296705
Position 10322: 0.0038279699092202135
Position 1275: 0.0036244357382390633
Position 2566: 0.00302221030970484
Position 1285: 0.0029758768578668684
Position 9133: 0.0029076946491384537
Position 4195: 0.002535220116824664
Position 2224: 0.0024344923811526215
Position 10436: 0.0023867654399118334
Position 3780: 0.0022859838046795466
Position 1053: 0.0022279436197630404
Position 1378: 0.0021082197822725472
Position 3368: 0.001645891225275229
Position 9732: 0.0013870430519085453
Position 5146: 0.001372223957845747
Position 10288: 0.001336479329177746
Position 3827: 0.0010344282114592446
Position 9388: 0.0009505858042012797
Position 6076: 0.0009402388230666746
Position 9227: 0.0009065538642000131
Position 4154: 0.0008722648192004869
Position 3777: 0.0007932212518870794
Position 4184: 0.0006090054402156672
Position 3522: 0.0005668419189256658
Position 1211: 0.00048797391952272695
Position 655: 0.00043114890407207644
Position 1067: 0.0003729634184125532
Position 6083: 0.00035775243872136677
Position 5979: 0.00035576054219149265
Position 3755: 0.00034441080169029105
Position 3493: 0.0002894461927501396
Position 9430: 0.00023256437297673589
Position 5886: 0.00021986713405406405
Position 3422: 0.00018118765213737795
Position 9172: 0.00012666847756594081
Position 6099: 0.00010532365962074791
Position 9757: 9.506882240430497e-05
Position 6117: 8.917848558200338e-05
Position 393: 7.964407512997979e-05
Position 9774: 7.77556920716985e-05
Position 3056: 7.326609339854953e-05
Position 3572: 7.309633028888116e-05
Position 1188: 6.917476048977841e-05
Position 3509: 6.511811443688722e-05
Position 3130: 6.051664823892843e-05
Position 6203: 6.0085701285696945e-05
Position 1119: 5.86867441621258e-05
Position 3034: 5.4688898584668577e-05
Position 153: 5.101036773398828e-05
Position 3519: 4.464647466563535e-05
Position 3062: 3.784542823773351e-05
Position 6196: 2.903198729569425e-05
Position 3736: 1.5072219996735668e-05
Position 2972: 1.408788343580801e-05
Position 2895: 1.3226267578404948e-05
Position 4810: 1.261672241156248e-05
Position 4813: 1.0005326042345545e-05
Position 3794: 3.846032555261114e-06
Position 6401: 2.480922755124258e-06
Position 4691: 1.0816513873193478e-06
Position 4832: 5.474967685089831e-07
