Gene = enc
Position 303: 7.255982928661794e-07
Position 19103: 7.112855375163763e-07
Position 19160: 7.065232791979117e-07
Position 19173: 5.706246482629746e-07
Position 301: 5.326763406267338e-07
Position 18085: 3.771015688054212e-07
Position 157: 3.600859976220775e-07
Position 137: 3.4514936164127446e-07
Position 107: 3.356776688764872e-07
Position 14868: 2.959904386341916e-07
Position 14338: 2.4384794706897693e-07
Position 18537: 1.6483218320801044e-07
Position 14298: 1.4128616962028606e-07
Position 18399: 1.130214705511068e-07
Position 14304: 8.626724711532901e-08
Position 14221: 3.098231656066794e-08
Position 18830: 9.461281902487737e-09
Position 17824: 2.270748015259431e-09
Position 120: 1.7169503768644083e-10
Position 260: 1.4925504272651884e-10
Position 282: 4.100937766883814e-11
Position 14411: 2.4235629067357452e-11
Position 14610: 1.7165543347243503e-11
Position 14268: 7.924220376074064e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 14776: 0.9968607160485238
Position 14176: 0.9893064618428405
Position 20744: 0.9888507393625158
Position 13041: 0.9875217794198139
Position 18319: 0.9873589068282974
Position 14392: 0.9847252796187972
Position 17342: 0.9515516582813739
Position 18988: 0.7670882055762712
Position 20953: 0.7475125179824506
Position 13922: 0.7137592128882738
Position 10739: 0.7033270320231949
Position 21387: 0.5485015839486778
Position 13937: 0.27502932551721687
Position 21107: 0.27335133812556167
Position 18982: 0.2329117944237272
Position 20926: 0.17165674979337087
Position 22608: 0.09297201463260196
Position 374: 0.08273155290039617
Position 18808: 0.08096303500106816
Position 15591: 0.06549889798701765
Position 17385: 0.04017992339467234
Position 21911: 0.03938602401765988
Position 9708: 0.0390771619545383
Position 21930: 0.03523754350149505
Position 21530: 0.02783145609329238
Position 19825: 0.025448570094527834
Position 18074: 0.02091016383447737
Position 11402: 0.018195461680992307
Position 19363: 0.015927410962332085
Position 21140: 0.015842503618999696
Position 14404: 0.014467300298251072
Position 841: 0.014462047019746946
Position 299: 0.014419540839477865
Position 14512: 0.01288775370553629
Position 21080: 0.012585882702894128
Position 12911: 0.012478220580171062
Position 986: 0.01159163705852694
Position 11558: 0.011244591466148549
Position 20767: 0.010779669350201944
Position 14205: 0.010610402115827417
Position 19848: 0.010378617597384525
Position 921: 0.010099506999843837
Position 18349: 0.010067580126889823
Position 18805: 0.009714615525720264
Position 16546: 0.009307992676629389
Position 15362: 0.00922939001731555
Position 16632: 0.008748517392424967
Position 19477: 0.008197796036105308
Position 1043: 0.006170255476845031
Position 15195: 0.003903391650438415
Position 15115: 0.003714258466231069
Position 21094: 0.0030034526259083896
Position 20891: 0.002959417776231854
Position 15368: 0.002917474388729333
Position 14041: 0.002697897538496696
Position 21122: 0.002643299346423025
Position 1007: 0.0025828658415395275
Position 13939: 0.002437887537779567
Position 17195: 0.002097446013625524
Position 876: 0.0019722475056573154
Position 15129: 0.0009580063037321302
Position 16399: 0.0007755453452114889
Position 15875: 0.0007723719522548043
Position 15088: 0.000733862112816603
Position 14579: 0.00048780739395971255
Position 18330: 0.0004719365997623807
Position 16564: 0.00043323634648031453
Position 18380: 0.00042247632753307724
Position 333: 0.00021857798672894287
Position 14606: 0.0001956627964787735
Position 20992: 0.00015977736748241497
Position 18435: 0.0001594113271921959
Position 495: 0.0001453230859690159
Position 492: 8.421303993948636e-05
Position 400: 6.763770255502897e-05
Position 14919: 7.683773367876592e-06
Position 14128: 7.161108625854316e-06
Position 14735: 6.399670290172887e-06
Position 597: 3.08595211819503e-06
Position 591: 2.8779681967691e-06
Position 478: 2.815907646660066e-06
Position 15663: 2.6976668231431927e-06
Position 15610: 2.1981349601286846e-06
Position 551: 1.9765641545460504e-06
