Gene = ndl
Position 192: 9.456110226503106e-09
Position 43: 6.077981677050452e-09
Position 22: 3.987859290214807e-09
Position 131: 3.9567416100328055e-10
Position 556: 3.347402691002192e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6195: 0.9999999958160102
Position 7650: 0.9999877636071356
Position 2781: 0.9986919215890664
Position 8530: 0.9896659172852367
Position 6600: 0.9886327251716626
Position 8700: 0.9818009165655549
Position 908: 0.9610171988951919
Position 4459: 0.9529911621186917
Position 708: 0.8986796094767787
Position 8175: 0.8534424473167068
Position 8899: 0.8253375850388006
Position 6420: 0.8075842072220564
Position 3912: 0.7881598541463327
Position 2552: 0.756839042069068
Position 4892: 0.16828768191959734
Position 4854: 0.10871511391677845
Position 8255: 0.05669005636807982
Position 9047: 0.05465895217231009
Position 7060: 0.04942928713326429
Position 9396: 0.04856340893133462
Position 1655: 0.040877116023733735
Position 4908: 0.030856083884539684
Position 2523: 0.030433748357490277
Position 4467: 0.029082577511452355
Position 5072: 0.027425222249153884
Position 4911: 0.025637149629117232
Position 5352: 0.022740703653921765
Position 9043: 0.017172445711019408
Position 2063: 0.0117603951067979
Position 9393: 0.010911480704992864
Position 8205: 0.010488846582283811
Position 7891: 0.00983214003027536
Position 8006: 0.009202427711145041
Position 4134: 0.008849045030459517
Position 347: 0.008095379448140616
Position 7968: 0.008061873512648657
Position 4654: 0.008035199995759579
Position 8711: 0.007363036032737602
Position 4539: 0.006492697267593185
Position 6821: 0.00630227567044164
Position 6964: 0.005891767062685114
Position 6481: 0.004945491092251782
Position 3713: 0.0043013770594446665
Position 6478: 0.004263533805762945
Position 4871: 0.0037477326165593814
Position 1927: 0.003397460961206834
Position 922: 0.0030731823252414755
Position 1282: 0.0029754466295403817
Position 914: 0.0028797409954353917
Position 8549: 0.0027231775379706878
Position 7259: 0.002518003684383436
Position 668: 0.0024804083764822147
Position 3146: 0.002376521449521299
Position 3086: 0.0023513733152806435
Position 6647: 0.0023155191821157715
Position 6679: 0.0020468771312132502
Position 3757: 0.0020244078239890534
Position 393: 0.0016924382513420113
Position 4558: 0.0012165794580347995
Position 2311: 0.001191104092728305
Position 615: 0.0010411736304810442
Position 628: 0.0009188962387331382
Position 724: 0.0003846035033442381
Position 942: 0.0003650864935610824
Position 8110: 0.00025642599924748826
Position 919: 0.00025613254249658726
Position 8154: 0.00025196950364002996
Position 8744: 0.00024368542959310295
Position 397: 0.00020251947974469852
Position 964: 0.0001457896063717765
Position 452: 0.0001249243315432541
Position 478: 9.66741873381677e-05
Position 8913: 6.280368717056125e-05
Position 710: 5.392717613749197e-05
Position 425: 4.995665579827766e-05
Position 488: 2.4843560562654077e-05
Position 552: 2.2378216718445603e-05
Position 248: 9.618014490489194e-06
Position 7712: 5.171315763156025e-06
Position 225: 4.447226858716132e-06
Position 104: 3.021925012817085e-06
Position 7668: 2.87633758863682e-06
Position 174: 2.6555643868132967e-06
