Gene = Oseg1
Position 5040: 0.5094112267675165
Position 957: 0.42350745244522014
Position 5025: 0.4156678662431553
Position 1141: 0.28185445191880154
Position 3061: 0.17064734499615064
Position 4829: 0.14129488034113796
Position 1305: 0.08188923854912188
Position 3608: 0.07865698452119564
Position 2991: 0.05664017642587601
Position 4496: 0.0525932023590593
Position 742: 0.04804199641742362
Position 4833: 0.02631499962741577
Position 4559: 0.022243572142408314
Position 3587: 0.022151769100988834
Position 1284: 0.0204449603786544
Position 909: 0.019214602657192024
Position 5058: 0.01706390212575556
Position 5055: 0.013708607887847899
Position 1215: 0.010859873020064838
Position 1512: 0.00989404280287093
Position 4177: 0.00977749695720106
Position 745: 0.008301702984140966
Position 4181: 0.006645208531155844
Position 3497: 0.006306796491020273
Position 1147: 0.006099874959287811
Position 2196: 0.0051851507800916895
Position 1047: 0.004438680231591812
Position 1311: 0.004065159535083916
Position 4676: 0.0036652041826306116
Position 1085: 0.0034852201531068517
Position 5546: 0.0034397631723533913
Position 871: 0.0032628297416286223
Position 1175: 0.002366138442148568
Position 1800: 0.0017237472554811409
Position 4658: 0.001653334616223058
Position 4213: 0.0014407194546237907
Position 1985: 0.0011911165292293143
Position 4500: 0.0006747988842174262
Position 396: 0.000572903262806457
Position 229: 0.0004924574547613655
Position 635: 0.00034147074483704195
Position 463: 0.0003362199083486478
Position 4582: 0.0002927559431151904
Position 4617: 0.00024236292503675367
Position 882: 0.0002319907520428617
Position 4706: 0.00018219191308098393
Position 5511: 9.914130985599152e-05
Position 345: 8.154088067600073e-05
Position 142: 6.0927982630959505e-05
Position 106: 4.258292581269147e-05
Position 159: 3.970127718872673e-05
Position 3302: 3.08107757240448e-05
Position 258: 1.554388008730712e-05
Position 4432: 1.3433974923391845e-06
Position 4192: 6.81098705191115e-07
