Gene = Cand1
Position 2439: 6.833080898144617e-07
Position 897: 5.562651569577236e-07
Position 1244: 1.9315539967692952e-07
Position 1216: 8.714302464975424e-08
Position 1221: 3.014892033563951e-08
Position 2213: 1.9181297153022984e-08
Position 3675: 2.0608292936043194e-10
Position 3910: 1.7070850255075624e-10
Position 3696: 1.1842783914819693e-10
Position 540: 8.456748807253952e-11
Position 1851: 4.009807016574438e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2768: 0.9995928837359609
Position 4058: 0.9961947636078919
Position 309: 0.9929845885710091
Position 4269: 0.9929725502945291
Position 1345: 0.9618310511159226
Position 751: 0.9346842526701195
Position 1122: 0.8488798537869656
Position 2182: 0.7318094524878698
Position 1093: 0.1408854292225662
Position 837: 0.05385800120527113
Position 162: 0.05289980758054506
Position 1546: 0.04996924508787501
Position 1850: 0.04852922314122805
Position 1328: 0.022541503558056758
Position 2161: 0.014413089033871349
Position 2387: 0.014084909653335075
Position 3860: 0.011626650990895254
Position 1129: 0.010064382636980396
Position 3887: 0.007330343171416285
Position 754: 0.006504544511342956
Position 4514: 0.0063340118706048274
Position 4482: 0.00510996041933631
Position 4438: 0.004027190949489707
Position 4078: 0.003539624442271652
Position 2053: 0.0031696063812642525
Position 3593: 0.0027120612687413217
Position 3137: 0.0023818280656752286
Position 4283: 0.002286657385102674
Position 3125: 0.002172678831008171
Position 4280: 0.0021622027086971936
Position 570: 0.0016225664267607574
Position 1603: 0.001594714925999306
Position 3334: 0.0013445926468747236
Position 1771: 0.001274963190580395
Position 1808: 0.000920252936717139
Position 4301: 0.0008924961720090943
Position 1511: 0.000882400260073208
Position 2990: 0.0007377925511195059
Position 1744: 0.0007120338751105777
Position 1711: 0.0005881220434245389
Position 4502: 0.0004925487849919285
Position 865: 0.0004825412349261386
Position 931: 0.0004618351481985435
Position 1572: 0.0004263051917447842
Position 1354: 0.00024583823397324905
Position 717: 0.0002423620009064839
Position 4311: 0.0001890024182097372
Position 2822: 0.00017135188703424064
Position 191: 0.0001625093321792462
Position 4105: 0.00015429254091533048
Position 1399: 0.00015049865703994737
Position 659: 0.00013492932730833234
Position 775: 0.00010054144685303644
Position 501: 8.645482401357856e-05
Position 124: 8.542721919281937e-05
Position 624: 7.401316030581582e-05
Position 110: 6.4239300496917e-05
Position 477: 5.422692035741732e-05
Position 462: 4.4772114033751874e-05
Position 567: 3.92063180532918e-05
Position 883: 3.696806835460543e-05
Position 4129: 3.5143365990199016e-05
Position 4175: 2.2788914986076963e-05
Position 1024: 2.2626081373260743e-05
Position 92: 2.235684495146437e-05
Position 604: 1.845656370641478e-05
Position 600: 1.836558141283725e-05
Position 516: 1.4096393690507822e-05
Position 1183: 9.691273821408006e-06
Position 104: 8.882238340389328e-06
Position 1188: 7.454568782371269e-06
Position 1228: 5.729400500656849e-06
Position 1549: 5.234626906854798e-06
Position 4132: 4.794328600293645e-06
Position 214: 2.2255024752807528e-06
Position 4202: 1.0891910043234925e-06
Position 129: 8.60103093618707e-07
Position 69: 6.807363073250947e-07
Position 1259: 1.1347261205416178e-08
Position 372: 4.9986324971303914e-11
