Gene = Tig
Position 478: 0.00013903122946016668
Position 564: 0.00013702336426417582
Position 1267: 0.00013550508629772711
Position 97: 0.00012440113017928196
Position 1238: 0.0001237139462587549
Position 68: 0.00010726704636171293
Position 1304: 0.00010086628804906147
Position 376: 9.747630341675637e-05
Position 535: 9.409806547025894e-05
Position 1634: 9.222904393747553e-05
Position 1164: 8.767379192702996e-05
Position 1814: 8.40357597637518e-05
Position 208: 6.328926390634686e-05
Position 3143: 6.232944888395763e-05
Position 3311: 4.78949202611616e-05
Position 1203: 2.344364127978836e-05
Position 1105: 5.409191825750702e-06
Position 1048: 2.778443336718371e-06
Position 910: 1.6922475084784737e-06
Position 889: 1.2988522609091277e-06
Position 157: 3.418947557569262e-07
Position 5344: 2.828763325169189e-07
Position 1192: 2.2546053671048302e-07
Position 2473: 1.091532522152341e-07
Position 411: 7.494338549470433e-08
Position 2978: 6.536166511328959e-08
Position 5254: 6.469331347494517e-08
Position 5632: 5.1868945929243886e-08
Position 1151: 4.577123671386187e-08
Position 2262: 3.6972650135843e-08
Position 1985: 2.614385792385016e-08
Position 3029: 1.996292271663933e-08
Position 4875: 6.091480960594307e-09
Position 5278: 5.2254058741893965e-09
Position 4806: 4.508715690613403e-09
Position 5061: 2.966670581515169e-09
Position 5059: 2.964328854043461e-09
Position 4840: 2.805126436793574e-09
Position 5121: 1.1959831537818232e-09
Position 4956: 1.188528412778281e-09
Position 5175: 7.314542827996214e-10
Position 99: 6.798465026083122e-10
Position 4886: 6.786995536548079e-10
Position 12: 5.870168787241431e-11
Position 6: 3.290257490713963e-11
Position 5685: 2.993526909717484e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5725: 0.9999288707413788
Position 4692: 0.9985244101476681
Position 789: 0.9900209545413422
Position 7811: 0.8556520030925117
Position 4330: 0.6741163653563761
Position 1358: 0.5865511362514132
Position 1370: 0.4074855806116261
Position 8006: 0.16706818891706343
Position 2515: 0.1364486321406937
Position 3931: 0.06757547495324992
Position 2491: 0.024347715679721986
Position 2266: 0.013647758057458725
Position 8040: 0.013256020645383147
Position 2902: 0.010031327464730674
Position 2341: 0.009148114085109614
Position 7210: 0.008095186871649873
Position 1104: 0.0054797146099060815
Position 6565: 0.005199160318104558
Position 1633: 0.004872468384576906
Position 6976: 0.004430391000672965
Position 799: 0.003688890844450903
Position 6712: 0.0020245141065734096
Position 4977: 0.0017374075987303798
Position 6709: 0.0017147102801037277
Position 722: 0.0016979825326661733
Position 8012: 0.0016223449094496798
Position 1377: 0.001546650413830022
Position 5457: 0.0015263829572580477
Position 4734: 0.0014755898523346937
Position 7042: 0.0012718260530715378
Position 1119: 0.0012554225602553605
Position 604: 0.0010949621623045063
Position 6667: 0.0009725006398607414
Position 278: 0.0008699034487497106
Position 2272: 0.0008453497643462324
Position 1770: 0.0008389589005476168
Position 5242: 0.0007835793068680043
Position 4956: 0.0007589777161488258
Position 8123: 0.0006772486672167295
Position 6376: 0.0006213634489450502
Position 1639: 0.0005147388406825844
Position 220: 0.0004825372127689285
Position 4836: 0.0003459396911519707
Position 235: 0.0002695692628188258
Position 5316: 0.00025902842131173454
Position 8069: 0.0002238792435181086
Position 245: 0.00019239728636152062
Position 2284: 0.00018212615422171657
Position 1750: 0.00016642758049758644
Position 1900: 0.0001242244907315756
Position 883: 0.00012024424295936879
Position 646: 9.806768972837657e-05
Position 1747: 9.415933203125387e-05
Position 284: 7.836070334796367e-05
Position 313: 7.762324179217179e-05
Position 1417: 7.404586126320438e-05
Position 5734: 3.726102738305478e-05
Position 564: 3.534475402951416e-05
Position 5842: 3.095671996250614e-05
Position 1014: 3.0367962898593663e-05
Position 137: 1.2359350999668561e-05
Position 1188: 3.178663094311576e-06
Position 146: 2.74820620473056e-06
Position 1396: 5.703839538364981e-07
Position 249: 6.608070256434949e-08
Position 199: 5.5399311205446804e-08
