Gene = Sap130
Position 2836: 0.09543803364407591
Position 953: 0.09095067187313671
Position 1076: 0.08055160748256628
Position 5775: 0.06424345725842633
Position 1016: 0.05334027181548442
Position 337: 0.05222675345573489
Position 985: 0.03515741540685869
Position 1785: 0.03347903820841927
Position 3546: 0.029077608740290663
Position 950: 0.024010395277268715
Position 610: 0.019456484679083817
Position 5328: 0.01863486123457205
Position 2492: 0.01463948139411469
Position 5772: 0.014100566098401442
Position 6104: 0.011653988516147637
Position 5374: 0.009866959383409424
Position 84: 0.00934860046666498
Position 6994: 0.009227499260954262
Position 663: 0.008906845130831863
Position 2293: 0.008010419977212378
Position 2865: 0.00735628181880672
Position 6056: 0.00730670006535795
Position 3357: 0.007268593061345993
Position 143: 0.007101797000141745
Position 2006: 0.007021165303605705
Position 7092: 0.006742669065757399
Position 1673: 0.006600738033874147
Position 2841: 0.006192003771321754
Position 2362: 0.006006555776659811
Position 6072: 0.005347960010982061
Position 7096: 0.005284872983536295
Position 2862: 0.004474059230993765
Position 2459: 0.00446576864725847
Position 1328: 0.003735654481864903
Position 4874: 0.0037207017582236057
Position 824: 0.0036976726927144495
Position 4889: 0.003636510235205433
Position 6997: 0.003426904916438123
Position 2314: 0.0025993328131897193
Position 2335: 0.002314648151625109
Position 2382: 0.0018979505447450963
Position 5390: 0.0016782850660103225
Position 2299: 0.0016159901946477912
Position 6398: 0.0012967649431684621
Position 7053: 0.0012287044484685127
Position 2305: 0.0008018063335354656
Position 6437: 0.0007949283391903522
Position 2024: 0.0007043828583572894
Position 3487: 0.00068460657130153
Position 5807: 0.0006606987228807829
Position 2187: 0.0005094432466370347
Position 195: 0.0004818455190238941
Position 241: 0.00046954004522598144
Position 152: 0.0004045465315595431
Position 4998: 0.0003972511466261183
Position 4837: 0.00038359883307354
Position 180: 0.00028428187879577253
Position 3228: 0.00023089438277378127
Position 965: 0.0002116957210582451
Position 853: 0.0002069056769996908
Position 185: 0.00011630928007318379
Position 6626: 9.415801290543924e-05
Position 157: 9.328944807675159e-05
Position 167: 9.187685683538944e-05
Position 313: 6.190833505135604e-05
Position 7006: 5.909549629019964e-05
Position 354: 4.7159881343440835e-05
Position 7131: 4.677564494702901e-05
Position 248: 4.6502165590441224e-05
Position 6619: 3.081283269856998e-05
Position 376: 2.1030146785814857e-05
Position 6635: 1.591100365762699e-05
Position 501: 5.085068088515967e-06
Position 6794: 7.218670000777989e-07
Position 6798: 6.586025838553142e-10
