Gene = bib
Position 3548: 0.002258689867156358
Position 3149: 0.0022264321267682343
Position 170: 0.002215898621379592
Position 8483: 0.002159070480899912
Position 2658: 0.002070428908659756
Position 719: 0.002019804780028244
Position 2084: 0.0017102931794401109
Position 2490: 0.0017081784691623876
Position 2865: 0.0013965947887061435
Position 8552: 0.0011778810706903056
Position 2913: 0.0011481028136193319
Position 1655: 0.0009356173575916709
Position 3536: 0.0008730386594208298
Position 275: 0.000772857388599008
Position 8509: 0.0007517226626003745
Position 2155: 0.0007181548898053486
Position 8359: 0.0006638294248208117
Position 830: 0.0006194493026935484
Position 2637: 0.0005740759603731045
Position 680: 0.0005423792503016231
Position 931: 0.0004932110309618947
Position 1710: 0.0004099915057159962
Position 1702: 0.0002927600741037044
Position 615: 0.0002567080542207446
Position 272: 0.00024194468572174811
Position 1674: 0.00023013129941532967
Position 883: 0.00022098631736708232
Position 985: 0.0002047206253691287
Position 1755: 0.0001596392526720933
Position 1260: 0.00015862152540618084
Position 3436: 0.0001247545521831973
Position 3303: 0.00012112451749308628
Position 3472: 0.00011751128180493963
Position 1270: 9.896396496264585e-05
Position 3214: 9.106453333623202e-05
Position 3196: 8.531798800193827e-05
Position 1735: 7.728007090483293e-05
Position 3345: 6.398796383721032e-05
Position 1995: 5.18376997916883e-05
Position 3251: 5.0587391033324206e-05
Position 3598: 4.962505476334805e-05
Position 2827: 4.9279417912789065e-05
Position 1979: 4.80278853868046e-05
Position 1313: 4.760370976077978e-05
Position 441: 4.4565362755064964e-05
Position 1340: 4.2645339537099136e-05
Position 2523: 4.167241302778169e-05
Position 1621: 4.06059309951992e-05
Position 1777: 4.019645033873655e-05
Position 2353: 3.643859655038123e-05
Position 1878: 3.623218570318916e-05
Position 3153: 3.5651203825957124e-05
Position 2686: 3.397804559496034e-05
Position 3125: 3.0072073686716755e-05
Position 1036: 2.992052716715141e-05
Position 2935: 2.5438349734450848e-05
Position 3261: 2.453229900528267e-05
Position 2442: 2.312679549314945e-05
Position 3374: 2.2163440047189894e-05
Position 2420: 2.02187377904975e-05
Position 2673: 4.980571813225998e-06
Position 2487: 4.5575805903117525e-06
Position 2367: 2.916133020581875e-06
Position 839: 1.0139116684228633e-06
Position 6224: 1.0042632197132313e-06
Position 662: 8.081328771004245e-07
Position 766: 7.176699429675443e-07
Position 974: 6.531828834281116e-07
Position 298: 5.289540965731468e-07
Position 726: 3.65158519387648e-07
Position 318: 3.0356067426755204e-07
Position 196: 2.749564481508031e-07
Position 451: 2.393046501211567e-07
Position 350: 2.1439913412247567e-07
Position 691: 2.048995352489154e-07
Position 223: 1.752354920580969e-07
Position 191: 1.5907487518479695e-07
Position 1563: 1.1385474917167554e-07
Position 1410: 1.020074621549975e-07
Position 1551: 3.141466299407752e-08
Position 1417: 1.2361800521298457e-09
