Gene = Slob
Position 26669: 4.2016957662819466e-05
Position 367: 3.140792155879244e-05
Position 26720: 1.905126520407288e-05
Position 613: 1.8925111393524748e-05
Position 283: 1.3264461867328082e-05
Position 359: 1.11184335145833e-05
Position 26197: 9.199106393279586e-06
Position 24039: 6.892531820992686e-06
Position 24012: 5.021305480302705e-06
Position 24042: 3.906180600824419e-06
Position 26277: 1.7715916893913594e-06
Position 24371: 1.6246958024775505e-06
Position 24280: 3.7654936337577435e-07
Position 26234: 2.769038108833317e-08
