Gene = Ge-1
Position 409: 4.5154715885807165e-06
Position 4294: 2.9569983078891937e-06
Position 3866: 2.8053676768961968e-06
Position 2103: 2.7932675261709094e-06
Position 2254: 2.5189984702099783e-06
Position 1998: 2.275511290793173e-06
Position 4309: 2.0604576807979404e-06
Position 3718: 1.4776288827775258e-06
Position 4583: 7.446811634081841e-07
Position 1051: 4.5423440321422066e-07
Position 804: 3.936163378297814e-07
Position 115: 1.2084291495586064e-07
Position 293: 5.106068784500507e-08
Position 130: 4.9650946877504324e-08
Position 1800: 4.950726158566865e-08
Position 120: 2.749786778860355e-08
Position 1352: 1.1458735458062327e-08
Position 89: 3.438576160576332e-09
Position 325: 1.4876211310932841e-09
Position 280: 6.985329466692665e-10
Position 155: 5.961422142010515e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1903: 1.0000000000000142
Position 5010: 0.9973232555039918
Position 4412: 0.9928369382729484
Position 4186: 0.9922913050924493
Position 3588: 0.9858846272514702
Position 662: 0.9846803352308571
Position 3882: 0.9602340741971838
Position 1592: 0.8209335672470752
Position 1133: 0.7346892308327104
Position 313: 0.6672294122368468
Position 3991: 0.09204729428273543
Position 1343: 0.07801784186016203
Position 4684: 0.07699905543149423
Position 1019: 0.026277320666929973
Position 1102: 0.024169642463744003
Position 470: 0.017470227426920348
Position 2721: 0.017381734780562298
Position 3021: 0.0161287579655903
Position 2949: 0.015723744927826345
Position 376: 0.013063416189731948
Position 389: 0.012807933574234601
Position 3922: 0.012627578643477074
Position 3594: 0.011829740020555889
Position 1556: 0.01087463609260416
Position 1322: 0.009620413827181344
Position 1307: 0.0076749297385613905
Position 2776: 0.005221078595678052
Position 2578: 0.005158947414970437
Position 704: 0.0047894834873680285
Position 2369: 0.004212506163863876
Position 4771: 0.0034815053344764897
Position 4236: 0.0033259638847458017
Position 467: 0.00229022325241687
Position 1422: 0.0021331900396877627
Position 4269: 0.0021315365596996398
Position 1637: 0.0021155631357297165
Position 4441: 0.0021085307379443007
Position 4716: 0.0020443309147174225
Position 4688: 0.0019641253798621705
Position 497: 0.0019591993096945526
Position 4423: 0.0014396765289225262
Position 2561: 0.0013151360266977262
Position 720: 0.0012916693264636398
Position 3531: 0.0011930738817430343
Position 429: 0.0011669646222457614
Position 966: 0.0010235587881140104
Position 2254: 0.0009017208135305028
Position 317: 0.0008929047464949735
Position 509: 0.000881776923425281
Position 3629: 0.0005624536322070873
Position 1419: 0.0005404767372897617
Position 1145: 0.000392237437520286
Position 673: 0.00034318882051347836
Position 953: 0.00028623618043467576
Position 5314: 0.00026533935238244697
Position 5438: 0.0002628019061894524
Position 4722: 0.0002128751274452984
Position 188: 0.00015537972681251274
Position 5695: 9.655035626382682e-05
Position 684: 9.427487841399778e-05
Position 5048: 8.49216982345369e-05
Position 5728: 7.546438545532664e-05
Position 3533: 6.771726937053441e-05
Position 714: 6.059838900689373e-05
Position 133: 5.770896562375634e-05
Position 3600: 5.2402663691807733e-05
Position 538: 5.1077389330222255e-05
Position 528: 5.089803873687931e-05
Position 130: 6.745687094656611e-06
Position 155: 5.700161793871686e-06
Position 100: 2.611796414677933e-06
Position 120: 1.609248870818422e-06
Position 185: 1.3756083726497102e-06
Position 150: 5.710512112670113e-07
Position 225: 4.806475212317505e-07
Position 165: 3.614789107142732e-07
Position 103: 1.4455379939628306e-07
Position 191: 8.123955183067943e-09
Position 89: 4.620131509218424e-09
Position 97: 4.2860457750289145e-09
