Gene = ninaC
Position 2618: 0.007649352291446791
Position 5516: 0.006642009126094726
Position 639: 0.006480854656042409
Position 489: 0.006108676167460294
Position 4135: 0.005922060038231071
Position 2444: 0.00585392788890782
Position 2640: 0.0050412174814493
Position 2511: 0.004897186328178928
Position 245: 0.003717873753807269
Position 2015: 0.003636249635257361
Position 833: 0.0030427339130880663
Position 509: 0.0029524247467772134
Position 6366: 0.002406027493905337
Position 688: 0.002337365601713847
Position 5530: 0.0021982638607138134
Position 5849: 0.001957583400564688
Position 5542: 0.0018489485659734053
Position 345: 0.001630815552560666
Position 512: 0.0014758035731310308
Position 2513: 0.001420105509084259
Position 553: 0.0013207042234643185
Position 4430: 0.001191709937190725
Position 2534: 0.0011682320042459276
Position 6370: 0.0011330271630806124
Position 6584: 0.0009534518538140846
Position 5479: 0.0008676545113831497
Position 4862: 0.0008661340480560653
Position 6319: 0.0007097137585198338
Position 4781: 0.0007081800073026423
Position 134: 0.0006667578486914316
Position 653: 0.0006371678563822782
Position 427: 0.0006228351161958008
Position 4473: 0.000603896898710108
Position 2627: 0.0005876266905987442
Position 4959: 0.0005847124835616402
Position 1555: 0.0005374127786587728
Position 4773: 0.0004975087248963238
Position 495: 0.0004705387998428311
Position 5969: 0.0004329629133761868
Position 270: 0.0004167668649394729
Position 4102: 0.0004163095945655165
Position 1488: 0.0004030899012801513
Position 1704: 0.0003902510794071058
Position 2474: 0.00036889265984569886
Position 335: 0.00034869318248825315
Position 2027: 0.0003195126504214225
Position 2399: 0.00031318675912861296
Position 3208: 0.0002366454500884433
Position 1100: 0.000234285345244154
Position 1273: 0.00017762145976760397
Position 4274: 0.0001502039170385256
Position 5407: 0.00014985283325591166
Position 2081: 0.00013811149981180623
Position 5878: 0.0001368913408414924
Position 4752: 0.00011435286964088557
Position 1364: 0.0001130208743848243
Position 2045: 0.00011223352811221042
Position 6547: 0.00010625506634067226
Position 2453: 9.178409875562393e-05
Position 3717: 8.307681206893261e-05
Position 5966: 8.057717931416952e-05
Position 5632: 6.365530277630617e-05
Position 5629: 4.6908466394719935e-05
Position 5458: 2.6402791817117874e-05
Position 3895: 2.5894055398847723e-05
Position 4199: 2.473834311157849e-05
Position 1103: 1.2426504350762958e-05
Position 3737: 1.076611101137116e-05
Position 839: 6.134936678079502e-06
Position 158: 5.5078286118995275e-06
Position 101: 9.761847859245033e-07
Position 140: 7.248985423959525e-07
Position 56: 2.7459865087719515e-08
Position 90: 2.0877428078243934e-09
