Gene = dos
Position 4506: 1.9972129067549916e-05
Position 5030: 1.981275244116738e-05
Position 4821: 1.9091417515038754e-05
Position 1232: 1.872713597350613e-05
Position 4908: 1.7093461995382726e-05
Position 4950: 1.6483478175923948e-05
Position 3576: 1.631457413679985e-05
Position 5552: 1.627301253977642e-05
Position 4863: 1.540858543886021e-05
Position 5743: 1.394318412102479e-05
Position 1016: 1.384160511149533e-05
Position 1019: 1.0650832678496002e-05
Position 3901: 8.716552240415729e-06
Position 5056: 8.25630386506188e-06
Position 5901: 8.128380919400303e-06
Position 5808: 7.936412740985447e-06
Position 3744: 7.582434492119101e-06
Position 4475: 6.805029017719437e-06
Position 713: 6.33203862991462e-06
Position 5464: 5.653465291427918e-06
Position 5274: 4.729726392844929e-06
Position 6083: 4.524678603862071e-06
Position 4051: 4.33167750147263e-06
Position 5733: 3.3453846753318995e-06
Position 855: 2.251736699890028e-06
Position 5686: 2.2371091637095426e-06
Position 5510: 2.0390639179511726e-06
Position 4931: 2.019443974930477e-06
Position 4905: 1.9758656484839734e-06
Position 3835: 1.942319864590212e-06
Position 4202: 1.725133933242e-06
Position 3579: 1.5768836342194118e-06
Position 5154: 1.5342545684146019e-06
Position 472: 1.4419125548205864e-06
Position 489: 1.3747680141180988e-06
Position 5817: 1.2980933741393532e-06
Position 4740: 1.2843342302193837e-06
Position 4956: 1.2761876909809245e-06
Position 5968: 1.0316417003443937e-06
Position 5931: 9.471576672300129e-07
Position 5710: 6.803733062226243e-07
Position 5549: 6.786936761008274e-07
Position 5876: 6.10566707558671e-07
Position 5925: 5.609638050213486e-07
Position 1149: 5.57466466286332e-07
Position 26: 5.179066028539199e-07
Position 4171: 5.115531543246623e-07
Position 5942: 4.587183346159483e-07
Position 5017: 3.8685787439922455e-07
Position 4981: 3.6439295760813713e-07
Position 700: 3.3687221928183833e-07
Position 499: 3.0744359868764256e-07
Position 4267: 2.949256449010543e-07
Position 941: 2.8413247790228467e-07
Position 5065: 2.2913224181306086e-07
Position 482: 2.029327013745698e-07
Position 723: 1.6104827710499966e-07
Position 2918: 9.952839274120326e-08
Position 492: 9.620817277507322e-08
Position 794: 7.832484130917806e-08
Position 2912: 7.486177783355783e-08
Position 1048: 6.002468192977084e-08
Position 292: 5.932842922021086e-08
Position 197: 5.787703089207385e-08
Position 848: 5.734087476968886e-08
Position 420: 4.9590980692935986e-08
Position 684: 4.86176320518832e-08
Position 630: 4.4021010903153106e-08
Position 572: 4.336602090113541e-08
Position 31: 4.322796420728073e-08
Position 3999: 3.591844879287546e-08
Position 997: 2.6621827316715042e-08
Position 3932: 2.295573505747853e-08
Position 820: 2.0593249241330332e-08
Position 800: 1.84734423098226e-08
Position 17: 1.7731177090496033e-08
Position 694: 1.6463442785344787e-08
Position 1265: 1.181944437644583e-08
Position 552: 9.710147367525582e-09
Position 544: 8.461955025010415e-09
Position 857: 7.558709595472607e-09
Position 652: 4.1460033364165435e-09
Position 4964: 3.0099094738130296e-09
Position 55: 2.9497813441111566e-09
Position 280: 2.432224780144688e-09
Position 1081: 2.4262118577612097e-09
Position 5145: 2.010245390623662e-09
Position 1054: 1.8045210373006005e-09
Position 5680: 1.1720010728077867e-09
Position 4248: 6.018383880190133e-10
Position 5019: 5.309127462350565e-10
Position 4194: 2.8333919903587734e-10
Position 4614: 2.7510637469272657e-10
Position 4686: 7.816264095459913e-11
Position 315: 7.54613590124606e-11
Position 369: 4.5317217919638016e-11
Position 859: 2.8407727509645267e-11
Position 882: 1.397126056944248e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5107: 0.9965723188159649
Position 3973: 0.982956390289454
Position 2747: 0.9649884478347923
Position 4450: 0.9452613150592837
Position 3138: 0.9404399899232274
Position 4146: 0.9366656067468815
Position 4647: 0.1378902155032625
Position 4211: 0.05080551810558635
Position 2500: 0.05031275894597185
Position 3481: 0.04813990478429355
Position 3413: 0.015507052309708887
Position 1302: 0.012831748691812035
Position 4797: 0.011999302353555126
Position 2337: 0.011574418959382686
Position 1872: 0.00763506331001106
Position 1262: 0.006811590273135507
Position 3762: 0.006382961981458783
Position 4171: 0.005904793240214085
Position 4472: 0.005751022114277764
Position 2286: 0.005623499914504148
Position 787: 0.005600094575423792
Position 5507: 0.0055942110765811485
Position 1287: 0.0052763336404481834
Position 2080: 0.0046624138032256065
Position 1202: 0.0037636531611495265
Position 231: 0.003727095445669259
Position 5254: 0.0028796582826376804
Position 1081: 0.002861318461455301
Position 1583: 0.002820852743751751
Position 3617: 0.0027816516130978824
Position 1138: 0.0027762141602004436
Position 3410: 0.00258733486169637
Position 2345: 0.0023780004260488268
Position 1339: 0.0023576207384286736
Position 4135: 0.002320580943262323
Position 1188: 0.0021246231460819317
Position 3437: 0.0021241924914592865
Position 3614: 0.0020836388740600063
Position 1847: 0.0020702440760769266
Position 5850: 0.00203850010657132
Position 1648: 0.0018947442841134976
Position 1767: 0.0017767405769773712
Position 2077: 0.0017451605216448195
Position 1665: 0.0017359373463045477
Position 1989: 0.0015730823232755567
Position 524: 0.0015720824988899732
Position 2026: 0.0015342866317526968
Position 3999: 0.001321310874670571
Position 1892: 0.001225415470840892
Position 3237: 0.0012144540482076397
Position 3057: 0.0011994377527832897
Position 2251: 0.0011530287815451406
Position 2936: 0.0009847737420103577
Position 3887: 0.0009440192155686375
Position 1912: 0.0008663504693968046
Position 1232: 0.0008565123126096375
Position 3706: 0.0008376929402958364
Position 1006: 0.0007501113914234743
Position 275: 0.0007225571913427957
Position 4153: 0.0006886949078793763
Position 5733: 0.0005942112624732769
Position 3500: 0.0005937157297697957
Position 4847: 0.000593327802951126
Position 2173: 0.0005653993050539443
Position 5973: 0.0005472506402325291
Position 2215: 0.0005410941668306519
Position 2780: 0.0004705487977505074
Position 3114: 0.00042127832398089596
Position 3434: 0.00040882422127836804
Position 3849: 0.00038021386529480576
Position 5694: 0.00037781754479772117
Position 1370: 0.0003646651236761301
Position 552: 0.0002975951576895859
Position 1248: 0.00028268149264551007
Position 1507: 0.00028227263487842264
Position 4986: 0.00028056809482999995
Position 4029: 0.0002772427319137212
Position 5780: 0.00027285814133595705
Position 292: 0.00027087003062879837
Position 4880: 0.00025986802701458145
Position 2646: 0.0002520891708858191
Position 2023: 0.0002510059710036479
Position 4959: 0.0002480671830416798
Position 3495: 0.00023729361655317515
Position 2777: 0.00023289048006083817
Position 4886: 0.00020086597567285137
Position 3169: 0.0001778976037640255
Position 4236: 0.00017682663628594027
Position 952: 0.000175455279106079
Position 2864: 0.00017334956692334968
Position 1398: 0.00017281302365870966
Position 2382: 0.00015925851650815527
Position 1832: 0.0001584253611483221
Position 5445: 0.00015778457666765368
Position 3342: 0.00015699627988835166
Position 203: 0.00014109012128760346
Position 3072: 0.00013356251938590055
Position 1251: 0.00013295287150686845
Position 4257: 0.00012315087306108936
Position 5274: 0.00011948848185358521
Position 919: 0.00011941076007432035
Position 4239: 0.00011578163686349614
Position 2671: 0.00011153646896174705
Position 3370: 0.00010453248075727116
Position 5668: 0.00010422231597114064
Position 2873: 0.00010036272770394119
Position 3815: 9.931869579523356e-05
Position 4808: 9.514890142027632e-05
Position 3011: 8.087775932531063e-05
Position 3730: 8.067307029837071e-05
Position 4232: 7.96516004101715e-05
Position 4595: 7.93447468279837e-05
Position 544: 6.784575102211322e-05
Position 4561: 6.552131453892057e-05
Position 2476: 6.480770239389242e-05
Position 2389: 6.448248691651986e-05
Position 3565: 6.332130579882765e-05
Position 5210: 6.278009346190498e-05
Position 4736: 6.0890818138254275e-05
Position 684: 5.890098313600886e-05
Position 4281: 5.839477775369365e-05
Position 4911: 5.6280899985384126e-05
Position 1591: 5.458647765734264e-05
Position 6011: 5.296849745348954e-05
Position 3724: 4.964827214721765e-05
Position 2452: 4.8143688156222886e-05
Position 3835: 4.779071380475451e-05
Position 4701: 4.723347710801296e-05
Position 1106: 4.700863979458192e-05
Position 4126: 4.6470028433919065e-05
Position 5474: 4.62663329421824e-05
Position 3245: 4.390338216410412e-05
Position 311: 3.7571051627618084e-05
Position 5283: 3.449233992211015e-05
Position 5318: 3.4202286224385416e-05
Position 2755: 3.21682247443016e-05
Position 2591: 3.143087643107227e-05
Position 5348: 3.089723435592387e-05
Position 6052: 3.0363139683563748e-05
Position 306: 3.0113548259469868e-05
Position 2517: 2.9485293251731153e-05
Position 5302: 2.6727729920207034e-05
Position 210: 2.5785237869710895e-05
Position 343: 2.4227116366130575e-05
Position 4759: 2.148058975983287e-05
Position 5345: 2.073018200826033e-05
Position 2461: 2.0052204027207588e-05
Position 3181: 1.7375071499541855e-05
Position 2200: 1.6916310668703262e-05
Position 1878: 1.492058455268184e-05
Position 5230: 1.4803679536499247e-05
Position 1237: 1.4652713403344657e-05
Position 4278: 1.3999371100927536e-05
Position 3060: 1.376435931519106e-05
Position 585: 1.3559261318958792e-05
Position 3536: 1.322741389197047e-05
Position 1265: 1.2621239063687266e-05
Position 6130: 1.1913197798695231e-05
Position 4287: 1.1792985996194298e-05
Position 3303: 1.0113576944058637e-05
Position 4844: 9.750104127482114e-06
Position 3937: 9.741295886255468e-06
Position 4707: 9.302918583001571e-06
Position 4574: 8.49501908291646e-06
Position 4541: 7.546351913694524e-06
Position 1038: 7.329845674684123e-06
Position 5362: 7.028532425851091e-06
Position 3163: 6.9262785307371515e-06
Position 4376: 6.751401106405402e-06
Position 2154: 5.142418900274225e-06
Position 4571: 4.887459321444697e-06
Position 4997: 4.8758855237104416e-06
Position 5559: 4.82147932760262e-06
Position 5000: 4.654764669721996e-06
Position 4614: 4.134625930135356e-06
Position 4686: 3.7203704222485373e-06
Position 5750: 3.4449962011923486e-06
Position 4546: 3.277454138627715e-06
Position 5451: 2.678591099812248e-06
Position 5017: 2.270311009193562e-06
Position 5646: 1.4797925179714166e-06
Position 4265: 1.4698899931270271e-06
Position 4943: 1.4230765252031726e-06
Position 468: 1.372640865549991e-06
Position 5578: 1.1151399929870695e-06
Position 1383: 1.0331511292156361e-06
Position 4905: 9.857581879578007e-07
Position 4274: 9.523174808353589e-07
Position 5699: 8.818589911564404e-07
Position 446: 7.986468739294486e-07
Position 588: 6.891896364245502e-07
Position 4928: 6.046303951850055e-07
Position 4621: 5.577950189815674e-07
Position 4284: 5.406609746186922e-07
Position 4299: 5.366044849450885e-07
Position 572: 4.904150426640027e-07
Position 5026: 3.6091081514506113e-07
Position 6136: 2.505744266010491e-07
Position 1392: 1.9622287601277614e-07
Position 4379: 1.060214193780475e-07
Position 929: 9.533977110027442e-08
Position 1054: 9.023263491612382e-08
Position 166: 9.621826638489526e-09
Position 108: 5.241670452014447e-10
Position 313: 3.885852078127434e-10
