Gene = elg1
Position 544: 5.59323441114209e-10
Position 663: 2.9163741202623266e-10
Position 4344: 7.666908471348789e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4167: 0.9742065230569176
Position 1265: 0.8429174393584137
Position 3189: 0.29390374359282306
Position 357: 0.2911792763989072
Position 460: 0.13337247704768584
Position 3651: 0.12322799775500441
Position 650: 0.11928705707506697
Position 3638: 0.03671816746673968
Position 511: 0.03346840301074258
Position 4377: 0.02899627068510228
Position 1035: 0.026351791017137603
Position 552: 0.02112093984374106
Position 467: 0.01962370041186144
Position 2689: 0.017175421366518426
Position 3440: 0.015214067401178581
Position 3404: 0.014103752643253467
Position 3299: 0.01383043069739531
Position 3908: 0.012030298570270884
Position 382: 0.008593147091390715
Position 3048: 0.00851451721949888
Position 3884: 0.0079746047853964
Position 4401: 0.006686512335321388
Position 2265: 0.005593233558904672
Position 431: 0.004780399432511481
Position 4183: 0.0043032636693923435
Position 2277: 0.004038154341617858
Position 2484: 0.003767856682761654
Position 4513: 0.0036568262977164766
Position 3082: 0.0036424498682618863
Position 1044: 0.003001672481619687
Position 3231: 0.002517352213543236
Position 1062: 0.0023913233766004707
Position 394: 0.00220216042826009
Position 375: 0.0020413764884891833
Position 445: 0.0017971496758591437
Position 2199: 0.0017748147712048955
Position 2054: 0.0017161179511391074
Position 2571: 0.0016208084637761968
Position 686: 0.0014071733477231895
Position 3965: 0.0013117526626996953
Position 1613: 0.0011029448379687521
Position 1848: 0.0010092454678389034
Position 3336: 0.0009781806867839701
Position 3257: 0.0009714653588855815
Position 473: 0.000894067566526281
Position 683: 0.0008769619187900511
Position 3825: 0.000802887637417307
Position 2993: 0.0007436197291783598
Position 120: 0.0007118396514550259
Position 992: 0.0006328071395937405
Position 1116: 0.0006276345872806336
Position 2315: 0.0005473560470633218
Position 4404: 0.0004844192353987917
Position 822: 0.0004749926302491906
Position 1884: 0.00045914561896307534
Position 4543: 0.0003825287974302494
Position 960: 0.00035705710333409
Position 4547: 0.00034758925205420003
Position 613: 0.00029618557799931017
Position 2728: 0.0002576431793382585
Position 1875: 0.00024452385689334883
Position 1103: 0.0002346562188205981
Position 117: 0.00022636215310396483
Position 836: 0.00018728437560883114
Position 1287: 0.0001784191846392552
Position 3962: 0.00017812862560830984
Position 83: 0.0001773485811158033
Position 1072: 0.0001730079267509982
Position 1664: 0.0001579967113638474
Position 2226: 0.0001524403880069878
Position 4119: 0.0001488722519348528
Position 680: 0.0001467438054481702
Position 4589: 0.0001331807420379237
Position 334: 0.00013171256813048507
Position 4455: 0.00011369532460613544
Position 2385: 0.00011295446890340402
Position 4483: 0.0001126466178581837
Position 856: 0.0001069397310616896
Position 1642: 0.00010588637992128289
Position 893: 0.00010556805414211445
Position 797: 0.00010423420806881869
Position 1133: 0.00010049475472942553
Position 2303: 9.891970116124749e-05
Position 2875: 9.425821552773678e-05
Position 625: 9.245498683980046e-05
Position 1587: 9.112419654372565e-05
Position 871: 8.713877222770267e-05
Position 4054: 8.181552864565701e-05
Position 2899: 7.099014370597641e-05
Position 2159: 5.861493518201769e-05
Position 1858: 5.841051702102482e-05
Position 3920: 5.2168188079046036e-05
Position 2534: 5.131344620522339e-05
Position 917: 4.7467610214926235e-05
Position 4263: 4.6297366376808646e-05
Position 1395: 4.239426883171711e-05
Position 4344: 4.15864413316402e-05
Position 1076: 3.9760235193465105e-05
Position 1339: 3.743292638064449e-05
Position 1300: 3.710358022318826e-05
Position 1923: 2.9742679106082794e-05
Position 2059: 2.8564622485074662e-05
Position 1080: 2.5925256093594732e-05
Position 162: 2.4606461360610344e-05
Position 4438: 2.431819186541613e-05
Position 2062: 2.3963684691848934e-05
Position 153: 2.395295188980399e-05
Position 722: 2.3306813327571663e-05
Position 261: 1.963232280888604e-05
Position 1853: 1.7487318421580434e-05
Position 1416: 1.3956092380414241e-05
Position 4016: 1.3414939529045965e-05
Position 905: 1.2605645306067884e-05
Position 1790: 1.110485159727909e-05
Position 4078: 1.0193499419494579e-05
Position 659: 9.788005287487862e-06
Position 4563: 8.083701401498633e-06
Position 752: 7.7096115407299e-06
Position 1999: 6.655629997835618e-06
Position 4101: 5.806812010844448e-06
Position 1379: 5.6242662687907134e-06
Position 3998: 5.160568211996192e-06
Position 749: 5.096783047633428e-06
Position 1525: 5.055887118893792e-06
Position 716: 4.408288247792794e-06
Position 3981: 4.1418394193834195e-06
Position 698: 4.116058214278936e-06
Position 265: 3.446781293336181e-06
Position 4526: 2.82293550411725e-06
Position 971: 2.440201861519213e-06
Position 866: 2.225417793581863e-06
Position 732: 2.1782844649438407e-06
Position 4523: 2.1480010964381678e-06
Position 773: 1.995760220128202e-06
Position 4569: 1.935446433929087e-06
Position 695: 1.637224330020489e-06
Position 786: 1.3586466952371145e-06
Position 131: 1.3317190446947849e-06
Position 704: 1.210072813778483e-06
Position 788: 9.93421493899173e-07
Position 191: 9.927706339771151e-07
Position 1438: 1.4626507747433758e-07
Position 1494: 1.107328286793207e-07
Position 146: 8.869980162794856e-08
Position 205: 5.375881696366112e-08
Position 168: 5.173933398614341e-08
Position 250: 3.74976111269646e-08
Position 225: 3.681996380737977e-08
Position 1819: 1.86234358857973e-08
Position 166: 7.276439413157513e-09
Position 544: 6.876479964660073e-10
Position 475: 2.0974330677140268e-11
