Gene = Rcd2
Position 11331: 0.0005162025098313375
Position 11816: 0.0004980959940210271
Position 1382: 0.0004953686167005323
Position 520: 0.0004911501834786162
Position 240: 0.0004888578294357312
Position 861: 0.00042918790822918124
Position 11133: 0.00042543480442476186
Position 257: 0.0004214986891031367
Position 11014: 0.0003956976853805316
Position 657: 0.0003722417200034295
Position 683: 0.0003648538500416391
Position 4967: 0.00033402749127995105
Position 415: 0.00032024450965631755
Position 859: 0.00031436136564059054
Position 11001: 0.0002908862836929676
Position 10833: 0.0002662052019948337
Position 10870: 0.00025253313995075995
Position 4078: 0.00021148385897668478
Position 212: 0.000193347947616111
Position 10868: 0.00018217426793424964
Position 1123: 0.0001624022815284296
Position 5524: 0.00015807364331260704
Position 8620: 0.00015762170122160678
Position 5017: 0.0001472514101274718
Position 3174: 0.0001421634473932928
Position 1039: 0.00013591156409580867
Position 10757: 0.00013240000062341809
Position 10686: 0.00012422469405230842
Position 1004: 0.00011176942104012111
Position 1030: 0.00011010226768387796
Position 420: 0.00010626430026306843
Position 2144: 0.00010499779665263746
Position 2280: 9.702614963411204e-05
Position 1197: 8.441024527341487e-05
Position 358: 8.171595969900553e-05
Position 49: 7.8650640854667e-05
Position 1019: 7.307567833444088e-05
Position 1400: 4.9462167605187875e-05
Position 671: 4.9282869924426325e-05
Position 890: 4.163063273147552e-05
Position 892: 4.144486034666499e-05
Position 34: 3.548285999839218e-05
Position 4799: 3.193788627069279e-05
Position 2837: 2.9466183761801574e-05
Position 454: 2.8843371934062367e-05
Position 2179: 2.8441006584852883e-05
Position 575: 2.4938646099340124e-05
Position 360: 2.4757357077276175e-05
Position 386: 2.1034688839930787e-05
Position 617: 1.9720316244456485e-05
Position 36: 1.788243443923793e-05
Position 6901: 1.7062852261705795e-05
Position 4994: 1.6320835676453916e-05
Position 910: 1.5958509551771313e-05
Position 1556: 1.4429975464402196e-05
Position 4064: 1.3351133939347885e-05
Position 8394: 1.1268409339460138e-05
Position 391: 1.1180563411786153e-05
Position 984: 1.0450281815589385e-05
Position 4: 9.206984079699996e-06
Position 2097: 8.886107401709043e-06
Position 771: 8.358563474143684e-06
Position 2457: 8.113255262294456e-06
Position 688: 7.908170119855965e-06
Position 1002: 7.879690123763463e-06
Position 41: 7.758373229833344e-06
Position 952: 7.51594155546673e-06
Position 4436: 7.31810169377492e-06
Position 2479: 6.521632637710578e-06
Position 448: 5.931731022059814e-06
Position 3325: 4.855337326949418e-06
Position 982: 4.695533243764245e-06
Position 4478: 4.319437550601279e-06
Position 4368: 4.09062772100995e-06
Position 4808: 3.9040167334505926e-06
Position 465: 3.249330540019729e-06
Position 5722: 3.1815537904754875e-06
Position 600: 2.615318276043254e-06
Position 298: 2.4797175394515502e-06
Position 7449: 2.366396894969252e-06
Position 5184: 2.1907120431436528e-06
Position 11274: 2.1796273082527926e-06
Position 4372: 2.0923402158894504e-06
Position 602: 1.7998236113226887e-06
Position 3951: 1.532917104773615e-06
Position 935: 1.4955734041992889e-06
Position 7421: 1.2382926981656496e-06
Position 11139: 8.456576987014991e-07
Position 3518: 6.658820079744394e-07
Position 3162: 5.151043920298829e-07
Position 3543: 4.488379375458133e-07
Position 1756: 4.190962496751006e-07
Position 5528: 3.570154349862861e-07
Position 3707: 3.4261523107542573e-07
Position 2674: 3.2409737206157325e-07
Position 3060: 2.915831320378358e-07
Position 1736: 2.830465160157865e-07
Position 4091: 1.583967835436317e-07
Position 3201: 9.601040257181442e-08
Position 1602: 5.812709563445935e-08
Position 5278: 5.556164079958526e-08
Position 1588: 1.6020195761761343e-08
Position 3124: 1.492644275184891e-08
Position 2608: 1.1912029995451594e-08
Position 1596: 1.1368033272140056e-08
Position 1476: 9.040936891707936e-09
Position 1543: 8.897809718895088e-09
Position 1960: 7.3191860993036254e-09
Position 3097: 6.568463614261707e-09
Position 1517: 5.602810034611539e-09
Position 1531: 3.425035306585445e-09
Position 1515: 1.982266347009443e-09
Position 2022: 1.5039766059666793e-09
Position 2008: 1.3958615296920396e-09
Position 1775: 1.3496591876638509e-09
Position 549: 9.509816360256298e-10
Position 2425: 8.456484346254895e-10
Position 2795: 6.716244171211751e-10
Position 3169: 3.301917483365622e-10
Position 3103: 2.950372049958755e-10
Position 2192: 2.2069378245951242e-10
Position 2812: 1.843423875018959e-10
Position 1611: 3.4436935762518024e-12
Position 1964: 5.975711938792505e-13
Position 1977: 5.452322781629726e-13
Position 2015: 5.011572106791596e-13
Position 1880: 4.834444188102857e-13
Position 1968: 1.0880268508616269e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1342: 0.9936108366494276
Position 10661: 0.9603073942120147
Position 10475: 0.6814502240976351
Position 11264: 0.15349604189093136
Position 10455: 0.14371561081961542
Position 8485: 0.05601026386386182
Position 12057: 0.04911241759185582
Position 10541: 0.042449271176788775
Position 4696: 0.020526567691082017
Position 10510: 0.02028672197732025
Position 10682: 0.015554211593567837
Position 1106: 0.011252424579953875
Position 11351: 0.011144958824589489
Position 9546: 0.008541342506349556
Position 9671: 0.008433727773960576
Position 331: 0.007951249363078608
Position 11243: 0.006914639422177874
Position 11343: 0.006599214108862322
Position 10555: 0.005807495758896011
Position 779: 0.005681932600244754
Position 8619: 0.005410843469189515
Position 12092: 0.005095554312167106
Position 591: 0.004579992821417957
Position 964: 0.004314311154737687
Position 11219: 0.004101440395029765
Position 515: 0.004024389507214313
Position 1062: 0.0034756115994975375
Position 1444: 0.003353532073452514
Position 11918: 0.003232770324223243
Position 11286: 0.0029589371892661046
Position 11552: 0.002218585882601713
Position 873: 0.002092727487190136
Position 11214: 0.002012375712189214
Position 976: 0.0018490789452350494
Position 11843: 0.0017709116318644265
Position 11183: 0.0016850974610755516
Position 8978: 0.0015309252346352967
Position 8932: 0.001383311027927393
Position 11050: 0.0012174594784157158
Position 542: 0.001143170820851116
Position 10745: 0.0009274074055570458
Position 1400: 0.0008556432769584831
Position 11421: 0.0007695687825128217
Position 358: 0.0007194944525100016
Position 1000: 0.000608219054348328
Position 4706: 0.0005986994138742911
Position 8217: 0.0005206446440374617
Position 11086: 0.000489659905296372
Position 9015: 0.0004890543366124558
Position 89: 0.00046137490354610574
Position 1350: 0.0004357204804656164
Position 4650: 0.0003879991733114007
Position 11768: 0.0003517005832638245
Position 11169: 0.0003051833286170691
Position 4764: 0.0002995409992003197
Position 11979: 0.00029220085236985536
Position 7126: 0.000286905631445492
Position 1164: 0.00028586216952065056
Position 811: 0.0002815395945401108
Position 7500: 0.0002720392992289235
Position 12402: 0.0002540039109974788
Position 11331: 0.00024040282965255054
Position 11592: 0.00024034270960685106
Position 8653: 0.00022179969885855266
Position 4861: 0.00021633400073343655
Position 12307: 0.00020766646755608566
Position 3016: 0.0001988471347809241
Position 3252: 0.00018845048089381546
Position 836: 0.00017848946033574125
Position 1066: 0.00015631819555358853
Position 3809: 0.00013167720122844327
Position 1284: 0.00012590839246368155
Position 11202: 0.00012425196021333303
Position 10686: 0.00011081804241807835
Position 882: 0.00010577049331616159
Position 10691: 0.00010057366208671076
Position 4532: 9.478271933618212e-05
Position 11092: 9.36899112518823e-05
Position 708: 8.509125126597468e-05
Position 917: 8.076981716963694e-05
Position 657: 7.71160000114224e-05
Position 337: 7.618304510666414e-05
Position 973: 7.514306903075584e-05
Position 745: 7.055096920730599e-05
Position 565: 6.464271912749966e-05
Position 12417: 6.418477326985983e-05
Position 1664: 6.27422843595829e-05
Position 4894: 5.9585641566903674e-05
Position 825: 5.798941753528763e-05
Position 2095: 5.423735556589022e-05
Position 119: 5.3543596469742113e-05
Position 908: 5.300910527323177e-05
Position 1655: 5.025666238418387e-05
Position 1089: 4.6155281056461966e-05
Position 4209: 3.05986602327027e-05
Position 9551: 3.0249838756381926e-05
Position 482: 2.9801332596387776e-05
Position 1465: 2.8310590449084325e-05
Position 9743: 2.7714415903117094e-05
Position 4701: 2.74821466262109e-05
Position 1210: 2.743236176712319e-05
Position 4368: 2.6141409990171894e-05
Position 9791: 2.5272624687578888e-05
Position 1375: 2.4275173731311713e-05
Position 2714: 2.404430578195226e-05
Position 5767: 2.334100801735237e-05
Position 1246: 2.2504758941096905e-05
Position 5046: 2.164277834139849e-05
Position 1170: 1.7732910403465e-05
Position 1410: 1.7309062284685984e-05
Position 1773: 1.5576399360080627e-05
Position 5409: 1.5468516845838807e-05
Position 6791: 1.5348441542733284e-05
Position 2179: 1.4811004964350833e-05
Position 5889: 1.4773151310137279e-05
Position 1096: 9.320888990273132e-06
Position 6690: 8.53907059975682e-06
Position 6852: 8.189000563140767e-06
Position 3449: 6.957537601573234e-06
Position 1998: 6.7548730128321805e-06
Position 2392: 6.720317956699146e-06
Position 5144: 6.675358454143272e-06
Position 3364: 5.988836242513511e-06
Position 8175: 5.878383488634325e-06
Position 7543: 5.606787465904127e-06
Position 8300: 4.610517958315971e-06
Position 2870: 4.545730887890722e-06
Position 7724: 4.464059744625981e-06
Position 7900: 4.2330946414380385e-06
Position 1639: 3.92222934983769e-06
Position 7775: 3.8008403431248777e-06
Position 2131: 3.651180147620627e-06
Position 1037: 3.0796610374488618e-06
Position 3967: 3.043298631106519e-06
Position 3853: 2.7248657165887558e-06
Position 7364: 2.4775820971109947e-06
Position 7169: 2.187204168899337e-06
Position 2844: 1.6551678968761692e-06
Position 7578: 1.487094329101707e-06
Position 7549: 1.322107255516307e-06
Position 7148: 1.3140747333894257e-06
Position 1643: 1.1992195258336866e-06
Position 7229: 1.1275738753404014e-06
Position 5587: 9.678852517704201e-07
Position 6007: 9.474661303159364e-07
Position 2554: 8.906348189435837e-07
Position 4335: 8.527103411882487e-07
Position 2599: 8.09354137175955e-07
Position 6633: 7.738850538141597e-07
Position 2584: 7.531595941304253e-07
Position 6359: 7.43032006125026e-07
Position 2697: 6.767616398802563e-07
Position 2437: 6.382406560909835e-07
Position 5558: 5.297914950053128e-07
Position 4287: 5.297713469395869e-07
Position 2323: 5.282615032098987e-07
Position 4266: 5.131145068069395e-07
Position 5126: 3.3205552700416576e-07
Position 6154: 3.2535394919917484e-07
Position 5742: 2.9567879952921427e-07
Position 6167: 2.8067428480732215e-07
Position 1257: 2.6931063251702275e-07
Position 2252: 2.664157450298564e-07
Position 3884: 2.2566684520480372e-07
Position 3371: 2.2412725227490117e-07
Position 5510: 2.0275640568424304e-07
Position 1228: 1.9092253795647448e-07
Position 3080: 1.8981761182471673e-07
Position 5187: 1.8890759450524104e-07
Position 5438: 1.5727403037761275e-07
Position 5483: 1.327514070451504e-07
Position 3764: 1.3265296494816327e-07
Position 2296: 1.2536831385868633e-07
Position 2408: 1.0206632032527727e-07
Position 4372: 6.501785461598451e-08
Position 4263: 3.4777777446729346e-08
Position 2143: 3.317341723632301e-08
Position 1779: 2.9878399152169194e-08
Position 1689: 2.9502750832631285e-08
Position 2913: 2.4843493725245737e-08
Position 4163: 2.2194205497372373e-08
Position 3201: 1.402356669013205e-08
Position 3396: 1.1746879660639524e-08
Position 3337: 6.6802103697861356e-09
Position 1692: 6.40577996300649e-09
Position 1190: 4.793180105772947e-09
Position 2275: 4.7573293852339385e-09
Position 1355: 4.704531141909293e-09
Position 2808: 3.966971748604603e-09
Position 2824: 3.943691119047322e-09
Position 2479: 3.879210647758335e-09
Position 2518: 3.81468533612875e-09
Position 2484: 3.1755849608974484e-09
Position 257: 2.6836906577940205e-09
Position 2202: 2.658528532334807e-09
Position 1215: 2.3329596554986352e-09
Position 261: 2.188838491525422e-09
Position 1633: 1.6614084627639513e-09
Position 1799: 1.4844677789189152e-09
Position 715: 1.3536823398089286e-09
Position 230: 1.1831682800756617e-09
Position 283: 3.2245420341158976e-10
Position 171: 2.84390898339834e-10
Position 132: 1.4844475675019792e-10
Position 2722: 1.1625184059773542e-10
Position 520: 1.0953745895364948e-10
Position 204: 8.506182914933044e-11
Position 49: 4.001216028851971e-11
Position 208: 3.5816069882179365e-11
Position 189: 3.335320276294169e-11
Position 137: 2.4972536816191385e-11
Position 240: 2.1969812311827563e-11
Position 278: 8.662393754502386e-12
Position 191: 5.728500277960693e-12
Position 273: 3.8708944612667e-12
Position 1960: 1.739779813369674e-12
Position 1114: 8.248688672293803e-13
Position 298: 5.626044243308581e-14
