Gene = ND-B17
Position 194: 7.512962230236838e-10
Position 411: 2.1041216340609547e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 426: 0.9977001687000723
Position 1226: 0.9171702257484285
Position 624: 0.1760473204087623
Position 653: 0.022510262740875468
Position 1274: 0.01429111263761359
Position 1200: 0.013048104690635437
Position 777: 0.012390050147943615
Position 1481: 0.010655610393664205
Position 628: 0.0061021515185088375
Position 735: 0.0036339095703334713
Position 992: 0.0028449076451327834
Position 637: 0.0019548679153707
Position 604: 0.001285973603950424
Position 1271: 0.0012749658249929826
Position 1730: 0.0012637284028531297
Position 1649: 0.0009989921924058744
Position 1160: 0.0008651078986542914
Position 1137: 0.0008414960409400812
Position 668: 0.0008373500785918847
Position 1084: 0.0008071213112131291
Position 1071: 0.0005256720676299603
Position 937: 0.0005179729238869846
Position 435: 0.00046928520389660837
Position 1241: 0.0002924219505335488
Position 329: 0.00014743956231983547
Position 1110: 0.00011942561501778013
Position 1601: 0.00011171293464138647
Position 1304: 0.00011129253957186782
Position 224: 9.524349141078297e-05
Position 1094: 7.231538863311472e-05
Position 642: 5.41907462977601e-05
Position 1487: 2.9162696668878903e-05
Position 1535: 2.7262016835713753e-05
Position 895: 2.68041113298712e-05
Position 203: 1.894288344460701e-05
Position 1088: 1.7717299081839007e-05
Position 1027: 1.4552968062035211e-05
Position 108: 1.4090062278096062e-05
Position 1036: 1.1805425951837991e-05
Position 1000: 9.75942167559225e-06
Position 402: 7.69710088180276e-06
Position 1689: 7.530725854748462e-06
Position 389: 7.2857260877834435e-06
Position 1682: 6.044861274656683e-06
Position 80: 4.54203412490474e-06
Position 263: 4.1015337811957706e-06
Position 239: 3.992814448289015e-06
Position 468: 2.4211620431067933e-06
Position 1530: 1.521208291591476e-06
Position 1673: 1.3071869152072374e-06
Position 233: 9.426654352457901e-07
Position 1740: 8.444449211066644e-07
Position 570: 7.102272804316891e-07
Position 140: 3.9232467613852046e-07
Position 302: 3.4918108153033925e-07
Position 242: 2.1937889793088137e-07
Position 206: 9.166527719479838e-08
Position 284: 2.9515839292221085e-08
Position 361: 7.66735643988325e-09
Position 278: 6.128036795803822e-09
Position 405: 5.101458672922822e-09
Position 516: 2.9925946425239877e-09
Position 525: 2.7136134369552186e-09
Position 179: 2.2661972175036544e-09
Position 173: 1.2381918433307939e-09
Position 553: 2.2798717648586916e-12
Position 533: 4.2065105299799874e-14
