Gene = ImpL2
Position 2553: 0.00014098969204710463
Position 8538: 0.00013773721252016547
Position 8351: 0.00013691989559668378
Position 5920: 0.00012837129744667646
Position 2961: 0.00012819829040735197
Position 11674: 0.00011967829857125949
Position 11160: 0.00011900449671354908
Position 273: 0.00011825077217041612
Position 7993: 0.00011709423977967367
Position 916: 0.00011302632402059215
Position 188: 0.0001095436930187562
Position 11702: 9.674182336555622e-05
Position 11215: 8.740509021144465e-05
Position 11691: 8.441355236439098e-05
Position 10845: 6.50140896811089e-05
Position 2555: 5.074602783444694e-05
Position 4924: 4.871427309649571e-05
Position 11206: 4.821553728453409e-05
Position 12042: 4.578169612489839e-05
Position 11968: 3.5371915451029886e-05
Position 1279: 2.981996708686502e-05
Position 747: 2.9021163205504204e-05
Position 11869: 2.2990060255193354e-05
Position 11714: 1.8242055602238372e-05
Position 11404: 1.751534799656871e-05
Position 926: 1.6580072552196524e-05
Position 1198: 1.6577302890900513e-05
Position 11841: 1.4565539443564234e-05
Position 11052: 1.3326483773818877e-05
Position 11179: 1.2388568825350316e-05
Position 11821: 1.1954863824679382e-05
Position 11745: 1.1410100512048833e-05
Position 1458: 1.125473118561035e-05
Position 11098: 1.054006766909404e-05
Position 4854: 1.000028823057512e-05
Position 2292: 9.27961062654788e-06
Position 11601: 8.63490975085197e-06
Position 1334: 8.600369732435929e-06
Position 10786: 7.388810748243466e-06
Position 736: 6.593951994022647e-06
Position 10522: 6.5880227985620345e-06
Position 1288: 5.8079596448138604e-06
Position 934: 3.6964911173291743e-06
Position 10891: 3.4694784949284626e-06
Position 10759: 3.181153377531462e-06
Position 2284: 2.360211389413132e-06
Position 1015: 2.3310534828728035e-06
Position 10608: 1.866971224065669e-06
Position 1213: 1.8442203875221581e-06
Position 596: 1.591629132019301e-06
Position 10792: 1.5180305560932374e-06
Position 398: 1.4854297582567543e-06
Position 2065: 1.4684214460648786e-06
Position 818: 1.4592520869731237e-06
Position 10940: 1.3041120913582594e-06
Position 1108: 1.294681461742471e-06
Position 10708: 1.0872642476594596e-06
Position 1911: 1.026414534175608e-06
Position 10888: 9.667547785130244e-07
Position 1256: 8.45499860025807e-07
Position 10849: 8.220010418629777e-07
Position 2855: 7.194808766158821e-07
Position 1070: 6.361259114969795e-07
Position 724: 6.025688094612414e-07
Position 664: 5.981245877166788e-07
Position 570: 5.334601142987089e-07
Position 11641: 4.95064837870801e-07
Position 329: 4.775412407636842e-07
Position 11531: 4.5642682056986897e-07
Position 699: 4.4037120563185857e-07
Position 1024: 3.8143719860304236e-07
Position 1310: 3.686116340990356e-07
Position 549: 3.44762579559996e-07
Position 708: 3.425057577171346e-07
Position 1208: 2.637416092059259e-07
Position 1158: 2.48039368399324e-07
Position 1008: 2.3378109375851527e-07
Position 556: 1.7120543654527322e-07
Position 1354: 1.3706966470645393e-07
Position 937: 9.789737698005178e-08
Position 1245: 8.307782604587494e-08
Position 106: 6.968653268555802e-08
Position 1635: 2.7054260194864805e-08
Position 112: 2.2671340174020322e-08
Position 1727: 1.9453121262266204e-08
Position 676: 1.4701676903172058e-08
Position 1356: 1.3579234366745545e-08
Position 1711: 8.307356317084435e-09
Position 1482: 8.057075361948496e-09
Position 1695: 5.463675538760206e-09
Position 1579: 3.376358769400505e-09
Position 831: 1.1069184405608437e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11295: 0.9982356920512587
Position 10440: 0.9802673713138259
Position 11657: 0.3824498857482265
Position 9674: 0.2438209718140585
Position 11601: 0.21366868889112886
Position 11774: 0.11936193751881989
Position 10758: 0.10312311232830947
Position 7839: 0.07020170254701845
Position 12065: 0.06669855629420816
Position 9844: 0.031239417192400757
Position 9237: 0.026589872228900552
Position 10468: 0.016057169728448454
Position 11611: 0.015268015198336999
Position 9295: 0.011298567546037664
Position 11428: 0.010576036979240491
Position 1383: 0.008556246543826867
Position 9071: 0.00768673589416238
Position 498: 0.0070996867059427374
Position 9299: 0.006285405712953296
Position 12040: 0.006201709425253328
Position 2620: 0.006055169411788199
Position 11627: 0.005788586856804685
Position 11508: 0.005305550511920061
Position 11007: 0.004564725378936653
Position 810: 0.00444063273528679
Position 1506: 0.0037019731136774137
Position 8451: 0.0035280232284316646
Position 11705: 0.003453462424950523
Position 8865: 0.0034473860189669797
Position 8395: 0.0032170339792847624
Position 9022: 0.002855743270277569
Position 450: 0.0026805933292202225
Position 3461: 0.0025985004031675463
Position 3421: 0.0024154438581329395
Position 2854: 0.002268311943362312
Position 9853: 0.002195459319332317
Position 3405: 0.0021655776411272512
Position 7889: 0.0020171194071719844
Position 6802: 0.0019363783583888792
Position 9686: 0.0019275168990388204
Position 4984: 0.0018771488259479439
Position 12089: 0.0018242582447015633
Position 3575: 0.0017698361359499027
Position 5743: 0.0017002623546230361
Position 11663: 0.0015638331815188916
Position 11919: 0.0014840622277637505
Position 8317: 0.0013724993577040256
Position 584: 0.0013511716454490486
Position 1454: 0.0012654021658869764
Position 5043: 0.0012326722539540919
Position 525: 0.0012034254943419523
Position 4450: 0.001110693117346233
Position 9858: 0.0010197822262274165
Position 11841: 0.0009961160698691639
Position 398: 0.0009650539239863035
Position 587: 0.0009430432745806567
Position 11729: 0.0008570192243766343
Position 11477: 0.0007985308663686967
Position 3442: 0.0007964151809941834
Position 6238: 0.0007694124882875724
Position 11721: 0.000746901677850043
Position 4604: 0.0007032680297409207
Position 3175: 0.0006586708086845161
Position 6080: 0.000634623545175182
Position 861: 0.0006210318012825198
Position 10883: 0.0005946751257886896
Position 5966: 0.0005550615762309395
Position 12105: 0.0005277279513615356
Position 1407: 0.0005102720940897937
Position 12046: 0.0004800834195282631
Position 3491: 0.00043172320640968786
Position 11784: 0.00041568753869654926
Position 664: 0.0003892117892209285
Position 4908: 0.0003656147854373211
Position 2921: 0.0003607273995235674
Position 12004: 0.0003343819573257693
Position 6976: 0.00029580123361838673
Position 4884: 0.00028648239169193937
Position 2196: 0.0002853908880581009
Position 2052: 0.0002601205094246133
Position 3696: 0.00025794607419048904
Position 4175: 0.00025674268474612175
Position 4781: 0.00023252712493976953
Position 3658: 0.00023163229890246136
Position 11936: 0.00022470656709419943
Position 11565: 0.00022462951413890653
Position 3187: 0.0002039973179253017
Position 2898: 0.00017268587449345912
Position 4189: 0.0001697485657669131
Position 1334: 0.00015402666730782508
Position 10487: 0.0001502022791116825
Position 4296: 0.000138251161602236
Position 11339: 0.00012305092684878347
Position 3508: 0.00011213652320552754
Position 1892: 0.00010596735590784638
Position 1417: 9.560691908510332e-05
Position 11733: 8.321040760856012e-05
Position 321: 8.188860726866152e-05
Position 1694: 7.746804927893224e-05
Position 11702: 6.425737302922878e-05
Position 1781: 6.403211877317734e-05
Position 11514: 6.231395265277763e-05
Position 5326: 6.0145672923157844e-05
Position 5050: 5.806871801395844e-05
Position 1688: 5.712282614581156e-05
Position 3554: 5.3847480378045476e-05
Position 11524: 4.9087763069317016e-05
Position 2819: 3.74915106693427e-05
Position 1116: 3.559966232344871e-05
Position 1306: 3.5511827545913475e-05
Position 3293: 3.412986479111937e-05
Position 3919: 3.393846855371627e-05
Position 4062: 3.20070789015154e-05
Position 11531: 3.053008656778958e-05
Position 2454: 2.8577112166528254e-05
Position 985: 2.7832769470104398e-05
Position 11264: 1.7649200660482137e-05
Position 11949: 1.756105182447219e-05
Position 11968: 1.313893638525518e-05
Position 11301: 1.2264103218565793e-05
Position 11793: 1.029724903157853e-05
Position 11790: 9.94928611015489e-06
Position 3302: 8.162736758119388e-06
Position 11821: 6.583299055643549e-06
Position 11536: 6.257168833179786e-06
Position 1213: 5.78010336773762e-06
Position 1237: 5.1540932300319235e-06
Position 2986: 4.876192186673117e-06
Position 1534: 4.707103434226728e-06
Position 288: 3.1077385688415324e-06
Position 1852: 2.268594011330844e-06
Position 1796: 2.146474160601687e-06
Position 522: 2.115094991855151e-06
Position 508: 1.973622981724618e-06
Position 4558: 1.6359419908966366e-06
Position 4710: 1.6027616451224539e-06
Position 1008: 1.559300969568363e-06
Position 887: 1.3069005189010418e-06
Position 11399: 8.361073350041707e-07
Position 2669: 8.065036659445902e-07
Position 1468: 2.543932914608203e-07
Position 534: 2.482664190321498e-07
Position 724: 1.4498291657574466e-07
Position 168: 9.026964824318495e-08
Position 530: 7.560188151144144e-08
Position 244: 7.224481309351717e-08
Position 1019: 5.470057398846095e-08
Position 919: 3.127528337235032e-08
Position 868: 2.7596804416504847e-08
Position 130: 2.7417303518287963e-08
Position 180: 2.5118815085042507e-08
Position 174: 1.4001082328611685e-08
Position 273: 5.314271079552702e-09
Position 188: 4.4935011949403134e-09
Position 257: 2.443689766557001e-09
Position 706: 8.870434206995997e-10
Position 205: 4.881126192562495e-10
Position 763: 1.1374995535152264e-10
Position 194: 4.2001696191737015e-11
Position 212: 2.6129664127312287e-11
Position 708: 1.688287657789127e-11
Position 905: 5.023600343942336e-12
Position 926: 3.88418828461416e-12
Position 937: 2.113565841755216e-12
