Gene = sick
Position 1565: 0.0006466445764696776
Position 7822: 0.0005955659827029163
Position 528: 0.0005679101944694249
Position 6594: 0.0004175590620085889
Position 2159: 0.00036466073403672707
Position 2248: 0.00035573631154310576
Position 3800: 0.00028789791841925315
Position 1063: 0.00026425486024823626
Position 7998: 0.0002197037848423822
Position 657: 0.00018403126480179632
Position 751: 0.0001832435017817945
Position 769: 0.00016343549094480274
Position 1415: 0.00016273373731277776
Position 5359: 0.00015535194233769038
Position 640: 0.00014728922285084283
Position 5533: 0.00013844326190327603
Position 679: 0.00013409257911724368
Position 1892: 0.00011105869100353553
Position 1452: 0.00010526465738858973
Position 2191: 9.948909692960721e-05
Position 689: 8.792004499491763e-05
Position 458: 7.880629982176953e-05
Position 344: 7.63954306584099e-05
Position 22647: 6.0397050234713075e-05
Position 137: 4.983325226477759e-05
Position 1486: 4.766953104580639e-05
Position 25183: 4.765057141125535e-05
Position 6274: 4.6213747738711084e-05
Position 1139: 4.6148832763725666e-05
Position 5698: 2.40669291520489e-05
Position 12148: 2.082094892804044e-05
Position 4500: 1.727096279112303e-05
Position 11266: 1.1622052771250153e-05
Position 2393: 6.904235840535622e-06
Position 4120: 2.019235440275595e-06
Position 19249: 1.1279805208683768e-06
Position 6924: 7.554515770625944e-07
Position 206: 2.095619938936487e-07
Position 18029: 2.075566583822911e-07
Position 1577: 1.414139279856181e-07
Position 885: 9.951698852067363e-08
Position 134: 8.158196084381234e-08
Position 839: 6.682522329857046e-08
Position 606: 6.608521607174711e-08
Position 5661: 6.126803108131954e-08
Position 2119: 5.182845349905239e-08
Position 3188: 5.16838456691336e-08
Position 1698: 5.1047480665389234e-08
Position 4620: 4.569261729142382e-08
Position 1167: 4.535188424018723e-08
Position 5501: 4.440584159294215e-08
Position 1821: 3.7320076462062703e-08
Position 1971: 2.8704515904769312e-08
Position 555: 2.5529285826069965e-08
Position 1916: 2.3419592396232493e-08
Position 558: 2.255838296339801e-08
Position 18726: 1.8776232154119812e-08
Position 424: 1.803683214104867e-08
Position 1127: 1.775720081550627e-08
Position 1919: 1.7720518563511987e-08
Position 18460: 1.4880309099695395e-08
Position 1613: 1.296053034581248e-08
Position 433: 1.2663539558875803e-08
Position 808: 1.1537120631522538e-08
Position 1276: 8.049506274183945e-09
Position 2069: 4.705327328226893e-09
Position 430: 3.4379746245908526e-09
Position 14833: 2.2396212669247954e-09
Position 439: 1.772742935051411e-09
Position 16502: 1.2889393410059834e-09
Position 14225: 9.910425195793429e-10
Position 788: 7.414133362001446e-10
Position 663: 6.257939633371981e-10
Position 436: 4.991878609187669e-10
Position 15336: 3.137819720030751e-10
Position 1497: 2.9708568654782203e-10
Position 1945: 2.842898396256559e-10
Position 77: 2.4611067268913845e-10
Position 14137: 1.6796025386211634e-10
Position 334: 1.4824338127103152e-10
Position 12329: 1.340598462770827e-10
Position 1023: 1.31337452401708e-10
Position 1029: 1.297287387153955e-10
Position 877: 1.0038297381155347e-10
Position 13027: 9.691190849706579e-11
Position 13714: 8.448451077586285e-11
Position 936: 8.078807144506608e-11
Position 13312: 7.211348326786584e-11
Position 13471: 6.737548126062503e-11
Position 14298: 6.599424945100515e-11
Position 92: 6.186519555413946e-11
Position 12166: 6.126162538302578e-11
Position 11952: 5.414962854012096e-11
Position 153: 5.266234218284286e-11
Position 53: 4.900255174435698e-11
Position 95: 4.121397376088709e-11
Position 11535: 3.7400782644594497e-11
Position 12513: 2.7812175286585248e-11
Position 13139: 2.622338185895828e-11
Position 11429: 2.5626927184730808e-11
Position 146: 2.281984851938526e-11
Position 12124: 1.8760526271868927e-11
Position 13168: 1.7502065421700464e-11
Position 668: 1.3626859816799286e-11
Position 771: 1.3373073587439196e-11
Position 162: 1.1190660694044992e-11
Position 11357: 7.829536493390649e-12
Position 11316: 5.775246836707952e-12
Position 12199: 5.517275076604899e-12
Position 8351: 3.07650883366247e-12
Position 11376: 2.079845604215872e-12
Position 8651: 3.8652840791146043e-13
Position 8290: 2.2841177725456633e-13
Position 9346: 2.0786203666821456e-13
Position 8200: 1.47281259526813e-13
Position 9343: 1.426835456679746e-13
Position 7429: 9.154889113173009e-14
Position 8483: 5.4001867401247304e-14
Position 6847: 3.100552739362178e-14
Position 6852: 2.9000991827515236e-14
Position 7825: 2.147881631537991e-14
Position 4717: 1.989893355449623e-14
Position 5830: 8.152987032769128e-15
Position 6717: 6.561974921074494e-15
Position 6406: 6.196738278880286e-15
Position 6161: 3.775123724022066e-15
Position 4075: 3.1617254357388927e-15
Position 5384: 1.960664322973703e-15
Position 976: 7.671207237091719e-16
Position 4872: 7.039767658574896e-16
Position 4955: 6.482590181600431e-16
Position 2840: 4.972839925837977e-16
Position 2767: 3.447761250288881e-16
Position 2808: 2.8399446689595657e-16
Position 2772: 1.8777426265371651e-16
Position 2819: 1.5353511690658586e-16
Position 2716: 5.680011067965612e-17
Position 157: 2.4399994531769272e-29
