Gene = Cpr76Bc
Position 2029: 0.00012249169780712132
Position 1893: 0.00011181488604748629
Position 1108: 0.00010646399061199102
Position 2830: 9.326578812994956e-05
Position 832: 8.686954840796777e-05
Position 620: 8.592586444457604e-05
Position 6142: 8.528734849937419e-05
Position 1961: 8.053795838338927e-05
Position 248: 7.928612511669957e-05
Position 1949: 7.814260522506826e-05
Position 4015: 5.5076178812113214e-05
Position 9: 4.71348738322608e-05
Position 1453: 4.52092377093606e-05
Position 2112: 4.271587932445513e-05
Position 396: 3.6437663237030255e-05
Position 1470: 3.4660810391569765e-05
Position 1687: 3.0015038602036684e-05
Position 991: 2.8947357584594092e-05
Position 2006: 2.6471947237334036e-05
Position 1981: 2.6450461350819837e-05
Position 837: 2.5769560791030014e-05
Position 381: 2.2926438297680742e-05
Position 1985: 1.6911556904521194e-05
Position 1597: 1.1305038476002057e-05
Position 1884: 1.0322765515398111e-05
Position 1429: 9.82021613583311e-06
Position 1144: 4.228685101009507e-06
Position 1191: 4.120564110622503e-06
Position 1147: 3.6119849277031804e-06
Position 1163: 1.5345752684782547e-06
Position 260: 9.370481970148821e-07
Position 1058: 7.517756583742173e-07
Position 451: 5.46653642360571e-07
Position 803: 3.734740141113979e-07
Position 772: 2.609583120877189e-07
Position 1154: 2.55521807264951e-07
Position 793: 1.402087937430333e-07
Position 112: 1.0112163240972598e-07
Position 499: 7.884252489161473e-08
Position 3331: 1.842048173293159e-09
Position 315: 7.360910730022814e-10
Position 197: 1.3629253267494078e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5077: 0.816030524904267
Position 2291: 0.6804780593246669
Position 4049: 0.5695975042580179
Position 1298: 0.13386963223600254
Position 4722: 0.12398822843766046
Position 2618: 0.12111265527000428
Position 5294: 0.03736988441739222
Position 3050: 0.031174530331862686
Position 1499: 0.030742399364145932
Position 2775: 0.018755578932899787
Position 2733: 0.018080234928803278
Position 5338: 0.016992219043312547
Position 2486: 0.013282288487478821
Position 1449: 0.01270835043979388
Position 4766: 0.010491535475989218
Position 3700: 0.010369419104058778
Position 6034: 0.009902781553566246
Position 6290: 0.006972708070766623
Position 4748: 0.00679313157867703
Position 772: 0.006417030065248153
Position 2834: 0.0052466954809688784
Position 3917: 0.005115970811783497
Position 4065: 0.003953769246330388
Position 2901: 0.003286052485623227
Position 935: 0.0024596206937741796
Position 3681: 0.002361632043415185
Position 729: 0.0022747530206571795
Position 1884: 0.002013121636422451
Position 5358: 0.001963701701332477
Position 2811: 0.0019355935738400883
Position 3137: 0.0017905661434746342
Position 3291: 0.0017762989171814453
Position 2529: 0.0016947246578184235
Position 1410: 0.0016749145068287643
Position 2181: 0.0015268522922662628
Position 1051: 0.0014481098829671837
Position 998: 0.0014262219578436738
Position 5443: 0.0012502802032846618
Position 2120: 0.0011531410929526834
Position 6275: 0.0010613891059836427
Position 5561: 0.0010535659212492293
Position 5848: 0.0009418818997579538
Position 2240: 0.0008856164429879127
Position 1665: 0.0008644288256465073
Position 4792: 0.000827365693348055
Position 1898: 0.0007988919832311893
Position 3081: 0.0007719839856750568
Position 2634: 0.0007459884306518738
Position 2940: 0.0007197962346176038
Position 4014: 0.0006801238874909137
Position 697: 0.0006682135178329974
Position 5615: 0.0006473041891608437
Position 1144: 0.0004976427807858195
Position 5344: 0.00041581783927500824
Position 3817: 0.0003750642310722639
Position 1573: 0.0002906775632768445
Position 3120: 0.0002902296839514973
Position 3839: 0.00026905906737816337
Position 718: 0.00022026830507338417
Position 3027: 0.00019953145658823545
Position 1531: 0.00013259977766184538
Position 1348: 0.0001250011040663871
Position 1302: 0.0001038468321736607
Position 832: 9.439248768249252e-05
Position 4584: 8.773292565983708e-05
Position 1154: 5.768853859422172e-05
Position 499: 5.320133180052162e-05
Position 966: 5.173287098333933e-05
Position 1274: 4.295553474260709e-05
Position 103: 4.1859312391768114e-05
Position 491: 3.47143703698481e-05
Position 971: 2.5817644344250434e-05
Position 1773: 2.2287861263205125e-05
Position 870: 1.8547442583959516e-05
Position 1609: 1.686283164437584e-05
Position 406: 1.5807685688803703e-05
Position 740: 1.5786819426827185e-05
Position 1634: 1.4064463897007804e-05
Position 429: 1.1823697257056207e-05
Position 1265: 7.406679433508491e-06
Position 661: 6.979662382592096e-06
Position 329: 5.964151376797557e-06
Position 1198: 5.336635473847842e-06
Position 939: 4.913724781087915e-06
Position 788: 4.8822100662439585e-06
Position 860: 3.999700192227096e-06
Position 583: 3.067096150997335e-06
Position 577: 2.68686631579663e-06
Position 1619: 2.440828784297519e-06
Position 1108: 1.4015081498900206e-06
Position 2949: 3.351052237879641e-07
Position 1727: 1.96331932569639e-07
Position 230: 5.7268163607125055e-08
Position 381: 2.5297063254603e-08
Position 339: 1.6215262226627924e-08
Position 53: 5.291943134280061e-09
Position 214: 4.0638563384518e-09
Position 349: 3.434894556112578e-09
