Gene = ssp6
Position 656: 1.0525181189596467e-05
Position 2533: 1.049738686606336e-05
Position 2738: 9.09428410261046e-06
Position 2591: 7.214903846702423e-06
Position 2891: 7.191718022581388e-06
Position 3776: 6.894947033835297e-06
Position 168: 6.102148552572947e-06
Position 3722: 5.9571504212464425e-06
Position 148: 5.702553166309877e-06
Position 815: 5.195885663794867e-06
Position 685: 4.6857006628640794e-06
Position 755: 4.263593306323037e-06
Position 628: 3.4632362023057823e-06
Position 1357: 3.429333889207681e-06
Position 2794: 3.1777261268690742e-06
Position 1756: 2.9686024803375925e-06
Position 1338: 2.873987396617264e-06
Position 699: 2.8447616979134163e-06
Position 1766: 2.832872567602811e-06
Position 1429: 2.7673025481149586e-06
Position 764: 2.7165824763449088e-06
Position 778: 2.693946331283109e-06
Position 3032: 2.627973533886246e-06
Position 586: 2.0786205027473155e-06
Position 543: 2.0734991463122818e-06
Position 766: 1.9218163529543224e-06
Position 1483: 1.8617486484846688e-06
Position 1563: 1.7856153567033837e-06
Position 295: 1.7048305482405491e-06
Position 2496: 1.4007300920551159e-06
Position 398: 1.1406357345271865e-06
Position 311: 1.0821456682451549e-06
Position 491: 8.392753682862805e-07
Position 250: 5.513399164151945e-07
Position 2290: 2.6858180977720613e-07
Position 198: 2.2693509699998205e-07
Position 776: 8.128910462095485e-08
Position 2380: 5.734422412135103e-08
Position 2857: 5.026321078776032e-08
Position 758: 4.6915409473089634e-08
Position 2620: 2.8811148036603536e-08
Position 3061: 2.8312054765036227e-08
Position 2780: 2.8255601730357617e-08
Position 2606: 1.74735831911994e-08
Position 1437: 1.735339375660841e-08
Position 1601: 1.2698096574354466e-08
Position 665: 1.093202749380901e-08
Position 856: 7.2879469174745404e-09
Position 3234: 1.6393923368108417e-09
Position 746: 2.4737311616337454e-10
Position 3001: 6.706708551756963e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2619: 0.9914498281874999
Position 2196: 0.9683391891091787
Position 2780: 0.22709817347175135
Position 5053: 0.13976736730055836
Position 3875: 0.13542397451604274
Position 5254: 0.0850920997348689
Position 4182: 0.07467735370822447
Position 4899: 0.05949294273077856
Position 5385: 0.047563448022719106
Position 3914: 0.04648653259395338
Position 3690: 0.041744398186380774
Position 876: 0.030738669624951698
Position 4946: 0.030624537466167716
Position 2065: 0.029955208534080936
Position 3137: 0.02354054251501277
Position 5238: 0.020675137717326594
Position 4060: 0.02014773525062862
Position 5350: 0.01836226929684505
Position 2806: 0.015403518604997467
Position 1863: 0.011994427421187802
Position 3572: 0.01184584493231735
Position 4179: 0.011474784166612286
Position 3897: 0.009705535796957364
Position 1884: 0.008894114692122788
Position 3918: 0.008219114319685085
Position 2328: 0.007236736156317295
Position 4865: 0.005803033768505641
Position 2880: 0.005012638562342306
Position 3845: 0.005004448899387963
Position 3532: 0.0048737832721543846
Position 4071: 0.004758898071246471
Position 1670: 0.004321164601097206
Position 3708: 0.0043083018347047685
Position 2652: 0.0033954146776715827
Position 5207: 0.003373895189267902
Position 5415: 0.002635591802124986
Position 2461: 0.002451325875332345
Position 2987: 0.002431079364091621
Position 3987: 0.002111105834656065
Position 5435: 0.0021099201710435837
Position 4217: 0.002090913764113569
Position 1357: 0.001972963574113649
Position 1483: 0.0019607326223888247
Position 4976: 0.0019132723311286982
Position 925: 0.0019080955876373902
Position 5646: 0.0018800810529805792
Position 5266: 0.0017404533760154643
Position 1147: 0.0017126334236406498
Position 3401: 0.0014771487155906934
Position 3069: 0.0014295352750429834
Position 3452: 0.0013594854088280137
Position 300: 0.0013373406012622522
Position 1881: 0.0012835188155378803
Position 5182: 0.001230279611971348
Position 4038: 0.00120726948103453
Position 3398: 0.001194958676603797
Position 429: 0.001185527136102396
Position 892: 0.001177549733047652
Position 3766: 0.0009640812571355426
Position 4202: 0.00084495307414878
Position 4041: 0.0007689172883647666
Position 1822: 0.0007648476863985045
Position 3609: 0.0007450220088732071
Position 3582: 0.0007321159918813728
Position 4096: 0.0006393504273670557
Position 1320: 0.0006316374490648065
Position 518: 0.000592826944122644
Position 4493: 0.0005830700303435238
Position 5574: 0.0005718828627786898
Position 1598: 0.0005698575264866826
Position 5678: 0.0005412063822470269
Position 4874: 0.0005007463158356598
Position 3021: 0.0004406919850707987
Position 500: 0.0003945590092335847
Position 1631: 0.0003679299745591749
Position 4359: 0.0003668016552954149
Position 1270: 0.0003612710180604657
Position 3612: 0.0003287100761322003
Position 5398: 0.0002979752710764876
Position 3800: 0.00029677748831429473
Position 3657: 0.00028410592831731797
Position 491: 0.000271325256633336
Position 3365: 0.0002691834357828602
Position 1230: 0.00025468412652824733
Position 559: 0.0002528926698247776
Position 2301: 0.0002458870907890794
Position 4152: 0.00022948445718671344
Position 4917: 0.00021602885660799499
Position 3585: 0.00020927047525255794
Position 856: 0.00019593823970852388
Position 3930: 0.0001906884420368503
Position 5226: 0.00019007227384962723
Position 5556: 0.00018933115027236301
Position 5164: 0.00017540210678534737
Position 3722: 0.00016833692091757207
Position 3414: 0.00016494568097204023
Position 3588: 0.00016209881355438885
Position 1085: 0.00014945475251518434
Position 1221: 0.000145986648815817
Position 3192: 0.00012046933831382348
Position 2757: 0.00012014869345903254
Position 2808: 0.00010828546778162586
Position 1030: 0.00010030563532274729
Position 2113: 9.692831289063818e-05
Position 3300: 9.378943944097914e-05
Position 2791: 8.860986819745777e-05
Position 2746: 8.639922573592287e-05
Position 910: 8.519562422327475e-05
Position 3888: 8.227318311501762e-05
Position 1186: 8.035540227574731e-05
Position 2664: 7.42034610500478e-05
Position 1578: 7.354166803052526e-05
Position 343: 6.545156902537964e-05
Position 2738: 6.503993825786205e-05
Position 4410: 6.329696548111099e-05
Position 4365: 6.214851188757629e-05
Position 3728: 5.739232483271439e-05
Position 2134: 5.6465776974035846e-05
Position 1324: 5.4757886240470405e-05
Position 3814: 5.382122922703714e-05
Position 2992: 5.312279801618158e-05
Position 2238: 4.958932214459391e-05
Position 4422: 4.906409472315716e-05
Position 4988: 4.6760086370081795e-05
Position 2670: 4.5864499415457224e-05
Position 479: 4.025242805026927e-05
Position 3054: 3.76007044994774e-05
Position 2069: 3.654886164644105e-05
Position 717: 3.354496713465349e-05
Position 2361: 3.157285395287753e-05
Position 1260: 3.079267110768538e-05
Position 2754: 2.6638556528778477e-05
Position 458: 2.5363658316536207e-05
Position 3615: 2.3517044528571123e-05
Position 844: 2.025032510541134e-05
Position 994: 1.9166767331349298e-05
Position 938: 1.6910237084556694e-05
Position 497: 1.4242263932246855e-05
Position 373: 1.3425223072488488e-05
Position 3770: 9.962505714636407e-06
Position 211: 9.409012109591735e-06
Position 148: 9.139150139551496e-06
Position 325: 8.1329133820245e-06
Position 2273: 7.377055404607133e-06
Position 2017: 6.1227161724549715e-06
Position 311: 6.02239032809067e-06
Position 3435: 5.495649400110338e-06
Position 3198: 4.739906165322145e-06
Position 3420: 4.674110279369016e-06
Position 1981: 4.6115509309682515e-06
Position 3219: 4.511414200205134e-06
Position 4434: 4.446069103029673e-06
Position 455: 4.415303133422882e-06
Position 186: 4.009898422148383e-06
Position 2794: 4.004004974910219e-06
Position 3779: 3.921936457089515e-06
Position 2472: 3.480383057189236e-06
Position 2012: 3.424498372520754e-06
Position 3223: 3.0947118766973394e-06
Position 83: 2.8187531417596913e-06
Position 2899: 2.0669155632318154e-06
Position 2505: 2.0619661607475417e-06
Position 3246: 1.9312532692249832e-06
Position 461: 1.929614156531212e-06
Position 1519: 1.900322822558681e-06
Position 2579: 1.5659010472392576e-06
Position 1515: 1.496444611189745e-06
Position 316: 1.194849579716411e-06
Position 352: 1.1939028388914006e-06
Position 527: 1.1461239154330424e-06
Position 370: 8.667034897044045e-07
Position 159: 7.587709071953509e-07
Position 393: 4.569872941897442e-07
Position 464: 4.358575634771823e-07
Position 598: 4.104686301121642e-07
Position 2699: 1.0362916096038278e-07
Position 966: 9.260985357057703e-08
Position 2574: 4.134015385950767e-08
Position 2654: 2.9335100990707288e-08
Position 1116: 2.2015261194019123e-08
Position 217: 2.1927719156761985e-08
Position 656: 1.640262780135563e-08
Position 623: 1.5202472123030703e-08
Position 194: 8.849756221580485e-09
Position 568: 4.458015930297696e-09
Position 1242: 3.6520237055608014e-09
Position 699: 2.995993503141115e-09
Position 94: 2.9289182324956507e-09
Position 1064: 2.6930782356756193e-09
Position 531: 2.137336769459198e-09
Position 168: 1.4100628943886459e-09
Position 261: 1.2685070064831692e-09
Position 329: 1.0897237606734163e-09
Position 520: 8.71963550557026e-10
Position 162: 7.445324741184363e-10
Position 1035: 5.250275037039184e-10
Position 584: 4.073013207629158e-10
Position 156: 3.530985455829501e-10
Position 575: 1.4019157395407982e-10
Position 586: 2.6086263521311034e-11
Position 337: 1.5571998953908244e-11
Position 116: 7.35102533471349e-14
