Gene = Glg1
Position 433: 1.6401409281578738e-07
Position 3718: 1.3438681556891417e-07
Position 1766: 1.3268207439830224e-07
Position 249: 1.0904303344114407e-07
Position 1010: 1.0801810429662971e-07
Position 1862: 9.244484517735425e-08
Position 421: 6.300613400117331e-08
Position 381: 5.182446337114957e-08
Position 3509: 4.769009920062555e-08
Position 3790: 2.5818540018097527e-08
Position 3630: 2.5129066720544105e-08
Position 3760: 2.1366824259325647e-08
Position 2024: 1.5050287507054583e-08
Position 970: 1.4657009873243893e-08
Position 1095: 1.4406904031876421e-08
Position 3914: 1.015510220499764e-08
Position 696: 8.875086247787466e-09
Position 1384: 6.48794716922586e-09
Position 100: 6.4709934842062775e-09
Position 786: 5.892017544643034e-09
Position 3890: 5.373552661864977e-09
Position 1300: 2.105263791276401e-09
Position 365: 9.124594593527734e-10
Position 597: 6.47580104832991e-10
Position 4015: 6.428423320185889e-10
Position 426: 6.187397101758211e-10
Position 4001: 5.631155319909574e-10
Position 1306: 4.750141989991474e-10
Position 975: 4.4890071298580916e-10
Position 3892: 3.3163042547355796e-10
Position 4027: 1.958577775536978e-10
Position 1587: 1.5606280064558264e-10
Position 3474: 8.568537018518218e-12
Position 3675: 3.991966038316176e-13
Position 3705: 3.30770610840245e-14
Position 3210: 2.1490756409582023e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3178: 0.9905723567645021
Position 2598: 0.9664119178054819
Position 1312: 0.9198222565158202
Position 6610: 0.9037172447029458
Position 9045: 0.6389577357975723
Position 3708: 0.38456279793933285
Position 7049: 0.18968270008088575
Position 5236: 0.13281681148773217
Position 9625: 0.05674761733963111
Position 5610: 0.040198070243441256
Position 2365: 0.03791907694144036
Position 5249: 0.03712162782388197
Position 9961: 0.03385065989659959
Position 2622: 0.027334772619980918
Position 1174: 0.023105397625792366
Position 3722: 0.022034632758082297
Position 7028: 0.021718363711978477
Position 4658: 0.02081090211278583
Position 5785: 0.020193288763902213
Position 8638: 0.018356147042916732
Position 2031: 0.0174523429968038
Position 5294: 0.01637644796432709
Position 2333: 0.015377946992845276
Position 1604: 0.0131799333399077
Position 4429: 0.012876062317780169
Position 9877: 0.011971772538513892
Position 3304: 0.0116047084806042
Position 5827: 0.011594193072787647
Position 1384: 0.011132540357571108
Position 3058: 0.009871771625210968
Position 4465: 0.009246567898686784
Position 1318: 0.00869971616353059
Position 4498: 0.008571226589461245
Position 4030: 0.008505266949165353
Position 5172: 0.007415862066179564
Position 8169: 0.006440670486195792
Position 1636: 0.005787083716343922
Position 8004: 0.005725776367121797
Position 2053: 0.005554457958175781
Position 7687: 0.005088891979589459
Position 5654: 0.0041002091745234075
Position 4865: 0.0038853272173553816
Position 4487: 0.0035473258535491116
Position 5458: 0.0035397573710823815
Position 1531: 0.0034131709531467686
Position 9854: 0.003317756660861544
Position 9656: 0.0032480173398893933
Position 8391: 0.0032026726509152355
Position 3330: 0.00295229258770748
Position 4470: 0.002862949687043034
Position 4700: 0.002834746081431758
Position 2803: 0.002773349882846673
Position 5058: 0.002718497457383475
Position 5313: 0.0024342303211119256
Position 9061: 0.0022703251496260395
Position 3786: 0.0021665193936825527
Position 7922: 0.002145928463410828
Position 2793: 0.0021259255815971986
Position 3906: 0.0020666447160059076
Position 1180: 0.002033995512779939
Position 2870: 0.0020233984579547757
Position 2122: 0.001994837960732698
Position 5697: 0.0019481719902943355
Position 981: 0.0018981822077587024
Position 3770: 0.0018512115104375474
Position 7632: 0.001818790703964191
Position 8337: 0.001733782195829957
Position 2383: 0.0017269897968106328
Position 5278: 0.001711658572509648
Position 6040: 0.001616369981963244
Position 5891: 0.001582633275528343
Position 8498: 0.0015681229945503057
Position 4073: 0.0015493859629883426
Position 4634: 0.0015488296915066042
Position 7868: 0.0015111899295475884
Position 7661: 0.0014971750853829012
Position 7039: 0.001491377970529438
Position 4181: 0.00146953965922739
Position 6629: 0.0014540054041539982
Position 1760: 0.0014343708441228007
Position 4399: 0.0014136737559517383
Position 9904: 0.0013521619224927442
Position 2187: 0.0012324531212820325
Position 3210: 0.001035767180853538
Position 7824: 0.0010114097826919928
Position 8293: 0.0010000478065009407
Position 5208: 0.0009913992127805725
Position 2770: 0.0009634158256767506
Position 1005: 0.0009223128324906756
Position 267: 0.0008517646720972582
Position 5621: 0.0008018917667226513
Position 9969: 0.0007788227648156079
Position 3468: 0.0007307208028291971
Position 5618: 0.000711386515612541
Position 7332: 0.0006705235871757814
Position 7415: 0.000655876598756366
Position 3816: 0.0006126002586217974
Position 4768: 0.0005731658348092657
Position 4347: 0.0005239876329401506
Position 8729: 0.0005188675641103742
Position 7032: 0.0004984782147162355
Position 2227: 0.0004977977791892601
Position 8034: 0.00048479304369916903
Position 4001: 0.00047066137776410134
Position 3964: 0.000463791778486878
Position 88: 0.0004501480821247967
Position 626: 0.00042468608567270696
Position 2338: 0.0004134975045758637
Position 7650: 0.0003642435608839328
Position 1255: 0.0003616794129381898
Position 85: 0.00036046970941817485
Position 5097: 0.0003450053270572083
Position 2894: 0.0003283632013863413
Position 2104: 0.0003234540229030786
Position 390: 0.00031989234003787796
Position 582: 0.00031736158517925244
Position 96: 0.00031670851006644467
Position 2831: 0.00031212537298480993
Position 3970: 0.00029682591240256715
Position 2846: 0.00029276678554139346
Position 2101: 0.0002916743406607388
Position 7128: 0.00028324653903778686
Position 4219: 0.0002760232918231106
Position 370: 0.0002751906415952443
Position 8049: 0.00027278028721821023
Position 373: 0.00027067634859322543
Position 2285: 0.0002639122907234862
Position 2389: 0.00024017543576860176
Position 7057: 0.00022459906837646177
Position 3364: 0.0002211453330684492
Position 2837: 0.00019575999977969636
Position 1788: 0.0001895564532007908
Position 7643: 0.0001802332217336243
Position 3319: 0.00017635403014389442
Position 4771: 0.00016941255176238277
Position 7572: 0.00015607203043145455
Position 1508: 0.0001504287437263403
Position 6301: 0.000148379814076563
Position 1263: 0.00014708252411651086
Position 3857: 0.00013976524583440546
Position 9555: 0.00013306163548973285
Position 3734: 0.00012888619116485417
Position 6730: 0.0001260939362173477
Position 7355: 0.00012196665865356378
Position 2281: 0.0001199995098711917
Position 2287: 0.00011218000424702346
Position 1999: 0.00010988761388321515
Position 1681: 0.00010806036034059537
Position 4615: 9.663100092295609e-05
Position 778: 9.610389073464342e-05
Position 2145: 9.54835164530714e-05
Position 6634: 9.357549643516243e-05
Position 4922: 8.882067659688906e-05
Position 6436: 8.833068922543802e-05
Position 2086: 8.614692933159009e-05
Position 2891: 8.413528575947139e-05
Position 2921: 8.385237095261389e-05
Position 1553: 8.151490726003199e-05
Position 2041: 8.092589484152307e-05
Position 4285: 7.813810897418604e-05
Position 129: 7.494314714358874e-05
Position 684: 7.426910103394651e-05
Position 4668: 6.938906808825199e-05
Position 3098: 6.829695402716239e-05
Position 1834: 6.670862100628832e-05
Position 1733: 6.570883297110995e-05
Position 126: 6.447591397607106e-05
Position 2753: 6.143483895250757e-05
Position 1771: 6.0487773782304167e-05
Position 2858: 6.0334638108683415e-05
Position 1776: 5.8214979586801556e-05
Position 1878: 5.73042495114427e-05
Position 1407: 5.287496761929088e-05
Position 300: 5.2729929065074306e-05
Position 1342: 5.225944005429879e-05
Position 2033: 5.1724353846755975e-05
Position 4079: 4.95071625658173e-05
Position 4077: 4.578697620715318e-05
Position 1895: 4.4839463823688525e-05
Position 4436: 4.352515948526441e-05
Position 527: 4.315298263024429e-05
Position 843: 3.6563952228937176e-05
Position 2855: 3.535129916515984e-05
Position 4990: 3.4835134119913974e-05
Position 1513: 3.457249311323955e-05
Position 2630: 3.3685640533617995e-05
Position 681: 3.2690829415034165e-05
Position 2787: 3.1401808372455474e-05
Position 1421: 3.066243783876808e-05
Position 3253: 3.0461367975976863e-05
Position 876: 2.9181487674925332e-05
Position 2723: 2.818008279733988e-05
Position 2687: 2.7447623937057666e-05
Position 3250: 2.5806846787602857e-05
Position 2335: 2.3547234848751618e-05
Position 825: 2.3236252230005625e-05
Position 3385: 2.22874020813662e-05
Position 3394: 2.057544704193445e-05
Position 4909: 2.0312229023435627e-05
Position 3202: 1.7715304947031733e-05
Position 2807: 1.7072650235577928e-05
Position 747: 1.6569804609253004e-05
Position 386: 1.5581410190101783e-05
Position 1914: 1.538452708361557e-05
Position 1456: 1.5092528690645315e-05
Position 3104: 1.49166140754008e-05
Position 477: 1.4680760378571737e-05
Position 4112: 1.4284600969996289e-05
Position 3430: 1.4267142177698753e-05
Position 4235: 1.4250898859666781e-05
Position 1210: 1.400759394017599e-05
Position 756: 1.348930787743912e-05
Position 632: 1.270981711052759e-05
Position 4102: 1.2524693360507534e-05
Position 1189: 1.1197609896863015e-05
Position 3198: 1.0602505730031533e-05
Position 712: 9.960252587613112e-06
Position 854: 9.763340482953685e-06
Position 663: 8.581801497115708e-06
Position 609: 7.609159040197289e-06
Position 297: 6.823595303337446e-06
Position 1083: 6.569784593898554e-06
Position 3064: 6.268740512365578e-06
Position 2876: 6.264402380637953e-06
Position 517: 5.576210304253449e-06
Position 2640: 5.5013797532457455e-06
Position 4187: 5.1810205017113465e-06
Position 3825: 4.845740281081877e-06
Position 3270: 4.496050381759681e-06
Position 2702: 4.351740703540408e-06
Position 936: 4.3093778666219184e-06
Position 791: 4.209665387151313e-06
Position 73: 3.4926843415202894e-06
Position 1044: 2.363667270528381e-06
Position 696: 2.156748998984302e-06
Position 884: 2.1409101452651505e-06
Position 552: 2.108676050251946e-06
Position 4122: 2.0969458123672455e-06
Position 228: 1.9459666615938715e-06
Position 561: 1.944397605695892e-06
Position 804: 1.9061870880781435e-06
Position 3881: 1.5980956366129332e-06
Position 1048: 1.3845876415085524e-06
Position 333: 1.3392391634105536e-06
Position 394: 1.2993057043773891e-06
Position 3187: 1.2877259140567008e-06
Position 2537: 1.2250465367270621e-06
Position 1110: 1.0208571201171327e-06
Position 3220: 9.683108628466174e-07
Position 3481: 9.295634252215427e-07
Position 269: 9.111262627885843e-07
Position 3740: 9.001063840464848e-07
Position 3373: 8.848481619794407e-07
Position 482: 8.075297388957758e-07
Position 1086: 7.017726757218484e-07
Position 636: 6.956122945434891e-07
Position 106: 5.98142961615657e-07
Position 1360: 5.137108733732767e-07
Position 1020: 5.062090960480899e-07
Position 3746: 3.8117012148473015e-07
Position 358: 3.182553943478996e-07
Position 1008: 2.832268113406066e-07
Position 3516: 2.613586547657708e-07
Position 3928: 2.126057438207495e-07
Position 892: 1.9104979699332357e-07
Position 493: 1.5249781651002224e-07
Position 807: 1.4982270301874152e-07
Position 1036: 1.1599167527044372e-07
Position 654: 1.0037214068503259e-07
Position 138: 8.889321865029697e-08
Position 690: 8.570951156340944e-08
Position 1176: 8.066316415179667e-08
Position 397: 7.707567529498359e-08
Position 1151: 7.590144318303071e-08
Position 3114: 7.250513470596037e-08
Position 133: 6.654375370237838e-08
Position 3976: 6.087212231459117e-08
Position 816: 5.301115691446461e-08
Position 157: 3.255998291016972e-08
Position 1268: 3.0792052467507215e-08
Position 762: 2.3822299758804334e-08
Position 147: 2.296133101386932e-08
Position 149: 2.155450343037386e-08
Position 1597: 1.859201898586432e-08
Position 1465: 1.0035465999556945e-08
Position 1477: 6.279998469965115e-09
Position 1201: 6.022518494259678e-09
Position 1414: 5.55186242213159e-09
Position 1648: 2.5028690849005663e-09
Position 1217: 2.467344067053355e-09
Position 1273: 1.4911560363794697e-10
Position 165: 4.4382660885884074e-17
