Gene = AGO2
Position 2887: 0.0003435791131929274
Position 6613: 0.00027402095843172123
Position 2965: 0.00025445751484958135
Position 730: 0.00024051175823246933
Position 4697: 0.00023664642473403746
Position 849: 0.00022992709639108692
Position 3586: 0.00022829842781782336
Position 6452: 0.000195780795332617
Position 5496: 0.00018829751912236402
Position 3034: 0.00017313819122455028
Position 1230: 0.0001633840527617203
Position 863: 0.0001602646426127985
Position 3103: 0.00015885754652657678
Position 2929: 0.00015674184905964698
Position 3172: 0.00015416605235598775
Position 2737: 0.000151768479957942
Position 5209: 0.00014620145258475634
Position 3082: 0.0001449611390389835
Position 6398: 0.00014170405655470779
Position 1483: 0.0001407808514503297
Position 534: 0.00013774626225113057
Position 3379: 0.00013398431407706063
Position 3310: 0.00013248481801450925
Position 30: 0.00011566691831554433
Position 5753: 0.00011268227133377117
Position 6212: 0.00011248341179357418
Position 1781: 0.00010627342922681489
Position 6558: 0.00010404193037829815
Position 6170: 0.00010227166019329159
Position 3241: 9.019806960574316e-05
Position 6215: 8.595160236023307e-05
Position 6187: 8.456000255875325e-05
Position 3517: 8.205590005748289e-05
Position 3448: 8.161845082969434e-05
Position 2262: 7.96323127358885e-05
Position 66: 7.572567696462113e-05
Position 1576: 7.511249275799525e-05
Position 2192: 7.497659650488351e-05
Position 6798: 7.468886236507754e-05
Position 3427: 7.390232470924177e-05
Position 932: 7.290833921281909e-05
Position 364: 7.136606740361098e-05
Position 114: 6.490708201065221e-05
Position 854: 5.927490359077198e-05
Position 6230: 5.909826831683564e-05
Position 2057: 5.772870546835845e-05
Position 3565: 5.5560761527427384e-05
Position 3220: 5.5339912788286545e-05
Position 1054: 5.148992445239226e-05
Position 59: 4.9455871612397105e-05
Position 2896: 4.868227543110004e-05
Position 1424: 4.650951962279529e-05
Position 3634: 4.461807024508506e-05
Position 4330: 4.1093283192676796e-05
Position 1342: 4.035312422131877e-05
Position 3496: 3.4812444672327346e-05
Position 5571: 3.286948843365314e-05
Position 4895: 3.106612618175543e-05
Position 6846: 2.7939941958198878e-05
Position 48: 2.3736060301304583e-05
Position 5981: 2.198114379368772e-05
Position 3013: 2.1336070789443613e-05
Position 5303: 2.125623413764876e-05
Position 6697: 1.961508230732964e-05
Position 5281: 1.326201644113573e-05
Position 3358: 1.3153345538918392e-05
Position 5047: 1.0240037812199535e-05
Position 6486: 1.0194469871981158e-05
Position 415: 9.57092328188952e-06
Position 4926: 7.996782542662434e-06
Position 558: 7.86426046840606e-06
Position 5935: 5.4228300592157425e-06
Position 5894: 4.971190262920821e-06
Position 4838: 4.647371047194308e-06
Position 6008: 4.432587645992536e-06
Position 3151: 4.2454215348092904e-06
Position 1288: 3.4866796362533237e-06
Position 1209: 3.3622576106779276e-06
Position 6537: 3.283334114783318e-06
Position 4375: 2.6972555184990652e-06
Position 5008: 2.608795250023465e-06
Position 2944: 2.5667542700670038e-06
Position 2873: 2.4434637952384263e-06
Position 6772: 2.357008822864206e-06
Position 5996: 2.037274954767522e-06
Position 585: 1.972796798607625e-06
Position 4750: 1.8366184332188754e-06
Position 537: 1.6559819998347177e-06
Position 1867: 1.6341086105897872e-06
Position 889: 1.6257902723263093e-06
Position 4819: 1.1348146116043124e-06
Position 4794: 1.0905449415964953e-06
Position 6131: 1.0638089066251184e-06
Position 4639: 1.0560265223847266e-06
Position 1457: 1.0080341571889265e-06
Position 4379: 8.730127247279714e-07
Position 5244: 6.961002650262856e-07
Position 1427: 6.105572139620751e-07
Position 1967: 6.079128206757286e-07
Position 5161: 5.874922505802737e-07
Position 1430: 5.807764068598574e-07
Position 4398: 5.4123587023008e-07
Position 1317: 4.820213511277846e-07
Position 4339: 3.9944967325898273e-07
Position 5111: 3.4416230037150464e-07
Position 1842: 2.8228652426644603e-07
Position 2194: 2.6555523511663377e-07
Position 1459: 2.3311761801188763e-07
Position 6352: 2.0813810716888132e-07
Position 6444: 1.9321912110250096e-07
Position 4761: 1.748938597482722e-07
Position 432: 1.5822704242212154e-07
Position 4642: 1.0514439073620925e-07
Position 4382: 9.823002830491096e-08
Position 117: 6.848895545049415e-08
Position 595: 5.851767636980809e-08
Position 5306: 5.373119790191628e-08
Position 1074: 3.361968539707671e-08
Position 669: 3.072075927574635e-08
Position 5716: 2.722276359900816e-08
Position 6384: 2.593067652734401e-08
Position 1148: 2.5534829403482436e-08
Position 878: 2.0968026310879585e-08
Position 898: 2.0926862560679502e-08
Position 6493: 1.7245121007260954e-08
Position 556: 1.139655974316879e-08
Position 5880: 5.470764116154327e-09
Position 427: 4.710206137423907e-09
Position 6122: 1.0685379415419454e-09
Position 6128: 1.049301317039316e-09
Position 675: 4.384419906365032e-10
Position 6197: 1.6924041468304674e-10
Position 503: 1.8331494382744143e-11
Position 1552: 1.5062099551922322e-11
Position 678: 8.816068471303019e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4986: 0.9988049861622758
Position 4136: 0.985718511674201
Position 176: 0.9527964470231399
Position 6527: 0.6619748222459895
Position 6094: 0.6473991793551628
Position 2736: 0.5126655467864999
Position 5820: 0.3764228661571142
Position 6162: 0.32171896092393154
Position 4280: 0.2637200856268147
Position 5405: 0.12430092194079559
Position 5625: 0.11590343773978247
Position 3883: 0.08671271401256711
Position 5496: 0.07215359168189174
Position 4775: 0.06055990052468049
Position 6536: 0.059978617915099466
Position 2566: 0.055983237240169174
Position 4395: 0.05432200806259973
Position 5739: 0.05025067871417112
Position 3737: 0.03605196276694902
Position 4659: 0.03542749391716028
Position 2792: 0.03402781414986422
Position 3887: 0.03169980619359843
Position 2534: 0.028877844422343004
Position 4628: 0.02815590607106627
Position 4594: 0.018962066828100258
Position 5601: 0.015901349675122575
Position 2678: 0.015732812667361665
Position 5214: 0.014732804557715223
Position 1129: 0.014333901108289634
Position 6702: 0.014107479836931492
Position 178: 0.012714000624572492
Position 5658: 0.011146049726448679
Position 5362: 0.010463020980282657
Position 6112: 0.010336919688644319
Position 5637: 0.009615503735245015
Position 6813: 0.009563760083404892
Position 4111: 0.009475393563423066
Position 3851: 0.009414130467423395
Position 5526: 0.009039483147078317
Position 6062: 0.008924467623165643
Position 4718: 0.008165194825344722
Position 3665: 0.008109185568874572
Position 5523: 0.007895367171839527
Position 4498: 0.007517250730081664
Position 1053: 0.007090763722232837
Position 5571: 0.005546068116462723
Position 2942: 0.004833333021227064
Position 509: 0.004805792725149254
Position 2743: 0.004464505085349683
Position 5328: 0.004462063958454478
Position 1336: 0.003989338508231855
Position 3701: 0.003972667883631794
Position 4721: 0.003743533505776947
Position 5192: 0.003542969037446229
Position 6323: 0.0034639356398454024
Position 4308: 0.0030044561218294727
Position 2766: 0.002886069129367903
Position 5367: 0.002742879912845195
Position 1532: 0.0027421098816840547
Position 2750: 0.0027110176354265578
Position 686: 0.002674642629716829
Position 5501: 0.002544745284916391
Position 1317: 0.0024240245039978446
Position 6349: 0.0024013442860032173
Position 4559: 0.0023712827642268248
Position 6055: 0.002319949115573038
Position 2085: 0.0022739691863571964
Position 1368: 0.002248851057778333
Position 1511: 0.002246708291721634
Position 6871: 0.002205414622617861
Position 1633: 0.0021571379804919345
Position 5568: 0.001993655879350863
Position 848: 0.001971040926986131
Position 2606: 0.001863354492911002
Position 4794: 0.0014195984672937451
Position 5198: 0.001396796740449127
Position 1390: 0.0013373903531364339
Position 3741: 0.0012971159288664635
Position 3563: 0.001249433809927669
Position 2630: 0.0012388951855995278
Position 6136: 0.001149720683445008
Position 3494: 0.0010033646334510927
Position 4670: 0.0009563549272446623
Position 3287: 0.0009419679696708633
Position 2761: 0.000867969878570491
Position 6744: 0.000826605014975921
Position 3425: 0.0008046236698871886
Position 6909: 0.0007742786900917667
Position 3149: 0.0007688927982275711
Position 5088: 0.0006756473439467555
Position 3080: 0.0006398919989296102
Position 5429: 0.0006113690550332658
Position 3218: 0.0005976877973185536
Position 3356: 0.0005828170237999239
Position 6352: 0.0005505521895800762
Position 5259: 0.000544337202406865
Position 3632: 0.00047691847441411997
Position 3516: 0.00046136445116358985
Position 2168: 0.00045039806863455276
Position 5691: 0.00044701147087923413
Position 675: 0.00044299538015828095
Position 756: 0.0004329701144114802
Position 6187: 0.00040378766333865344
Position 4749: 0.00037986248445810863
Position 3447: 0.00037809754308740115
Position 1592: 0.000369901689108532
Position 5462: 0.0003682191042024566
Position 3585: 0.00036215002694532726
Position 3011: 0.0003495557811419934
Position 184: 0.0003279752604572059
Position 5529: 0.00030745774904456294
Position 5664: 0.00030277765377442707
Position 5196: 0.0002896445922588502
Position 5710: 0.00027757037380533124
Position 2002: 0.00026310232717464683
Position 4326: 0.00026166135846624193
Position 4992: 0.0002616383685595787
Position 5745: 0.00025434027629117894
Position 2184: 0.00025377823632203943
Position 2513: 0.00024571064634999485
Position 5244: 0.00024271206915728446
Position 3240: 0.000234372494614446
Position 2265: 0.000219081156836819
Position 2380: 0.00021142702253160674
Position 2335: 0.00020443674976399693
Position 5887: 0.000204279927160423
Position 1483: 0.0001903399540841672
Position 5457: 0.00018291497822853006
Position 3102: 0.000167075761391582
Position 1342: 0.00015524037928759218
Position 6250: 0.0001549662386441452
Position 2577: 0.00013693957337825832
Position 6271: 0.00013130678296906473
Position 129: 0.00011457535685903431
Position 5929: 0.00010086837256715247
Position 5868: 9.814892126338831e-05
Position 6853: 9.784121072614983e-05
Position 6552: 9.509351937943741e-05
Position 4143: 9.384468738055993e-05
Position 4366: 9.105391857777942e-05
Position 5589: 8.891979533167815e-05
Position 542: 7.784319094829315e-05
Position 6264: 7.568457940548822e-05
Position 4566: 7.427852533174788e-05
Position 6555: 7.284608461241422e-05
Position 6069: 7.110791297094243e-05
Position 4073: 5.570634919509228e-05
Position 6437: 5.2365481938929375e-05
Position 5371: 5.093890868881538e-05
Position 863: 5.0186165242557766e-05
Position 4942: 4.9379589594155165e-05
Position 6425: 4.68502485502905e-05
Position 5753: 4.520385637514422e-05
Position 1993: 4.478508008647822e-05
Position 4857: 4.019507887461656e-05
Position 5767: 3.845157596260416e-05
Position 191: 3.8188908878998187e-05
Position 188: 3.774555329889356e-05
Position 572: 3.736620982769686e-05
Position 4836: 3.0635491521385666e-05
Position 5274: 2.8379985659760124e-05
Position 253: 2.4222830306093733e-05
Position 2065: 2.0056979785357453e-05
Position 196: 1.5107694506308096e-05
Position 217: 1.4820663002272272e-05
Position 801: 1.3858468913619714e-05
Position 5111: 1.3244494022242215e-05
Position 87: 8.321180128077746e-06
Position 595: 7.140625052917599e-06
Position 5032: 6.289651144848716e-06
Position 226: 6.2748174839990614e-06
Position 1462: 6.26361813069995e-06
Position 209: 6.075535734270575e-06
Position 1604: 6.047691137860785e-06
Position 5025: 5.5478119398928226e-06
Position 229: 4.729776221782626e-06
Position 265: 2.961874680888297e-06
Position 1942: 1.8928024811356173e-06
Position 4679: 1.457037661050491e-06
Position 1789: 1.2921376983222696e-06
Position 5007: 9.17948888533404e-07
Position 1032: 4.5971271109678227e-07
Position 139: 2.3422305257897761e-07
Position 268: 6.444627149419221e-08
Position 286: 6.154606966494609e-08
Position 110: 5.192518152298688e-08
Position 918: 4.6628841693035726e-08
Position 690: 4.612411528105605e-08
Position 283: 4.2797524544938254e-08
Position 223: 4.2379223319668276e-08
Position 106: 4.1844169534309076e-08
Position 304: 2.984551013762761e-08
Position 1239: 2.5194128755506526e-08
Position 5055: 2.3161839948052658e-08
Position 4999: 2.2665193969121206e-08
Position 5061: 1.99095412769073e-08
Position 1613: 1.8889717944678692e-08
Position 301: 1.7779711145450742e-08
Position 1288: 1.6605356329986308e-08
Position 1455: 1.1639979470447812e-08
Position 5178: 1.031404706536178e-08
Position 201: 6.601286850143566e-09
Position 325: 6.485461349264514e-09
Position 708: 5.4318483112273165e-09
Position 930: 4.270198659216234e-09
Position 322: 4.127495733524606e-09
Position 346: 3.9427017482219e-09
Position 319: 3.398842575319591e-09
Position 872: 3.3416983844940913e-09
Position 235: 1.5106250010629232e-09
Position 389: 1.0689232598066251e-09
Position 807: 5.157784009535808e-10
Position 693: 7.305689947288116e-11
Position 400: 1.945793409163739e-11
Position 360: 2.22869813744211e-12
Position 371: 1.472779664313474e-12
Position 364: 3.699403675727003e-13
Position 114: 2.3787008562459513e-13
