Gene = NimC2
Position 652: 1.403982041789767e-06
Position 436: 1.3383546275690636e-06
Position 432: 1.2848574704458926e-06
Position 301: 7.832056578241538e-07
Position 149: 2.7870483472581765e-07
Position 144: 6.647011240368506e-08
Position 793: 2.0407883746176985e-08
Position 319: 1.6215585496491837e-09
Position 314: 3.826871682142347e-10
Position 112: 3.273200384514128e-10
Position 153: 2.0666078177561875e-11
Position 583: 1.4892580538119487e-11
Position 56: 6.696410185667034e-12
